en,ko,position,score,rel_score,ratio_score,index,correctness,freqs
reservation,세미놀,7,0.4428140664154359,0.0663396731047584,0.8697060083123926,8179,no,105366
loans,예금을,4,0.5681048228143533,0.0318767950686531,0.9468703804941088,7809,no,1824368
macedonian,알바니아의,6,0.6638623913084476,0.0828746628549563,0.8890176101575623,8039,no,209
gustav,아돌프,2,0.6399698636818449,0.0241943032658824,0.9635718027711864,8792,no,903
handbook,biology,5,0.5230171307526357,0.0208243185410573,0.9617088425898712,8216,no,38202
amanda,evelyn,9,0.5314891156563976,0.0210608088999459,0.9618843330458215,7568,no,3684
embedded,구현되어,8,0.5583137244593714,0.0300286276895045,0.948960622025888,8065,no,146060
randolph,버지니아,6,0.5656852157296739,0.0136983635342777,0.9763570041945612,9138,no,533
dancers,댄서들이,3,0.5642151121608083,0.0257695235361326,0.9563217040293068,6972,no,79326
relevance,있는지가,7,0.5864398250940125,0.0338793120202181,0.9453840612143176,8450,no,105180
skiing,동계,9,0.5879108610294879,0.1051423105625544,0.8482911342559367,7278,no,114536
barton,워딩턴,6,0.5332084642598429,0.0195998118625937,0.9645450100709912,9193,no,1280
discharge,수압,0,0.5118726889426144,0.0,1.0,7654,no,163351
sen,chang,1,0.4142301226484457,0.0127896350619891,0.970049078921866,8868,no,7687
loyal,충직한,4,0.5675591163757623,0.04906894568756,0.9204237550860586,7322,no,143758
algerian,알제리는,7,0.6544459675311601,0.0541399161022164,0.9235944190355496,9341,no,283
monaco,프랑스,3,0.5495345152388649,0.0865370064465971,0.8639508239304734,8863,no,1079
thomson,williamson,7,0.4567117044474894,0.0157556897072431,0.966652323732454,7372,no,1601
cambodia,캄보디아를,5,0.701215916153398,0.1155271977840632,0.8585513660138318,7589,no,1318
ceiling,기둥은,0,0.5482465082460504,0.0,1.0,7158,no,199124
fleming,데이비드슨,6,0.5379224348204699,0.0205301654362772,0.9632374073881318,9089,no,705
deny,번복할,0,0.6715517752682001,0.0,1.0,9162,no,180150
trent,달링턴,4,0.4523814711842576,0.0178606522674401,0.962018178770676,8138,no,1259
theft,강탈,5,0.5127830846749041,0.0389085745576731,0.9294740569183222,8341,no,194046
modeling,프로세싱,6,0.5308308934811551,0.0748236546236919,0.8764581974034167,7730,no,121644
effectiveness,유용성을,9,0.5832071753367142,0.0673016906794116,0.8965399332808737,8997,no,286175
deciding,결정할,7,0.5449536136673885,0.0369492033163019,0.9365027935286012,8050,no,243313
luther,루터,0,0.5348053826212471,0.0,1.0,7497,yes,1680
identifying,확인하는데,7,0.5300508849029703,0.0212415754934113,0.96146949755464,6920,no,194199
intro,곡의,7,0.5351761090180958,0.0314397236727862,0.9445131571359776,8923,no,40243
scenario,시나리오와,7,0.549424983462345,0.0615946686261189,0.8991936373640546,8732,no,292623
chronicles,연대기의,2,0.4882620358001127,0.0164919963641353,0.9673266674197288,7747,no,21497
alert,추적이,3,0.4654827168747508,0.0391458291415738,0.9224264472341058,8537,no,194366
watts,㎾,9,0.429231188181267,0.0460943687805717,0.9030256881721334,7104,no,36810
taipei,타이완,3,0.7068079132690612,0.109523834631815,0.8658341600538682,8645,no,454
riley,카일,4,0.5268050698201285,0.0218430382991021,0.9601875264384302,7672,no,1765
enhance,강화할,8,0.5816131587727491,0.0299695352136046,0.950996757252465,8029,no,559166
costume,분장을,6,0.5167176561737232,0.0714341326161904,0.87854473287727,7001,no,185308
fuller,bradford,0,0.5334453945135293,0.0,1.0,8615,no,37586
rational,직관적,2,0.6182665223143948,0.0138629368823466,0.978069465549094,7637,no,131790
soprano,연주자,3,0.5844523665313512,0.0254571705850177,0.958260743543414,7199,no,14198
repairs,수리가,6,0.5304922305416901,0.0326063282805009,0.942094811344035,8099,no,194568
gifts,선물을,0,0.6689292617467186,0.0,1.0,8929,no,483189
schmidt,파울,6,0.491387728204553,0.028269245870964,0.9456001799624536,8319,no,920
strongest,굉장한,8,0.4440057760785107,0.0964238959194966,0.8215791972283635,7617,no,114403
plasma,플라스마,0,0.6294767325160269,0.0,1.0,8572,yes,92532
bombay,콜카타,9,0.4417883683522809,0.0552718391194368,0.8888025267591316,8209,no,1420
ricardo,알바레스,3,0.6002784947724182,0.0258605661007779,0.9586983663585634,8594,no,481
seventeen,네,9,0.4970300236283479,0.0725974155178262,0.8725528116646839,8538,no,35875
viewing,녹화된,6,0.5194603657656538,0.0412947426340304,0.926358686678968,7016,no,282840
domains,염기서열을,0,0.467539281185263,0.0,1.0,9174,no,105107
masses,태양처럼,1,0.4899672150423469,0.0179981431687016,0.9645681681284576,8678,no,142156
newsletter,매거진에,6,0.49921717962712,0.0471503179785312,0.913702190951771,9369,no,191179
joey,제이크,4,0.5290291450366977,0.0105243945700561,0.980494253493867,7811,no,3099
mackenzie,wilkinson,4,0.5209871002660452,0.0236078616010169,0.956650605947435,9242,no,788
forums,사이트나,2,0.6014991282957368,0.0068287860038652,0.9887744983530344,8289,no,233751
detection,위치추적,1,0.5947309150149087,0.0314695326415115,0.9497452728446818,7436,no,148242
bike,자전거와,1,0.6383655169825417,0.07786455382117,0.8912855561428816,7002,no,539581
cheese,고기로,9,0.5625157300509542,0.0381324583215908,0.9365144870828452,7312,no,287661
precedent,조치라고,6,0.5612772505680858,0.0264039731902913,0.9550709260006116,6993,no,48777
helsinki,상트페테르부르크,3,0.6164835857847835,0.0693636590514763,0.898864273971041,7587,no,797
buying,구입하고,9,0.574743074781912,0.0228789142026784,0.9617167463306504,7899,no,1134513
swan,스테프니,7,0.4439190141298632,0.0163684233697383,0.9644386919211704,7228,no,15290
shuttle,우주왕복선이,1,0.6023429291598379,0.0030086553078193,0.9950299042985652,7686,no,83579
compression,압축할,4,0.6436602622965675,0.0866662071594505,0.8813322386849766,8698,no,96218
ethical,윤리에,6,0.5984700101209344,0.0402033583976236,0.9370517695283306,8671,no,180648
transactions,거래에,9,0.4942655424528173,0.0616434531534916,0.889112330182282,8220,no,290964
disability,장애나,9,0.5815411494031761,0.0693509284703626,0.8934524926206941,8156,no,245156
skiing,크로스컨트리,1,0.6615992231047363,0.0314539484873059,0.9546153891554212,7278,no,114536
seth,데이비드,0,0.4487908350635715,0.0,1.0,8563,no,1813
atom,수소,2,0.5679710266213093,0.019775502225278,0.9663536894652768,9110,no,40171
fence,난간을,8,0.440973609443394,0.0187345901958698,0.9592467782594024,9335,no,156961
batsman,탈삼진으로,4,0.4913555524699826,0.0211279405342541,0.9587734223196152,9241,no,8928
vikings,매버릭스는,2,0.436617602368279,0.0222901018811571,0.9514279196562768,8199,no,2197
aunt,어머니,6,0.6854145532365041,0.0323862896583411,0.9548812320591192,7483,no,65845
hampton,펜실베이니아,8,0.5590856090111522,0.0273681639780936,0.953332785568769,7687,no,8576
telecommunications,이동통신,3,0.6238289589861168,0.0454019201653335,0.932158061470653,7361,no,78249
formatting,틀의,1,0.6461772452965471,0.0101457508612484,0.9845415276919396,8087,no,46542
gamma,감마선을,2,0.5627057381752044,0.0506207713819325,0.9174652153573402,8977,no,20921
heated,공기에,9,0.4958350450484762,0.0273261190580359,0.9477673020612964,8574,no,140367
turks,오스만은,9,0.6000379511313579,0.0711959669502803,0.8939327035890026,8653,no,1073
columnist,기자이자,2,0.6316300538898281,0.0272314996733872,0.9586688591463328,9019,no,44714
loading,노리쇠,7,0.513577530395467,0.0434664713389736,0.9219694113864718,7391,no,130271
conservatory,음악원에,3,0.6676995756761638,0.0322356064322317,0.953944869101837,8506,no,17962
ruby,루비,3,0.4623708063614044,0.0226206323837027,0.9533586975427184,8279,yes,25656
airways,국제항공,6,0.6712081354215749,0.0308257656785502,0.9560907733511947,7885,no,20069
terrace,모퉁이에,6,0.521008664048167,0.0171961689578412,0.968049025383521,9083,no,64613
rodriguez,로드리게스,2,0.6033700379092506,0.0052219920779597,0.99141955230983,9221,yes,1148
compression,무손실,9,0.5989350336175827,0.1313914358384352,0.8200921898171075,8698,no,96218
cry,crazy,8,0.5170857203647095,0.0940283702915827,0.8461361442499172,7321,no,235647
burden,부담은,2,0.4590693305044678,0.0210482869956762,0.9561601444552909,8276,no,242779
myanmar,스리랑카,7,0.654760278125424,0.1237212586709034,0.841073612124378,7647,no,1056
porto,시우다드델에스테,9,0.6303677587637389,0.0556376570759464,0.9188961839202904,7910,no,661
stoke,노팅엄,5,0.5409603499499338,0.0099515649414279,0.9819361958374228,8232,no,6269
racist,비방,7,0.5706853291669897,0.0193081049218829,0.9672740342412446,9008,no,95546
inactive,정상적으로,5,0.4619798892200532,0.0519624633150282,0.8988943739337354,8249,no,40758
hanover,메클렌부르크,7,0.5923072539793659,0.1020653678259635,0.8530106680177001,9175,no,878
deputies,의원들,8,0.5746986740689831,0.0151015317573636,0.9743955129072812,7633,no,25566
peters,eileen,1,0.5367153945910967,0.0007410502440026,0.99862119014271,8779,no,1664
wei,장제의,3,0.4894746834293776,0.0181985350290656,0.964153052854894,7518,no,2402
fleming,애덤슨,0,0.5584526002567471,0.0,1.0,9089,no,705
unemployment,실업률,0,0.6166134901070198,0.0,1.0,9007,no,222979
enclosed,하부는,9,0.5573506949307875,0.0246397255250661,0.95766300499282,8821,no,79693
sends,구출된다,8,0.5829238328479776,0.0187294171860631,0.968870080590434,7615,no,157124
watts,웨슨,4,0.4387423312163981,0.0365832257454405,0.9230354328530715,7104,no,36810
chances,혼자서는,3,0.5395816663945278,0.0203698246246074,0.9636221620063312,8351,no,437042
basque,스페인어권,6,0.5686621018068371,0.0401585717448168,0.9340387514922164,8461,no,1031
metals,산화물,4,0.6431219894039487,0.0613177736160023,0.91295526340942,8740,no,144644
elderly,환자인,9,0.5445123133200241,0.0163729821980079,0.970808679905067,8180,no,205876
francesco,파첼리,9,0.6438460354182982,0.0295945572426199,0.9560546875772886,7446,no,417
dwarf,바다뱀자리,6,0.5037855763334278,0.012694528726202,0.9754210692689964,9074,no,33339
slovenian,몬테네그로의,4,0.6530563417330211,0.0874939951762945,0.8818527373284976,8056,no,291
deaf,시각장애인,8,0.4377990091502046,0.0650919792602346,0.8705644349166399,9366,no,74939
reds,컵스의,6,0.525868383815571,0.0196556462998276,0.9639692383566132,7351,no,26089
dedication,기념을,0,0.5408216020018726,0.0,1.0,8358,no,155415
cage,언더테이커,1,0.4587595165163165,0.0109956220824012,0.976592864709897,7559,no,94136
eva,클라라,9,0.4676582608291669,0.0281999054260839,0.9431290894348856,7688,no,4013
breakdown,스트레스로,7,0.4542979297660269,0.0165534215040645,0.9648436359810526,9120,no,119081
mohamed,모하메드,3,0.5682756216623178,0.0216449741609544,0.963308665074242,8911,yes,589
explicit,거짓인,7,0.5441379505225675,0.0415491735472207,0.9290590968459298,7241,no,100101
pottery,도자기는,4,0.5623192815483268,0.0191084028634659,0.96713537491288,8438,no,40348
explosive,독가스,9,0.580209182874457,0.0443887342103542,0.9289323050939234,8682,no,82060
socialism,사회주의는,5,0.7205172460333327,0.0302760312863464,0.9596746105739898,9086,no,46660
wives,여인과,0,0.5716383302820804,0.0,1.0,8497,no,102937
specifications,표준의,6,0.6189755194354866,0.0469110584333559,0.92955097761019,8092,no,174198
bet,baby,7,0.3963030394837825,0.0279498795034584,0.9341197708900172,6970,no,398333
berry,morton,2,0.485520430835818,0.0117215603763144,0.976426849333982,7232,no,76122
lineup,닥터코어,7,0.5353497418427104,0.0446079935840024,0.9230840613735732,7521,no,98294
eighteen,몇,7,0.5255495639663447,0.0606156909942665,0.8965894165829741,7386,no,61970
layers,응축된,9,0.5312443664256661,0.0289437220218944,0.9483321359043788,7181,no,219864
complexity,복잡성을,1,0.6204542816369778,0.0178149974904568,0.9720885869443514,7671,no,167249
saga,사가의,1,0.5033899369178289,0.0815087964958373,0.8606446007839264,7889,no,35206
amusement,놀이기구,4,0.4881307453907639,0.0659337516426424,0.8809998619372519,9322,no,68271
dedication,헌신한,1,0.5243022681105112,0.0165193338913614,0.9694551145327508,8358,no,155415
highlighted,보여주고,7,0.4396471825070475,0.0220703930476141,0.9521993655513308,8134,no,148863
cbc,msnbc,7,0.5673637715884383,0.0441408237868333,0.9278160391260104,8091,no,1531
premiership,프리미어리그는,6,0.555262810457869,0.019941747584103,0.96533103344663,7832,no,6617
censorship,비판이나,2,0.5801963567576798,0.0231362574776856,0.9616525662100872,7735,no,38726
advances,발전으로,7,0.4628070484069809,0.0186026272128177,0.9613580113676206,8250,no,214891
typhoon,열대저기압,5,0.697000530576241,0.103409484152084,0.8708043599539628,8411,no,6030
bullet,리볼버,8,0.4763210034300931,0.0333440883941111,0.9345764720225094,7022,no,106362
symbolic,상징의,2,0.5701460380152634,0.0126084110885384,0.978364110118887,9203,no,85825
merchants,상인들을,6,0.6390760366581296,0.0274964657612899,0.958749474871094,7949,no,127951
pga,ibaf,5,0.5119521381812466,0.0444764356961819,0.9200680234908652,8346,no,1454
constantine,콘스탄티우스,0,0.6200454699018194,0.0,1.0,8733,no,452
clayton,로턴,3,0.5526806006532083,0.0067273338159375,0.9879741894931798,8808,no,1944
cologne,프랑크푸르트와,5,0.6621469035109226,0.0891340610429933,0.8813572215343989,8000,no,16023
prejudice,의도가,3,0.5055371125470399,0.0369262702123237,0.9319285478321324,8133,no,62232
jungle,자우림,9,0.4535543795811707,0.0868268551743509,0.8393229638819101,7212,no,76476
linguistics,언어철학,1,0.7286395762445086,0.0170639962082138,0.9771169177155904,8510,no,14529
linguistics,사회언어학,2,0.7232493789799213,0.0224541934728011,0.9698885799903756,8510,no,14529
lynch,워딩턴,7,0.495573307845089,0.0271135375715316,0.9481266119297108,7695,no,5908
steering,서스펜션과,4,0.5024356792350329,0.0461509040100833,0.9158730719641708,9274,no,117950
liked,좋아한,4,0.6282649961844388,0.0235246913734999,0.963907542843091,7205,yes,405357
calvin,윌리엄슨,6,0.4831669057458186,0.0026374908801799,0.9945708789411998,9156,no,2799
jerome,david,9,0.4778669689847102,0.0148246127092193,0.9699109681187352,8223,no,1055
discharge,고압,3,0.4873582139218652,0.0245144750207492,0.9521082574821697,7654,no,163351
manufacture,생산하는,9,0.6082677503257451,0.0289552989942966,0.9545601826155004,7252,no,157456
gerard,van,1,0.5295277708048487,0.0001231448097249,0.9997674981651224,8906,no,837
griffin,톰킨스,8,0.52554347357965,0.0179380884045048,0.9669941178151176,7151,no,4052
posters,홍보물,1,0.5214861778791444,0.0636173221517586,0.8912716773213651,7352,no,136915
angola,기니비사우,2,0.6370666560811451,0.0363808234198075,0.9459782321157888,7927,no,699
fragments,조각들이,0,0.550623948604708,0.0,1.0,8035,no,57238
checks,인증에,9,0.4665678977469784,0.0519047373619452,0.8998891477637179,8913,no,284112
equations,방정식과,1,0.7213111567121475,0.0016307035555442,0.9977443503479788,7162,no,45463
rectangular,각형,9,0.6259854307513579,0.0435824574846155,0.9349095763844996,9038,no,46474
jungle,마말레이드,3,0.4688884623524312,0.0714927724030904,0.8676993799841419,7212,no,76476
chennai,뭄바이,0,0.5574501588490708,0.0,1.0,7644,no,4246
davidson,리슨,1,0.5509215996477839,0.0016382041273625,0.997035245567683,7975,no,3312
highlight,요소에서,8,0.431841636123581,0.0143644801565918,0.9678075229529746,7968,no,251917
bundesliga,분데스리가에서,4,0.7769926825633703,0.0255480297039456,0.9681660639598356,7758,no,148
minerals,산화물을,3,0.5971460144136786,0.0139861099043114,0.9771144252645536,8399,no,169698
exeter,버밍엄,9,0.5757192656921879,0.0417330067487261,0.9324109593382058,8113,no,1361
elaborate,화려한,3,0.5277411569514665,0.0112955083595073,0.9790450092054668,7111,no,116793
merits,회의적입니다,0,0.5850513269211834,0.0,1.0,8132,no,76197
beats,리듬에,0,0.5253870401321328,0.0,1.0,8348,no,192814
dover,스톡턴,7,0.4647853778263333,0.0077098069611934,0.9836827819427189,9157,no,6426
peruvian,콜롬비아의,1,0.7465879742915142,0.0041005863749215,0.9945375664559466,8447,no,622
felix,헨릭,5,0.4818851626368389,0.0189546763626452,0.9621542160054388,7262,no,3210
rabbit,토끼,1,0.4737019304914688,0.0031142674350165,0.9934686207210254,8486,yes,68447
immigrant,이민자들,3,0.5786873878085497,0.0386003390009832,0.9374678333546496,8477,no,69664
clara,산타,3,0.4886030970105439,0.0115027660540628,0.9769993377330656,7079,no,6260
planes,항공기를,4,0.6005158619659212,0.0109010446344524,0.9821708485375964,7249,no,109896
reflection,상상력의,9,0.5266263981656455,0.0122377335248757,0.9772897604327762,8073,no,171935
clayton,walton,5,0.5506042364233376,0.0088036980458083,0.9842624719755492,8808,no,1944
tracking,탐색하는,8,0.5171442799164847,0.0527629157765896,0.9074184074611944,7099,no,260366
flooding,홍수와,0,0.6814151567105524,0.0,1.0,7271,no,88829
jessica,애비게일,7,0.5523097018818031,0.0222744803565528,0.9612337390323203,6990,no,7307
cello,첼로,2,0.7405039474763353,0.0252422961956761,0.9670356904728244,7280,yes,18903
proud,겸손한,8,0.5147865097136025,0.0133327908900738,0.9747542063415716,7648,no,514864
flagship,엔터프라이즈의,2,0.4730375132642144,0.0195079245667515,0.9603936549434728,7781,no,61115
burden,복지에,5,0.4574981389774712,0.0226194785226727,0.9528876306592396,8276,no,242779
rams,레인저스는,5,0.4659288636178846,0.017671116037138,0.9634592291551712,8045,no,7795
destinations,항공편으로,1,0.6384946790558085,0.0145630965973239,0.9777001405690956,8316,no,165908
dubai,샤르자,9,0.5966137896552047,0.1283090582827445,0.82300315316627,7061,no,13630
downs,롱아일랜드,6,0.4181429816966397,0.0263759674635822,0.9406640200301668,9299,no,57072
deposits,석유가,9,0.5599044128175241,0.0285194231402092,0.95153251551445,7605,no,154243
rockets,로켓포를,7,0.5632257461380572,0.0385797566617611,0.9358933135668016,7979,no,38034
schemes,해결하며,2,0.4507904874716838,0.0256388511978147,0.9461854064877384,8122,no,182011
brave,mighty,5,0.4477724777895026,0.0163648605974469,0.964741340021639,9300,no,118161
insert,링크할,4,0.5065182616129906,0.0224667492097073,0.957528571225929,7316,no,147613
astronomical,천문학자들이,1,0.7062824509855987,0.0056195844847848,0.9921062390542658,7658,no,31601
distribute,판매할,6,0.4937015064452992,0.0475208735693719,0.9121971386917078,7484,no,146207
fence,헛간,2,0.4521630813808833,0.0075451182583804,0.983587157539715,9335,no,156961
breakfast,식사,2,0.5744197610413216,0.0266380621178208,0.9556813652673016,7915,no,379603
spirits,무녀를,7,0.4522103030172441,0.041821495571107,0.9153465511924376,7785,no,146829
domains,cdna,3,0.462394374211238,0.0051449069740249,0.9889957760105588,9174,no,105107
transmitter,주파수로,6,0.6175495382227003,0.0490723810191897,0.9263864874485422,8726,no,45363
vault,쇼트코스,7,0.400691602455659,0.0219648510961205,0.9480314309374916,9144,no,29131
fantastic,스파이더맨,0,0.5438199831875898,0.0,1.0,7806,no,740486
trucks,트럭을,2,0.6420458079917845,0.0388468715648542,0.9429471446364364,7458,no,193334
bag,유리병,4,0.4788496346164633,0.0185499499547189,0.9627061410380726,6943,no,708102
meaningful,표현해야,9,0.5897745556124938,0.0230390151619255,0.9624045284558388,8865,no,221209
felix,프란,1,0.4988567968400262,0.0019830421594579,0.9960405662548344,7262,no,3210
pension,건강보험,5,0.5409266978861944,0.0343432923697557,0.940300566774784,8730,no,196539
specially,창이나,9,0.5000614121947786,0.0327488884401468,0.9385355568367924,8618,no,210450
planes,항공기에서,1,0.608279354259916,0.0031375523404576,0.9948683912620224,7249,no,109896
abortion,동성애자에,9,0.5420685511594275,0.0312151146079966,0.9455503157128844,7447,no,152044
gardner,그레이슨,1,0.5397914054030295,0.0172790914048182,0.9689822176837012,7709,no,1566
collision,충돌하여,1,0.5833584268331348,0.0848326088592115,0.8730413843829674,8546,no,95090
lou,폴슨,6,0.4863579534045794,0.0223626063501953,0.9560414732186662,7028,no,1949
airways,항공의,4,0.6760727803532877,0.0259611207468374,0.9630201323523624,7885,no,20069
demolition,철거되었고,4,0.5475229672095947,0.0431820427583651,0.9268974496073644,9327,no,45089
willis,스탠턴,1,0.6134688625703454,0.0197032869720169,0.9688816272379354,8553,no,1338
evaluate,고려하는,8,0.560529520702209,0.0591643853967629,0.9045264366577236,9309,no,296901
saturn,목성,6,0.5064817005089484,0.04876401611568,0.9121757905452754,9170,no,1971
fever,간염,2,0.4417685122324897,0.0087693318034736,0.9805358597073288,7108,no,131504
threatening,당할,4,0.5600402582746686,0.0128984212002969,0.9774872570793844,7652,no,136409
chronicles,이야기인,8,0.475794728456843,0.028959303707405,0.9426268997134396,7747,no,21497
rodriguez,호세,0,0.6085920299872103,0.0,1.0,9221,no,1148
sicily,시칠리아,0,0.6880569446528985,0.0,1.0,7849,yes,650
downs,미들턴,2,0.4214482725014399,0.023070676658782,0.9480996778599272,9299,no,57072
instant,소비자들에게,9,0.478225529881622,0.0293345880110421,0.9422047025033484,8294,no,385612
countryside,마을들을,4,0.5451724807734637,0.021577314442435,0.961927971347188,9031,no,103810
vegetation,숲과,7,0.6362670715447978,0.017383223017299,0.9734059279680358,7838,no,90680
dissolution,성립되자,1,0.556359347652274,0.0469605051689253,0.9221631694211088,9006,no,28338
liked,좋아했기,1,0.6437330103679297,0.008056677190009,0.9876391459640992,7205,no,405357
caves,동굴과,2,0.52397696774577,0.0760964743037257,0.8731880650411302,7962,no,48225
pump,피스톤이,4,0.5142825637002547,0.0326898797414635,0.9402348689894344,7052,no,255719
kirk,브라이언,8,0.5110097169365642,0.032264171453374,0.9406115917902976,7622,no,2246
static,동기화,1,0.5070517445282005,0.0276556744001624,0.9482788653735368,7574,no,136961
lesbian,성소수자의,6,0.6103396703790327,0.0518753086636206,0.9216639455383274,7475,no,79308
cleaning,끄기,0,0.525136344819498,0.0,1.0,7468,no,545170
antoine,édouard,1,0.5941496121589989,0.004664246452246,0.9922108575391636,8371,no,403
alberto,실비오,7,0.6258535440443103,0.055978453677965,0.9178999315594364,7503,no,514
scots,스코틀랜드,9,0.5876449864976605,0.0357269494073291,0.9426875876992088,7891,yes,692
pistol,권총,1,0.6359044942456615,0.002339120438948,0.9963350664462128,8809,yes,44345
lou,제이컵스,0,0.5087205597547748,0.0,1.0,7028,no,1949
mechanisms,항상성을,6,0.6253099569339,0.0322606993989306,0.9509395696291504,7350,no,187087
romeo,포드,6,0.4799784251418079,0.0467899185114489,0.91117553080933,9362,no,2826
jenny,애들러,3,0.5337469987676169,0.0218414700234117,0.9606876829698442,8049,no,3863
healing,치유의,1,0.6172225115744056,0.0038388196709479,0.993818936266326,8428,no,383575
transparent,투명하고,4,0.5124026140362778,0.0853476235024671,0.8572185870575499,8357,no,145782
wii,엑스박스,7,0.7098484547067727,0.0938305063603399,0.8832487710817348,9345,no,22139
provider,서비스다,8,0.6495616932209151,0.0668391432891911,0.9067014723003493,7291,no,657989
trademark,상표로,7,0.509462020321503,0.0433320481110937,0.9216126753422694,7452,no,113189
cottage,오두막에,0,0.5252493539003555,0.0,1.0,8175,no,88363
bedford,웰즐리,2,0.5258481194855428,0.0205285817876541,0.9624277870198028,7588,no,1136
decorations,휘장을,6,0.5121917010593738,0.0330259355207537,0.9394261423238092,7929,no,95274
spike,러너,8,0.4589671815649421,0.0133407293502889,0.9717541691723148,8795,no,48149
clarification,어떤식으로,4,0.613922856453631,0.0108409353198448,0.9826479455714432,8830,no,47143
peaceful,평화통일을,6,0.5567734882682431,0.067000208556481,0.8925889166254671,8410,no,205609
tendency,극단적으로,3,0.5840928520801785,0.0727742349036333,0.88921010605388,7970,no,192854
barrel,탄창이,8,0.560187280214907,0.0412660360253752,0.931389461307934,7410,no,117841
rectangular,사각형이,4,0.6414023816515307,0.0281655065844427,0.9579348008181114,9038,no,46474
planes,항공기와,6,0.5958151396053097,0.0156017669950638,0.9744826045425968,7249,no,109896
beth,애비게일,2,0.4959843537484456,0.0062642270150062,0.9875276362045976,8898,no,3741
riots,폭동의,6,0.5846789665205251,0.0635331726954454,0.9019870674247316,8083,no,41089
loans,보증금을,2,0.5884342660802027,0.0115473518028037,0.9807538240195628,7809,no,1824368
memoirs,자서전을,1,0.5638493238476541,0.0206382598716622,0.9646899943702256,8784,no,17065
edges,수평으로,6,0.5770694808946581,0.0280898672881753,0.9535826929344754,7392,no,164035
beverly,마스터슨,6,0.5391239598095787,0.0458231919163634,0.921662680498302,8874,no,3340
chef,요리,0,0.4897390408593356,0.0,1.0,7380,no,116759
definitions,정의가,4,0.6237523666680607,0.018649977648858,0.9709683848232388,7429,no,103455
clips,동영상에,2,0.6200236536598411,0.0111668482218543,0.9823082758872894,8495,no,146201
león,마누엘,8,0.5999628395940271,0.0409569181062376,0.9360966523279006,8079,no,0
somalia,에티오피아,3,0.6360640847058865,0.0440054791723327,0.9352926795879768,8749,no,681
ammunition,탄약,0,0.6672043779145045,0.0,1.0,7014,yes,49304
soprano,바리톤,5,0.5743831830337822,0.0355263540825867,0.9417514370236706,7199,no,14198
drops,변한다,6,0.5310732027495844,0.0372832690783917,0.934401610738276,9324,no,220939
italia,알레산드리아,7,0.5441291439123158,0.0504481875929189,0.9151528574673304,8018,no,2077
precision,고정밀,9,0.5187187692736968,0.1010842115048205,0.8369091233187497,8505,no,118788
ambiguous,애매한,3,0.5594838203824646,0.0398271606908302,0.9335450843575324,8259,no,37587
grandmother,아내,3,0.7170325202104811,0.0208378999515336,0.9717594046567712,7590,no,110601
mvp,투수상,3,0.6515553303354005,0.1200057323313482,0.8444637266730749,7536,no,1055
valencia,바르셀로나와,7,0.6589881496180798,0.0458968068346823,0.9348875211273456,7911,no,1403
nerve,세포독성,9,0.5289020624463222,0.0250891333417114,0.9547120359809635,8155,no,163879
proud,자부심을,9,0.5139451793784131,0.0141741212252632,0.9731611376273102,7648,no,514864
swimmer,수영,0,0.6505243657097031,0.0,1.0,8900,yes,19324
downs,뉴헤이번,9,0.4144329764544888,0.0300859727057331,0.9323179073410232,9299,no,57072
auburn,오하이오,2,0.5736144807788981,0.0209850856270239,0.9647071965526832,8111,no,6352
christina,christina,8,0.5204599747105265,0.0558530801417805,0.903085519802958,9030,no,4670
cubs,다저스의,1,0.5691820971710686,0.0405827882920049,0.9334451863996972,7632,no,13046
rgb,wvga,5,0.5218713289664763,0.132968243866445,0.7969453139626137,9313,no,1187
coral,인도양의,3,0.4919260444773409,0.0591527991932621,0.8926600070522402,7941,no,75686
cameroon,기니,7,0.6537049076357121,0.0578619692594585,0.9186837230086768,8042,no,544
formatting,이름공간의,0,0.6563229961577955,0.0,1.0,8087,no,46542
prospect,레인저스에서,8,0.4470391476775986,0.0221027764839945,0.9528868017423628,8130,no,214638
demon,악령,4,0.5098000544234318,0.0242408016747914,0.9546087131761826,7160,no,56523
tuesday,월요일,3,0.6193446397611744,0.010695918254396,0.9830234448904608,7117,no,16279
countryside,농촌,0,0.5667497952158987,0.0,1.0,9031,no,103810
lotus,프로톤,9,0.4034701767861411,0.0601270853256088,0.870303191499187,9072,no,23121
ups,카드와,5,0.4336927367556342,0.0127270702077476,0.971490803030629,8098,no,142965
homer,버로스,2,0.4663997371485044,0.0091639443254203,0.9807303528793068,7174,no,15738
lisbon,리스본의,2,0.6517103065169654,0.0883237419410249,0.8806490834778951,7303,no,652
dissolution,성립되었으며,3,0.5519715642489652,0.0513482885722341,0.9148904377468716,9006,no,28338
odds,승리할,2,0.4508351850797659,0.0032375067745855,0.9928700694125336,8721,no,225275
curious,짐작이,9,0.5644476515939061,0.0411268363198633,0.932086246794268,7798,no,225243
nassau,안할트,1,0.502370847929706,0.0017995819891118,0.9964306078216416,9044,no,1127
console,콘솔,4,0.694541178650419,0.0147742519127392,0.9791711116435048,7206,yes,165116
blackburn,스토크,8,0.5188022820902515,0.0182239696951346,0.9660650300901537,8895,no,626
steelers,자이언츠와의,0,0.576119885063878,0.0,1.0,9374,no,3417
hyde,스태퍼드,0,0.5297776878057814,0.0,1.0,8668,no,1073
baldwin,morton,5,0.5079315920757875,0.0222073450022023,0.958110330237948,7432,no,2009
