en,es,position,score,rel_score,ratio_score,index,correctness,freqs
handball,tenis,8,0.6670055588965111,0.1443524157296626,0.8220854169872777,5715,no,4798
edgar,edwin,1,0.6173099792366056,0.1391058988451782,0.8160986530347026,6041,no,1556
pitched,bateando,5,0.5407558477472689,0.0443276251098407,0.9242370923701232,6052,no,55335
dos,nogueira,2,0.4687405792899063,0.0299199144627534,0.9399994287945456,5810,no,17467
travelling,viajara,7,0.6710290882359385,0.1512039640454354,0.8161057091710144,6670,no,176307
precisely,precisa,8,0.654133268632876,0.0973247270962754,0.8704854727085047,7086,no,342738
configuration,configuradas,8,0.6328476830514682,0.2308291321585632,0.732736681020632,6248,no,215656
wilderness,desierto,3,0.5274818473850422,0.1390728069673417,0.7913557334582517,6796,no,93946
lessons,aprenderse,8,0.6058662110316451,0.2529140883938074,0.7054961687372033,6402,no,407521
militia,milicias,1,0.8173624631322137,0.0531902333382922,0.9389006161787308,5789,yes,39473
lighthouse,faro,0,0.7726909539846241,0.0,1.0,6785,yes,21648
workshop,perfeccionamiento,9,0.4620214123991142,0.3012020859222392,0.6053553296187707,5560,no,317618
bet,mitzvah,9,0.4105413343934563,0.1369720949044233,0.749828794007713,6970,no,398333
czechoslovakia,checoslovaca,5,0.7772803476896211,0.1301359474770308,0.8565862788995533,7134,no,163
paragraphs,subsecciones,3,0.6420732610013025,0.1981828604257201,0.7641399385592783,7000,no,78042
budapest,bratislava,2,0.719119064574258,0.1204702517344016,0.8565128814834597,6271,no,1009
boxers,culturistas,9,0.5926078705910661,0.2308082139875418,0.7196943097053291,6906,no,17662
fed,alimentaban,8,0.5860231436714337,0.1071085958775222,0.8454715175109117,6101,no,201404
duchy,duque,8,0.6505912456426863,0.2105979721948685,0.7554567941251288,5944,no,1402
mhz,modulada,8,0.6221535785468413,0.2083724596430222,0.7491078544663438,7097,no,3402
fights,enfrentas,5,0.684497428912042,0.0840620311023665,0.8906239068337138,6827,no,104969
governance,descentralización,2,0.7018393522928815,0.0761909014183394,0.9020720581816616,7092,no,152407
baltic,estonia,6,0.6120848344361681,0.2526920162947005,0.7077951195373268,7133,no,642
personalities,personalidades,0,0.792417892022176,0.0,1.0,6548,yes,95186
estimates,calcula,6,0.7293929347530599,0.1543711099207443,0.8253254238491651,6896,no,243130
julian,claudio,1,0.505398313582873,0.0854259454014454,0.8554122582097415,5610,no,1727
pub,restaurante,3,0.4801625764438858,0.2274183253783991,0.6785974228632909,6403,no,103484
ritual,sacrificios,4,0.6717297546839808,0.2282741510282927,0.7463631551158282,6898,no,103185
nest,anidación,6,0.6071891028504308,0.2161469397001536,0.7374742164444065,7035,no,90391
rica,centroamérica,9,0.6439979534538017,0.1007464008466914,0.8647235118132339,6681,no,4915
bradford,redbridge,7,0.6919708015513024,0.1079724611935344,0.865024850858735,5908,no,1445
dust,nube,8,0.5471560533329286,0.1953052715105044,0.7369488955513076,6513,no,297720
arriving,arribaron,6,0.7055853593663519,0.0658598743091589,0.9146279328276188,5535,no,131719
settings,entornos,0,0.6249349468479231,0.0,1.0,6760,no,394666
balls,pelota,6,0.5428906531572845,0.189910596926298,0.7408429681245261,6035,no,222970
quantity,valor,3,0.6241723305217065,0.0772714843976716,0.8898393816380675,6973,no,384336
guatemala,guatemala,0,0.8429656531949623,0.0,1.0,6759,yes,1227
buddhism,budistas,2,0.7822469144115131,0.1111684752830047,0.8755691064141886,6387,no,2144
cohen,cohen,0,0.7947061411789165,0.0,1.0,6523,yes,1771
disbanded,reintegró,8,0.6407460898038476,0.1428839890450541,0.8176639808735509,6103,no,11417
personalities,entrevistados,7,0.5807970505268305,0.2116208414953455,0.7329428782137806,6548,no,95186
engagement,confrontación,1,0.5763467938084763,0.0183877463168112,0.9690824307716552,6171,no,320046
davies,jones,4,0.62474640996834,0.1539555531599774,0.8022920700732739,5549,no,907
involve,involucrar,3,0.7605063433201119,0.0308842814691517,0.9609746685116772,5751,yes,359878
illustrate,ejemplificar,3,0.6359275648353446,0.1485153759391836,0.8106740870246785,6276,no,119205
conjunction,conjuntamente,0,0.6322161839353075,0.0,1.0,6462,no,190203
complement,complementando,6,0.5700394757252376,0.0777183801625029,0.880019393889108,6544,no,144296
forbes,mckinsey,6,0.4461801902424606,0.311396850671838,0.5889568534230897,6924,no,1948
semifinals,octavos,3,0.7856964755263438,0.1141255609736537,0.8731687418797127,6217,no,14098
religions,monoteístas,3,0.7335266257753572,0.1696195212831351,0.8121903948374485,5928,no,109776
alpine,esquí,5,0.6045643546389856,0.1858701301860296,0.7648506818029617,5645,no,23242
serie,chievo,2,0.6634239471574919,0.038645207190924,0.9449552697885008,5875,no,2847
gathered,congregó,6,0.6587970627439468,0.0725723176478781,0.9007720044158832,6205,no,248810
designers,diseñadores,0,0.917416649875539,0.0,1.0,6272,yes,331385
workshop,workshops,3,0.5752961012135557,0.1879273971077977,0.7537714738590617,5560,no,317618
innovative,novedoso,8,0.7014233032571364,0.1759240344700537,0.7994818848760705,6686,no,519640
excessive,exceso,3,0.8085963636831663,0.0643049279993368,0.9263319591664366,6738,no,283241
deliver,enviar,7,0.649764180263688,0.0661924549562169,0.907546837755214,6666,no,709685
addresses,solicitudes,4,0.5239517439489614,0.0665835442171032,0.8872488307618642,5508,no,311956
lok,shiv,7,0.4036720270134791,0.1943812939917982,0.6749766497992861,6842,no,1457
macedonia,bulgaria,3,0.7510394028511254,0.1250534197235365,0.8572600796385599,6007,no,554
destroyer,torpedero,4,0.7412343742652239,0.0760306624647119,0.9069693929781604,6237,no,11629
vulnerable,amenazados,3,0.662589061874246,0.1878726902823583,0.7790933104211331,7058,no,231732
trick,jugadas,6,0.5157140175183685,0.1699521116401091,0.7521357634382605,6146,no,219033
lecturer,profesora,3,0.7319913106641753,0.1056921709071324,0.8738280350128458,6691,no,41066
breed,perro,8,0.5728223064344251,0.1106343864050778,0.838125242514732,6261,no,173187
destination,turista,5,0.600337298954892,0.1187214369616255,0.8348932694485628,5691,no,393635
elimination,eliminando,6,0.5987887217742764,0.2310111122222973,0.7216062202499174,6766,no,108822
sec,anotación,7,0.3643520824495328,0.1886237977697595,0.6588932636719029,6661,no,54103
reactions,reactividad,8,0.6751560339829732,0.2318345582685683,0.7443914410478558,6144,no,205489
satisfy,satisfacen,4,0.704154821834778,0.0393478230107153,0.947077763228546,6437,no,216025
bomber,cazabombarderos,3,0.7593705851046997,0.0509324467558962,0.937143951394398,6071,no,28362
upgraded,modernizado,4,0.6069935276080417,0.031171246852225,0.9511548614092836,7072,no,102777
lens,óptico,2,0.6452872484153824,0.1304448117685521,0.8318429539477558,6489,no,262820
julie,rebecca,1,0.7018607826453811,0.1242080167231147,0.8496396222468783,6453,no,2984
protecting,protegerles,7,0.7451017330390025,0.1077640347567283,0.8736447881649075,6888,no,240101
ani,recab,7,0.5659028953771619,0.0556656443306492,0.9104432725040802,5618,no,2835
tasmania,brisbane,3,0.6316649461696441,0.1460143163607831,0.8122435258390728,6252,no,932
efficiency,optimizan,6,0.6660664191630772,0.2465763228871466,0.7298216360837753,5612,no,492209
philosophical,metafísicas,4,0.7990271155531865,0.0813224402475614,0.907624829578528,5752,no,89098
separation,separados,5,0.5637012393553302,0.2748538743860775,0.672229207261341,6139,no,164622
wishes,deseos,1,0.7550626822153096,0.0045913139248418,0.9939560458469638,6046,yes,260230
mathematician,matemáticas,6,0.6668300996144138,0.221125556364554,0.7509722981371587,7056,no,13466
shoulder,rodilla,4,0.77369752109169,0.1058062652340632,0.8796977717673243,6625,no,341486
servant,sirvienta,2,0.6013835101303406,0.0814984740763928,0.8806551117744522,6359,yes,89915
believing,convencida,2,0.7159138022189386,0.0952280742903155,0.8825999778236957,6739,no,132318
fees,impuestos,5,0.704869742751816,0.0340567324213605,0.9539105261949384,6969,no,777365
plateau,altiplanicies,6,0.724336452079253,0.0700684724622499,0.9117975351138584,6991,no,35516
supplied,suministrada,1,0.7952548468578707,0.0291047328006813,0.9646941292139328,5631,yes,255570
prevented,impedía,5,0.762416229452135,0.0316259481910567,0.9601709467311595,6471,no,127603
windsor,rockingham,6,0.6043616922173245,0.1805302468527619,0.769993501186102,6223,no,3303
morocco,jordania,5,0.6856885841049819,0.2048002192436279,0.770013706546906,5611,no,2393
settings,configurar,9,0.5193292194231434,0.1056057274247797,0.8310132471268586,6760,no,394666
garcia,ramirez,6,0.6151981391734909,0.0609790067291442,0.9098180009504124,7011,no,1943
cox,duffield,5,0.5634952695598474,0.1128778007486714,0.8331131062075199,6127,no,3786
casey,sawyer,7,0.5956205224086802,0.0954823670132608,0.8618405906345941,7047,no,2485
footage,filmación,4,0.6727429447921563,0.0640657141763244,0.9130497268232226,5911,no,145412
renewed,renovó,0,0.7189762511132959,0.0,1.0,7106,no,117953
fights,peleas,1,0.7528692083206797,0.0156902516937288,0.9795848564619388,6827,yes,104969
sin,pecador,2,0.4794977870481466,0.0930346208257331,0.8375033106488755,6039,no,308951
reconstruction,reconstrucciones,1,0.7092740053353783,0.186531438884185,0.791772376370526,5769,no,78398
stamp,postales,3,0.5709269033533242,0.146259341143466,0.7960650496774543,6892,no,105708
timber,madereros,9,0.5979207842930008,0.1567372763705756,0.7923068942869895,5488,no,102271
angry,enfadada,7,0.7372183877889357,0.0805916940714626,0.9014542668780404,6245,yes,265826
saxony,baviera,1,0.7815608025358227,0.0752606052523034,0.9121630195415076,6734,no,223
quiet,calmada,8,0.6244905627531676,0.1631483843607148,0.7928639956689119,6664,no,424884
telegraph,daily,7,0.5836867638384392,0.171455424361787,0.7729494828378922,6056,no,17569
estimate,calculado,4,0.7401853413403063,0.0856072264929199,0.896333256283061,6687,no,268772
inscription,esculpida,9,0.6053725613740847,0.1888210828583491,0.7622480559626746,7059,no,26613
refugees,reasentados,9,0.6276582742183987,0.2834143324616293,0.6889223423208843,6266,no,90529
winnipeg,montreal,5,0.6801359289105631,0.0725557186427792,0.9036049903321968,6384,no,3031
timber,ladrillos,6,0.6070913655162287,0.1475666951473477,0.8044588631073638,5488,no,102271
oslo,gotemburgo,3,0.721924830056685,0.1541586409082114,0.8240365832511085,5892,no,818
centres,áreas,8,0.5348231313839961,0.2879194448345352,0.6500491731473733,5680,no,151535
dale,cliff,4,0.5562282536679723,0.0731583731377445,0.8837624283359177,6167,no,3913
karen,natalie,6,0.6311742889689567,0.1181629829128882,0.8423100153337626,6269,no,15155
serie,chievoverona,6,0.6363091151369891,0.0657600392114268,0.906333957553714,5875,no,2847
goddess,divinidades,8,0.6792148711397216,0.2287802935950545,0.74803798249093,6434,no,55927
timeline,cronológicas,6,0.5444405507962047,0.104796583773286,0.8385850435946233,5598,no,81085
holes,perforaciones,7,0.5939930349624867,0.2227631155062205,0.7272587229635372,6872,no,270893
amy,rebecca,3,0.7356951627487865,0.0415836352720696,0.9465010040439134,5822,no,8029
meter,braza,9,0.4853499670100263,0.1950677615096465,0.7133117593304941,5737,no,133390
fraud,fraudulenta,7,0.7290678352832399,0.1333188227393552,0.8454071366954494,6477,no,275541
deeply,fuertemente,2,0.6413427543218524,0.2332567311747717,0.7332988012880873,6238,no,306771
mesa,sierra,9,0.4070470777888536,0.1014042928119843,0.800562455575339,6529,no,11716
cyclone,ciclónico,6,0.712102439500321,0.09089468330237,0.8868057173291961,6444,no,12960
victories,triunfos,1,0.7826184612644447,0.0761762863094582,0.911298611775798,6232,no,60590
slovak,polaco,9,0.6958858656201898,0.1273480842534491,0.845307540738576,6960,no,330
intensity,intensificado,9,0.6347756714574171,0.2393292707646823,0.7262007578217402,6997,no,195730
quarters,caballerizas,4,0.5647255639683373,0.0595325626616919,0.9046347013805488,6708,no,133036
vampire,vampires,7,0.6737816212248109,0.1115120303268665,0.8579995774745821,6595,no,67060
sixteen,quince,5,0.8267401511162242,0.0622406468504354,0.9299865115278118,5951,no,62210
millennium,milenio»,1,0.5316327758129278,0.1707807959042889,0.7568657514877243,5870,no,39282
fellowship,fellowship,0,0.7626134254794257,0.0,1.0,5497,no,81969
vulnerable,amenazada,5,0.6559579529431545,0.1945037992134498,0.7712962414591529,7058,no,231732
sending,enviándoles,3,0.771745063230323,0.089713803614393,0.8958582852098443,5765,no,400733
marines,marines,0,0.8367824691011925,0.0,1.0,6645,yes,13557
motors,automotriz,4,0.6522463847077344,0.1455107712292538,0.8176001679880297,6076,no,69198
ethnicity,étnicamente,6,0.7000798905634065,0.0696776396302509,0.9094810548813712,6764,no,40109
endangered,hábitats,8,0.6299439283428303,0.1680936857013288,0.7893662118888203,6337,no,71370
kurt,klaus,4,0.5380989463679098,0.2255980341353965,0.7045974517449073,6221,no,3530
cent,millón,3,0.5552217560400099,0.0743316809315701,0.8819295129431154,6679,no,533892
allegedly,presunta,2,0.7234061211161384,0.1283305166537545,0.8493307544104677,6214,no,115125
stan,charlie,2,0.6120717815043114,0.1267781013418899,0.8284115565485174,6786,no,3580
disk,disquetes,1,0.6709139396143557,0.022492733075744,0.9675619892890812,5729,no,242281
quarterback,touchdown,7,0.6774929125895763,0.1356684609076446,0.8331592407984585,5943,no,88293
destroyer,torpederos,3,0.7440087648484868,0.073256271881449,0.9103641186284388,6237,no,11629
loves,enamorada,1,0.7055891490042,0.0027956156103059,0.9960535350985036,6425,no,383184
proteins,glicoproteína,8,0.8326909336718017,0.0813438101234624,0.911005778855073,5592,no,160732
istanbul,antalya,5,0.6325438803903246,0.2433695733237395,0.7221534019236724,5571,no,1139
pet,mascota,1,0.6133978930302139,0.0548561552387724,0.9179112264551644,6423,yes,535006
unity,unicidad,9,0.5371507337167322,0.0853228418340518,0.8629293753416674,5586,no,143687
westminster,edimburgo,3,0.6214636873309067,0.2402346457651896,0.7212079488397958,5606,no,6428
reforms,reformar,5,0.662936356280016,0.2024335474967805,0.7660728127783447,6255,no,131298
imprisoned,prisión,9,0.806658534870216,0.0942134660017424,0.8954196979031952,6121,no,46477
manages,persigue,6,0.6789214352478641,0.0716140473473612,0.9045827292538764,6197,no,145730
lang,,6,0.3826545668788144,0.3640514169449349,0.5124568105364684,6478,no,12310
carol,carrie,5,0.6017488955382408,0.1498440717798386,0.8006313546086927,5937,no,8416
armenia,azerbaiyán,1,0.7121541106998583,0.1199062681000284,0.8558923472921833,5589,no,645
ruins,derruida,2,0.6207312022891509,0.2823451581758542,0.6873518447205602,6048,no,75473
butterfly,butterfly,8,0.4461342459486699,0.2825093497854358,0.6122804736919307,6132,yes,57621
duchy,margraviato,1,0.7298045809205205,0.1313846369170344,0.8474381306736039,5944,no,1402
chat,chat,0,0.7310428870680918,0.0,1.0,5626,yes,348845
fed,alimentar,5,0.6152132534894459,0.07791848605951,0.887584882333892,6101,no,201404
contestants,concursaron,7,0.6784233542677434,0.2113003880651809,0.7625101163298902,6579,no,38982
grid,cableado,5,0.4770015075858704,0.0606440068656795,0.8872044772334012,5688,no,166663
varies,varían,1,0.8490202377839524,0.0550373175765434,0.9391218874835938,6565,no,141788
ordained,profesó,6,0.6732468874152138,0.0437838254043418,0.9389373082330432,6963,no,39478
norton,cott,5,0.5099681889883685,0.2043253209254091,0.7139476726449983,6851,no,2774
fortune,fortuna,0,0.7900444371745445,0.0,1.0,5563,yes,154289
cleaned,limpiado,0,0.6754567671681675,0.0,1.0,6535,yes,148462
earning,consiguiendo,3,0.68920951947011,0.0477137981406492,0.9352526959041734,5583,no,214327
propulsion,propulsada,9,0.6752204439067631,0.2067868483110057,0.7655497294233824,6621,no,19394
bag,toalla,9,0.574805005419102,0.1110079932293124,0.8381366444671002,6943,no,708102
angry,enojados,5,0.7446845294880036,0.0731255523723947,0.9105836990832336,6245,no,265826
carlo,gianfrancesco,3,0.6270700514651479,0.119341165987919,0.840113380938808,6367,no,1377
chapters,compendios,9,0.4959950608112853,0.2273136882791521,0.6857307635708821,5613,no,150093
tin,estaño,0,0.6392013788337765,0.0,1.0,7010,yes,86913
spa,resort,7,0.4521759492647817,0.2044247300707252,0.6886620186296378,7100,no,165022
portsmouth,devonport,6,0.6640375187781752,0.1914955642047078,0.7761681365528922,7038,no,982
jumping,saltos,3,0.6134323981105303,0.0995993982302363,0.8603156286418445,6958,yes,152327
disorder,esquizofrenia,4,0.7304298699902283,0.0917375762830837,0.8884198386850414,5492,no,304085
crawford,boyd,3,0.6750907468466822,0.0740169512031333,0.9011931777021852,6909,no,1813
ace,buster,3,0.4433942191956731,0.1262459626112635,0.7783759526745411,5922,no,40444
zones,litorales,9,0.5197607176077885,0.2121052613514173,0.7101856522241211,6996,no,131092
icon,ícono,1,0.7447438256937922,0.1135907005209473,0.8676615037007972,6724,yes,180199
prevention,preventivo,6,0.6500326275811612,0.2524710701857399,0.7202548080296639,6655,no,259928
automobile,automóvil,1,0.8403882948160134,0.0032965764300062,0.9960926448460105,6210,yes,330119
commanders,comandadas,8,0.6888042953117182,0.188060475986724,0.7855308114291691,6555,no,31867
diplomat,vicecónsul,8,0.6343991232133264,0.2480349463812377,0.718919571526519,6717,no,20902
bombers,portaviones,6,0.6525195362061649,0.1619116541298392,0.8011966436807996,6869,no,25222
rachel,rebecca,1,0.7397899547279193,0.0425839241772592,0.9455708768845282,5910,no,6256
hypothesis,conjetural,8,0.6391304357685558,0.2370884937488225,0.7294186580979128,6668,no,76010
meter,lisos,7,0.5062633297949596,0.1741543987247132,0.7440478232341091,5737,no,133390
farms,ganaderas,7,0.6735497646795054,0.1839701372554751,0.7854625451370291,5836,no,144871
fortune,amasó,7,0.554912550585779,0.2351318865887655,0.7023814414418593,5563,no,154289
discovers,descubres,8,0.746866421632528,0.1949384836309345,0.7930160667655451,5798,no,52200
myth,mito,0,0.8271005798436468,0.0,1.0,6966,yes,112435
dimensions,dimensionales,1,0.7011318230443889,0.1268760393370366,0.846769523453401,5817,no,200430
fortune,multimillonaria,3,0.5660696436022332,0.2239747935723113,0.7165035496315652,5563,no,154289
consequences,afrontamiento,6,0.6934727269800158,0.2215879804410355,0.7578434101213405,6129,no,373148
observations,observados,5,0.7032396614534517,0.2107281169645428,0.7694359451825573,6317,no,156403
phenomenon,paradójicas,6,0.5338837031208112,0.3549277028197182,0.600671525536806,5480,no,191522
saxon,sajón,1,0.7290384286125655,0.0059823274556574,0.9918610088133318,6514,no,1671
certificate,certificación,1,0.6677349066646502,0.055408107108212,0.9233787701009089,5690,no,269420
automated,automatizadas,2,0.7950705225440706,0.0249856464077642,0.9695317865364028,6692,no,168907
mistakes,equivocarse,8,0.6745703834438643,0.0935546177729982,0.878203915215897,6940,no,294825
handled,manejado,0,0.6359682608196096,0.0,1.0,5948,yes,209643
defining,definir,8,0.6718440769287009,0.0278937044528801,0.960136918149816,6184,yes,116062
hide,esconder,0,0.8063455727017925,0.0,1.0,6278,yes,266447
humanity,humana,3,0.6141185759903747,0.1397116094727843,0.8146643472668258,6576,no,207744
inspector,policía,7,0.6198566284163608,0.2711285999078312,0.6956979854561866,5915,no,52830
forget,olvidarse,7,0.6333220492086116,0.0560079779731733,0.9187501258255744,6395,no,726877
dirty,descarado,6,0.5173490846436063,0.1934136506249203,0.7278787406435306,6917,no,231623
notion,concepto,1,0.7445416843161408,0.1258385044900597,0.85542122154382,6438,no,244484
nadu,chhattisgarh,5,0.7119663205512977,0.0444257247319247,0.9412662718904056,5867,no,616
destination,turístico,4,0.6208356727184696,0.0982230631980478,0.8634005008327282,5691,no,393635
ritual,ceremonias,5,0.6619116500037456,0.2380922557085278,0.7354541972569565,6898,no,103185
defining,definible,5,0.6754283560863437,0.0243094252952373,0.965259235756514,6184,no,116062
ernst,hans,5,0.7081492576646236,0.0867303511934943,0.8908886953106187,6630,no,665
jorge,josé,0,0.6686283818926719,0.0,1.0,6865,no,529
trainer,adiestrador,2,0.5978055753711838,0.0437399619769263,0.9318209551301228,6877,no,182315
guided,guiada,1,0.7194729995663778,0.0383069833529955,0.9494484095430752,7065,yes,162109
linda,betty,1,0.6665993557016965,0.0182797704413532,0.9733094939769924,5832,no,4546
tune,estribillos,4,0.6372508841054134,0.1272511866512868,0.8335502394057164,6782,no,197728
tested,probados,1,0.7327749464580948,0.0135946813112894,0.9817855914744028,5540,yes,389598
lighting,iluminación,0,0.8156808139862453,0.0,1.0,5744,yes,426040
wet,seca,3,0.6485871663339892,0.0828074319304681,0.8867814554182328,5856,no,341579
punishment,castigado,4,0.7052270554949087,0.1354228703227358,0.8389069383536566,5734,no,174758
assassination,magnicidios,9,0.6552794922562997,0.1752199018526647,0.7890186277129597,6509,no,51835
edmund,thomas,3,0.5796740809361046,0.1622914353394474,0.7812682236849732,6109,no,518
heath,gillingham,6,0.5018718374223983,0.1013900821508361,0.8319302464465808,6767,no,15116
tomorrow,volverás,2,0.5369736065757111,0.0990651414934316,0.844246688123689,6566,no,412818
darkness,tiniebla,4,0.6980799834324198,0.1541917286823488,0.8190814895172949,6866,no,168890
concentrated,concentrados,6,0.7795100657174749,0.0376779305210387,0.953893191414376,6916,yes,128634
thriller,suspense,1,0.7422669054063469,0.0706032733129085,0.913143235954172,6187,no,45823
breeding,cría,0,0.8306618064970666,0.0,1.0,5712,yes,124230
boxers,deportistas,2,0.6499606688958603,0.1734554156827475,0.7893465783201026,6906,no,17662
certification,certificación,0,0.8884413376932572,0.0,1.0,7085,yes,282150
holes,agujereada,5,0.6156439889509792,0.201112161517728,0.7537671906084613,6872,no,270893
imprisonment,encarcelada,9,0.7620844325882647,0.0720013418789711,0.913676333917862,7004,no,55188
zhang,liang,5,0.809730275934173,0.075073361306125,0.915152517297195,5838,no,4199
yankees,royals,9,0.6766176612867718,0.2054713854419703,0.7670627628764147,6455,no,3076
certificate,expedido,9,0.6189116800432239,0.1042313337296383,0.8558634575119091,5690,no,269420
raiders,buccaneers,7,0.570325442715568,0.1459772519561002,0.7962073114592821,6615,no,8322
witch,witch,4,0.617127452692865,0.1856311756385301,0.7687584174281864,6545,no,52971
motors,automóviles,2,0.6668822126666372,0.1308749432703511,0.8359463875737538,6076,no,69198
armies,contraofensivas,7,0.7015006295504149,0.1928218956530202,0.7843933366106839,6138,no,51252
endings,locuciones,5,0.4359732016166152,0.0279032185094335,0.9398477325020068,6561,no,23479
curve,ángulo,5,0.5869382382493776,0.1692810453858719,0.7761482032405802,6147,no,154360
apollo,marte,2,0.5951178868345706,0.2231528373241404,0.7272872770151093,6807,no,2219
heinrich,heinrich,0,0.8352385464821498,0.0,1.0,6600,yes,140
jacksonville,shreveport,7,0.6752704537181538,0.0867791861000466,0.8861239720279256,7128,no,11188
reliability,confiabilidad,1,0.8411299194292898,0.0401377529862876,0.9544545269926116,6825,yes,167753
sailors,mercantes,4,0.653630832536252,0.1385736092683499,0.8250784747524437,6506,no,43357
procedures,procedimiento,1,0.776585144814166,0.1172618724725632,0.8688121454737172,5486,no,617792
vale,ipswich,1,0.5148779031196327,0.0202647606263977,0.9621320406701586,6729,no,4054
macdonald,mcdougall,7,0.6029222883404989,0.0748580449451224,0.8895541206068356,6684,no,664
consequences,desencadenantes,7,0.6900187316854977,0.2250419757355537,0.7540688023095237,6129,no,373148
specified,especificado,4,0.7561802447389595,0.0433235965461286,0.9458118969428688,5547,yes,317560
baroque,rococó,7,0.7608760167872246,0.1293490482670712,0.854700734292196,6350,no,12336
conquest,conquistada,7,0.7069468302111588,0.1731799197055438,0.8032329778387783,6021,no,33817
healthy,sana,9,0.6113361876686082,0.2354111954002399,0.7219817857044397,6657,yes,1284843
exile,exiliar,3,0.7367356497909693,0.1112057506860829,0.8688520803164953,5636,no,44353
sovereign,soberano,1,0.7606313029804386,0.0182850327613546,0.976525036230058,6859,yes,84672
teeth,huesos,8,0.717498153723528,0.1565272589418865,0.8209122335876443,6095,no,571089
indie,punk,4,0.633413423280543,0.1832170868832315,0.7756426136387097,5656,no,56438
precisely,precisamente,1,0.6858888329162728,0.0655691628128787,0.9127440746049206,7086,yes,342738
meter,altura,2,0.5402282634226787,0.1401894650969941,0.7939655902235345,5737,no,133390
taste,gusto,1,0.7328506444530232,0.0151934242693183,0.9796891320918182,5757,yes,618741
surrey,bedfordshire,2,0.7699208400605309,0.0274515253969542,0.9655725146917976,5818,no,2459
extraordinary,extraordinarios,2,0.7578512748850161,0.033202533086291,0.95802746570244,6401,yes,264752
publicity,publicitado,8,0.6185930015703811,0.0753191021040491,0.8914572873059621,7101,no,118875
mph,velocidad,5,0.5722236056548782,0.2817498896620305,0.6700718567881625,5793,no,107262
assertion,argumentación,5,0.7172020630464007,0.1041871193797637,0.8731574245085346,5761,no,65575
fossil,fósil,1,0.8525840426820583,0.022672672871784,0.974095973822449,5972,yes,100663
chapters,capítulos,0,0.7233087490904375,0.0,1.0,5613,yes,150093
continent,continentes,1,0.7170235909524642,0.1122971029778477,0.864591461662858,5496,no,108252
twentieth,siglo,2,0.6888194063854731,0.0769342363050464,0.8995313479218543,6162,no,52032
lon,mel,6,0.3914696620429758,0.2709343460357017,0.5909832326927568,6467,no,4702
accidentally,arrojándole,7,0.6534030313597142,0.2334213332789648,0.7367896704393454,6430,no,95770
rachel,natalie,8,0.6930248582566518,0.0893490206485266,0.8857975412298299,5910,no,6256
dale,wilburn,6,0.5479395474654825,0.0814470793402344,0.8705929298917626,6167,no,3913
hopes,esperanzas,0,0.7370879465245677,0.0,1.0,6356,yes,332841
rotation,rotar,4,0.7130413411147167,0.1505200329067139,0.8256985114957464,6689,no,112783
santos,silva,2,0.6206917887615706,0.014466131011007,0.977224355454488,6300,no,1714
commanders,comandante,1,0.7528212935607885,0.1240434777376536,0.8585375056703751,6555,no,31867
johnston,moore,4,0.6583395456882061,0.1189368628008559,0.8469825386414908,6849,no,1985
likewise,obstante,7,0.6323329879149677,0.0603566033131226,0.9128663053733568,6752,no,212261
jennifer,rebecca,2,0.7189870113215355,0.0973412514821115,0.8807572199597783,5745,no,10140
encountered,escapaban,8,0.5770333116944018,0.0655637715289306,0.8979706362810486,6290,no,154785
tonight,muévete,7,0.5711016033605327,0.1756201837037755,0.764811758882494,6753,no,329326
fraser,fraser,0,0.7831301356272791,0.0,1.0,6414,yes,1085
scorer,anotadores,5,0.7546674579676368,0.0658997940543116,0.9196899536364278,6891,no,24786
associates,asoció,5,0.5016362439609009,0.0453445521954655,0.9171002848471068,6599,no,126010
northeastern,noreste,1,0.7643634613474235,0.0028164572750528,0.9963288177822616,5763,yes,22339
cameras,pantallas,6,0.650667666336303,0.1265203226752497,0.8372075682279116,7013,no,310539
napoleon,bonaparte,3,0.7019438247492633,0.1623654682726097,0.8121442525453666,6259,no,1387
thesis,doctorales,6,0.6642721527548441,0.1945283062017667,0.773488353233874,6026,no,119092
bots,bots,0,0.7422632811532044,0.0,1.0,6954,yes,23643
brighton,southampton,2,0.6941709613117728,0.0765888680005051,0.9006319931477972,6617,no,2657
complaint,denuncia,0,0.7887503459974218,0.0,1.0,5962,yes,242782
expanding,expandirse,5,0.742977276572923,0.0884119565880388,0.8936575636758075,5574,no,233267
jeremy,chris,4,0.6317781310453352,0.0919000896636048,0.8730097341141808,6015,no,4991
tribal,indígenas,5,0.5557633178662406,0.1948986023566656,0.7403643409821677,5980,no,99559
retreat,replegar,3,0.6885980370786842,0.0152197667624178,0.9783754166499404,6188,no,132860
licence,autorizado,6,0.541734553967334,0.2164205274682544,0.7145431947004088,6265,no,102241
discovers,descubra,4,0.7766922183594953,0.1651126869039673,0.8246848301795813,5798,no,52200
sabha,pradesh,4,0.4996771776013939,0.1152289810242016,0.8126072093963815,5528,no,505
dust,polvo,0,0.7424613248434331,0.0,1.0,6513,yes,297720
timeline,historia,4,0.548282793430253,0.1009543411392377,0.84450313180841,5598,no,81085
technically,técnicamente,0,0.8595763598394108,0.0,1.0,6143,yes,114018
puts,coloca,1,0.7173992327401162,0.0959117062800594,0.8820725239530067,6524,no,339022
dubai,dhabi,2,0.7367213555512259,0.1043736243075946,0.875907445880709,7061,no,13630
