en,de,position,score,rel_score,ratio_score,index,correctness,freqs
followers,gefolgschaft,5,0.5869801150873144,0.0785705565080393,0.8819465446264184,6305,no,209040
praise,lobt,2,0.6246490090222477,0.1058994007380855,0.8550412274898698,6123,no,179103
legendary,sagenhafte,8,0.584646751125616,0.1701101202422336,0.7746160032515608,5714,no,142355
twitter,twitter,0,0.811729392982279,0.0,1.0,5679,yes,145790
compromise,kompromiß,4,0.7567204154787734,0.0478152833153141,0.9405678537484612,5796,yes,162141
intelligent,intelligenz,7,0.5941545939905443,0.2159801743768991,0.7334021661455968,6531,no,246932
pregnant,schwangerschaft,4,0.7758235094344286,0.0857598074415758,0.9004625487033217,6768,yes,379625
defining,definierenden,2,0.7268594759053213,0.0195723251845363,0.97377881655637,6184,no,116062
vocalist,schlagzeuger,8,0.7455844408249637,0.0403227209481773,0.9486927681671684,5666,no,30793
solomon,juda,9,0.5519643940931024,0.178079213375245,0.7560704435276272,5681,no,1202
judgment,urteilsspruch,6,0.612444620735301,0.0670479307935995,0.9013264668718776,5518,no,320397
runway,startbahn,3,0.6495425594185462,0.1292385488969241,0.8340502260301724,6808,no,53095
warnings,warnhinweis,7,0.6216795097757035,0.1466104668685706,0.8091730058630549,5916,yes,89525
appeals,rechtsmittel,5,0.6518771219857642,0.0412696799329187,0.9404604048973736,5570,yes,114590
fur,fell,6,0.6522872976381207,0.0891943996689264,0.879707887608194,6894,yes,95417
bike,bike,6,0.7171896040644762,0.0924568499656016,0.885805897740439,7002,no,539581
collegiate,intercollegiate,1,0.6428131757138181,0.0832367840038725,0.8853566715488319,5826,no,24334
licensing,lizenzrechtlichen,9,0.6865504624445643,0.1109530134663144,0.8608745706849891,6844,no,130623
surgeon,chirurgen,1,0.7699072400925497,0.0741455798591239,0.9121552844721624,6743,yes,148658
broadcasts,hörfunksendungen,7,0.7355995909042371,0.0306899799696228,0.9599498921346082,6157,no,41348
altitude,höhen,1,0.7030481500465413,0.0118109929587029,0.9834778738241357,5419,yes,72951
hardly,gar,3,0.7073590326655992,0.0335291855097764,0.9547446096627769,5436,no,349680
motorcycle,motorradrennen,8,0.7203320540931986,0.088579544429814,0.8904953957990577,5866,no,173801
tune,erkennungsmelodie,2,0.6197559605459704,0.0524164231373427,0.92201937418179,6782,no,197728
illustration,illustrierung,1,0.6216934264726479,0.1121915562162625,0.84712651319666,6341,no,112826
comedian,kabarettist,7,0.6888535312067416,0.1236298915442898,0.8478370289381602,5865,no,35999
surrey,hertfordshire,7,0.6974753676864089,0.064313391700657,0.9155758195324336,5818,no,2459
widow,enkelin,8,0.675737985734528,0.1523020612174423,0.8160692085146499,5828,no,52867
salvador,honduras,3,0.6399310867029344,0.1421346461270087,0.8182574172983036,5997,no,1692
remarks,erwiderungen,4,0.626538332956827,0.099004724394317,0.8635439711107299,6311,no,133993
tenth,fünften,3,0.7073178430847551,0.0210649967661437,0.9710797734190776,5538,no,54217
contracts,kaufverträge,1,0.6896031746434468,0.0601394989321408,0.9197864800127618,6128,no,326030
algorithm,algorithmen,1,0.8038575890460006,0.0305010443591057,0.9634437241517744,6024,yes,99003
cornwall,gloucestershire,9,0.6092148223646028,0.1345915392219592,0.8190502983399184,5565,no,1322
lighting,straßenbeleuchtung,7,0.679209041183358,0.1307514211671057,0.83857061270908,5744,no,426040
crashed,abstürzte,0,0.7588284709222386,0.0,1.0,6775,no,68819
brass,messing,4,0.5969453026237144,0.04666414788445,0.927496173576062,6927,yes,85995
giovanni,pietro,6,0.7144680069780773,0.0890299597819541,0.8891970316478183,5625,no,687
upcoming,angekündigten,3,0.5627646651288228,0.0337969947177753,0.9433470217873774,5665,no,359089
attraction,attraktion,0,0.7530259394991102,0.0,1.0,6546,yes,180538
bradley,hickey,2,0.6245520846849734,0.0385684615668393,0.941837933110591,6018,no,2776
physicians,ärzte,0,0.7787164720900726,0.0,1.0,6393,yes,209058
flute,oboe,6,0.7700099031587189,0.0547261694618423,0.9336440210648814,6644,no,34151
hammer,vorschlaghammer,1,0.4924745901156744,0.1033379580236784,0.8265596145190467,5675,no,76574
rochester,hartford,1,0.643031580153435,0.1188421751257398,0.8440132970820182,6050,no,4242
aboriginal,aborigine,1,0.7224271251545562,0.0450221964403123,0.9413352840722436,6554,no,28782
collector,sammle,7,0.531434465143375,0.1214337875768364,0.8139995518684269,6852,no,96798
pocket,taschenuhr,7,0.4437154227018433,0.1072784366379736,0.8053001230058876,6828,no,311292
burn,abbrennen,7,0.569400099099448,0.0982444737378466,0.852849138995714,6025,no,352436
presenting,präsentierte,9,0.4970437492838258,0.1527397079083201,0.7649375246203692,6956,no,187621
dos,anjos,4,0.5412521320061175,0.2734189749448515,0.6643811562580588,5810,no,17467
provisions,formvorschriften,7,0.6830126880972677,0.0849928336671103,0.8893330435022759,6130,no,278535
scorer,scorerpunkt,4,0.7074854869602852,0.0551050208826419,0.9277396973658738,6891,no,24786
smooth,glatt,7,0.5593469062848994,0.0951855800660844,0.8545747047686758,5746,yes,409754
maintaining,gewährleisten,0,0.6286536073371742,0.0,1.0,5663,no,352470
conquest,eroberungszüge,4,0.6562717591075662,0.087777583384476,0.8820272011927558,6021,no,33817
curve,verbindungskurven,9,0.5809135974164596,0.1776070909471168,0.7658506963992185,6147,no,154360
cyclone,wirbelsturm,1,0.7789878056809603,0.0128179029642587,0.9838118078408524,6444,yes,12960
civic,bürgerschaftlichen,1,0.5613185416928672,0.0177760655228806,0.9693036935564864,5435,no,83532
highlights,themenschwerpunkte,6,0.5444326443263297,0.0881229519752286,0.8606874202197117,6957,no,227178
murders,mordes,3,0.7413222065835592,0.084031629668547,0.8981871459516917,6999,no,46043
kurt,danneberg,9,0.4405719363347883,0.1412498150281152,0.7572283698620051,6221,no,3530
sailed,segelten,1,0.7716750814880687,0.0479897502376546,0.9414519833227236,5927,no,39406
certificate,certificate,4,0.6743882477992802,0.0814888857154668,0.8921929476334965,5690,no,269420
integral,bestandteil,8,0.5306594453692687,0.157276869587957,0.771378736420193,6354,yes,145965
pale,rötlichbraunen,8,0.6751363505029591,0.0234819434041123,0.96638802102821,6234,no,104942
supplied,geliefert,1,0.6980738760721537,0.0049661977261277,0.9929361100295504,5631,yes,255570
pub,kneipe,2,0.5712681323753597,0.1129908585590745,0.8348712109653502,6403,yes,103484
departed,zurückbeordert,3,0.6024549693973971,0.0415126643573091,0.9355361012241156,5884,no,54126
strictly,strengstens,8,0.5376324761589647,0.1293551805268432,0.8060606081234012,6097,no,151931
firing,abgefeuert,3,0.6674706702518285,0.0218555443867798,0.9682943373940334,5879,no,105682
julian,julian,0,0.6017090871016162,0.0,1.0,5610,yes,1727
lynn,lynne,6,0.5322726856141792,0.1462599551531497,0.784446692221395,6368,no,2685
symptoms,symptome,2,0.8265538942938635,0.0357329436066883,0.958560258563509,5461,yes,842866
brien,mccormack,7,0.6051491016050875,0.1288475317613947,0.8244575984355209,6106,no,814
exhibited,einzelausstellungen,2,0.6957061606337323,0.0177865388626295,0.9750711690880864,5964,no,71095
sculptor,bildhauerin,6,0.7039915321757546,0.1389758323033203,0.8351349789333746,6117,no,19123
julie,annie,5,0.6235650986673464,0.044671288142829,0.9331504703656331,6453,no,2984
scandal,korruptionsskandal,5,0.7129152182601936,0.0908651335077189,0.8869527809334212,5827,no,84866
lessons,unterricht,3,0.6918586295385272,0.0157627822778479,0.9777242717438596,6402,yes,407521
missionaries,missionars,6,0.7004414042131131,0.1327651664600172,0.8406575618423664,6962,no,45502
renowned,bedeutendsten,7,0.6148612261779969,0.0612378485076644,0.9094247414313712,5541,no,188020
trinidad,grenada,7,0.6532097388176884,0.1181941026613523,0.8467805106664565,6580,no,2154
smoke,rauch,0,0.7250213043957512,0.0,1.0,6508,yes,396488
ignore,ignoriere,1,0.7739320284356309,0.0779196305704053,0.9085291086228277,6191,yes,268802
vinyl,schallplatten,4,0.6497572653040431,0.146910236609179,0.815594038596567,6287,yes,112348
algorithm,algorithmus,0,0.8343586334051063,0.0,1.0,6024,yes,99003
symptoms,krankheitssymptome,1,0.8320800886436122,0.0302067492569396,0.9649690243092596,5461,no,842866
streams,zuflüsse,3,0.6582625816385417,0.0594012522290186,0.9172296980483196,5585,no,143285
simultaneously,simultan,1,0.5833544744244524,0.0928362739438423,0.8627069740781517,5422,yes,200680
supplement,supplement,4,0.5181286353972724,0.0635407700765205,0.8907613680923031,6488,no,303802
uncertain,unklar,2,0.708624021666722,0.0302922617015458,0.9590044740069038,6850,yes,110198
wrestlers,wrestler,0,0.7411244269740835,0.0,1.0,6037,yes,13621
relay,schlussläufer,3,0.5795093275324658,0.1251828783493164,0.8223580773216089,5855,no,61979
pianist,jazzpianisten,8,0.7605865877976234,0.081320503188442,0.903409171796858,5779,no,32952
lon,lon,0,0.6491015786940413,0.0,1.0,6467,yes,4702
passion,leidenschaftlicher,6,0.5978078672133785,0.1282849243170597,0.8233215839442996,5848,no,412537
oslo,osloer,4,0.6646402969852919,0.1416662676348167,0.8243022271540568,5892,no,818
permanently,zwischenzeitlich,7,0.4986825771093206,0.2199728820562787,0.6939105112877316,5995,no,140804
bits,byte,6,0.5654895166486847,0.127655321117225,0.8158316788037062,6780,no,206273
batman,superman,2,0.5889825180110806,0.1873027122026915,0.758719211814564,5963,no,12095
speaks,sprechen,2,0.5698540355341999,0.0038271526233507,0.9933287813817948,6243,no,217215
hosting,veranstaltern,0,0.5172847677936122,0.0,1.0,6186,no,619516
committees,ausschüssen,1,0.7928894689557524,0.0005867251165962,0.9992605636804488,6503,yes,108685
workshop,werkstatt,2,0.6413739231004757,0.0300375482171644,0.9552620866631666,5560,yes,317618
stevens,cummings,9,0.5933307954990816,0.0915229534236761,0.8663613164597006,5578,no,2956
promised,versprochen,0,0.8069335081680775,0.0,1.0,6320,yes,254327
butterfly,nachtfalter,9,0.57398759875448,0.1604652221509542,0.781517317949528,6132,no,57621
triangle,dreiecke,2,0.6455193816774574,0.0340570109988975,0.9498849410221978,6093,no,59398
honest,naiv,6,0.6434985689241353,0.0796440604322725,0.8898639670805256,6685,no,443985
wireless,telefonie,4,0.7495254132259535,0.0529242336219237,0.9340466609589564,6409,no,367025
maintaining,sicherstellen,6,0.5671146358783846,0.0615389714587896,0.9021098889109156,5663,no,352470
centered,zentriert,2,0.5780103621374095,0.0061657979178435,0.9894453106109972,6392,yes,112376
exceptions,ausnahmefälle,1,0.6963180043775743,0.1012567692612338,0.8730441676342572,6706,no,120147
calgary,ottawa,8,0.6493602792535365,0.1498599821639674,0.8124922635242323,5575,no,6857
complicated,kompliziertere,4,0.7695321572591527,0.0535337966571316,0.9349580718259468,5901,no,388795
sanctions,sanktioniert,8,0.6345291223041766,0.1448577774382867,0.8141388089969784,6559,no,98592
silence,schweige,3,0.5904989872869364,0.04964880875659,0.9224416469705158,6989,no,192256
alexandria,alexandrien,2,0.6025908730969878,0.2121503094554163,0.7396101805105809,6543,no,7066
realize,verzweifeln,6,0.6490247289450088,0.0442146280738675,0.9362202569340512,5599,no,808852
scandal,skandalen,3,0.7177414522322505,0.086038899535662,0.8929571998787732,5827,no,84866
monks,zisterziensermönche,6,0.7069014083249692,0.1369882539860587,0.8376704205489252,6971,no,48106
overview,zusammenfassende,9,0.6039189097573977,0.1066912820439079,0.8498596230748404,5503,no,196502
lucy,maggie,8,0.6050103389706867,0.0825751667703542,0.8799056028946401,6174,no,4034
rica,ecuador,1,0.7674610321873492,0.0397157264900736,0.9507967417754338,6681,no,4915
provisions,verwaltungsvorschriften,8,0.6779137305906648,0.0900917911737131,0.8826938236501989,6130,no,278535
arc,mondes,5,0.40353047882762,0.1554465193696992,0.7219089159822163,5443,no,65925
forgotten,vergessene,3,0.6779338397105439,0.051338388920807,0.9296032580081166,6841,yes,215806
hide,verstecke,2,0.6976838523775613,0.0702093445240649,0.908568867640249,6278,no,266447
resignation,rücktritt,0,0.8389496920300775,0.0,1.0,5971,yes,56169
richardson,smith,1,0.6536117415102403,0.0386915015950346,0.944111916302043,6092,no,6934
oslo,malmö,9,0.6239212534964482,0.1823853111236604,0.773801530179044,5892,no,818
impression,gesamteindruck,2,0.5619777641639128,0.12341965749994,0.8199297902225403,5474,no,317679
accidents,unglücke,7,0.721281169090882,0.1362105799129076,0.8411523142104244,6149,no,226715
shots,schieße,9,0.5456687220600117,0.11342014906166,0.8279137244896341,5961,no,354211
quiet,ruhig,3,0.6395612574053785,0.0850878544815731,0.8825806130362757,6664,yes,424884
henderson,mclean,6,0.6552455159432129,0.0895048283306201,0.8798190171796543,6199,no,7086
armor,waffenträger,9,0.5814713618585516,0.1285740198274609,0.8189214053865681,5906,no,78590
abilities,fähigkeiten,0,0.8451864054293735,0.0,1.0,5485,yes,284599
priests,priester,1,0.8024193975932966,0.0493538868040942,0.9420574844173342,5558,yes,109331
tasmania,australien,8,0.6699783991132249,0.0903249871466354,0.8811987572606133,6252,no,932
honest,ehrlichen,1,0.6623558367950328,0.0607867925613749,0.9159407977158326,6685,yes,443985
dancer,balletttänzerin,2,0.7852031697863967,0.0389028136409002,0.9527939192006458,5479,no,54144
padding,cellpadding,2,0.5085570396840088,0.0332657563993249,0.9386039925972244,6540,no,40423
pit,„grube,3,0.4894452467617174,0.0805600265104848,0.8586679276701814,5630,no,131888
hurt,verzeihen,0,0.5916294249685077,0.0,1.0,6363,no,496153
variants,weiterentwicklungen,5,0.5853468385511494,0.1827123920587173,0.7621115862201967,6349,no,59912
outbreak,grassierte,8,0.5585243969258895,0.1165411036176319,0.8273632654552778,5713,no,69050
cornwall,devonshire,4,0.6370479023960686,0.1067584591904934,0.8564700912711014,5565,no,1322
leicester,wycombe,9,0.6775709224997226,0.0967432982747966,0.8750593807020259,6987,no,1493
constantly,ständig,0,0.7688875954097572,0.0,1.0,5698,yes,564896
reconstruction,rekonstruktion,0,0.7372146776030678,0.0,1.0,5769,yes,78398
breed,züchtern,3,0.720650027735318,0.0117304483828668,0.9839831224815804,6261,no,173187
refuge,zufluchtsstätte,2,0.6518051498755545,0.1073298651640246,0.8586155782072195,6712,no,63945
belgrade,ljubljana,3,0.716568812611134,0.1173665900289874,0.8592617729653623,6231,no,218
commands,befehl,4,0.7058721009814499,0.0594631739724852,0.9223044123033995,6491,yes,151670
armor,panzerstahl,6,0.595973664258458,0.1140717174275546,0.8393458779258732,5906,no,78590
naples,florenz,7,0.6409566904087076,0.1852609641764393,0.7757722034280895,6698,no,1879
pastor,pfarrer,1,0.7665126171661609,0.0234867396257549,0.9702699256349632,6672,yes,103447
trumpet,altsaxophon,6,0.7386731823506568,0.0824835773905585,0.8995519717616975,6848,no,34393
copenhagen,helsingborg,5,0.664412902156454,0.1278189465314374,0.8386596717322922,5717,no,922
sufficiently,hinreichenden,3,0.6291750217593224,0.1210891704575282,0.8386046252590854,6137,no,106898
pairs,paarweise,2,0.6821328395215366,0.0335786545899871,0.9530835331467308,5441,yes,136275
trek,klingonischen,8,0.4697684324416864,0.2929218512444522,0.615936039162923,5718,no,54245
arrangements,orchesterbesetzung,8,0.5440118602397285,0.1348280083113991,0.8013846643993267,5923,no,266099
stops,hauptverkehrszeiten,8,0.5260299748604917,0.0453648457996617,0.9206068305847608,5405,no,244515
recurring,episoden,7,0.5414627896465058,0.2139151397976398,0.7168104448655893,5502,no,70368
fed,überschüssige,7,0.5108979540837219,0.068681004569002,0.88149845065346,6101,no,201404
strikes,angriffe,9,0.4903920630621083,0.0730239862313524,0.8703906530122341,5768,no,145760
mere,bloße,0,0.5142001841541017,0.0,1.0,6004,yes,234159
karen,kristina,6,0.55659463967916,0.1617386279344153,0.7748417966611258,6269,no,15155
carefully,möglichst,7,0.5775310108340886,0.1688241257732263,0.773801883992324,6193,no,542015
lat,germ,6,0.4133739676846025,0.2075860481950761,0.6657014253953198,6116,no,7774
stretch,durchfahren,5,0.5428919776564636,0.0191288318340556,0.9659641929426132,6426,no,309489
manages,rettet,8,0.5380600249474268,0.0562610182590992,0.9053356449309694,6197,no,145730
fortress,burg,8,0.639411473520894,0.142550463585765,0.8177015314668427,5617,yes,32556
sebastian,fabian,6,0.4709120021554236,0.2134059639903307,0.6881479450374726,6699,no,1725
difficulties,schwierige,8,0.6217969189548875,0.1875719329366787,0.7682491332619156,5657,no,332517
gathered,zusammengetragenen,9,0.6041710089607657,0.1051058541563874,0.8518126564928894,6205,no,248810
enable,bereitzustellen,8,0.6183402224163461,0.156501991270395,0.7980208247486285,6418,no,600062
collaborated,kollaborationen,9,0.5969500866494558,0.1682125430186586,0.7801610579287961,6594,no,34939
requiring,erfordern,0,0.7552433429723089,0.0,1.0,5759,yes,225178
trumpet,baritonsaxophon,3,0.7456290161671051,0.0755277435741103,0.9080227463536772,6848,no,34393
rivals,konkurrenten,1,0.7101999353672979,0.0138759426457002,0.9808363417881308,6486,yes,86609
automated,automatisierte,0,0.7971912309438085,0.0,1.0,6692,yes,168907
holdings,beteiligungen,0,0.6939383989505667,0.0,1.0,6864,yes,64579
synthesis,synthetisierten,4,0.6465965545331316,0.1210238613582579,0.8423389231802537,6168,no,67281
paint,farbauftrag,7,0.6149033075776694,0.096428276877722,0.8644397648228297,5402,no,433856
voltage,spannungsquelle,6,0.724258303701818,0.0280628916690278,0.96269825728465,6439,no,132096
zones,zonen,0,0.7034150570574809,0.0,1.0,6996,yes,131092
involve,erfordern,0,0.5948736817209871,0.0,1.0,5751,no,359878
broadcasts,fernsehstationen,5,0.7398627803622599,0.0264267905116,0.9655133104820108,6157,no,41348
myspace,instagram,9,0.5768262070919195,0.2371260827695781,0.7086732407744346,6066,no,40138
ping,wen,3,0.5489402701718709,0.1181467017538322,0.8228916067529035,6346,no,29179
cent,centimes,4,0.5227974077835796,0.1514870258735373,0.775336611210321,6679,no,533892
provision,regelungen,0,0.7041726780010373,0.0,1.0,6575,no,292202
estates,ländereien,1,0.7280775453188824,0.0119698623241013,0.9838255465792052,6211,no,43551
findings,erkenntnisse,4,0.6908290819871203,0.0814064587818155,0.8945833822919405,5952,yes,335564
torpedo,torpedoboote,6,0.6895289054391633,0.103418688073813,0.8695768939588557,5624,no,11014
freestyle,freistilstaffel,6,0.6325809918507306,0.0685535741675871,0.9022247975065658,5415,no,21723
documentation,dokumentationslizenz,1,0.6236895830331861,0.0211130068750214,0.9672566345026202,6105,no,254949
smooth,glatte,1,0.6338357785976727,0.0206967077533111,0.9683794033376476,5746,no,409754
verify,verifizieren,0,0.8068905666262385,0.0,1.0,5967,yes,182733
traveling,reisegruppe,4,0.6179436877085683,0.0864521762229454,0.8772676265581382,5771,no,326384
leon,ramon,2,0.5052453133041565,0.1930894136148505,0.7235001981546235,5909,no,2590
portraits,selbstbildnisse,7,0.7146771451633613,0.1298446637724222,0.8462506682497107,6730,no,59414
caroline,josephine,4,0.6118540106380577,0.1148522906393345,0.84195500928305,6159,no,2530
settings,benutzereinstellungen,2,0.566651519579326,0.059987819172778,0.9042705820348936,6760,no,394666
disruption,artikelsperrung,5,0.6571628835710029,0.0402430410219848,0.942296101018254,6228,no,60849
emotional,emotionalen,0,0.8558967691066208,0.0,1.0,5487,yes,516084
clothes,kleiden,5,0.7104545457247666,0.1180129078091969,0.8575527532122191,6858,no,638022
slavery,sklaven,5,0.6521521857682873,0.1792307340588168,0.7844185515669603,5903,no,92619
charleston,charlestown,1,0.6746747828419274,0.0847678189694014,0.8883815330253746,6745,no,8332
fake,gefälschter,4,0.6161261700845417,0.0530559004824343,0.9207152988461244,6817,no,254311
bigger,kleinere,5,0.5763598200079416,0.087086846120016,0.868735724262092,6100,no,606587
exhibited,ausstellende,8,0.6694840043404053,0.0440086951559565,0.938319347644312,5964,no,71095
vii,xii,5,0.6844315595952486,0.11691500937807,0.8541018157376514,5445,no,13418
religions,religion,3,0.7009928897909595,0.1213202289051628,0.8524646802454875,5928,no,109776
playwright,dramatiker,0,0.8019319492362833,0.0,1.0,6597,yes,20874
halifax,halifax,0,0.7486288405029244,0.0,1.0,6398,yes,2858
encounter,aufeinandertreffen,9,0.5659170659953693,0.1186971850702877,0.8266218021527801,6059,no,325382
bavaria,oberbayerischen,7,0.6136389062282384,0.1429589697892941,0.8110502628664776,6330,no,417
witch,hexensabbat,7,0.6253337913379351,0.1467025069736229,0.8099797803620619,6545,no,52971
slovakia,westslowakei,4,0.7173538205272478,0.1581102074147422,0.8193983963151266,6013,no,576
impressive,eindrucksvollen,8,0.7029716695068859,0.1254214535475787,0.8485966987689098,6017,no,427874
arrive,abholen,6,0.6388426741271083,0.0732720889602945,0.8971063475181719,5814,no,373596
plymouth,southampton,1,0.6713447684175278,0.1015192462357437,0.8686453964591843,6161,no,2021
abstract,abstrakter,2,0.7748326202856457,0.01421455967668,0.9819851587615348,5863,no,137841
virtually,gänzlich,5,0.584010494348371,0.1491082801039811,0.7966110195235871,5467,no,451961
streams,bäche,0,0.7176638338675603,0.0,1.0,5585,yes,143285
algeria,tunesien,3,0.7309142394470496,0.0854844535581462,0.8952908005726042,6135,no,578
fallen,umgestürzt,5,0.5188677283198344,0.049673402601392,0.9126300633326132,5516,no,224570
slavery,abolitionisten,9,0.6160850341274877,0.2152978856996164,0.7410364339161669,5903,no,92619
privately,privaten,2,0.5536635507573985,0.0614022958513327,0.9001695571459795,6206,no,97462
pastor,oberhofprediger,8,0.6879244968915932,0.1020748599003227,0.8707912113816961,6672,no,103447
potter,fishburne,9,0.4710150975440011,0.1869945440475663,0.7158179269299589,6324,no,15429
prepare,vorbereitet,3,0.636590522473858,0.1210709324922454,0.8402044452721144,6047,no,566980
directions,richtungen,0,0.6424059449381083,0.0,1.0,6538,yes,278196
theoretical,theoretischen,1,0.858134610852976,0.0171061370936194,0.9804555065177756,5738,yes,127428
reforms,reform,1,0.7472482392493349,0.1073325688959685,0.8744032537672916,6255,yes,131298
witnesses,zeugenaussage,2,0.7115963580073058,0.0266106690848609,0.9639522950767868,6949,no,128917
jorge,ángel,4,0.6805407009506588,0.0712364814712216,0.9052425597146612,6865,no,529
elevated,erhöhten,1,0.5504715498152659,0.0207037361432252,0.9637523950139364,6014,no,142421
calgary,toronto,3,0.7134625441504088,0.0857577172670951,0.8926982692918789,5575,no,6857
thermal,thermisch,3,0.7455396737983249,0.0632894794874032,0.9217517330695848,6643,no,122186
ecuador,bolivien,2,0.7704182425376169,0.0724953614132195,0.9139943155817808,5711,no,943
bunch,reihenweise,4,0.5684525036206981,0.0795970332851896,0.8771744615925109,6637,no,361088
jorge,josé,5,0.6779550535296621,0.0738221288922182,0.9018031796942848,6865,no,529
hybrid,diploiden,7,0.496924961179998,0.2630633202370036,0.6538587151021318,5891,no,170137
logos,logosh,3,0.5510981001430599,0.1954327242103852,0.7382121168544574,6381,no,64607
meter,innendurchmesser,6,0.5199535491827597,0.1812355693541808,0.741531115411009,5737,no,133390
tonight,night,1,0.6337471865830674,0.0677964605794684,0.90336102271943,6753,no,329326
attraction,touristenattraktionen,8,0.6209295994787436,0.1320963400203666,0.8245792965535383,6546,no,180538
rescued,retteten,6,0.6187055841307029,0.1633526812508506,0.7911246661766901,6011,no,59230
fur,felle,3,0.7127907035248504,0.0286909937821966,0.9613058638043284,6894,yes,95417
specified,spezifiziert,0,0.7309312115465034,0.0,1.0,5547,yes,317560
separately,separat,0,0.7232473507603784,0.0,1.0,6516,yes,145540
mere,substanzlose,8,0.4650894166037103,0.0491107675503914,0.9044909569000206,6004,no,234159
dissolved,aufgelöst,0,0.715813739799523,0.0,1.0,6061,yes,54554
professionals,berufsfelder,7,0.6225086009597747,0.0680578613303224,0.9014463269695652,5444,no,735941
accusations,anschuldigung,4,0.7918618963986466,0.0547515431828078,0.9353287573489552,5447,no,55243
dollar,sterling,6,0.6044895065847097,0.133529693521346,0.8190701630768449,5676,no,441398
eve,vorabend,0,0.590293757084829,0.0,1.0,5506,yes,78079
focusing,fokussierten,4,0.7228878082172021,0.0270038493893817,0.963989665553062,5985,no,280834
challenged,angefochten,2,0.5709328888140992,0.0410342120532626,0.9329470293499382,5514,yes,156397
mate,doppelpartner,3,0.4274801999083774,0.0682473734665742,0.8623288734940829,6338,no,129778
clause,legaldefinition,9,0.5455820377537013,0.1644802767904432,0.7683579688410327,6746,no,105152
fortune,vermögend,3,0.5586245634782616,0.0663480868316288,0.8938384154910932,5563,no,154289
responses,stellungnahmen,7,0.6027335514421048,0.1056626439407135,0.8508424457536601,5824,no,277454
prestigious,prestigeträchtigsten,5,0.680925943815663,0.0306818301475201,0.9568837901016136,6079,no,139260
carlo,francesco,5,0.5843172588664112,0.1936104320580218,0.7511202720808804,6367,no,1377
unions,gewerkschaften,0,0.8219077448226002,0.0,1.0,5471,yes,190043
sudan,südsudan,1,0.8113926910645739,0.0532725680441023,0.9383893738265634,6195,yes,1345
julian,michael,8,0.4359811296651299,0.1657279574364862,0.7245712903642783,5610,no,1727
sheep,schafen,1,0.8001159250583223,0.0218732145880866,0.9733898983172748,6084,yes,141415
yugoslav,jugoslavije,8,0.7257581396422481,0.1264446363305315,0.851626115408746,6911,no,112
disorders,funktionsstörungen,6,0.7808486109324047,0.0603753764068049,0.928229131223692,6653,no,256984
dimension,dimensionen,1,0.7662445132895119,0.0276790251490264,0.9651364094790984,6907,yes,163471
moderate,gemäßigter,6,0.6111123606914067,0.1158644340145252,0.8406215509789506,5932,no,202965
pastor,baptistenpastor,5,0.7043416248657881,0.0856577319261278,0.8915724029523611,6672,no,103447
triangle,dreieck,0,0.679576392676355,0.0,1.0,6093,yes,59398
norton,norris,7,0.4871540326702424,0.2270412337208148,0.6821020183064354,6851,no,2774
magnitude,helligkeiten,6,0.5644820386253999,0.103194771148898,0.8454420317761491,6194,no,103281
cornell,purdue,9,0.5699211807880298,0.1511085789560975,0.7904267099741881,6357,no,1558
suite,ouvertüren,6,0.5035047349731838,0.2240851878408303,0.6920171915326118,5880,no,186778
sec,sekunde,4,0.3996131119216199,0.2378018984690202,0.6269276772706007,6661,yes,54103
chapters,teilbänden,9,0.4972354971417725,0.1915792144382764,0.7218711923286028,5613,no,150093
infection,krankheitserregern,7,0.7777128629146054,0.0870537055498811,0.8993327115958505,6747,no,402091
planets,himmelskörpern,3,0.7310659770749282,0.0796871585946441,0.9017121795910992,5958,no,87925
fourteen,zehn,9,0.7008721014999988,0.0336989690090163,0.954124290539151,6226,no,60641
recall,erinner,5,0.4962573616974953,0.0385384973887778,0.927937928587138,5813,no,275207
arguing,argumentierten,3,0.6867636587272912,0.0490712709421361,0.933312120744008,5484,no,102469
americas,nordamerika,4,0.6402041700885626,0.035534626401001,0.9474136654790252,6560,yes,5947
tissue,bindegewebes,2,0.8156087409679352,0.0118363116155707,0.9856953503092264,6281,no,345666
neighborhoods,stadtteile,3,0.7508714040880602,0.0478178875194273,0.9401295497236648,7003,yes,110790
baroque,frühbarocken,5,0.8202898032493686,0.0322284567431477,0.9621961683924158,6350,no,12336
cultures,glaubensvorstellungen,7,0.6229886985353009,0.1742178984019339,0.7814645550209235,5425,no,219700
karnataka,andhra,6,0.7338650725939799,0.0410813845425649,0.9469880994173944,6590,no,647
stronger,kräftigere,9,0.5760625296545022,0.1199913620184415,0.8276119658924024,5850,no,349797
diving,sporttauchen,0,0.7197952492120621,0.0,1.0,6525,no,138266
sail,segel,2,0.7395354456241049,0.0078143272648063,0.9895439491008344,6588,yes,82136
tissue,geweben,4,0.7909887751906716,0.0364562773928344,0.9559411500751522,6281,no,345666
streams,flüsse,1,0.6969798314175344,0.0206840024500258,0.9711787030724988,5585,yes,143285
receiver,receiver,0,0.7616571984361167,0.0,1.0,6284,yes,169656
delegates,delegiertenversammlung,2,0.6684956114925816,0.1178864238805456,0.8500901361198948,6771,no,98685
julie,jennifer,8,0.6172597092496781,0.0509766775604973,0.9237146037439918,6453,no,2984
rapper,hip,5,0.666148041207165,0.153360460003894,0.8128628808886547,6632,no,31472
