en,cs,position,score,rel_score,ratio_score,index,correctness,freqs
sheet,podložce,8,0.4630558226644061,0.0491933011513618,0.9039660609179404,5705,no,311451
spa,autodromo,9,0.3916289197062264,0.078398474979222,0.8332044560260411,7100,no,165022
darwin,darwin,0,0.6443867618446086,0.0,1.0,7311,yes,2059
developers,vývojářských,9,0.6112959044628208,0.0823748049102635,0.8812479699702024,6216,no,367394
watts,wattů,3,0.4580849188831056,0.0166665947443501,0.9648940671784172,7104,no,36810
innovative,nápadité,8,0.5769518264057043,0.1571714806964441,0.7859058836902248,6686,no,519640
galaxy,exoplaneta,4,0.5594098576046449,0.0304330346236871,0.94840484640119,5710,no,59252
refugees,migranty,8,0.6066526416345163,0.1282445772038173,0.8254931792958259,6266,no,90529
manufacture,kovovýroba,6,0.6661927620544336,0.0788520340719395,0.8941647073009489,7252,no,157456
emily,brontëová,8,0.5722446700550858,0.0167970239543917,0.9714841510792588,6060,no,6218
screenwriter,"film,",8,0.6667519848259695,0.1488966640503057,0.8174499960792656,6552,no,13265
bats,netopýři,3,0.4562075689302322,0.0187631004660204,0.9604962965610684,6910,yes,46784
dozens,stovky,1,0.6172484409879104,0.0027953045737639,0.995491762325202,6801,no,183094
defended,obhajovala,5,0.5298951979628546,0.0378963580864493,0.9332565662826472,5919,no,62483
mixture,smíchaný,8,0.585188699589934,0.1202845308070569,0.8294980934437878,6335,no,274176
pursuit,cíle,7,0.4260904194015321,0.0265783769376711,0.9412851578182232,6235,no,146544
ellen,marjorie,6,0.5642773912011018,0.0352993613804372,0.9411262007266756,6539,no,2468
andrea,loredana,4,0.5514796286110286,0.0428447286421103,0.9279101922725648,6085,no,2138
plates,mosazné,2,0.4881537370242642,0.0313226526459184,0.9397034143056908,6225,no,164087
holmes,holmes,0,0.5860153853903709,0.0,1.0,5806,yes,4121
rifles,pušky,0,0.6620390994398605,0.0,1.0,7032,yes,36408
blake,lapthorne,7,0.5437692122466145,0.0572812625298212,0.9046980828837587,5704,no,2908
garrison,obležení,1,0.6017905320062324,0.0070419379480516,0.9884337017232664,5634,no,14305
glen,harewood,9,0.4829204066805369,0.0258676505183254,0.9491582985246548,5794,no,4463
paradise,paradis,6,0.4384384637450235,0.0275912117341665,0.9407951613686486,6542,no,88552
cuts,zmrazení,3,0.4188403373352722,0.0067259628380061,0.9841952644387784,6163,no,398163
discusses,polemizuje,4,0.5634783277260155,0.0224890051941336,0.9616207185440518,7113,no,126888
chad,driscoll,5,0.4618902897724288,0.0100389285040702,0.9787278936855558,7184,no,3030
malaysian,indonéské,3,0.5971550469332574,0.0160786926218421,0.9737804827348424,6054,no,3459
documentation,zdrojových,8,0.5475673307324318,0.1525878499378977,0.7820656703678034,6105,no,254949
harmony,harmoniku,6,0.5157288126339643,0.0880107290109519,0.8542240106202706,6803,no,132933
bomber,stíhačka,6,0.6663725515215537,0.0555667717459169,0.923031243824725,6071,no,28362
lasting,trvají,6,0.5037400715857014,0.0922170892047726,0.8452622180385307,6675,no,237682
redirected,přesměrován,1,0.6764182311096603,0.0017225574972092,0.9974598821864882,6895,no,19934
bassist,bubeník,1,0.7869445892542459,0.0121869256336749,0.9847497872294724,7258,no,21674
verified,ověřen,7,0.5537413664889168,0.0828771773971868,0.869816582955186,6180,no,90033
garcía,joaquín,4,0.6320139340768365,0.0169042285528293,0.973950138050803,7343,no,0
martha,roxanne,7,0.5359333714969539,0.0397323312183512,0.9309802007815622,6707,no,2419
publicity,propagace,2,0.5312967206026458,0.0237238609961079,0.95725588963247,7101,yes,118875
rebel,povstalec,2,0.5891758772763508,0.0084742940225989,0.9858206448695888,5777,no,52615
closest,nejbližším,3,0.5302740885393002,0.0690879968030016,0.8847307854591023,6196,no,152420
disorders,symptomů,0,0.7196550184697381,0.0,1.0,6653,no,256984
wagner,schumann,0,0.5315886851122996,0.0,1.0,6557,no,1247
presbyterian,metodistická,8,0.5516436490592546,0.0800077325919492,0.8733356168986751,6209,no,835
pregnant,otěhotněla,3,0.6747136563438356,0.0568748809310827,0.9222583760771664,6768,no,379625
deliver,odeslat,1,0.567958059274833,0.0180989506179581,0.9691174231986934,6666,no,709685
criterion,ověřitelnost,9,0.5591676063589066,0.0473352821188194,0.9219537400099986,5921,no,40529
mixture,smíchání,5,0.6204730729274562,0.0850001574695347,0.8795132773192506,6335,no,274176
philippe,françois,3,0.6009736988173422,0.0186073953940163,0.9699677805409782,7261,no,1823
upgraded,modernizované,8,0.549295649746885,0.0375709225440566,0.9359804692957862,7072,yes,102777
yankees,bruins,0,0.57698275340749,0.0,1.0,6455,no,3076
blair,harrington,1,0.5461527297982025,0.0017635206203634,0.9967814047876544,6772,no,3735
voluntary,dobrovolnosti,4,0.6168810342099563,0.0510435008101283,0.9235789402337296,7265,no,152096
rap,rap,0,0.6853993444830848,0.0,1.0,6495,yes,69727
ahmad,ahmada,8,0.6151872759075206,0.0418906287207945,0.9362470896894782,6299,no,716
mess,smažu,8,0.5154520871079066,0.0614794954195532,0.8934371123344993,6795,no,244829
defining,definovatelná,2,0.6565310787655648,0.0091844266227173,0.9862036762725536,6184,no,116062
unanimous,jednomyslné,0,0.5227498608099694,0.0,1.0,7365,yes,33985
hardy,britton,5,0.4511012129230203,0.0270409839743697,0.9434457277566471,6889,no,30773
freight,rychlíky,6,0.6415532630120032,0.070505072135434,0.9009841347888508,6154,no,79405
mineral,minerálech,9,0.5948263205891469,0.0713553935632143,0.8928889940276945,6741,no,165233
survivors,trosečníků,9,0.5663525536551046,0.0758055439531626,0.8819518990175439,5699,no,100705
beetles,hmyzožravých,4,0.5663162601786563,0.0469601753148737,0.9234273932650244,6377,no,17842
nacional,universidad,1,0.6177752101279192,0.0352230486493807,0.9460595060156304,6036,no,426
feminist,feministek,9,0.6665694456826105,0.0982398601988946,0.8715498628959997,6646,no,46431
fake,falešné,0,0.5728611232122127,0.0,1.0,6817,yes,254311
servant,nápadník,9,0.5149827638763149,0.0764076579471353,0.8707999738792768,6359,no,89915
surgeon,lékař,1,0.711795856958956,0.0467941049348716,0.938314363113836,6743,no,148658
reserved,vyhrazených,4,0.5360298594008738,0.0388043003450681,0.932494790563215,6839,no,142397
escort,konvojů,4,0.5615603142052451,0.0252855124739973,0.9569128528746992,7272,no,66007
funny,vtip,2,0.5608711434227254,0.0402245684963373,0.9330812586103532,5733,no,501376
ecuador,peru,2,0.6894756816167604,0.0334856337885567,0.9536826755802508,5711,no,943
marking,vyznačení,0,0.47133826506245,0.0,1.0,7081,no,82411
modes,zjednodušuje,8,0.4736463167342168,0.0574655715098188,0.8918013835092041,6358,no,127220
cnn,reuters,3,0.5257435702557078,0.0938244309727305,0.848564756755188,6751,no,5277
unanimous,nehlasoval,2,0.5040219545225617,0.0187279062874077,0.9641742491171782,7365,no,33985
physically,psychicky,1,0.5665801088741167,0.1209225087574229,0.8241133842166254,7142,no,258495
nicolas,francois,6,0.5407823640863405,0.0665466412971103,0.8904273619286558,7324,no,1070
tomorrow,zítřejší,4,0.5569919738571205,0.030877594707027,0.9474754327181036,6566,no,412818
instances,vandalismy,6,0.5351016463111056,0.0522184504742041,0.9110903053377174,6110,no,282587
taste,chuť,0,0.6473747629962179,0.0,1.0,5757,yes,618741
baroque,klasicismu,5,0.7055031105367542,0.0218579332437581,0.9699489910400618,6350,no,12336
slovakia,rumunsko,6,0.5974760839098079,0.0516383006087863,0.9204480722652862,6013,no,576
compact,kompaktních,1,0.5347392869094467,0.0337550815538415,0.9406237186744948,6280,no,220023
handled,zpracovaného,3,0.4535525173644555,0.032064850562112,0.9339709559832696,5948,no,209643
striking,rozpoznatelný,5,0.4241026173313046,0.0207189728668,0.9534218362522092,6428,no,180227
broader,zřetelnější,6,0.5518527903414323,0.1219068674829073,0.8190647568948236,7300,no,164786
particles,částic,3,0.6708321689396177,0.0361913071254245,0.9488117320702728,6282,no,154105
lutheran,luteránský,1,0.6691934729597075,0.0151735972412775,0.9778282768093716,5820,no,753
julia,augustová,2,0.5419307164901095,0.0236806667753128,0.9581326198942492,5861,no,2553
coin,mincích,6,0.5156528254621879,0.1317759585810406,0.7964626197833027,6172,no,126345
thriller,hororový,1,0.6416017691263823,0.0601353120481731,0.9143050671520456,6187,no,45823
missionary,misijně,2,0.6782160702465994,0.0129730213750307,0.9812308649944196,5673,no,52248
css,defaultně,8,0.4668518791267432,0.0885082199360309,0.8406291339882043,6126,no,19098
vulnerable,zranitelný,1,0.6135483057716777,0.0415637953618772,0.9365546823361094,7058,yes,231732
routine,provádění,3,0.4654335985731022,0.0689473763314549,0.870977112641839,6798,no,447950
informal,seznamovací,9,0.4583426687459384,0.1943711550843192,0.7022107576277308,7319,no,136439
elliott,stapleton,0,0.5883370124645991,0.0,1.0,6716,no,1435
remarks,urážlivé,5,0.5096154083068651,0.0590670080032316,0.8961335777067125,6311,no,133993
edgar,edgard,1,0.5402274706777264,0.0034210783540334,0.9937071875568758,6041,no,1556
nacional,brasileiro,8,0.6095913410800383,0.0434069176972616,0.933526748174584,6036,no,426
ulster,ulster,0,0.585992244498446,0.0,1.0,6725,yes,557
engagement,rozejít,2,0.4469753332564755,0.0022709912909267,0.9949448862086636,6171,no,320046
productive,přínosný,7,0.5251509117643223,0.0973833577697057,0.8435694827810877,7064,no,264497
certification,certifikace,0,0.7053998726853555,0.0,1.0,7085,yes,282150
portions,podčásti,9,0.4757518812391725,0.1011266154085981,0.8247003207846317,6006,no,142431
parishes,diecézí,5,0.5641209568639469,0.0755496358084008,0.8818929044513715,6124,no,23313
imprisonment,trestu,2,0.7359520400068433,0.0245144180863301,0.9677639719340172,7004,no,55188
cinematography,kameramanem,9,0.5327249388725455,0.0432990807645439,0.9248311193831404,7287,no,12713
timothy,unwin,5,0.509062231776931,0.0555664548208459,0.901587616534918,7279,no,2424
edwin,josiah,8,0.5003184588632905,0.0592920557484935,0.8940476381334151,6612,no,1085
climbing,horolezecké,3,0.5850541024431396,0.0335280749655558,0.9457985111921452,7409,no,172651
bradford,dewsbury,5,0.6126429787062851,0.0130279339619635,0.9791776576181168,5908,no,1445
delayed,zpožděné,6,0.5719002029253972,0.0386938999661907,0.9366290965095336,6288,no,135808
monte,giusto,6,0.4935463229485414,0.102147955581536,0.8285228526391185,6405,no,8147
sculptures,skulptury,4,0.6791459690440744,0.0555167676258288,0.9244323077042448,6648,no,53343
graves,náhrobky,7,0.5657892396261226,0.0676476703311674,0.8932053543647643,6977,no,29787
dancers,taneční,3,0.6467180425655332,0.0735676977603927,0.8978631761790763,6972,no,79326
verify,dohledat,2,0.6628397496862958,0.1021931317954174,0.8664199483851072,5967,no,182733
uganda,namibie,8,0.5744576773411031,0.0630792295251645,0.9010579170463676,5800,no,2343
portions,částech,4,0.5056221247194584,0.0712563719283122,0.8764794105823296,6006,no,142431
carefully,vhodně,3,0.5749597026187169,0.1141657787527546,0.8343323794593311,6193,no,542015
savage,owens,1,0.4937818886515998,0.0021393624930536,0.9956860842560876,7404,no,31781
tourists,atrakcím,6,0.6171470014655323,0.1173437516661908,0.8402379455890217,7216,no,197273
armoured,samohybné,6,0.6365869128264019,0.0772912359320528,0.891730492008371,7102,no,9377
ranch,arizoně,8,0.4864715197432139,0.0691519594962823,0.8755416895071941,6592,no,70407
observatory,observatoři,1,0.6568894207711206,0.0044388909234441,0.9932879163874444,6306,no,13249
meter,centimetrech,9,0.535751655623834,0.0654297380246455,0.8911647321159387,5737,no,133390
interim,předseda_vlády,2,0.4705192703506944,0.0083779681509209,0.98250570795285,6463,no,93509
monks,klášterů,3,0.6530174482599964,0.0399043996152848,0.9424113992975623,6971,no,48106
vfd,wikipedista_diskuse,8,0.5811155374039366,0.0898393567800989,0.8661022409124018,6875,no,84
bradford,woolwich,2,0.6184815637676291,0.0071893489006196,0.9885093764868184,5908,no,1445
provisions,ustanoveních,1,0.6404829358471253,0.0446067705272623,0.9348891537674257,6130,no,278535
conquest,podmanění,2,0.6245251406630445,0.0217461675676454,0.9663513337344646,6021,no,33817
pursued,pronásledovala,0,0.5011388367164401,0.0,1.0,7390,no,76704
clients,klientem,7,0.6097578050991492,0.1398441138417613,0.8134421613549992,5846,no,1475341
lessons,výuky,1,0.5571592208638589,0.0429924859102386,0.9283639696014038,6402,no,407521
reveal,prozradí,8,0.5820359177851797,0.1026898816939352,0.850027731141351,6067,no,308012
legendary,legendám,7,0.5658451586250489,0.127361733622799,0.8162716859178857,5714,no,142355
bow,kormidlo,9,0.4498334697953621,0.0607200450269025,0.8810701654888409,5873,no,133731
coached,trenérskou,9,0.6043156516064583,0.0633187540688162,0.905159540115712,6315,no,36035
geneva,ženevský,6,0.5524791407703757,0.0899266886154432,0.8600157649543453,6496,no,2905
useless,zbytečná,5,0.639339936189016,0.0272021796956638,0.9591891059133462,7115,yes,150843
illustrations,ilustrace,0,0.7514824992244735,0.0,1.0,7349,yes,93693
atp,pyruvátu,4,0.4994455406731677,0.0676789189073001,0.880663022438909,6688,no,498
hostile,nepřátelská,2,0.6037036794586036,0.0510262078624484,0.9220652533959744,7384,yes,86068
barrel,nábojnicí,9,0.5674970432290776,0.0649130766699175,0.8973560437643138,7410,no,117841
explaining,vysvětlit,9,0.6599164679404379,0.0477456070554895,0.932530499029831,5973,no,169624
geometry,geometrií,7,0.6202913660905238,0.0471269983133844,0.9293891195884684,6345,no,55491
cluster,spirální,8,0.4436434277754598,0.0688160767727978,0.8657141175799627,6853,no,103673
holes,otvorů,2,0.5701438960675118,0.035235765842398,0.9417955903387424,6872,no,270893
charleston,jacksonville,4,0.5844668609771067,0.0601000458637761,0.9067590265247476,6745,no,8332
cnn,times,6,0.5114019284433967,0.1081660727850416,0.8254169476626018,6751,no,5277
farms,nezemědělských,3,0.5735976615476085,0.0511573458790705,0.9181161490969332,5836,no,144871
malaysian,malajsijské,0,0.6132337395550995,0.0,1.0,6054,no,3459
thames,longford,4,0.524791443927438,0.0775768956055916,0.8712135241607633,6951,no,877
invitation,pozvánka,5,0.5992785030606879,0.0860845439860206,0.8743957026032163,7080,yes,154220
hide,skrývat,1,0.6275134036694873,0.0242443024625441,0.9628016635101622,6278,no,266447
bigger,reálnější,7,0.5488145377816201,0.0987315688141531,0.8475296696119498,6100,no,606587
notre,coeur,6,0.5240381147789293,0.1157906205497307,0.8190287272886349,6005,no,1690
randy,steve,2,0.5719857528032715,0.0022819371808376,0.9960263528305052,6732,no,5351
ignore,nepsat,5,0.6353636546898264,0.0640210430838782,0.9084609038663968,6191,no,268802
separately,jednotlivé,9,0.4749573947465268,0.1221985737048299,0.7953657333079406,6516,no,145540
lok,dzurindy,1,0.4486398587960191,0.0008027136075184,0.9982139795898156,6842,no,1457
cowboys,whalers,5,0.5186790932953649,0.0470806453552972,0.9167833231336244,7196,no,16194
evaluation,ověřování,9,0.5851205876011586,0.0756283568569278,0.8855414639837912,5887,no,359796
heinrich,wilhelms,5,0.6272036668379973,0.0359343102775133,0.9458117141264946,6600,no,140
janeiro,brazílie,4,0.6432673854168447,0.0862560524941226,0.8817638364832776,6777,no,954
arch,oblouk,6,0.4887508772175021,0.0354194874992093,0.9324275276066936,5720,yes,62120
tanzania,namibii,3,0.6144872467630824,0.0147325561092255,0.976585994207472,6912,no,1062
firms,firmy,1,0.6502756700773168,0.0483189498726324,0.9308340652894032,6558,yes,543789
mascot,přezdívka,7,0.4436129810385257,0.1821485007633693,0.7089170457745844,6788,no,21981
drake,mayfield,3,0.5276964425381752,0.0131915304120894,0.9756113445449036,7336,no,11569
cuts,jehly,1,0.4248769116306365,0.0006893885426418,0.9983800678240706,6163,no,398163
compensation,odškodnění,0,0.6552048418147268,0.0,1.0,6861,yes,347995
observatory,observatoří,3,0.6435048608651378,0.0178234508294269,0.9730490128514886,6306,no,13249
norton,hogarth,1,0.4963847843771393,0.0107731441861096,0.9787578117596832,6851,no,2774
answered,odpověděli,5,0.6041304512351364,0.0566865019181591,0.9142175429252204,7163,no,279588
quarterly,literárněvědné,9,0.5348461295373488,0.123114548739722,0.8128846406716758,7219,no,91996
diet,dietu,0,0.5445104936977285,0.0,1.0,5845,yes,1259119
cameras,videokamery,1,0.7419252868789418,0.0058539950205583,0.9921714934309384,7013,no,310539
maxwell,maxwell,0,0.5673496019693504,0.0,1.0,7247,yes,916
terror,terorismus,2,0.5714855728558801,0.067412497336692,0.8944863030868554,6578,no,140627
bavaria,bavorský,6,0.6243841568352873,0.0575230483504831,0.9156438765963584,6330,no,417
prohibited,zakázání,4,0.6674579351938308,0.0721748179706972,0.9024180342718784,7090,no,108953
pound,libry,3,0.4533725617895202,0.0223317816823813,0.953055333656628,6213,no,166639
avoided,riskoval,2,0.5145716184330319,0.0206229399746001,0.9614664617742756,7301,no,171596
practiced,praktikuje,9,0.5779778716704517,0.0633551439773399,0.90121334403259,7396,no,113173
subway,rychlodrážní,2,0.5595904977760546,0.0488473495394523,0.91971678002121,7024,no,54979
walt,looney,8,0.4705280612003409,0.1146378704471031,0.8040933959973405,6750,no,4780
arrangements,skladeb,9,0.4837771541916154,0.0693756077774028,0.8745814672777708,5923,no,266099
estonia,lotyšsko,5,0.5807034719947234,0.1012387340690348,0.851543527928275,5651,no,625
carlo,carlo,0,0.6393657620758266,0.0,1.0,6367,yes,1377
garcía,andrés,8,0.6192055472688501,0.0297126153608157,0.954212076234068,7343,no,0
vampire,upíří,5,0.5090204443208046,0.0480969116505676,0.913668258339022,6595,yes,67060
fork,zdrojnice,1,0.4252491696296722,0.013526420213217,0.9691723502256347,5660,no,85598
screenwriter,scenáristky,5,0.6942127399588349,0.1214359089174403,0.8511173786841387,6552,no,13265
anybody,prostě,5,0.6569728717154114,0.0204908181474666,0.9697536289338043,6952,no,303197
surrender,kapituloval,7,0.5930640613746379,0.1250294317105743,0.8258869730550005,5982,no,91229
dying,smrt,1,0.6276579611180082,0.0137558325328117,0.9785538872581524,5979,no,211988
canon,kanonických,5,0.4723750346263279,0.0661075642612467,0.8772336108951057,5780,no,40018
latvia,estonskem,7,0.5826377743524318,0.1142413091076275,0.8360672434873343,6885,no,314
suburban,příměstských,8,0.601093739841759,0.0943294750160802,0.8643567355809895,6459,no,61497
estates,statky,1,0.6290767930908885,0.0219064470059311,0.9663486774211376,6211,yes,43551
flooding,povodeň,5,0.6760634168870592,0.0449617811582097,0.937641872600149,7271,no,88829
napoleon,napoleonových,7,0.6373631688208428,0.0678384784019729,0.9038027227118222,6259,no,1387
mineral,nerost,8,0.595293586842182,0.0708881273101791,0.8935904036327745,6741,no,165233
bullet,kulku,3,0.5385721109202223,0.0197139414451615,0.964688457894235,7022,no,106362
altered,pozměněn,5,0.6240270240393687,0.0381867343612352,0.9423347312301924,6270,yes,140529
underwent,prodělal,3,0.6365341591549079,0.0485228254435348,0.9291696507963096,7353,no,42540
raiders,chiefs,5,0.4951420489686134,0.0172759112267693,0.9662855079861328,6615,no,8322
tracking,monitorování,1,0.5816589370399834,0.0453641827272468,0.9276514991279948,7099,no,260366
speculation,spekulaci,2,0.6804052250331328,0.0456968327329875,0.9370655512620698,6659,no,106703
casting,střihače,8,0.4350547338102646,0.0254324740676369,0.9447705090770286,7087,no,110749
incomplete,nekompletní,0,0.541689453842975,0.0,1.0,6246,no,78064
scouts,skauti,9,0.5074848489416488,0.0281460512022266,0.9474525252470192,6570,yes,25786
prevented,znemožňovalo,7,0.5786019913764,0.0279835827471675,0.9538670487052054,6471,no,127603
moderate,mírný,7,0.4971472045851833,0.0254948464948398,0.9512192973333172,5932,yes,202965
logos,logo,1,0.5422174977252507,0.031475679220431,0.945134994653403,6381,no,64607
curve,křivku,1,0.5276446272130704,0.0016042974332529,0.9969687280246718,6147,no,154360
intelligent,inteligentních,6,0.6297519059390472,0.114915712667288,0.8456818722930967,6531,no,246932
manufacture,vyrábět,5,0.6740341925990827,0.0710106035272903,0.9046894845833596,7252,no,157456
tan,huang,0,0.4946362880500108,0.0,1.0,6946,no,72754
mhz,frekvencích,4,0.5407076346881557,0.1116837584818579,0.8288086574239137,7097,no,3402
tactics,taktiku,1,0.6746477952988494,0.0658848597719042,0.9110304463675416,6629,yes,206429
workshops,seminářů,2,0.5722963349958367,0.0619174606052624,0.9023713122692671,7202,no,244888
kitchen,ložnice,3,0.594624155343003,0.0359515341261168,0.9429861716420048,5862,no,756155
apollo,apollona,3,0.5645060770911152,0.0898059690917444,0.8627474923996027,6807,no,2219
militia,domobranu,1,0.6622677516964696,0.007268953944105,0.9891433077785472,5789,no,39473
garcia,gutiérrez,3,0.5748754163994426,0.0094089075189797,0.983896696978142,7011,no,1943
module,moduly,2,0.5508878662034808,0.0365246776336047,0.9378210798921336,6487,no,233073
neighbouring,severozápadě,9,0.5449871362712888,0.0849242829232603,0.8651805947067117,6526,no,40535
intense,prudké,3,0.5690059781956729,0.0343716746485831,0.9430345580639938,6251,no,322515
trace,detekovat,9,0.3984148645473413,0.0663858919840251,0.8571734424886953,6900,no,137102
certification,certifikátem,9,0.6158366672209779,0.0895632054643776,0.8730320078972746,7085,no,282150
attract,přitahovat,9,0.5325796463680986,0.1712135131503178,0.756727511720242,7048,no,346464
mph,rychlostí,5,0.5504725773577595,0.0969128751372464,0.8503011231349934,5793,no,107262
lessons,učit,6,0.5309815988904824,0.0691701078836152,0.8847456283088578,6402,no,407521
delay,zpoždění,0,0.6432898490047341,0.0,1.0,6215,yes,283570
marion,fanning,6,0.5448521720036824,0.0325069573741106,0.943697162268582,6441,no,1539
clients,klienta,5,0.6417925591745481,0.1078093597663624,0.8561778498130275,5846,no,1475341
survivors,přeživší,1,0.6347648602583037,0.0073932373499635,0.9884868891671696,5699,yes,100705
beast,čaroději,7,0.5283058799247926,0.0368852940479962,0.9347383757097169,7145,no,93519
rhodes,evans,5,0.4486094898055776,0.0831538355999402,0.8436262306421227,7152,no,1372
ambassadors,diplomaty,4,0.5216304271150152,0.0474066249391778,0.9166897396785632,5677,no,23830
tactical,taktiky,8,0.5864361756487748,0.0991195718200784,0.8554171966524403,5797,no,67197
judaism,chasidismus,5,0.64907854744557,0.0947365458465274,0.8726342787328675,6034,no,1051
empress,císařovnou,3,0.6624852121546334,0.0556543193319046,0.9225020808745884,7120,no,3962
deals,sjednává,4,0.5048199686264595,0.0187858441169963,0.964122162780113,5808,no,573868
pastor,pastor,4,0.5935865052810851,0.054720449054753,0.9155948448666392,6672,yes,103447
lang,enders,2,0.4166179685060663,0.0909992161624977,0.8207325935548981,6478,no,12310
farms,zemědělských,8,0.5575951217341696,0.0671598856925094,0.8925020449709781,5836,no,144871
unrelated,nepříbuzné,3,0.5263067759358575,0.0218342151683942,0.960166790072736,6289,no,59558
deer,koroptve,4,0.5755478054062693,0.0390669445478299,0.936436695424658,6408,no,121198
rosa,padilla,3,0.5198227458109033,0.0258515086226308,0.9526246503063126,6641,no,8319
powell,byrnes,3,0.5513871192881763,0.0080595808990283,0.9855936572754268,5755,no,1410
blow,probodnout,2,0.4966910265748554,0.0130925195642525,0.9743174928586654,6873,no,252984
petition,žádost,8,0.5633751838179751,0.0936815808017571,0.8574223935492471,7230,no,149386
myspace,//myspace,2,0.5960766957839445,0.0840947431908262,0.876362431040058,6066,no,40138
advisor,tajemník,9,0.5517594385294661,0.1891461892672113,0.7447094715291895,6275,no,145984
rat,myší,2,0.4665407342719069,0.048743013059207,0.9054054910296142,7314,no,63749
customer,zákazníkovi,6,0.6803965693682472,0.1102147276249833,0.8605955568252815,5748,no,1439964
entrepreneur,průmyslník,1,0.653668654141824,0.0956451109035334,0.8723563941231697,6804,no,108276
thermal,vysokoteplotní,6,0.623141467405403,0.0382922294778943,0.9421072291019812,6643,no,122186
agenda,ideologické,6,0.5280490241146907,0.0369246347741856,0.9346436171080884,6574,no,282725
sad,optimista,5,0.4534606614128925,0.0429730808424412,0.9134364222560468,6829,no,358106
discography,nahrávky,9,0.505172249337952,0.1453851177173519,0.7765222175940822,6264,no,6644
discontinued,zavedeny,1,0.5182393180048614,0.0077489830979897,0.985267765306296,5968,no,43316
mate,hiago,1,0.4211919905314081,0.0023852813848535,0.9943687219711704,6338,no,129778
kumar,singh,0,0.5164757407639009,0.0,1.0,6331,no,2562
answered,neodpověděl,4,0.6110803861968572,0.0497365669564383,0.9247347291574396,7163,no,279588
moses,jákob,6,0.5172428204052653,0.0186156675352053,0.9652601051319478,6812,no,2513
thriller,film,9,0.5928783082401702,0.1088587729343852,0.8448724232269736,6187,no,45823
bet,kupat,1,0.4462421890282937,0.0127585783591259,0.9722035794586,6970,no,398333
garage,parkoviště,7,0.5150145284968077,0.1348403452285291,0.7925069878209149,7403,no,249509
mess,nedivil,5,0.5232542573277493,0.0536773251997104,0.9069606746703702,6795,no,244829
withdraw,stáhly,3,0.5831287062949126,0.0288110810288507,0.9529184380135632,5805,no,104196
maya,teotihuacán,9,0.3784244556453908,0.0211700577689891,0.9470211500450814,7137,no,5492
edges,žlábky,6,0.5807799744060008,0.056253681966122,0.911694332939198,7392,no,164035
tang,jün,8,0.6338804815642203,0.0464679673558581,0.9316997526346726,5974,no,9674
chambers,komorová,8,0.4519163888139388,0.0871044667809141,0.8384024182426348,6295,no,54131
frontier,transvaal,1,0.4484855100318172,0.010496583265541,0.9771307346869834,5886,no,43612
slam,grandslamu,8,0.5254481161989248,0.0371039871838727,0.9340434655550034,7036,no,33767
literacy,negramotnosti,2,0.5736847172676043,0.0424461022350549,0.9311086202937916,5671,no,105441
trap,znehybní,4,0.4794783167562153,0.0419414136890236,0.91956304826975,7077,no,132686
collector,sběratelské,8,0.4822246587442372,0.1382562465944524,0.7771788859175526,6852,no,96798
generations,generaci,5,0.5872994574545086,0.0774209210544236,0.8835285880235981,5992,no,242446
hostile,nepřátelským,5,0.5907575673797555,0.0639723199412966,0.902292042596297,7384,no,86068
delegates,zasedáních,7,0.5705060032102314,0.1056572068533069,0.8437400833396741,6771,no,98685
lucy,robertsová,1,0.5789434225345214,0.0173390732546977,0.9709213780764294,6174,no,4034
investors,investici,5,0.6866157611480382,0.0554444029735106,0.9252831432621832,6824,no,520687
legends,legendu,7,0.5787358485526612,0.0863271825624917,0.8701969910765578,6152,no,57188
papua,guinea,7,0.5849296583974584,0.0545561781020993,0.9146874332655576,7315,no,513
expelled,odvlečen,6,0.5588388434188308,0.0659736966176108,0.8944104153003027,7358,no,35528
wore,oblékli,3,0.6362486320077314,0.0590282975652264,0.9151010265773066,6932,no,155002
greene,whitford,7,0.5645713868227713,0.0263726798314785,0.9553719525761672,7264,no,1968
bomber,bombardérech,5,0.6720968926343199,0.0498424306331507,0.9309603604807594,6071,no,28362
jacksonville,brownsville,4,0.6008162433593558,0.0232730407464553,0.9627087960983008,7128,no,11188
traveling,cestovat,3,0.6052798033855747,0.0593820430492695,0.91065826424702,5771,no,326384
bits,bajty,2,0.5926292870136793,0.0055225648417367,0.9907672862257196,6780,no,206273
particles,elektronů,9,0.6167417280833458,0.0902817479816964,0.8723072839332552,6282,no,154105
clause,klauzuli,2,0.5270009013259025,0.0546512887317709,0.9060412912287804,6746,no,105152
plateau,náhorní,8,0.5706982183353733,0.0641953140534083,0.8988880642524834,6991,no,35516
vandal,vandalizaci,9,0.6484132234013498,0.0746847988159465,0.8967155260818799,7210,no,1865
cognitive,kognitivně,2,0.7238411435936176,0.0449736186397898,0.941502659874608,7033,no,125332
holmes,sherlock,2,0.5643167425853608,0.0216986428050101,0.9629725714614888,5806,no,4121
galleries,galerijní,6,0.622472848002267,0.0794626158403364,0.8867949833944356,6923,no,100622
ranch,rancho,6,0.4919124929884415,0.0637109862510547,0.8853342440851159,6592,no,70407
curtis,blakey,4,0.574815559671762,0.006661217183991,0.9885443108837284,6010,no,1980
fluid,tekutinou,9,0.6299153440457821,0.0344282866105796,0.9481769900065647,6099,no,225545
approached,souhlasil,5,0.5397384768793158,0.0241041485925307,0.957250219292379,5925,no,166727
