en,cs,position,score,rel_score,ratio_score,index,correctness,freqs
entrepreneur,průmyslník,2,0.6693455288877828,0.1431189170501297,0.8238459322550261,6804,no,108276
commanders,generálů,8,0.7118041923905964,0.1161365016385774,0.8597284775635329,6555,no,31867
hopefully,#myslím,5,0.745897177460918,0.0455561260867362,0.942439906583834,6765,no,274720
maría,álvarez,9,0.6795246694841498,0.1392064523019581,0.8299729317748769,6406,no,0
rulers,vládcové,7,0.6871767455814315,0.1064227863687184,0.8658986276022609,6256,no,52050
badge,odznaku,0,0.7252898190205294,0.0,1.0,6744,no,53644
imprisonment,odsouzena,6,0.7515075728180813,0.0486198647304612,0.9392348487893074,7004,no,55188
julie,kristine,4,0.6521990826976273,0.0282597537232338,0.9584695616976964,6453,no,2984
surgeon,neurochirurg,4,0.7155789677823818,0.1181826618752638,0.8582536570748749,6743,no,148658
johns,pennsylvania,5,0.5389559885156141,0.0410291263685621,0.929258311436569,7177,no,4604
everybody,vás,5,0.6064151569994957,0.0682934104473221,0.8987808755626847,6339,no,424749
patrolling,hlídku,7,0.5001701388152895,0.0623531373362407,0.8891545648336083,6501,no,12092
triangle,trojúhelníky,5,0.6196533185247177,0.0766643675048815,0.8899003011943851,6093,no,59398
associates,manažery,3,0.5005543926884171,0.0470063865818464,0.914153116217542,6599,no,126010
upcoming,příští,9,0.570732560414553,0.130941926475905,0.8133865076722576,5665,no,359089
nonetheless,jelikož,9,0.7249858723062866,0.1204007634435204,0.8575790551305176,7049,no,256667
generations,generací,0,0.7911298893465031,0.0,1.0,5992,no,242446
consequences,příčiny,2,0.7364809281983357,0.1187100435033868,0.8611888485361711,6129,no,373148
fac,afd,9,0.5561196779289541,0.081993776948788,0.8715059581928147,6773,no,4594
copied,zkopírovaný,3,0.6753028738188684,0.0518040048186851,0.9287532461310846,5940,no,82587
tenor,tenor,0,0.7365377427501767,0.0,1.0,6826,yes,22287
sending,odeslal,0,0.66369864239862,0.0,1.0,5765,no,400733
remarks,omluvě,8,0.5211227763568924,0.0698684688201272,0.8817774892770205,6311,no,133993
kyle,nick,9,0.583291171597033,0.0707441957627336,0.8918342962884158,6342,no,2976
nigerian,nigerijský,6,0.5472100999994246,0.0780310300244776,0.8751985013821874,6051,no,2582
hanging,pověsil,9,0.4790912735057426,0.0663254368893283,0.8783949306553411,7198,no,269631
marco,luca,5,0.6310529362022939,0.1044727340991775,0.8579618110998667,6202,no,1293
pull,vypadnout,7,0.6438982017100774,0.0696371807111345,0.9024054273596952,6160,no,544378
keyboard,klávesách,3,0.7681914867965118,0.027347680985435,0.9656237152198508,5896,no,230620
amy,sarah,3,0.6787190529851432,0.0287064428283843,0.959421249307148,5822,no,8029
busy,rušné,4,0.5218024444407576,0.0496971599080692,0.9130407798537415,6550,no,607913
console,konzolí,2,0.7245692814778737,0.0614675226653784,0.921800706606384,7206,no,165116
hub,centrála,7,0.5289460490536504,0.0682182864373679,0.8857629594016604,6794,no,116291
ignore,vysvětlovat,9,0.7097443720285773,0.0945404125899153,0.8824540580675538,6191,no,268802
bicycle,cyklistickém,7,0.6489025159784932,0.0276784852156201,0.9590906555656016,6473,no,131062
refugees,uprchlíků,0,0.8545585650610514,0.0,1.0,6266,yes,90529
uganda,nigérie,2,0.6617101757434872,0.0028557426747334,0.9957028451270408,5800,no,2343
equality,rovnosti,0,0.7806266504200203,0.0,1.0,7074,no,124148
fusion,fúze,1,0.6072947839062786,0.0023157076396339,0.9962013323724768,6203,yes,76200
loyal,věrný,9,0.63040112291251,0.1319608929961128,0.826905210067641,7322,yes,143758
stefan,christof,1,0.5263614247689217,0.1210528004851461,0.8130210987600083,7368,no,1228
antarctica,antarktidou,2,0.7351090750261007,0.017617957365229,0.9765944936117694,5767,no,1133
stronger,silnějšímu,3,0.6677327698236787,0.1160568882041964,0.8519285282530878,5850,no,349797
orlando,orlando,0,0.618140989205344,0.0,1.0,5853,yes,19460
distinguish,odlišit,0,0.7640326198597029,0.0,1.0,6640,no,119432
worcester,worcester,1,0.6958603129032219,0.0165315951957081,0.976794240631082,7328,no,6455
comedian,komik,0,0.7922063019891642,0.0,1.0,5865,yes,35999
sailors,námořníci,1,0.6832859932894075,0.0778719146157684,0.8976928258814468,6506,yes,43357
geographical,geografická,2,0.77280559767438,0.0506196774161273,0.9385254752951766,5643,no,79341
tune,písničku,5,0.6400710219765668,0.058695693088562,0.91600101747392,6782,no,197728
promised,slíbili,5,0.7636584741169681,0.0521505892368185,0.9360750062981308,6320,yes,254327
distant,vzdálenějších,6,0.6419252058811808,0.0612595511184124,0.9128827089770836,6581,no,166675
stefan,kristof,6,0.4958326712107105,0.1515815540433572,0.765866197975691,7368,no,1228
committees,organizačních,9,0.6825349802287937,0.0904591430490764,0.8829756393677538,6503,no,108685
sensitive,citlivého,5,0.6454071454918033,0.1198043394849459,0.8434363024640356,5842,no,371115
promise,slibem,9,0.6049167018078223,0.060588150941391,0.908959114736579,5807,no,417434
agenda,prosazování,0,0.6412967498758908,0.0,1.0,6574,no,282725
copa,independiente,7,0.6340550769576385,0.0901801996501606,0.8754821774595818,6483,no,360
targeted,zaměřeny,6,0.5861117767398354,0.0886776842836918,0.8685846632086034,6466,no,347475
reconstruction,přestavby,9,0.6240406075433753,0.1101072532421771,0.8500203308848979,5769,no,78398
nato,severoatlantická,7,0.5540478872005891,0.0959808077349708,0.8523437373107262,6094,no,1466
naples,neapole,1,0.7902126524465222,0.0068940630108661,0.9913511417264748,6698,no,1879
barnes,horton,9,0.5956093166520608,0.0430474050264337,0.9325969592658508,6704,no,3001
concerto,symfonie,0,0.806066684014972,0.0,1.0,6778,no,7740
pump,čerpadla,5,0.624112326025592,0.0411006774846526,0.9382142602929144,7052,no,255719
whenever,najednou,1,0.6412301751172194,0.0256354546440455,0.9615582907560808,6410,no,555278
theoretical,teoretickými,8,0.7119058548617657,0.160170939659518,0.8163339046907653,5738,no,127428
obscure,významější,2,0.5524065613971566,0.0135664026217896,0.9760299458026136,6693,no,75480
kerry,mcgovern,5,0.5267594985405952,0.083330657144387,0.8634125524434547,7023,no,2868
evaluation,testování,2,0.6915586439188053,0.0425260166864478,0.9420693293721938,5887,no,359796
catalog,katalogové,1,0.6342449357379305,0.0500692559319908,0.9268329423217022,6166,no,110791
playwright,esejista,3,0.7285353201706026,0.1099342176776186,0.8688870463204367,6597,no,20874
sudden,šok,3,0.6477145834014871,0.0962336688557808,0.8706446737877382,7275,no,259275
incomplete,neúplná,5,0.5895627993251701,0.0454635657180001,0.9284068060466916,6246,yes,78064
edu,//docs,5,0.5713788683385524,0.0168597556730351,0.9713385776029848,6136,no,46819
bag,krabičku,3,0.5619070224221938,0.0662020077954789,0.8946010889661363,6943,no,708102
sculptor,sochařů,7,0.689773975166299,0.1354376404799824,0.8358752616758652,6117,no,19123
physically,mentálně,4,0.5542884752286059,0.2286059694909463,0.7079989888383518,7142,no,258495
newer,novější,0,0.7438068761821203,0.0,1.0,7307,yes,152618
cardiff,manchesterské,9,0.6941734879247259,0.0688577540445376,0.9097576216318134,5701,no,1622
fluid,kapalin,5,0.7033683667783854,0.0510605434047219,0.9323189465362228,6099,no,225545
classics,klasikům,5,0.5152743659686729,0.1254336338900469,0.8042265214142701,6695,no,65564
ritual,obřady,4,0.7481355452044298,0.0426932124618689,0.9460145928584404,6898,no,103185
suspension,převodovky,6,0.4955447831264291,0.0535914147938147,0.902407790641406,5739,no,159441
introduce,zavádět,1,0.6980184458697635,0.0242656967002806,0.9664042233933892,6651,yes,298951
monarch,monarchou,5,0.6343440367426845,0.0903110604649752,0.8753737318443295,6316,no,21965
teenage,dospívajícího,7,0.612950145429472,0.0600727224915474,0.9107419296507512,7208,no,110938
bradford,nottingham,6,0.7035686621818501,0.0293490964249999,0.9599558121216936,5908,no,1445
enabled,umožnili,8,0.7347005650427896,0.0691379329950148,0.9139902689858936,6263,no,207899
cry,pláči,4,0.4970367820442333,0.022286863447837,0.9570848282351562,7321,no,235647
myspace,myspace,0,0.7457355950249652,0.0,1.0,6066,yes,40138
permanently,trvalé,7,0.5159545180383833,0.1623718224082417,0.7606287523770158,5995,no,140804
chambers,komoře,2,0.5523140847785948,0.0346476500909683,0.9409711944873752,6295,no,54131
bruno,bruno,0,0.6602905955748897,0.0,1.0,6941,yes,2193
mascot,emblému,5,0.4647353332295644,0.2603443722587389,0.6409437882647527,6788,no,21981
dinner,večeři,0,0.7286677883298511,0.0,1.0,6185,yes,619310
silly,nehezké,3,0.6877832617339689,0.0230876139651866,0.9675220708085986,7119,no,176131
casting,castingu,3,0.4597174391436393,0.0318666535055224,0.9351755803695924,7087,no,110749
considers,považuje,0,0.7672096618032792,0.0,1.0,6792,no,131577
trails,stezka,4,0.6492586824842046,0.1127378505713274,0.8520493917219549,6937,no,153999
tang,ťi,9,0.7370834871203804,0.0537659365635053,0.9320149513253024,5974,no,9674
rod,ráfek,8,0.4137855580854457,0.0718830094195125,0.851991637447736,6022,no,113157
canon,kanonickém,8,0.5327041046441601,0.0645638216416137,0.891901408396201,5780,no,40018
mansion,paláce,4,0.6150233419561358,0.0672924771175699,0.9013763491385494,5700,no,48397
convoy,vyplula,8,0.6633079126375951,0.095870037765283,0.8737186219457415,6735,no,18503
genes,genomu,6,0.7312552258750301,0.113279555612942,0.8658675070630524,6726,no,138907
pale,červenohnědými,9,0.6834711773254045,0.0486754832375221,0.933516758513797,6234,no,104942
guatemala,mexika,5,0.7541110101083544,0.062143591295352,0.9238673923693854,6759,no,1227
seoul,pchjongjangu,5,0.6205002314554158,0.0587641797604031,0.9134885049325332,6170,no,1115
quarterback,quarterbacka,2,0.6791747243344808,0.0047794498367084,0.9930120320670603,5943,no,88293
bailey,russell,9,0.5639679488706056,0.0329196807859989,0.9448477751081256,5945,no,9459
relay,štafety,3,0.6806040490604974,0.0181059838365105,0.9740865552460451,5855,no,61979
useless,neužitečné,2,0.7175371789528497,0.0420751055819749,0.9446097615341476,7115,no,150843
duck,duck,5,0.4455104564729621,0.0499828570861857,0.8991250624006266,5993,no,78432
sphere,sféra,1,0.6889217611718575,0.0066455458664208,0.9904458622491652,7283,no,94641
equations,rovnici,2,0.811529146057564,0.0386628723648879,0.9545245408953288,7162,no,45463
nascar,nascar,7,0.5846140761982502,0.0380337154559685,0.9389161642171372,7207,yes,2456
conventions,konvencí,2,0.6209783956963992,0.0274511796750769,0.9576651332423408,6714,no,67831
exterior,exteriéru,1,0.7461836577224514,0.0023041987087126,0.9969215282667389,6998,no,169273
flew,létala,2,0.7686418937937973,0.0121042447188138,0.9844965679345228,5741,no,115830
cherry,třešně,0,0.4885960866113063,0.0,1.0,6532,yes,75810
discontinued,ukončen,6,0.5646242375680203,0.019824024367027,0.9660807882268454,5968,no,43316
nearest,vzdáleném,7,0.5793312733458953,0.082217900967608,0.8757191390149849,5898,no,135918
belarus,běloruskem,3,0.7923350490645288,0.0721142846160943,0.9165777775441754,7204,no,371
escort,vyplula,9,0.6064305143818545,0.0601981870729751,0.9096975768646016,7272,no,66007
extends,zasahuje,0,0.7364410596010249,0.0,1.0,6347,no,127925
ist,nach,0,0.5911066402259402,0.0,1.0,7165,no,13938
disbanded,rozpadly,8,0.5725220948385815,0.0929968728595307,0.8602641286375549,6103,no,11417
presbyterian,evangelická,8,0.6338366914617048,0.0831991386035881,0.8839679481623504,6209,no,835
dimensions,rozměrově,8,0.6219315096060272,0.1087741237796495,0.8511382438976804,5817,no,200430
motorcycle,motocyklového,1,0.7685826744117955,0.0107309357613375,0.9862302728692836,5866,no,173801
reasonably,nepatřičně,7,0.6053588560454044,0.1435432095274673,0.808328463592013,7217,no,212854
hardy,walker,8,0.4488707965697126,0.0386170645242233,0.9207835361529504,6889,no,30773
lebanese,libanonských,5,0.705673142414859,0.063042401005765,0.9179899488889746,7063,no,1405
literacy,negramotnost,3,0.5681106179477802,0.0792562460576287,0.8775713579665602,5671,no,105441
proven,neprokázalo,5,0.647919533289689,0.0351619139591709,0.9485245659931374,5976,no,487133
demon,démony,2,0.6489982029592505,0.011882701718779,0.9820199045929946,7160,no,56523
tribal,domorodé,2,0.5364298611206519,0.0088017762942607,0.9838568129758716,5980,no,99559
compromise,kompromis,0,0.7693368314817325,0.0,1.0,5796,yes,162141
provision,legislativně,7,0.6306500629482155,0.0365589213140695,0.9452061914986176,6575,no,292202
ceiling,kupole,5,0.6776498166334157,0.0940979376383126,0.8780716404842543,7158,no,199124
tuesday,neděli,3,0.7380118608096131,0.0318175254400154,0.9586693805038794,7117,no,16279
walt,disney,2,0.5281267015088047,0.1202810636662978,0.8144978050443058,6750,no,4780
nationwide,celonárodním,1,0.633664273651627,0.0167071591180906,0.9743113576699696,6297,no,172153
frog,klokana,6,0.4871686440959289,0.0432170693747233,0.9185176593616624,7094,no,37503
relay,štafetové,2,0.6897460180566202,0.0089640148403877,0.9871706224065212,5855,no,61979
rhine,bavorsko,7,0.6375139826291012,0.1208296133035781,0.84066640247028,6740,no,291
dimensions,rozměrem,3,0.6936445184639267,0.03706111492175,0.949280376079722,5817,no,200430
communicate,nekomunikují,7,0.6497010084337915,0.1797976365021917,0.7832454126358849,7376,no,374344
activated,aktivováno,4,0.7030549902280139,0.039678681122083,0.9465775113575268,6700,no,95196
armoured,obrněnou,7,0.694855317235227,0.103261535552602,0.8706185251045525,7102,no,9377
catalog,katalogizace,9,0.5722262480991086,0.1120879435708127,0.8362039762798339,6166,no,110791
pursued,soustředil,5,0.5772303658157572,0.0782544649649557,0.8806159024736683,7390,no,76704
busy,neúnosně,9,0.4880716843490477,0.0834279199997791,0.8540192865140512,6550,no,607913
estonia,litva,8,0.6799599169689956,0.118622707607171,0.8514584415480766,5651,no,625
edwin,josiah,6,0.5677074330420382,0.0863980804112449,0.86791415355129,6612,no,1085
spotted,spatřeni,7,0.535810044070337,0.0541835706503754,0.9081624456630356,6802,no,115863
exterior,interiér,4,0.7015717549504723,0.0469161014806918,0.937318820769664,6998,no,169273
buddhism,buddhisty,8,0.7005272562662656,0.1104242294174728,0.8638337417627754,6387,no,2144
melody,melodii,1,0.7853754435478901,0.0281214947735299,0.9654313452837864,7109,no,57147
rosa,bianca,6,0.5219390958184644,0.154557564705259,0.7715324055175599,6641,no,8319
enable,umožňujících,6,0.7472854272603779,0.0676136027883902,0.9170282448558764,6418,no,600062
acceptance,akceptaci,0,0.6797902613424562,0.0,1.0,6790,no,215467
garcia,garcia,1,0.6438692342125875,0.0171691668199852,0.9740269751452166,7011,yes,1943
extraordinary,mimořádnou,1,0.6659647821604227,0.0150394263638006,0.9779158099530808,6401,no,264752
locality,lokalitou,9,0.504328906179788,0.04125997431172,0.9243753386715838,6899,no,36077
temporarily,nakrátko,2,0.5762566201720251,0.2277037634612053,0.7167724080729273,5667,no,117242
neighboring,sousední,5,0.6865234474471379,0.0779121749885672,0.8980788274357004,6353,yes,71739
belgrade,bělehradu,1,0.8259214398866841,0.0088194589671333,0.9894344952077424,6231,yes,218
dozens,tisíce,4,0.6654044478428425,0.0338512107448911,0.951589650610394,6801,no,183094
discography,kompilační,2,0.5950670182835174,0.1545975167376801,0.7937777372204105,6264,no,6644
stronger,slabších,8,0.6224972068908932,0.1612924511369819,0.7942146218887138,5850,no,349797
screenwriter,scenáristkou,8,0.7302889138541035,0.1522807407510291,0.8274575383864059,6552,no,13265
arsenal,arsenalem,2,0.6087262787657268,0.0721536960106111,0.8940287588362209,5869,no,45030
coordinates,souřadné,9,0.6498499068880317,0.0954827240376207,0.871892467771017,6616,no,57496
memphis,louisville,3,0.632024909003388,0.0235195607052354,0.9641220972916004,5996,no,10784
guatemala,chile,1,0.7782803963185642,0.0379742050851422,0.9534774995205684,6759,no,1227
interim,jmenování,3,0.5387987150385948,0.0398079135574248,0.9312003845271905,6463,no,93509
casting,ztvárnění,7,0.4475708298415576,0.0440132628076041,0.9104664624715268,7087,no,110749
comparable,srovnatelně,7,0.6913011916913366,0.0418043403015057,0.9429763676890194,6104,no,176111
graduates,studentů,7,0.6978177419180156,0.1170596831477868,0.8563468816940977,7211,no,155458
gravity,gravitačního,4,0.7374812842874463,0.0410678488844501,0.9472507936433824,5882,no,116319
mess,zbytečnou,2,0.5674648373356083,0.0374722274247752,0.9380559902712886,6795,no,244829
fac,vfd,5,0.5614997155563092,0.076613739321433,0.8799371197460307,6773,no,4594
sculptures,skulptury,4,0.730705892094797,0.0631116958200953,0.9204959718946644,6648,no,53343
admission,školného,5,0.5572836163180757,0.0136486980442323,0.9760940172751004,7083,no,191830
lucy,catherine,5,0.6303093981935923,0.0580152283477894,0.9157153091568174,6174,no,4034
lessons,výuce,5,0.6033592805288372,0.0363649503972942,0.9431552712257772,6402,no,407521
stan,sam,9,0.5308615844334597,0.0427453676775468,0.9254796903694524,6786,no,3580
barrel,hlaveň,0,0.6383485992495965,0.0,1.0,7410,yes,117841
diploma,magisterský,1,0.7390894380813416,0.0004093313165233,0.9994464746481504,7223,no,80053
flew,létal,0,0.7807461385126112,0.0,1.0,5741,yes,115830
bigger,větší,0,0.7101625269094802,0.0,1.0,6100,yes,606587
palomar,shoemaker,6,0.5866713124201753,0.1228736235318821,0.8268275660835884,6321,no,150
mask,obličejů,9,0.4850762798845415,0.1245504677855494,0.7956938925964714,6761,no,153562
flooding,povodněmi,9,0.7298812059899191,0.0543820257587789,0.9306584529820152,7271,no,88829
jungle,pralesech,8,0.4822245740919185,0.1064305153284451,0.8191971542567567,7212,no,76476
teen,teenagerů,2,0.5630592650996213,0.012421194831516,0.978415957280283,6069,no,200462
quarterfinals,semifinále,1,0.8468718748017732,0.0191046326182295,0.9779386248304266,7248,no,8293
fever,chřipku,2,0.6598346795487187,0.0062455254113942,0.9906234634134364,7108,no,131504
invitation,pozváním,1,0.7067679054595406,0.0598824386411016,0.9218908083692968,7080,no,154220
beetle,kapradiník,5,0.4994132309973935,0.0523366257924029,0.9051442874912392,6319,no,16514
inline,šablonami,7,0.5322613657412408,0.0657496144392665,0.8900528307700634,6366,no,22386
compensation,odškodné,1,0.7081193092278806,0.0016462211783261,0.9976806126702378,6861,no,347995
agrees,souhlasí,0,0.8243738312185138,0.0,1.0,6298,yes,118945
nose,uší,6,0.5828266100366465,0.1015836575811478,0.8515749070587048,6388,no,305043
consequences,důsledcích,6,0.697945136498564,0.1572458352031585,0.8161278119081882,6129,no,373148
grid,pole,0,0.4740945871849116,0.0,1.0,5688,no,166663
capitol,auditorium,2,0.4486101544365936,0.128460942812017,0.7773914801408358,6028,no,17936
traveling,cestovaly,8,0.6207207308351933,0.0817951256196023,0.8835682855154664,5771,no,326384
climb,vystoupat,0,0.6859179776935528,0.0,1.0,6948,no,194236
perception,vcítění,7,0.6698307713340482,0.1731897806780505,0.7945604288475697,7166,no,225747
newfoundland,ontaria,9,0.5629033767836065,0.1245736943265949,0.8187958558015297,6102,no,1983
disruption,blokování,3,0.6922597796020393,0.035301943681006,0.9514791081618345,6228,no,60849
extends,vymezují,9,0.6408717695790211,0.0955692900220037,0.8702281889690133,6347,no,127925
console,wii,9,0.660356479402657,0.1256803247405952,0.8401088548549815,7206,no,165116
complaint,obvinění,4,0.6736794201345623,0.0863947503949533,0.886333789852686,5962,no,242782
zones,zónách,1,0.6890017901459775,0.0604032249032805,0.919398424496385,6996,no,131092
telecommunications,radiokomunikací,7,0.6956986365923437,0.1610986018694152,0.8119758157033258,7361,no,78249
charleston,tennessee,9,0.6074412564069641,0.0807986012413209,0.8826011014279096,6745,no,8332
emerging,rozvíjejících,0,0.5927723187389948,0.0,1.0,6003,no,283499
chi,kyung,7,0.5340878434759944,0.0693855009715357,0.8850230890727129,5654,no,31885
achievements,oceněním,8,0.6197948267164723,0.0587120569924156,0.913468737897719,5638,no,156769
winston,hill,5,0.5282064725134074,0.0779287729853265,0.871433358208355,7332,no,2808
throwing,vyhazování,1,0.5815371516767075,0.0576306463205461,0.90983487199899,6944,no,201749
variables,korelační,9,0.6954385009319837,0.1122516137779346,0.8610214341694031,7276,no,170150
lighting,nasvícení,5,0.6323366987614072,0.1666043421915862,0.7914685394145516,5744,no,426040
myth,mýtů,3,0.643213559248446,0.096604098184317,0.8694217457318573,6966,no,112435
vinyl,vinylové,0,0.7353624568633471,0.0,1.0,6287,no,112348
cream,zmrzlinu,0,0.6454201873179293,0.0,1.0,6322,no,438190
floating,plovoucích,3,0.6247477036609308,0.0629246390204922,0.9084961905329334,7266,no,150063
halifax,northamptonu,3,0.6816086329325394,0.0113450544114709,0.9836279759835684,6398,no,2858
workshops,sympozií,6,0.5812042508757549,0.1081453196023589,0.8431197693684609,7202,no,244888
assists,asistencemi,2,0.6664665046343332,0.060887895522171,0.9162885444714848,5871,no,165616
precise,přesný,2,0.7314160586424454,0.0991126852049597,0.8806631486999204,7031,yes,245627
prehistoric,prehistorický,9,0.716118132063774,0.058355418157554,0.9246515027648428,7375,yes,24750
bacteria,bakteriím,9,0.7700236001988534,0.0686142087876889,0.9181837402840132,6650,no,272230
careful,pečlivém,3,0.6113884534723404,0.0450008218058848,0.931441869176168,6484,no,458615
browser,pluginu,9,0.709633828908895,0.1047577713136519,0.871366832264693,6336,no,329222
beatles,stones,2,0.6252604519762074,0.1165633254205438,0.8428692514688674,7125,no,5529
responses,odpověďmi,2,0.6907812532203276,0.0306649355169156,0.9574951867573258,5824,no,277454
considerably,větší,8,0.6077820589231134,0.2037859927922842,0.7488984536028184,6728,no,266110
girlfriend,přítelkyní,2,0.7677013249909752,0.0183293159600397,0.976681168640114,5970,no,208460
egg,vajec,2,0.6187917799215072,0.085731744261049,0.8783124461876248,6020,no,233657
maple,sabres,5,0.4458920759409132,0.094155241501402,0.8256537187383415,7346,no,49738
madagascar,senegalu,5,0.6178946457731924,0.145297846228263,0.8096183495631323,7012,no,763
pipe,plynového,9,0.5052219857691251,0.0709753449412859,0.8768211146452581,6268,no,186886
parishes,farnostmi,2,0.7188647764503502,0.0547610215751291,0.9292151041047294,6124,no,23313
receiver,uzávěrkou,9,0.4818770709060029,0.1084135248058442,0.8163387226674254,6284,no,169656
strait,průlivu,0,0.7769105476631116,0.0,1.0,7363,no,8895
pushed,tlačila,1,0.6376625519171697,0.0071981487641703,0.9888376687297504,5991,no,278522
dimensions,rozměrů,5,0.6593999507709539,0.0713056826147228,0.9024153101375,5817,no,200430
sometime,nedlouho,3,0.5503995565278426,0.0860850970975757,0.8647491395004816,7093,no,158295
abdul,muhammad,0,0.707744342080179,0.0,1.0,6190,no,863
copenhagen,kodaňském,6,0.6882882358124037,0.1102027504976081,0.861986231044539,5717,no,922
brussels,štrasburku,9,0.6400892013813424,0.1992615745675342,0.7626003569934497,5954,no,3606
agrees,zdráhá,9,0.7058190874096,0.1185547438089138,0.8561881281048465,6298,no,118945
edges,hrany,0,0.7250395769478553,0.0,1.0,7392,yes,164035
muscle,svalového,5,0.7151803224472604,0.0398820354906352,0.947180474471599,6078,no,637216
investigations,vyšetřováním,1,0.7067715286289983,0.0091053587611181,0.9872808314928092,6571,no,124155
runway,přistávání,9,0.6046315304014639,0.0620425393085779,0.906937224458779,6808,no,53095
compensation,odškodného,2,0.700251086812538,0.0095144435936687,0.98659494835115,6861,no,347995
arrives,zamíří,7,0.7228681304935323,0.0734401612309039,0.9077742100714956,5674,no,146400
galleries,galerií,0,0.8282569060792353,0.0,1.0,6923,no,100622
preston,oxley,9,0.6463813699099175,0.0596294441042839,0.9155403247079944,6241,no,1102
reid,stewart,9,0.6641306825364313,0.026005162444593,0.9623187773338912,6420,no,2004
reliability,použitelnosti,5,0.6617065842460553,0.1135342832079049,0.8535496669818591,6825,no,167753
sequences,videosekvence,7,0.5931081715813604,0.1476678137261573,0.8006579361980044,7143,no,77851
prehistoric,prehistorické,3,0.7488133114177535,0.0256602388035744,0.9668675078751996,7375,no,24750
enable,umožňujícího,7,0.7445215911744857,0.0703774388742825,0.9136366147471416,6418,no,600062
lithuanian,polské,8,0.7167862137921892,0.0965011477463999,0.8813443411147597,6145,no,294
reflected,odrážejí,1,0.7044467980084627,0.0710810123478412,0.908344985958422,6207,no,180001
loved,milované,7,0.6215540201267705,0.1379218581949899,0.8183986323571454,6254,no,845888
itv,itv,1,0.7128010940575871,0.003906175535796,0.9945498312888438,7156,yes,1084
cohen,weinstein,7,0.5634137448811156,0.1586755111084682,0.7802549895427926,6523,no,1771
chad,congo,9,0.4834473379765646,0.0590614655176627,0.8911327057971121,7184,no,3030
discontinued,ukončena,3,0.5667456740158809,0.0177025879191663,0.9697105987439248,5968,no,43316
picks,draftu,8,0.4912123542260874,0.0750968287176573,0.8673925287114456,6470,no,148455
slavery,otroctví,0,0.761449518330217,0.0,1.0,5903,yes,92619
bomber,bombardovacích,7,0.7745480677197597,0.0232523490967923,0.9708544284928108,6071,no,28362
nominate,kandidovat,6,0.5681702640323926,0.0792164584358682,0.8776365722580108,6427,no,29071
saxony,braniborsko,8,0.7441644244444245,0.0648120333596971,0.919883906713896,6734,no,223
maintaining,zajišťování,6,0.6668642833943494,0.143612462353484,0.8228049563334829,5663,no,352470
darwin,darwinův,7,0.5859804863760718,0.1432269762645047,0.8035854217044667,7311,no,2059
surgeon,lékař,1,0.7950609329432756,0.03870069671437,0.953583020208952,6743,no,148658
macedonia,albánie,4,0.7435611428738566,0.100091157997289,0.881359704828712,6007,no,554
edu,//forum,6,0.5690520603767248,0.0191865636348627,0.9673830264595398,6136,no,46819
fake,falešné,0,0.6423954146416778,0.0,1.0,6817,yes,254311
joy,lásku,7,0.5378322960043211,0.131552493829548,0.8034725380267494,5860,no,370645
rewrite,odzdrojovat,9,0.6475347348545974,0.0936521010239701,0.8736457577353497,7285,no,34763
dialect,dialektů,7,0.7477540660252022,0.0414551600062486,0.9474725349896042,5852,no,28135
lon,lee,3,0.3686661678789633,0.085804469830509,0.811199090302153,6467,no,4702
provision,legislativou,4,0.6473016850398914,0.0199072992223936,0.9701633225991334,6575,no,292202
sailed,vyplula,2,0.8310633299373757,0.0037592611991525,0.9954969340323736,5927,no,39406
activated,deaktivována,2,0.711256227466196,0.0314774438839009,0.9576194737116428,6700,no,95196
philosophical,filosoficky,8,0.7564257164051185,0.0506750744494248,0.9372134496414368,5752,no,89098
kurt,hans,8,0.5305789201118323,0.0783861635064423,0.8712797077942516,6221,no,3530
beaten,prohrála,5,0.6150371452916379,0.0541769763740018,0.9190438835343788,6507,no,123912
diana,julie,5,0.56971863154617,0.0912545421963162,0.8619391136865279,6547,no,2983
emma,christine,7,0.621741253520025,0.0718171224996018,0.8964512217244572,5998,no,5167
governance,institucionálních,5,0.6381936889733207,0.0345608395787155,0.9486278603681784,7092,no,152407
probability,pravděpodobnost,2,0.7938514272242048,0.0178482205008603,0.9780112994370724,5835,yes,175103
georges,antoine,4,0.6695846707882285,0.0537768373504533,0.9256570376701004,6855,no,1221
simpson,burney,3,0.6330933752767183,0.0266815768345199,0.9595595789910778,5661,no,4937
payment,platby,9,0.7590363644709395,0.0581485813137332,0.928842813840754,5787,yes,1083253
varieties,odrůdy,3,0.591497365196608,0.0506998598079955,0.921052508740392,6536,yes,245288
espn,nba,1,0.5779962645168879,0.0885333966579521,0.8671726078897957,5965,no,3767
desired,požadovaný,2,0.6797959265404808,0.0207845778995446,0.9703323490051186,6304,yes,383727
disk,disket,8,0.6642105087036554,0.0878819533722766,0.8831500675732021,5729,no,242281
belgrade,bělehradského,8,0.7137598189510095,0.1209810799028079,0.8550675064934197,6231,no,218
ghana,zimbabwe,9,0.6226409728394086,0.0737372721729885,0.894113188197492,5775,no,3253
colored,barevně,4,0.642883969760861,0.0477162270794573,0.9309061490312748,5987,no,211958
interpreted,interpretována,1,0.7071272795549035,0.0033595140561928,0.9952715320166362,6302,no,94172
inns,tř,3,0.3446034459666718,0.0835449649968829,0.8048691461709184,6314,no,12477
