en,fi,position,score,rel_score,ratio_score,index,correctness,freqs
cabin,ruumassa,8,0.4730065489247137,0.0207419272282874,0.957990903810182,7298,no,127549
informal,väljempi,8,0.445334163847652,0.0270417578336129,0.9427537336421238,7319,no,136439
elliott,whiting,8,0.5766867289071238,0.0211451652345342,0.9646302490018644,6716,no,1435
purely,vaan,9,0.5336860931988876,0.0453568851953589,0.9216692251046048,6474,no,156451
moderate,radikaalinen,2,0.4878238909296341,0.0119991749185109,0.9759931549014256,5932,no,202965
malcolm,keith,9,0.5344050196056546,0.0854301495352248,0.8621727940129066,6383,no,1247
philippe,christophe,7,0.6174307892905647,0.0909413173879128,0.8716192852167312,7261,no,1823
motto,sanonta,8,0.4427633269558589,0.1982332154527019,0.6907421454914008,6914,no,50679
bengali,paštun,9,0.5456253265833471,0.0693396520195521,0.8872461775350515,7263,no,924
transported,kuljetettua,4,0.6865504788360892,0.0776208428459506,0.8984248156878001,7598,no,85046
unofficial,epävirallinen,0,0.6768297767632794,0.0,1.0,6783,yes,34310
fever,kuume,2,0.5278981011757927,0.0103326762294322,0.9808025169440414,7108,yes,131504
documentation,wml,5,0.5463018430419846,0.0604423557629987,0.9003824743902895,6105,no,254949
stolen,varastettuja,6,0.5611639892527747,0.0747355386966593,0.8824727249953199,5933,no,182823
perception,objektiivisuus,3,0.6096164956875074,0.0282594389350638,0.9556975935268904,7166,no,225747
ruins,raunioitunut,3,0.6682641454474719,0.0321615912749223,0.9540827962355856,6048,no,75473
castles,linnoitettuja,9,0.5138154937711124,0.1149550114780753,0.8171749302513521,7320,no,28192
leon,leoni,4,0.4409437505024576,0.0982113040962476,0.8178421898143075,5909,no,2590
invention,keksinnön,0,0.621483498302619,0.0,1.0,7234,no,159814
cairo,kairosta,7,0.5854817041297142,0.0644604429926762,0.9008212603566732,6976,no,2236
ace,stargazer,2,0.4358500180481406,0.0703609545086216,0.8610046831793399,5922,no,40444
thames,telford,4,0.5122934116197064,0.0510789585324973,0.9093335753780444,6951,no,877
recruited,rekrytoitiin,5,0.5854175371145159,0.0638758240837544,0.9016225516831534,6610,no,61210
farms,laidunmaita,4,0.5531944751458173,0.0640352551956867,0.8962537738416181,5836,no,144871
dressed,pukeutunutta,7,0.5572770094724164,0.0689374623406651,0.8899139744549975,7273,no,217155
beck,schlesinger,3,0.4862146611553202,0.0120742510536226,0.975768573697342,7421,no,5813
destroyer,saattuetukialus,6,0.7283857988826999,0.0249876634441786,0.9668323020471128,6237,no,11629
tongue,ylähuulen,4,0.4893648254510975,0.0254243667351338,0.950612081370317,7304,no,212737
windsor,windsorin,8,0.5477982602223965,0.0500108258721203,0.916343148614818,6223,no,3303
screenplay,alkuperäiskäsikirjoituksesta,8,0.716997612161814,0.0449420148781318,0.9410163045952514,6075,no,28645
economist,taloustoimittaja,6,0.7014203062118498,0.0956782478708777,0.8799668530562311,7026,no,57898
ibm,microsoft,7,0.6256208124336768,0.1684852124669807,0.7878303309837522,6049,no,3448
melody,kertosäkeet,4,0.6059340255226976,0.0286761131583622,0.954813023917391,7109,no,57147
executives,johtohenkilöt,9,0.5420437988233521,0.0924529146082798,0.8542893719523705,6519,no,186995
carefully,huolella,5,0.5354446238872005,0.0949485268511335,0.8493820455696145,6193,no,542015
deliberately,valheellisesti,2,0.6077487685618845,0.0393169424795436,0.9392380993017472,7505,no,103091
defended,puolusteli,1,0.7038518584006321,0.0548563398285382,0.9276977104549902,5919,no,62483
southampton,ipswich,1,0.6702092290138926,0.0175276761551046,0.9745139805303924,7235,no,1535
fac,toivoisin,8,0.5134179771856843,0.039187477168713,0.9290859747041488,6773,no,4594
nottingham,nottinghamin,9,0.6157670567677687,0.0521891061648278,0.921867468164832,6904,no,1490
suffolk,hampshiressä,4,0.5523562612114767,0.0128648550517052,0.977239252601251,7005,no,1212
riley,dailey,0,0.5996351433516186,0.0,1.0,7672,no,1765
madonna,primadonna,3,0.6133461350329641,0.1206918162203639,0.8355782340486761,7327,no,3155
midnight,night,3,0.5659381065392312,0.0193955450667818,0.9668641209785817,5942,no,115301
privately,omistamansa,9,0.5066372618154666,0.0605671596289247,0.8932181108978489,6206,no,97462
css,wysiwyg,9,0.4525289828602508,0.1083011441881406,0.8068913580692931,6126,no,19098
ferguson,johnson,2,0.6045512171642313,0.0194319377896449,0.9688582333747756,7562,no,1202
succeed,avustajakseen,5,0.4715047401640508,0.0858788346717729,0.8459250710840046,6913,no,293207
colombian,guatemalan,8,0.6529810677755101,0.0648952195730607,0.9096011099450756,7260,no,700
agenda,puoluepoliittisesti,3,0.5344194251167014,0.0406419099446879,0.929325956264562,6574,no,282725
thomson,thomson,0,0.5309680809838155,0.0,1.0,7372,yes,1601
jamie,shaun,8,0.5734267891678801,0.0672275385189105,0.8950642560058107,5899,no,3726
brandon,dustin,3,0.560829951789205,0.0167813845219173,0.9709469266495172,7135,no,2936
walt,iwerks,7,0.5283539765623432,0.1905430591733601,0.7349508348182816,6750,no,4780
della,monferrato,6,0.648292565731045,0.1403472034765105,0.8220388966466466,7070,no,11238
garcía,hernández,9,0.6929775812257033,0.1000006138674662,0.8738923535523989,7343,no,0
browns,nuggetsin,6,0.5405431614545244,0.0276367936165254,0.951359083737705,7573,no,16316
maría,joaquín,5,0.6843991137433663,0.1012776022882807,0.8710950697383257,6406,no,0
expelled,pakeni,8,0.5397802331901731,0.0956058416307508,0.8495311033410731,7358,no,35528
requesting,pyynnön,8,0.551984694077714,0.0645738489353248,0.8952672869963636,7489,no,101792
stamp,postimerkkiin,5,0.4922346139722076,0.0386060008631746,0.9272738374113544,6892,no,105708
tin,volframi,4,0.4280316960359761,0.0149884710633939,0.9661675197282114,7010,no,86913
alma,lillie,7,0.4167172722177582,0.1698477562443128,0.7104366131584068,7683,no,14117
rector,pappisseminaarin,2,0.5657908262917967,0.0597953172911099,0.9044171327890264,7659,no,6999
conquest,valloitusta,2,0.6603526497708891,0.0231618121124347,0.9661136473270576,6021,no,33817
maple,leafs,1,0.6153363264365064,0.0562709149521987,0.9162145499863202,7346,no,49738
hung,ripustettu,5,0.4422338833129627,0.0224826904041599,0.95162064002941,7706,no,143918
grain,vehnää,5,0.5116643903227343,0.0356418349939237,0.9348777095065888,6518,no,179534
proven,todistetaan,2,0.5832872362083001,0.0494966192630016,0.9217795794961674,5976,no,487133
yugoslav,jugoslaviasta,6,0.7399837895240675,0.1070468235987074,0.8736210687780759,6911,no,112
console,käsikonsoli,3,0.704292426821507,0.0091392343858573,0.9871897549789272,7206,no,165116
commanders,komentajia,1,0.6806639925064009,0.0316201177591976,0.9556074362694866,6555,no,31867
assassination,salamurhaan,0,0.693315524099082,0.0,1.0,6509,no,51835
drawings,maalauksiaan,7,0.6610971237874403,0.0482326416736342,0.9320025127631824,6709,no,122273
passion,intohimoja,6,0.4892196639959432,0.0435037256440102,0.9183371211213144,5848,no,412537
dorothy,lillian,3,0.5908565360691549,0.0198000963944872,0.9675757285815346,6763,no,3052
counsel,lakimiehiä,9,0.5281347250414853,0.0451259152749732,0.9212820275781324,6931,no,178674
hanging,hirttää,3,0.4687577676864122,0.0169356415945706,0.9651310038988544,7198,no,269631
harper,mcclure,4,0.5500492124122707,0.0287149663714876,0.9503857228485864,6098,no,4030
webster,heaton,4,0.5565942312780878,0.0127060472372688,0.9776812910220172,7187,no,2169
timothy,jeremiah,7,0.5078614697616172,0.0384726487158341,0.9295803659067616,7279,no,2424
dimension,ulottuvuutta,7,0.5251808843745115,0.0408295382575681,0.9278643349574708,6907,yes,163471
biased,epäneutraalia,0,0.6025671946029543,0.0,1.0,6818,no,58044
kit,mustangin,7,0.4228060861290635,0.0270400721852906,0.939890401005948,6309,no,288807
toll,liikennevirasto,5,0.438560578095163,0.0201009808862908,0.9561746989851756,6399,no,122745
albany,philadelphiaa,6,0.5251850710662594,0.0126408179659297,0.976496449457506,6189,no,3064
dust,pisaroita,6,0.4871023508094659,0.0325326813280618,0.9373932100108068,6513,no,297720
armament,aseistusta,6,0.6570452675668297,0.0500230004766355,0.9292529409995238,6981,no,5492
leipzig,münchen,4,0.6337824678689519,0.0269872997188711,0.9591577868076656,7354,no,190
burma,kambodža,1,0.5633349567011743,0.0064777477847438,0.9886317947393116,6660,no,574
krishna,radhan,8,0.5117067157982743,0.0642740079621151,0.8884094461660258,7290,no,1821
construct,rakenneta,5,0.5691588673900871,0.0914124811773613,0.8616160368208469,6781,no,164107
demanded,suostunut,6,0.6105235132492974,0.076196640084128,0.889042662117516,6938,no,125249
diagram,χ²,6,0.498390806238042,0.038055743742121,0.9290595796663652,7668,no,85413
melody,sävelin,8,0.5996571192870781,0.0349530193939817,0.94492205960241,7109,no,57147
dimension,ulottuvuudet,8,0.5215911748890115,0.0444192477430681,0.9215222088375892,6907,no,163471
glenn,dougherty,9,0.512401764821808,0.1375374065551364,0.7883841863789295,5983,no,1933
educator,musiikkipedagogi,8,0.6301784660070738,0.042483584724661,0.9368426021975722,7149,no,50050
brilliant,hieno,4,0.50273201296296,0.0862678696598202,0.8535349968565787,7596,no,309313
decrease,pienenemistä,1,0.6035830400185187,0.021939453700853,0.9649261954268016,6838,no,353877
pushed,työntyivät,0,0.5603623209660984,0.0,1.0,5991,no,278522
telecommunications,tietoliikennetekniikka,9,0.5785769038601818,0.0421912519476243,0.9320338011012812,7361,no,78249
ferguson,ferguson,6,0.5939650161269769,0.0300181388268993,0.9518927096211144,7562,yes,1202
willie,bobby,2,0.5580332443028675,0.0847413850791437,0.8681631458282393,6589,no,1672
speaks,puhunut,5,0.5728217748046145,0.1606890205647886,0.780931621485047,6243,no,217215
resignation,tilalleen,9,0.6109019747583695,0.0553110332704391,0.9169769539113422,5971,no,56169
listen,kuunnella,0,0.6493538490479527,0.0,1.0,6016,no,625063
ist,mädchen,2,0.5479760450827695,0.0154969809592186,0.97249738631133,7165,no,13938
crawford,mckinney,9,0.5930482003123131,0.013911924713294,0.9770793432061008,6909,no,1813
fights,kaksintaistelun,5,0.5516045278336142,0.0198548039489893,0.9652559633822856,6827,no,104969
explorer,tutkimusmatkansa,4,0.5362792885798485,0.0587192705852263,0.9013119112966872,6201,no,38234
electron,molekyylien,4,0.6288436453193351,0.010424315751482,0.9836933549211184,6748,no,47449
enable,mahdollistavat,4,0.6616510355381898,0.0447528855308924,0.936646889695682,6418,no,600062
cliff,jyrkänteitä,6,0.4397685585384787,0.0209167458348343,0.9545964552455428,6142,no,55687
logan,mcilroy,5,0.5188629877770707,0.0439732233458066,0.9218720784540878,6984,no,2176
philippe,jacques,2,0.6602154679619483,0.0481566387165293,0.932017878368569,7261,no,1823
sovereign,hallitsijalla,4,0.588413816828549,0.0179582652784306,0.9703840829610252,6859,no,84672
sail,purjealus,3,0.6277172613697426,0.0260347393407542,0.960176428810222,6588,no,82136
div,pargs,9,0.4306382324099778,0.0231685136097943,0.9489462996903424,6628,no,22178
rex,quik,1,0.4549356685405099,0.0597683074759066,0.883878286819373,7535,no,3907
chocolate,suklaapatukka,2,0.5787849559812585,0.0290584668951665,0.9521941575716052,7586,no,351231
jeremy,justin,8,0.5280251910754259,0.0305018252244339,0.945388809611211,6015,no,4991
elimination,karsintakierrokselle,9,0.4660746780144755,0.0493244109898306,0.9042986065708422,6766,no,108822
edmund,edward,3,0.5208575313550912,0.124071569818589,0.8076198304700528,6109,no,518
napoleon,napoleonia,2,0.7032254144240097,0.0365497103279153,0.950593485635014,6259,no,1387
jorge,márcio,7,0.6592140805465543,0.0935968010026899,0.8756702336580566,6865,no,529
religions,uskonto,3,0.6421151576785773,0.0331020574982805,0.9509756908528908,5928,no,109776
kenny,eddie,4,0.5618192621343538,0.0187257331396897,0.9677445619338252,6362,no,3023
infinite,ääretön,3,0.5145564953129246,0.015195414667613,0.9713159794588162,6727,yes,103329
delay,viivästyy,5,0.5398536920348451,0.05906900150926,0.9013745811504968,6215,no,283570
beck,basinger,1,0.4947585388639018,0.003530373345041,0.992915007220629,7421,no,5813
pastor,teologi,4,0.5771134621529346,0.0662666901044326,0.8970022779348586,6672,no,103447
defining,määritellen,7,0.5758975065555916,0.0444042019185783,0.9284151545740466,6184,no,116062
assassination,salamurhaa,4,0.6744372556903089,0.0188782684087731,0.9727710288424536,6509,no,51835
capability,helppokäyttöisyys,3,0.5801144779239251,0.0094752907609247,0.983929010874696,7579,no,292938
maría,martín,2,0.7021625920564136,0.0835141239752333,0.8937042141237778,6406,no,0
likewise,vaikka,2,0.6039058129648405,0.0174264033130467,0.9719531631283498,6752,no,212261
ecclesiastical,piispojen,4,0.6206478252565698,0.0068278857739078,0.9891184859367788,7697,no,18994
larvae,toukkien,7,0.6123840540401937,0.0333228694070417,0.9483931979091366,7175,no,26769
wet,kuivaa,1,0.5868180599401146,0.0096522774439996,0.9838176740081817,5856,no,341579
liked,halusikin,6,0.5565155679496196,0.0141139681624842,0.9752659698293088,7205,no,405357
romans,etruskit,5,0.6599574117677895,0.1050267151004105,0.8627073276273278,7221,no,2089
decorated,koristellut,3,0.5854076130947068,0.0421506136246051,0.9328339398163004,5900,no,124112
formats,tiedostoja,1,0.5925705630160172,0.0204986564201239,0.9665638792973864,6415,no,163655
bow,torpedoaseistus,6,0.4305343130247085,0.0249002936373308,0.9453263031111546,5873,no,133731
rochester,rochesteriin,2,0.5859869872705101,0.0763060878855222,0.8847850132397277,6050,no,4242
geometry,kvantti­mekaniikan,3,0.5986459949775843,0.0210598422423583,0.9660163887807888,6345,no,55491
brook,riverton,5,0.4562836010694229,0.0450127937647961,0.9102072262464964,6344,no,13744
dorothy,elizabeth,9,0.5583294330411958,0.0523271994224463,0.9143099466367266,6763,no,3052
renewed,jatkuneet,1,0.4426410465088946,0.0419601709521035,0.9134129889892804,7106,no,117953
springfield,kansas,5,0.5249220799354781,0.0207273905226483,0.9620133590430396,6308,no,9676
identifying,kertoisivat,6,0.4934195802356477,0.0104029602905893,0.9793519355451552,6920,no,194199
ers,celticsin,7,0.5492453822624236,0.0318335585942547,0.945216464827786,7342,no,54763
recover,lamaannuttaa,6,0.5376211065905303,0.0206462410435842,0.9630172870917828,7626,no,250867
decent,#hieno,1,0.5997138787531275,0.0747927032778881,0.8891149393195262,7631,no,340417
threw,heitti,0,0.6143504997902208,0.0,1.0,6667,yes,174050
goddess,jokijumala,9,0.6313519927721836,0.081557209135002,0.8855994439168144,6434,no,55927
hometown,kotikaupunki,0,0.6576456565925533,0.0,1.0,6871,yes,66773
baldwin,whitmore,6,0.5129908593818486,0.0224099182999479,0.9581436575475676,7432,no,2009
loading,kuormattuna,1,0.5194788866428663,0.0004865531024649,0.999064258765538,7391,no,130271
fault,maastonkohta,4,0.3823258648105715,0.1323410117945164,0.7428608332685381,6212,no,264767
lens,ihmissilmän,0,0.4763506198401184,0.0,1.0,6489,no,262820
poles,puolalaisten,6,0.4486401567460202,0.0614985773828226,0.8794473478124673,7297,no,65162
compact,kaksiovinen,1,0.4988216570988415,0.0429383318702358,0.9207428884662676,6280,no,220023
bombers,pommittajat,6,0.5982182316840922,0.0457675555876282,0.9289307986414966,6869,no,25222
requesting,pyytänyt,2,0.5994453797046175,0.0171131633084212,0.9722440577584222,7489,no,101792
distributor,tuotantoyhtiöiden,4,0.566202052773967,0.0390579267529239,0.9354691734559188,7167,no,74252
travelled,matkustaen,4,0.6141078132572706,0.1701158770111865,0.7830773551957451,5877,no,71734
bots,pywikibot,2,0.522897729162561,0.0209620164647622,0.9614569443072436,6954,no,23643
cry,remember,6,0.5018919394454444,0.0900822211476886,0.8478274439252044,7321,no,235647
collapsed,romahtivat,3,0.5063962531745304,0.0644785578247207,0.8870530691100936,6352,no,75699
pin,korttipakka,6,0.4098193975498739,0.0402088992510695,0.9106525088824476,5936,no,142741
curve,kulmanopeus,1,0.529346812898726,0.012515389906609,0.9769030025681544,6147,no,154360
builder,rakennusurakoitsija,3,0.5691343707203319,0.0754851900654011,0.8828996284670737,7018,no,99079
paragraphs,väliotsikkoa,9,0.5727555153183619,0.0380363034703814,0.9377262394479824,7000,no,78042
sherman,tecumseh,7,0.5411279561696856,0.1131959063757021,0.8270032428049341,7367,no,2257
hopkins,mcnally,1,0.5718696849565845,0.0295055482668543,0.9509365423835276,6432,no,1294
zagreb,zagreb,1,0.6928273806461083,0.0131000523499723,0.981442777631727,7378,no,599
myspace,//soundcloud,7,0.6001927933513074,0.1824627742050408,0.7668670846171368,6066,no,40138
adrian,adrianne,1,0.5868981386187397,0.0176821003812053,0.9707530957173628,6267,no,1441
exterior,sisäkatto,5,0.5984443153966837,0.0106565918899069,0.9825043900568466,6998,no,169273
swift,goulding,3,0.4232971341216794,0.0606174336509844,0.874735257650971,7116,no,68512
lit,kansannäytelmä,3,0.3990766979128357,0.0270380912726213,0.9365473999991736,6897,no,124561
implement,toteuttamiseen,9,0.5744654021919908,0.0916607539187741,0.8623973055585396,6742,no,402948
brass,puhallinorkesteri,9,0.5501143337705128,0.0390682048556556,0.9336908304398271,6927,no,85995
trace,löytäneet,4,0.3943235928659319,0.0376994718115881,0.912737363131923,6900,no,137102
hypothesis,päätelmän,7,0.5927015797346709,0.0988973414375693,0.8570018859052857,6668,no,76010
descriptions,yksityiskohtaisempia,2,0.593309384685594,0.0156598482601247,0.9742846642935068,7317,no,142569
centered,painottuen,6,0.4474885883026832,0.0352439176137497,0.9269907926609546,6392,no,112376
edmund,frederick,9,0.5027635006273419,0.1421656005463383,0.7795639857348398,6109,no,518
observations,havainnosta,8,0.6134473073891088,0.1103951339735729,0.8474873430110748,6317,no,156403
innovative,innovatiivinen,0,0.6470761775939802,0.0,1.0,6686,yes,519640
stretch,kulkee,2,0.5698259421889771,0.0559554962402315,0.9105830042183946,6426,no,309489
viewing,katsellessa,8,0.5065499997203075,0.0516302634481639,0.90750252766895,7016,no,282840
joke,vitsi,0,0.6213260893202854,0.0,1.0,5926,yes,178208
unused,tarpeeton,3,0.4072103720852509,0.0172088000245946,0.9594532925102148,6718,no,59608
willie,billy,6,0.5473410202783762,0.095433609103635,0.8515286622382892,6589,no,1672
goddess,jumalattaret,4,0.6650344916207016,0.047874710286484,0.932845991946227,6434,no,55927
creatures,hirviöt,7,0.5937582823893603,0.0579909018381918,0.9110226706199528,6983,no,191788
mechanisms,prosesseja,4,0.6009221386562829,0.0798833506865003,0.882663474462264,7350,no,187087
provider,tarjoajan,5,0.6056979777908857,0.0656345772532364,0.9022323932303228,7291,yes,657989
lecture,luennon,4,0.5679987839969219,0.0314885847143303,0.947474148150906,6480,yes,143071
capitol,recordsille,4,0.4983343242863228,0.1666189943683758,0.7494275316867787,6028,no,17936
brook,bridge,6,0.4540086343486417,0.0472877604855773,0.9056690593172616,6344,no,13744
dale,lesley,6,0.5114635738812091,0.0220433419221269,0.9586821814878728,6167,no,3913
intense,kiihkeää,9,0.5370568575888875,0.1159704537042607,0.8224110206438199,6251,no,322515
polar,antarktiksen,9,0.4804791657366887,0.0363752378123697,0.9296218866230148,7450,no,57706
wilderness,erämaat,2,0.5362490764920724,0.0090594095204354,0.9833866338910638,6796,no,93946
deutsche,süddeutsche,1,0.7524064405416123,0.0183759401660208,0.9761593666046824,7462,no,2193
deposits,kerrostuma,8,0.553602969859638,0.0143351634584653,0.9747592869407904,7605,no,154243
broadcasts,televisiolähetyksiä,3,0.6845709983883964,0.0168451466058452,0.9759840905772372,6157,no,41348
refuses,anelee,6,0.6529839334965095,0.0571132579467913,0.9195698016623522,6283,no,76521
wet,kosteaan,7,0.5537345487951786,0.0427357885889356,0.9283521980718134,5856,no,341579
collecting,keräämänsä,3,0.5665176363090992,0.0238512338561704,0.9595994384841234,6846,no,194650
hayes,mccarty,1,0.6262561602252927,0.0032674316024902,0.9948096756898284,6918,no,1230
correspondence,kirjeenvaihtonsa,2,0.5917954212910058,0.0322697062180451,0.948291124122174,7563,no,100137
monkey,throttle,0,0.4981565501905963,0.0,1.0,7424,no,58137
aggressive,aggressiivisen,8,0.6126805820282648,0.0574612349301586,0.9142551121627384,6451,no,250253
geological,geologisten,8,0.5678159249862286,0.0401543715846544,0.9339533990210772,6183,no,35650
diploma,tutkintonsa,4,0.6335787023755288,0.0149104767151396,0.977007362349442,7223,no,80053
fountain,keskustorni,8,0.4928322762621888,0.0893876251926102,0.8464710241452474,7338,no,70373
respected,vaikutusvaltaisimpana,5,0.5429424268565408,0.0856228715430211,0.8637804667851819,6389,no,187855
orlando,miami,3,0.5451054562251452,0.0556481968702424,0.907369357500342,5853,no,19460
martha,madeline,2,0.5672857426095126,0.0494087000813527,0.9198813923703214,6707,no,2419
pierce,goldblum,8,0.5444359494922288,0.0320280724286123,0.9444404659949266,7681,no,17122
lectures,yleisöluentoja,1,0.682920948240455,0.0535680439848318,0.9272656556305384,6239,no,109440
demanded,lupasivat,8,0.6048835185561958,0.0818366347772296,0.8808297173455818,6938,no,125249
tin,rikkikiisu,0,0.4430201670993701,0.0,1.0,7010,no,86913
philippe,lucien,6,0.6179066091548422,0.0904654975236354,0.8722909941389085,7261,no,1823
feminist,naisasianainen,9,0.6132305245242176,0.0711118003447626,0.8960873852740626,6646,no,46431
cox,mclellan,6,0.5165950919824733,0.0120651500412147,0.9771778751603678,6127,no,3786
consistently,täsmällisesti,8,0.5197849486221799,0.0206870770878968,0.961724055818212,6443,no,287966
tough,kovis,4,0.4848929602611466,0.0886076147903794,0.8454969033249556,6934,no,638893
cornell,princetonin,0,0.6184051062793681,0.0,1.0,6357,no,1558
jumping,hypyn,7,0.4850715460736022,0.0194423530423668,0.961463196402647,6958,no,152327
stretch,kulkevaa,4,0.5611273277515045,0.0646541106777041,0.8966826008134818,6426,no,309489
newer,kehittyneempi,9,0.550465713935808,0.0633259149702932,0.8968283176439655,7307,no,152618
wisdom,zarathustralaisuus,8,0.4998517305880116,0.0738936144143033,0.8712083417182144,7680,no,304118
directing,ohjauksesta,9,0.5600719907213367,0.0346479100799279,0.9417407925424272,7373,no,80863
elimination,matsissa,4,0.4772125277940224,0.0381865612102838,0.9259087529936152,6766,no,108822
adequate,asianmukainen,1,0.6117869311239399,0.0366531580523933,0.9434748735246288,6926,no,350679
motto,tunnuslauseen,4,0.5071869318851006,0.1338096105234603,0.7912475315066954,6914,no,50679
marking,ensimmäinen_esitys,7,0.4180401743888511,0.0295027958151825,0.9340782946456913,7081,no,82411
proven,todistaa,7,0.5570302035759255,0.0757536518953763,0.8802851064539969,5976,no,487133
missionaries,lähetystyötä,7,0.6169815702046577,0.0956365738435792,0.8657954829773382,6962,no,45502
canvas,öljyvärimaalaus,0,0.6207896682015951,0.0,1.0,7288,no,116161
madagascar,gabonia,6,0.5569347319957532,0.0457749127655285,0.9240514679607312,7012,no,763
edgar,wilfred,8,0.4779179571315813,0.1396959111310226,0.7738135130870715,6041,no,1556
deposits,mineraalivaroja,0,0.5679381333181033,0.0,1.0,7605,no,154243
publish,julkaistavaa,8,0.6524898262160844,0.1450973613459752,0.8180796236340176,5859,no,230884
runway,kiitotielle,2,0.5705739048557216,0.0175632501585835,0.9701374925749142,6808,no,53095
acquire,hankki,5,0.533990132116695,0.0847627887782109,0.8630102809767458,7704,no,590828
slavery,kansalaisoikeuksia,2,0.587227782546345,0.0295529127865505,0.9520852176305552,5903,no,92619
lighthouse,majakka,1,0.6079129628881907,0.0061824208818002,0.9899324745875052,6785,yes,21648
motto,tunnuslause,1,0.5899133716237301,0.0510831707848307,0.9203066359876384,6914,no,50679
lesbian,sukupuolivähemmistöjen,3,0.5565667999168467,0.0161317560011164,0.971832029547797,7475,no,79308
darkness,darkness,4,0.6012674334922122,0.0232561340580149,0.9627617991275492,6866,no,168890
pollution,saasteiden,5,0.6049667581987351,0.0253902906853882,0.9597207793101784,7529,no,197117
tribune,telegraphin,4,0.4951249280167921,0.0776768358399076,0.8643914164703229,6674,no,3120
rotation,hitausmomentti,2,0.5506944374131189,0.0308664435375173,0.9469248284254228,6689,no,112783
hung,zhong,8,0.4325410600776135,0.0321755136395091,0.9307631458414594,7706,no,143918
lima,asunción,6,0.5453464216002359,0.0481624146158297,0.9188513941546504,7620,no,3313
targeted,suunnatut,5,0.5065204180268109,0.0409704609323694,0.9251668612082502,6466,no,347475
educator,yliopettaja,2,0.6628706581272488,0.0097913926044861,0.9854438159639972,7149,no,50050
fluid,väliaineessa,7,0.5716146641442206,0.0244316983976364,0.9590104060136416,6099,no,225545
legends,legendasta,7,0.5495073369809046,0.0747025750268705,0.8803245933942491,6152,no,57188
ferdinand,ferdinandia,1,0.6247724609376034,0.0397778067546598,0.9401432687811664,6031,no,594
forcing,yrittäessä,4,0.5577507199422507,0.0371622855824009,0.9375332439578664,6113,no,133762
farms,viljelymaata,8,0.5426000012432289,0.0746297290982751,0.8790892184390022,5836,no,144871
chest,rintakehän,4,0.5632166574163676,0.0455201331221463,0.925221977988422,7289,no,334504
quarterly,aikakausjulkaisu,4,0.5232575626121487,0.0283838137583418,0.948546619281729,7219,no,91996
targeted,suunnattiin,1,0.5217708821015072,0.0257199968576731,0.9530220541635896,6466,no,347475
thames,chelmsford,7,0.5020242909748908,0.061348079177313,0.8911056302588306,6951,no,877
reflects,korostuu,2,0.5662391560025783,0.0424069292490016,0.9303257997108894,7107,no,198962
acknowledged,tunnustivat,3,0.5978963846433123,0.0194650684712222,0.9684705477269068,6705,no,171634
batman,batmanista,7,0.6164221262790496,0.1107991079813469,0.8476404390281141,5963,no,12095
haiti,haitilla,2,0.6130217324205245,0.0566134192246052,0.915456321124242,7679,no,1918
nascar,indycar,3,0.5524925288430214,0.0608528216812196,0.9007853868473816,7207,no,2456
joy,clairvoyant,8,0.4600342849623073,0.0153974129056196,0.967613827654594,5860,no,370645
bones,etuhampaat,9,0.4914397725217441,0.0663300313285181,0.8810799170721602,6125,no,205565
zoo,eläintarhaan,7,0.4922563138898264,0.0580725746895289,0.8944766013657031,6000,no,53581
extraordinary,huomionosoitukset,6,0.4227485620654878,0.0200079564787876,0.954810475643428,6401,no,264752
chad,tansania,2,0.45279023709346,0.0226719241573701,0.9523160284769546,7184,no,3030
ceiling,terassi,7,0.522754149709045,0.0222277303836818,0.959213817567843,7158,no,199124
stuck,työntää,6,0.4735517014764685,0.0355415649493701,0.9301865349764008,7537,no,350927
lynch,mcvie,2,0.5436620899907665,0.0127891813802991,0.9770165294999016,7695,no,5908
alexandria,alexandriassa,5,0.5671643741371664,0.0749049591856857,0.8833382077321216,6543,no,7066
derek,josh,7,0.5486832311991934,0.0761746299399459,0.8780928677106234,6573,no,2146
destroying,tuhottua,2,0.6884978523314527,0.037994276346138,0.9477017370920484,7698,no,95451
holders,kiintiöt,0,0.465407414775172,0.0,1.0,7132,no,138931
blow,yllätyshyökkäyksellä,7,0.4601238496067003,0.0268934296738944,0.9447793110880572,6873,no,252984
acquire,ostaa,1,0.604504721688776,0.0142481992061299,0.9769727160471052,7704,no,590828
demo,demoversion,3,0.630222256936465,0.1051554087208077,0.8570048920008728,6296,no,128035
hayes,newbury,9,0.5866923096270837,0.0428312822006992,0.931962387499504,6918,no,1230
duration,puheaika,8,0.5596415535379773,0.1054198537076853,0.8414885414201383,6198,no,250646
authorized,hyväksymättä,1,0.503720315925769,0.0104527956498129,0.9796706684684806,6277,no,207847
resignation,tehtävistään,4,0.6443130260356157,0.0218999819931929,0.9671276577772164,5971,no,56169
monk,munkin,9,0.4907684546097749,0.1231712261452127,0.7993756878627819,6400,yes,37008
educator,sosiaalipoliitikko,9,0.6265432869226063,0.0461187638091286,0.9314384336696864,7149,no,50050
foods,ruokalajeja,7,0.5778523189768016,0.0462435963552234,0.925903061982674,6072,no,805974
atlas,atlas,0,0.6110787465346204,0.0,1.0,6055,yes,12107
trap,koukkuun,9,0.4590280391514222,0.050731364661224,0.9004797865781607,7077,no,132686
aunt,veljentyttärensä,1,0.7233470090546177,0.0180103896001262,0.9757061983426514,7483,no,65845
