en,nl,position,score,rel_score,ratio_score,index,correctness,freqs
monk,kloosterling,3,0.6238713527228062,0.1545019437487641,0.8015066235582156,6400,no,37008
rivals,concurrent,5,0.6047040761766389,0.1152025573605951,0.8399756968559218,6486,no,86609
sailors,zeelui,4,0.6899325317614244,0.072708811716402,0.9046618540442188,6506,yes,43357
nominating,hernomineren,2,0.6951311860740983,0.050948586183338,0.9317116103695168,6816,no,12296
rubber,aluminiumfolie,6,0.5998908476494397,0.2043133796641451,0.745943414962333,7030,no,192978
dialect,dialectgebied,7,0.6897860924578798,0.1454652181890797,0.8258425741632097,5852,no,28135
recall,achteraf,9,0.5409011293113324,0.0368767428203993,0.9361748786184192,5813,no,275207
bomber,vliegtuigbommen,5,0.713020977573764,0.0546726608745847,0.9287832305278856,6071,no,28362
secular,secularisme,9,0.6364942520329756,0.1890956796024232,0.7709568971755186,7098,no,99134
willie,ronnie,8,0.6131340042645738,0.134015903495695,0.8206305025219979,6589,no,1672
gen,divisiecommandant,5,0.534227860238031,0.0738190334961104,0.878596479553127,5776,no,19728
portions,gedeelte,5,0.5832400609780379,0.1499069414093544,0.7955294901006168,6006,no,142431
tribal,stamhoofd,7,0.5218575812434317,0.0949639605773381,0.8460430543702836,5980,no,99559
armstrong,ferguson,7,0.5517290281343326,0.1425678857059593,0.7946586210251338,5749,no,1876
assassination,vermoorde,5,0.7167783944770076,0.0806299679643234,0.8988849731679912,6509,no,51835
capitol,congresgebouw,4,0.5058036279501441,0.167215371187718,0.7515443525339982,6028,no,17936
lancaster,middlesex,7,0.5815413814099444,0.1070058061444344,0.8445919058583279,6510,no,7852
cinematography,filmmaker,9,0.5976423273150967,0.1622918526561,0.7864395931470654,7287,no,12713
hayes,mcgovern,8,0.5830665406249024,0.0747245355823543,0.8864008067527961,6918,no,1230
shelter,onderdak,3,0.6267257095142214,0.0613462157627689,0.9108433093850276,6762,yes,188545
strikes,acties,4,0.5329583111144393,0.0207715123655277,0.9624880013957218,5768,no,145760
centered,gesitueerd,2,0.5673893400273435,0.12426022114958,0.8203422251318477,6392,no,112376
upcoming,aangekondigde,3,0.5690613089163643,0.0389647299814059,0.9359160175902314,5665,no,359089
prepare,voorbereidt,6,0.6460323693987385,0.178018540193399,0.783971429287653,6047,no,566980
midnight,ochtend,3,0.650872880793929,0.0995857159964535,0.8673001862829354,5942,no,115301
criterion,relevantiecriteria,4,0.6159310378026888,0.0686836206126186,0.8996755039227436,5921,no,40529
thrown,gesleurd,4,0.7030288617022297,0.0957235100450621,0.8801587157285499,6522,no,227978
goddess,godinnen,6,0.7064223267764493,0.098347216074028,0.8777945600107029,6434,no,55927
eds,blz,6,0.5149824485927588,0.1095296719262884,0.8246156186124046,6433,no,6949
roller,kermisattractie,7,0.5556453966896566,0.0692346170544639,0.8892033421910425,6856,no,79654
powell,woodson,8,0.5753825395736141,0.111691644287363,0.8374387410982062,5755,no,1410
deals,behandelt,1,0.623122261658225,0.021416076163043,0.9667729987397866,5808,no,573868
lutheran,protestants,2,0.7165511963026356,0.0092424191695434,0.9872657750460776,5820,no,753
questioned,betwijfeld,9,0.6877025938820532,0.027834511215503,0.9610998353304012,7240,no,113976
strict,strengere,6,0.6516617027335692,0.1348628430217253,0.8285332050353019,6082,no,190987
mediation,bemiddelingspoging,5,0.6835972619088206,0.0624719583306496,0.916265198139929,6164,no,66004
highland,highland,1,0.6180748317317641,0.0316650415297345,0.9512650480094664,6787,yes,7166
derek,nick,8,0.5991667775146579,0.0406163210324257,0.9365154829431046,6573,no,2146
crops,teelt,8,0.7167037473991293,0.0909458735965866,0.8873943957474238,6397,no,169439
cannon,machinegeweer,4,0.5998375809940126,0.0619383029520294,0.906405923131101,6058,no,31463
ecuador,brazilië,9,0.7180131096663687,0.0760394870905023,0.9042387275086456,5711,no,943
toy,speelgoed,0,0.7202400771691523,0.0,1.0,6472,yes,214959
bomber,jachtbommenwerper,7,0.710415692833025,0.0572779456153238,0.9253895789326936,6071,no,28362
translations,vertalingen,0,0.8936500035283188,0.0,1.0,6520,yes,54740
grain,veevoeder,8,0.6016103668783108,0.1284807636597184,0.8240209224771208,6518,no,179534
wilderness,natuurgebieden,8,0.5417906003429492,0.1958119411324713,0.7345291940822353,6796,no,93946
castles,kastel,4,0.6177810628715814,0.1944291267507434,0.7606172278617284,7320,no,28192
duncan,duncan,2,0.6003797126714219,0.0146560747843141,0.976170370760142,5778,yes,1804
explore,beleven,3,0.5934421152775713,0.1093306014963189,0.8444296443404833,7017,no,559188
mechanics,hemelmechanica,8,0.625939307181784,0.0831131859898794,0.882782746284262,5907,no,100360
accuracy,onnauwkeurigheid,1,0.7534675680693055,0.0472360120651937,0.941006867913268,5735,no,213289
precisely,noodzakelijkerwijs,6,0.6742642749592627,0.1258166712789704,0.8427450723948285,7086,no,342738
casey,kevins,7,0.5496593036621209,0.0633063198476706,0.8967212557774712,7047,no,2485
realized,zag,6,0.6280484373702548,0.0772734705244942,0.8904422652131411,5730,no,468071
arrow,zwaard,4,0.4876943484389903,0.0934485936966664,0.8391986086017842,7025,no,80144
boarding,kostscholen,1,0.5855145882793834,0.0407621557645596,0.9349135088405908,7043,no,75344
biblical,bijbel,1,0.7797543296519182,0.0692378641980591,0.9184469955087786,5639,no,88874
superintendent,administrateur,5,0.6361051421353386,0.0557811183300042,0.9193781962190036,6493,no,30222
enabled,benodigd,6,0.6024985377311562,0.0642924720230712,0.9035792758412132,6263,no,207899
jail,gevangenisbewaarder,3,0.7137371405831745,0.1095530572643476,0.8669326349921666,5801,no,188390
complaint,uitlating,9,0.6537312775715453,0.1603047868122764,0.8030740972961463,5962,no,242782
walsh,delaney,3,0.6066477856279385,0.0074656212228078,0.98784325315239,6995,no,909
zoo,dierentuin,0,0.7958527815541208,0.0,1.0,6000,yes,53581
castles,burcht,7,0.5819953872560188,0.2302148023663059,0.7165576037979096,7320,no,28192
cowboys,colts,7,0.544929875377425,0.1408858226131233,0.7945718900487097,7196,no,16194
compensation,vergoed,9,0.6839160656709601,0.0749232264871967,0.9012660160570846,6861,no,347995
chronicle,kroniek,0,0.6872922749522138,0.0,1.0,5770,yes,19214
guided,uitgenomen,6,0.4736772806981842,0.0612444512833459,0.8855076404234393,7065,no,162109
speedway,racecircuit,3,0.6355634653665394,0.0313683357062435,0.9529662018578414,6468,no,6178
belfast,liverpoolse,6,0.6177173098769042,0.14873705281674,0.8059414101395219,6218,no,1350
atp,wta,5,0.5053317669089457,0.206632103414345,0.7097716442822908,6688,no,498
mistakes,fouten,0,0.788949178246167,0.0,1.0,6940,yes,294825
missionaries,zendelingen,1,0.782680267684065,0.0898202085315407,0.8970542584445019,6962,no,45502
rod,cirkelzaag,4,0.4506460719075732,0.0209056707682425,0.9556662209546432,6022,no,113157
proven,aangetoond,1,0.7316961575293457,0.0501048885559569,0.935910947156126,5976,no,487133
disappeared,teruggevonden,3,0.621169034266889,0.1573566433730369,0.7978786726083869,6499,no,133595
quarterly,driemaandelijkse,0,0.6849567988656153,0.0,1.0,7219,yes,91996
albany,westchester,7,0.5333513800794893,0.0703378076145972,0.8834867195762329,6189,no,3064
supplied,leverancier,9,0.5824520031797851,0.1307780463947399,0.8166397413110187,5631,no,255570
zhang,xiaolin,6,0.7186697668146134,0.0682835172224844,0.9132305327297352,5838,no,4199
wireless,draadloze,0,0.7839865450255483,0.0,1.0,6409,no,367025
beetles,ongewervelden,9,0.5732232734170684,0.0698062227100468,0.8914416474975396,6377,no,17842
stronger,zwakkere,3,0.7082474903756424,0.1170834735777389,0.8581375488241679,5850,no,349797
informal,ruimere,8,0.4983840853334216,0.2954614117674396,0.627809929203516,7319,no,136439
syracuse,pittsburg,4,0.5562834658163187,0.0654042359419641,0.8947956735238849,6690,no,1938
leon,arnold,9,0.4324232100256104,0.1743954566165275,0.7126069677758041,5909,no,2590
advisor,onderdirecteur,7,0.6476673687422446,0.1971972517209681,0.7665930766365254,6275,no,145984
builder,aannemer,1,0.6252711906470991,0.081439687899091,0.8847623683582957,7018,no,99079
bavaria,aartshertogdom,6,0.6335616179468444,0.0627623201738341,0.9098662034465964,6330,no,417
ash,ash,0,0.513334298950958,0.0,1.0,6497,yes,63688
joshua,elijah,8,0.5445676720374639,0.0691107711853051,0.8873827621801968,7045,no,3272
supplement,tweewekelijkse,8,0.5026208421445155,0.1168896806766559,0.811319297460267,6488,no,303802
foundations,fundamenteler,8,0.5802143037505989,0.1266741820722075,0.8208003318589058,6902,no,114814
xbox,windows,8,0.6704448212474919,0.1453686140311997,0.8218114488620305,6919,no,43268
teen,kids,0,0.5799329160703006,0.0,1.0,6069,no,200462
arctic,noordpoolgebied,0,0.7527014893277835,0.0,1.0,6219,yes,17087
nascar,speedway,4,0.6360890313934618,0.0729521013455992,0.8971116089361675,7207,no,2456
icon,iconen,1,0.6526012599793483,0.1298636203910336,0.8340326529037798,6724,no,180199
ruins,ruïnestad,6,0.604633289184781,0.2493295452686018,0.7080323227085211,6048,no,75473
bang,huh,2,0.4327890884896191,0.0713106932566051,0.858538535744686,7150,no,78568
marines,marinier,2,0.6752894790557628,0.1543971207575607,0.8139091064116264,6645,no,13557
badge,herkenningsteken,4,0.6009937504650719,0.0761273863643924,0.8875719834698271,6744,no,53644
conquest,overheersing,5,0.6884730359638721,0.1075730289814941,0.8648658240790663,6021,no,33817
broadcasts,uitzend,5,0.7569087602152142,0.0819876539713813,0.9022672494662198,6157,no,41348
bigger,allerkleinste,5,0.5821176229224313,0.2068619084095718,0.7378108047234951,6100,no,606587
johns,johns,0,0.5782265874505355,0.0,1.0,7177,yes,4604
kilometers,km,2,0.6800072851762262,0.1002633974668016,0.8715017753490657,6385,no,86652
hopes,hopende,5,0.6215934414616349,0.0801319466896146,0.8858072573079784,6356,no,332841
ecuador,peru,4,0.7583443633356342,0.0357082334212368,0.9550303927383664,5711,no,943
comedian,cabaretier,2,0.7030086421195475,0.1180159684216811,0.856257696899142,5865,no,35999
jackie,johnny,2,0.6412390424957892,0.0560900094720059,0.9195645021332104,7169,no,3044
hometown,thuisstad,3,0.6932315718175703,0.0411395337022426,0.9439799123453766,6871,no,66773
melody,melodielijn,2,0.7595029847883266,0.0495269823381973,0.9387822647483566,7109,no,57147
enterprises,onderneming,7,0.6334783284296008,0.0644611745803802,0.9076407420666396,7139,no,195609
sin,verdoemd,9,0.4484807825793787,0.1580844556068091,0.7393776536229983,6039,no,308951
chang,shuang,2,0.6416811691695432,0.0927171738861917,0.8737508400408316,7180,no,3806
itv,itv,0,0.7093488139484779,0.0,1.0,7156,yes,1084
substance,substanties,1,0.6567151709528651,0.0500716663201475,0.9291559156458848,5984,no,330867
certification,certification,7,0.6957525368805175,0.087555528005113,0.8882233798806899,7085,no,282150
tang,ming,1,0.7137574360452905,0.0272894227263714,0.963174497802196,5974,no,9674
descendants,afstammen,4,0.7654527271066361,0.0234645420752934,0.9702572842655288,5683,no,50831
civilians,gewonden,9,0.6970305090176705,0.0755041145499821,0.902264426413284,6285,no,102687
releasing,uitbracht,3,0.5404616907590676,0.0708884210084437,0.8840461142576814,6585,no,125720
witness,getuigen,2,0.7074369766255934,0.0486256681682784,0.9356856624208232,5840,yes,255389
duchy,stamhertogdom,3,0.6856355948445441,0.092614119486389,0.8809969116840471,5944,no,1402
followers,medestanders,8,0.6336443763994705,0.2210224417420815,0.7413934447312599,6305,no,209040
advocacy,lobbywerk,0,0.6864206425902244,0.0,1.0,6845,no,121322
atomic,atoom,1,0.6626607051406284,0.0279217629284158,0.9595678080179352,5766,no,63007
cello,contrabas,5,0.7514349444362064,0.0799098409262277,0.9038788209979688,7280,no,18903
upgraded,geüpgraded,6,0.5682063155539655,0.1289113083252561,0.8150795448149644,7072,no,102777
forget,vergeten,1,0.6365430102889493,0.0115310399539599,0.9822072185275156,6395,yes,726877
sad,somber,8,0.5131956182340186,0.0556316685585465,0.902199367276778,6829,no,358106
nights,nacht,3,0.6529927786763946,0.1255012946264954,0.838789659510142,5830,no,312353
saving,bespaart,3,0.5717465138831916,0.0891605667907529,0.8650936426648153,5653,no,454082
deceased,echtgenoot,5,0.570566346782865,0.0805213262803971,0.8763279822184971,6242,no,91387
varies,overeenkomt,9,0.6220707243436389,0.2140220249272599,0.7440211924886391,6565,no,141788
chest,linkerschouder,9,0.6272936381141186,0.0733665645055058,0.8952893796005491,7289,no,334504
muscle,spieren,0,0.7396467014969678,0.0,1.0,6078,yes,637216
automobile,automobile,5,0.6840585108536066,0.093118869725864,0.8801832476693625,6210,no,330119
enzyme,enzymen,3,0.7447492342601065,0.0157424310077064,0.9792996666148042,6153,yes,63225
slovak,tsjechische,3,0.7093511732100146,0.053574960916832,0.9297770013106872,6960,no,330
poles,spanen,8,0.4437557619736728,0.0978022113436057,0.8194058325011363,7297,no,65162
mediation,conflictbemiddeling,1,0.7199913275106189,0.0260778927288514,0.9650462825413424,6164,no,66004
diving,zwemmend,2,0.6048393916388273,0.0319866759591291,0.9497717232591,6525,no,138266
automated,softwarematige,9,0.6176228279264305,0.1717692837236092,0.7824030906965036,6692,no,168907
espn,commentator,5,0.5627210089777559,0.0942093448561203,0.8565915788388979,5965,no,3767
aggregate,winst,2,0.5158321016282237,0.0517429031403124,0.9088351271539628,6348,no,83864
nurse,verzorgster,2,0.6940318771818845,0.0762839308270317,0.9009705759197548,6485,no,203370
ruins,puinhopen,7,0.6026521044329759,0.2513107300204069,0.7057123332758742,6048,no,75473
heath,hampstead,8,0.4768802690100312,0.0409978290740868,0.9208349817732054,6767,no,15116
fusion,fusion,0,0.5609411431178297,0.0,1.0,6203,yes,76200
criterion,verifieerbaarheid,9,0.5806934022078102,0.1039212562074972,0.8482047456476522,5921,no,40529
rifles,vuurwapens,8,0.6463133976254757,0.1123646108364415,0.8518942033600783,7032,no,36408
vague,onduidelijke,8,0.6105908559272762,0.0650088158107295,0.9037761287783164,7095,no,84240
refuge,refuge,6,0.5251831527944146,0.1694653615367067,0.7560415691669832,6712,no,63945
creatures,monsterlijke,5,0.6613392249329049,0.1633228946351628,0.8019517439206421,6983,no,191788
gibson,sanderson,9,0.5778339320777566,0.0392312388380978,0.9364228598741516,6001,no,2531
measuring,opmeten,3,0.6077787240509357,0.1167457903907442,0.8388656448971795,6879,yes,153363
explicit,uitdrukkelijk,7,0.6776231515422266,0.0935895368063141,0.8786462694140512,7241,yes,100101
edmund,eduard,6,0.5454772278564766,0.0663431035925801,0.8915644018637779,6109,no,518
disbanded,ontbond,6,0.6185966347516156,0.1047342301672291,0.8552056392907,6103,no,11417
exile,ontvlucht,5,0.6248888403364663,0.1726893721627742,0.7834828365964941,5636,no,44353
mayors,stadsbesturen,7,0.5719689811727333,0.1275669613220926,0.8176405906076282,6222,no,12635
clergy,bisschoppen,1,0.7802604299256619,0.0451081751695595,0.9453478422960424,7127,no,51283
chilean,paraguayaanse,8,0.6951986423265838,0.1161358824831808,0.8568582022188548,6293,no,679
clergy,anglicanen,6,0.7242859471018545,0.101082657993367,0.877530284809288,7127,no,51283
surnames,plaatsnamen,6,0.6058834328516154,0.1808591668583572,0.7701164689378334,7114,no,7029
ignore,argumenteren,2,0.669170315259406,0.1033667180506223,0.8661983651350212,6191,no,268802
toy,speelgoedlijn,3,0.6655324660658932,0.054707611103259,0.924042534097404,6472,no,214959
watts,hertz,3,0.4381040934677555,0.1751124536118939,0.7144361898813063,7104,no,36810
regiments,regiments,6,0.7731004506382666,0.0846596771166621,0.901301454360851,6469,no,14610
copenhagen,kopenhagen,0,0.8156789378695991,0.0,1.0,5717,yes,922
timothy,#john,3,0.5496108486173594,0.0199171590708823,0.9650286574110244,7279,no,2424
pushing,afschuiven,4,0.5824074179229075,0.0310458363089282,0.9493916837268984,5697,no,254399
bce,ptolemaeïsche,4,0.5831273471419403,0.1471437929929645,0.7985079994181582,7178,no,926
broadcasts,nieuwsuitzending,7,0.7443401789516293,0.0945562352349662,0.8872849691142748,6157,no,41348
consent,rechtsgeldigheid,4,0.6200650990600796,0.0971261012456969,0.8645743266171043,6862,no,206529
goddess,vruchtbaarheidsgod,7,0.7044782864834951,0.1002912563669823,0.8753789115679593,6434,no,55927
jennifer,katie,4,0.6568726923603823,0.0579495557317101,0.9189315163505596,5745,no,10140
gen,brigadegeneraal,0,0.6080468937341414,0.0,1.0,5776,no,19728
loaded,volgeladen,4,0.6563919464196213,0.0550912023575995,0.922568507135719,7136,no,224915
nacional,universidade,9,0.6347326564631793,0.1687874090048211,0.7899400198469058,6036,no,426
rendered,afgeschilderd,7,0.4694389799752625,0.0479249215972923,0.9073670941253884,6833,no,106816
barnes,payne,6,0.5535407929534926,0.1117319694939633,0.8320508882959294,6704,no,3001
andré,michel,4,0.5924461266050925,0.0232379934391669,0.962256630173446,5874,no,0
churchill,audley,7,0.4801452432406915,0.2228776378228676,0.6829724268921518,6945,no,2825
frontier,grensstreken,2,0.5400549258437523,0.0156122413200756,0.9719036102137152,5886,no,43612
associates,associates,2,0.5019904693810613,0.0665784090049091,0.8829017705050808,6599,yes,126010
surfaces,grondvlakken,3,0.6336425394913974,0.1549352969634181,0.8035256764760776,7323,no,177010
bag,doosje,2,0.6170237823945367,0.0207462707022131,0.9674706101337344,6943,no,708102
ghana,nigeria,1,0.7250590200309679,0.0675451745880055,0.9147807000687443,5775,no,3253
invitation,nodigde,9,0.5906110948652192,0.2725606809341507,0.6842335574726867,7080,no,154220
fur,pels,7,0.4602311238077206,0.1087786760698126,0.8088281149231088,6894,no,95417
physicians,oogartsen,2,0.7314221686793614,0.0830328861930798,0.898050990418269,6393,no,209058
circus,straattheater,7,0.5566634201258278,0.17107032056045,0.7649273202598456,6658,no,44038
refuge,ontvluchten,9,0.5173270014239495,0.1773215129071719,0.7447320346205373,6712,no,63945
myspace,//myspace,1,0.6647253958789845,0.0928014273603015,0.8774942028277359,6066,no,40138
designers,designers,1,0.783608967717793,0.1030761536951579,0.8837511184005162,6272,no,331385
arcade,speelhal,5,0.6199654547774784,0.0632350919839639,0.9074428551269236,6479,yes,45634
uncertain,exacte,5,0.6501221441548395,0.0725477042103761,0.8996115523921614,6850,no,110198
striking,schreeuwende,2,0.5008541380262612,0.0152067963007825,0.9705329442915251,6428,no,180227
nato,kruisvluchtwapens,2,0.5965928865948442,0.2365375803052415,0.7160857876373778,6094,no,1466
bomber,bommenwerpers,1,0.7392298115869459,0.0284638268614029,0.9629229350930488,6071,no,28362
spelled,verbasteringen,5,0.571119054129611,0.1886588824240795,0.7516920756085317,6947,no,41779
cheese,boter,0,0.6647139427142685,0.0,1.0,7312,no,287661
hoped,gehoopte,4,0.7108699556489462,0.1434801303395582,0.8320593247514594,6965,no,177813
councils,bestuursorganen,0,0.6601033308962339,0.0,1.0,6925,no,63502
lyon,angers,5,0.5302191338882775,0.1455000565596468,0.7846737837011896,6340,no,1236
estonian,estlands,5,0.6162723912553223,0.054219119806858,0.9191352628447672,6671,no,187
paradise,treasure,9,0.4552901070014091,0.1693282188519937,0.7289093005386222,6542,no,88552
gathering,bijeenkomt,5,0.5770731467942107,0.0714702130006658,0.8897988670745614,6244,no,256458
castles,burchtruïne,6,0.5836835487509079,0.2285266408714169,0.7186360823942862,7320,no,28192
discrimination,discriminant,5,0.7179088527597186,0.0953082474964169,0.8828009796321326,6063,no,170631
julius,aurelius,6,0.5097903991625257,0.1855498787937652,0.7331524079992545,6696,no,862
particle,deeltje,0,0.7219198422347166,0.0,1.0,6721,yes,65205
documentation,documents,9,0.6044996306192117,0.2104136025574267,0.7417963115690158,6105,no,254949
swan,fairies,8,0.4084830088176545,0.0652337717367063,0.8622937282053481,7228,no,15290
prepare,bereidde,4,0.653110164121615,0.1709407454705225,0.7925604553302061,6047,no,566980
enzyme,proteïnes,5,0.7421274443660644,0.0183642209017486,0.9758521733498796,6153,no,63225
healthcare,gezondheidszorg,0,0.7963631626654958,0.0,1.0,6515,yes,403091
strikes,aanvallen,0,0.553729823479967,0.0,1.0,5768,no,145760
reformed,gereformeerd,4,0.578644115495843,0.0869637417589159,0.8693468822354498,5782,no,23373
ruins,overblijfselen,2,0.6565761899545008,0.197386644498882,0.76885803862269,6048,no,75473
clause,rechtsregel,6,0.5807327694405374,0.061601965165866,0.9040967865397888,6746,no,105152
sec,tds,3,0.3274799828704412,0.0852424296854449,0.7934630466090756,6661,no,54103
politically,politiek,1,0.656304961610171,0.0058055264545812,0.9912317859945856,6903,yes,109991
inventor,uitvond,6,0.7102649356965206,0.1733067909485073,0.803856567925093,6975,no,40147
explore,oriënteren,7,0.5494623516816809,0.1533103650922093,0.7818492929037038,7017,no,559188
pocket,doos,4,0.449159232529567,0.1264976190252266,0.7802551664527769,6828,no,311292
hypothesis,nulhypothese,7,0.6737623064908725,0.1832877348111061,0.7861411516500642,6668,no,76010
aftermath,crisis,2,0.6227079448874562,0.1555153748172668,0.8001661337053313,6876,no,60640
ahmad,mohammed,2,0.7184324683942054,0.0082335106914417,0.9886694699787628,6299,no,716
girlfriend,vriendinnetje,1,0.7816575574361524,0.076218480053419,0.91115443639566,5970,yes,208460
reflected,weerspiegeld,0,0.7679353399557116,0.0,1.0,6207,yes,180001
fraser,robertson,4,0.5814626126143527,0.0943516458514963,0.8603881988733385,6414,no,1085
demonstration,demonstratief,1,0.762752672056171,0.0709423473065354,0.9149061159550104,7073,no,153964
mathematician,natuurkundige,2,0.7338883732015531,0.1136539283564117,0.865901763077204,7056,no,13466
monks,nonnen,3,0.7387392351618542,0.1259067274181277,0.8543834900443649,6971,no,48106
franco,doriano,2,0.5146518294633959,0.154972485424662,0.7685680134680161,5978,no,1134
ping,kwong,8,0.4976055124951826,0.1553845963932724,0.7620414240917461,6346,no,29179
romans,numidiërs,8,0.6259822007813285,0.220797440892432,0.739250414126632,7221,no,2089
circus,circussen,2,0.6162026832251777,0.1115310574611001,0.8467419452670663,6658,no,44038
descendants,afstamden,8,0.7302098205228194,0.0587074486591102,0.9255847844223424,5683,no,50831
relay,estafetteteams,9,0.5212138093456907,0.0959806393790648,0.8444888161625892,5855,no,61979
janeiro,belém,4,0.6654500844671112,0.1641680954289348,0.8021160825459422,6777,no,954
stretch,kaarsrechte,3,0.5900235471741841,0.0109809159045105,0.9817290609652716,6426,no,309489
homer,horatio,5,0.4474060933097286,0.2177979111569454,0.672584786479804,7174,no,15738
kumar,shekhar,5,0.5536912059838344,0.0521354450132314,0.9139432956152932,6331,no,2562
syracuse,chicago,3,0.5583153371970404,0.0633723645612424,0.8980639887486754,6690,no,1938
shrine,cultusbeeld,9,0.5860272591046203,0.1729635537193932,0.7721137716070114,6587,no,28783
counted,toegerekend,8,0.597283882069068,0.150278517207784,0.7989752864066536,7197,no,108524
precise,precieze,0,0.7880230077044463,0.0,1.0,7031,yes,245627
bavaria,wuerttemberg,9,0.6154514819029547,0.0808724562177237,0.8838579979944508,6330,no,417
consistently,middelmatigheid,9,0.5511493967443297,0.0562850072345315,0.9073397771580776,6443,no,287966
dale,carney,9,0.4906388800346404,0.0253238149848546,0.9509192908144302,6167,no,3913
propulsion,stuwkracht,7,0.6497698262414802,0.1186747240185068,0.8455650131445974,6621,no,19394
hurt,verdrietig,8,0.5942707823841336,0.0435012489232724,0.9317918522797296,6363,no,496153
plains,riviervallei,9,0.5974704313264456,0.0967518247203197,0.8606327816810843,5918,no,41195
joke,grappig,2,0.6599124227842252,0.0712697074558277,0.9025281055043984,5926,no,178208
spotted,gesignaleerd,2,0.5669208286597617,0.0564527428368476,0.909439948342188,6802,no,115863
withdraw,terugtrok,8,0.6084228998746808,0.1588245846351295,0.7929943234201653,5805,no,104196
phrases,woordgroepen,4,0.6897095393295117,0.0633953883473114,0.9158213072076512,6774,no,222733
doug,jeff,2,0.6763010396081642,0.0225489637797564,0.9677341866345532,5881,no,3130
brigadier,luitenant,2,0.7831753201414633,0.0452829154072587,0.9453407384172288,6720,no,2151
darkness,dark,4,0.6357675165238593,0.1598178908698621,0.7991191273939857,6866,no,168890
infinite,oneindig,0,0.75860105728511,0.0,1.0,6727,yes,103329
biased,ongefundeerd,9,0.6473666766148838,0.0702695667654103,0.9020819148787436,6818,no,58044
betty,helen,4,0.6337859206331619,0.0725070347742933,0.8973414158825008,6440,no,3717
timothy,tim,7,0.5292586071647699,0.0402694005234718,0.9292933798165108,7279,no,2424
tactical,gevechts,3,0.6522903976030056,0.146137706721391,0.816968233044542,5797,no,67197
remarks,opmerking,7,0.6126923730116891,0.1136733564230793,0.843503965266181,6311,no,133993
engagement,engagement,2,0.5379024948819942,0.0120051980607893,0.9781687031935404,6171,yes,320046
sustainable,duurzame,0,0.8226972633823433,0.0,1.0,6080,yes,371619
centres,wereldcentrum,6,0.5640556358610631,0.2142097737147468,0.7247599969379329,5680,no,151535
respected,vooraanstaande,3,0.6706943357275572,0.1700704322976647,0.7977193636489739,6389,no,187855
kosovo,montenegro,8,0.667042376761295,0.125340328747959,0.8418184447029236,6694,no,455
upset,verbijsterd,0,0.6478322732599064,0.0,1.0,6424,no,218546
ain,aah,1,0.4555349862537592,0.2105207629176686,0.683929215865855,7055,no,5145
glory,glory,1,0.5848541646091178,0.0716156592300045,0.890907918948678,6236,yes,200255
roller,achtbanen,0,0.6248800137441206,0.0,1.0,6856,no,79654
kingston,kingston,0,0.6609806213619164,0.0,1.0,6083,yes,2478
redirected,redirecten,3,0.7337521152513374,0.0159933234763454,0.978668328408258,6895,no,19934
wednesday,zaterdagavond,6,0.6604733291152781,0.0544015090941578,0.9239006519932657,6291,no,14746
disappeared,verdwenen,0,0.7785256776399259,0.0,1.0,6499,yes,133595
worn,kledingstuk,4,0.6824107614822708,0.1203110845952223,0.8501210784493739,5659,no,276912
willie,jimmy,6,0.6179678552989035,0.1291820524613652,0.8271002229678187,6589,no,1672
wrestlers,worstelde,5,0.6148175932219087,0.1548659410220775,0.798792706181258,6037,no,13621
viii,xii,7,0.6528193322521307,0.1292214900887067,0.8347637535059672,6158,no,10280
itv,televisieprogramma,6,0.6093597343833641,0.0999890795651138,0.859041028054251,7156,no,1084
discrimination,uitbuiting,7,0.6912114257882995,0.122005674467836,0.8499715827060099,6063,no,170631
incomplete,onvolkomen,6,0.6156624697096857,0.1125364624239815,0.8454591768018077,6246,no,78064
harper,reynolds,9,0.5142073296001253,0.1635536872386468,0.7586853135910685,6098,no,4030
customer,afnemer,7,0.6473570455873001,0.1719332819241923,0.7901436448707732,5748,yes,1439964
geological,geologische,0,0.8136619113303257,0.0,1.0,6183,no,35650
eating,vegetarisch,7,0.6228851403106316,0.1885803323389989,0.7676052294335597,5652,no,879297
hosting,presentaties,6,0.5182715497609286,0.0428091577338202,0.9237023173992828,6186,no,619516
brandon,mike,2,0.5734543781829871,0.0474731988215665,0.9235447086267544,7135,no,2936
explaining,uiteenzetten,9,0.6486400986045778,0.0936363549338407,0.8738524514855915,5973,no,169624
punishment,lijfstraffen,8,0.7085731678273129,0.097805796029212,0.8787098865259906,5734,no,174758
hoped,verwachtte,1,0.743071500992379,0.1112785849961254,0.8697506012803015,6965,no,177813
newer,snellere,9,0.5761900149216741,0.2720666697444156,0.679263748034579,7307,no,152618
thesis,doctoraalscriptie,1,0.7545155260763013,0.0263689116991726,0.966231992310808,6026,no,119092
intense,heviger,8,0.6110191096490298,0.1746747462088179,0.7776809059832828,6251,no,322515
desired,juiste,1,0.6525983421260041,0.1724144332649635,0.7910160443476072,6304,no,383727
deer,honden,7,0.5855743003199267,0.0776793602762103,0.8828813696913612,6408,no,121198
dollar,dollars,1,0.6917126495780817,0.0464599236359675,0.937060891555916,5676,no,441398
beast,beesten,7,0.5830079304988787,0.1223242800672048,0.8265721056904091,7145,no,93519
varieties,variëteit,6,0.6427828068001401,0.1086743756493457,0.8553818125803182,6536,no,245288
keys,pijltjestoetsen,4,0.5222023213051793,0.1453233497563102,0.782295489063036,5721,no,258752
