en,de,position,score,rel_score,ratio_score,index,correctness,freqs
dos,anos,4,0.555418541497612,0.2803435321654303,0.6645653817040069,5810,no,17467
ethnicity,volkszugehörigkeit,0,0.7196843032912776,0.0,1.0,6764,no,40109
defining,definieren,1,0.7005575908309483,0.0070387952278896,0.9900525280137534,6184,yes,116062
ecuador,ecuador,0,0.8436194483442591,0.0,1.0,5711,yes,943
emotional,emotionalen,1,0.7620546680012716,0.0640645281992149,0.9224512292005046,5487,yes,516084
malayalam,tamilisch,6,0.5827252080379495,0.0648826306187448,0.899811851021865,6722,no,1641
frankfurt,hamburg,4,0.5838369730972399,0.1130760831568939,0.8377472166116801,5709,no,1685
defended,verteidigende,4,0.5964488394566863,0.2114899988335677,0.7382351375988816,5919,no,62483
dylan,springsteen,3,0.5674453744062332,0.1192735330560426,0.8263138938509644,6942,no,8805
prepare,vorbereitungen,6,0.5647709729007999,0.1345482184345237,0.8076011353590784,6047,no,566980
naturally,vorkommend,8,0.5243563789375982,0.172149081701781,0.7528388628227677,6112,no,438055
thinks,sagt,4,0.7454605612625291,0.0674537017967855,0.9170223664880344,5408,no,362871
wording,klarstellung,7,0.6504546063247735,0.0786794343733189,0.8920919474586743,6002,no,55463
mansion,appartement,9,0.5902008251463992,0.0927795378176837,0.8641548969065119,5700,no,48397
sailing,segelschiffen,9,0.7053502493003475,0.0341463934627475,0.9538248161138893,5465,no,115422
extends,durchzieht,8,0.5972742262249477,0.1308403020663443,0.8203025801814521,6347,no,127925
solomon,zalman,9,0.4929012373214145,0.1298971637124747,0.7914298374934228,5681,no,1202
controls,kontrollsystem,4,0.6309891333435789,0.0759920053009186,0.8925119764204474,5526,no,353026
collapsed,ausgebrochen,6,0.5397425331503085,0.0741431477543351,0.8792232005720101,6352,no,75699
trainer,trainiert,3,0.5398796843389488,0.0558794494164871,0.906204628262693,6877,no,182315
retreat,anmarsch,9,0.6157216380218442,0.0385530729879584,0.9410750983658592,6188,no,132860
footage,gefilmt,2,0.7075487131067696,0.0324604417449998,0.956135080853828,5911,no,145412
myth,mythisch,7,0.6559062969463699,0.1240050121135424,0.8410011360612076,6966,no,112435
submit,vorzulegen,2,0.5794199609626094,0.0442293137665303,0.9290798281041216,6303,yes,444189
ace,aces,8,0.4304936093295074,0.0559021937469689,0.8850685112959755,5922,no,40444
adoption,harmonisierung,4,0.5471815865859898,0.0223131126554205,0.9608194550622816,6837,no,212733
julie,annie,9,0.6244831893007592,0.0746998086803432,0.8931612912555946,6453,no,2984
canyon,canyon,0,0.7138171298449929,0.0,1.0,5554,yes,36736
circulation,journale,8,0.5147607161155338,0.0783149119636316,0.8679512219760649,6131,no,173975
virtually,nahezu,1,0.7112476075318632,0.0220178516532407,0.9699728776564632,5467,yes,451961
halifax,yarmouth,6,0.5796479887648559,0.1241227710546998,0.823631815725728,6398,no,2858
nineteenth,siebzehnten,9,0.6328305230386491,0.0808451452390695,0.8867200482900455,6332,no,45130
discography,diskograf,5,0.6376680663584771,0.079920505735472,0.888626284136241,6264,no,6644
promised,zusagte,8,0.6579029321483343,0.1042866665016888,0.8631749020369741,6320,no,254327
silence,flüstern,2,0.5908071109213625,0.0127397210897125,0.9788919096016748,6989,no,192256
glacier,gletschersee,2,0.7418473860747222,0.0538411130753601,0.9323339307620122,5647,no,23482
mainland,festlands,1,0.7083767393626911,0.0876312353354542,0.8899116112892148,5595,no,64551
consequence,resultierend,4,0.5627576782381126,0.0781488393326361,0.8780651511723636,6680,no,216076
rotation,rotieren,9,0.5856465538041385,0.0955071495316847,0.8597861994085091,6689,no,112783
mit,harvard,2,0.4650779214494374,0.0066810124698147,0.9858380796007176,5999,no,10874
pull,durchdrehen,7,0.5667484857290459,0.0571439599390419,0.9084073539665156,6160,no,544378
clothes,perücken,8,0.6546519070855311,0.1442035515349111,0.8194873052705444,6858,no,638022
moses,kohen,8,0.5741996284257798,0.1719819570947134,0.7695172858296299,6812,no,2513
garcia,martinez,3,0.615271349979944,0.0818422271315784,0.8825984318499573,7011,no,1943
punishment,strafen,5,0.6885980604711095,0.0564750652195394,0.9242019833057464,5734,no,174758
interpreted,gedeutet,3,0.690082140537017,0.0616387536210554,0.9180031390638798,6302,no,94172
ping,peng,1,0.5904666233063991,0.0733197785712701,0.889543114526196,6346,no,29179
ips,ip,1,0.572609042781529,0.0646014126073852,0.8986184045458631,5622,yes,1532
pregnant,schwangerschaft,3,0.7290419078172413,0.1226994260215724,0.8559428536025557,6768,yes,379625
recalled,fragte,1,0.5655171353443721,0.0008170097969343,0.9985573714671035,6586,no,87805
nationwide,bundesweiter,7,0.6047521913396976,0.0571470312263882,0.913662036034976,6297,no,172153
biased,voreingenommen,9,0.6254275337695516,0.0801294281444355,0.8864309581368656,6818,yes,58044
confirm,verifizieren,1,0.7277427034068698,0.0452812937469628,0.9414231719666112,6260,no,236654
coin,kupfermünzen,6,0.661423547639001,0.0984047231096033,0.8704908373405845,6172,no,126345
ammunition,maschinengewehre,3,0.6885272738882168,0.1308284513809582,0.8403276533669446,7014,no,49304
quest,suche,6,0.5127314450615597,0.1130225300396193,0.8193818424863468,6073,yes,180078
alpine,alpines,3,0.6666987433651014,0.0788539402648246,0.8942342479663506,5645,no,23242
extraordinary,außerordentlichen,5,0.5434025689962352,0.073524170291886,0.8808218778509642,6401,no,264752
concerto,concertante,3,0.8012170732282765,0.0149829843679772,0.9816430001094304,6778,no,7740
telegraph,telegrafenlinie,9,0.5507095603975667,0.2093777275843896,0.7245346279368903,6056,no,17569
outbreak,ausgebrochenen,9,0.5586215437614455,0.145243127146174,0.7936490732531214,5713,no,69050
uncertain,unsicher,0,0.7377325147865926,0.0,1.0,6850,yes,110198
feminist,feministischen,0,0.8212336471923551,0.0,1.0,6646,no,46431
collaborated,zusammenarbeiten,6,0.6218588800618202,0.1724387996918746,0.7829040621831522,6594,no,34939
scouts,scouts,0,0.6508718834381908,0.0,1.0,6570,yes,25786
reveal,enthüllen,6,0.6215425168090106,0.0580695081084424,0.914554913716402,6067,yes,308012
martha,helen,1,0.6397546880321466,0.0340434857427214,0.9494752478297808,6707,no,2419
tissue,endothelzellen,6,0.7437101714021077,0.04464107926773,0.9433741251380016,6281,no,345666
plates,abdrücke,1,0.5032156652942932,0.0159767240804025,0.9692277382963096,6225,no,164087
measurement,messgenauigkeit,4,0.7122209120362106,0.1040771960425157,0.87250099563813,6541,no,179748
jeremy,randy,6,0.5453476750483748,0.056511586250741,0.9061049818710764,6015,no,4991
victories,siegreichen,3,0.6459764498171139,0.0544044549960015,0.922321618676171,6232,no,60590
malcolm,malcom,4,0.5790581003948062,0.13451951755323,0.8114857947197751,6383,no,1247
arc,volcans,2,0.4271623440163531,0.1044439624606739,0.8035313705120851,5443,no,65925
trace,zurückführen,5,0.4308699033201224,0.1120357736215881,0.793636761632874,6900,no,137102
knee,sprunggelenk,6,0.6546919186141207,0.0507265646740391,0.9280901112236414,6665,no,223033
ussr,sowjetrepubliken,3,0.7296111925727868,0.0999513967188582,0.8795131337778797,6114,no,833
loose,zusammengehalten,5,0.502814023648906,0.0360456231251757,0.9331075849881036,6504,no,321042
cluster,cluster,0,0.6103718193419541,0.0,1.0,6853,yes,103673
nacional,internacional,1,0.7233897095227537,0.146093193461511,0.8319769221912406,6036,no,426
albania,mazedonien,1,0.7632088663949255,0.0535294674849713,0.9344594648439228,5692,no,522
magnitude,sonnenmassen,8,0.5543126657249886,0.1768794021941956,0.758094473456808,6194,no,103281
holmes,reardon,5,0.5646214910586187,0.1272043885644985,0.8161323646438391,5806,no,4121
nursing,allgemeinmedizin,6,0.6190633369084925,0.0532262776730797,0.920828350581903,6090,no,297916
holdings,unternehmensanteile,3,0.6359435341759326,0.0301632508817801,0.9547170940779912,6864,no,64579
bomber,militärflugzeug,2,0.6860048129713694,0.0447670684361946,0.9387400232888444,6071,no,28362
hotels,restaurants,4,0.7097909796609788,0.1231155111486109,0.8521856744939735,5668,no,360850
hopefully,denke,3,0.7308316860876233,0.1148024135006758,0.8642410310126236,6765,no,274720
martha,esther,8,0.5788705470709332,0.0949276267039348,0.8591156367015438,6707,no,2419
traveling,gereist,9,0.5666255675532575,0.0818852543289516,0.8737334034129276,5771,no,326384
swimmers,schwimmerinnen,0,0.6769279068530853,0.0,1.0,5594,no,27874
proceedings,strafurteile,7,0.5290359279780671,0.0291291883632508,0.9478125961110077,5722,no,172239
naturally,„natürlichen,6,0.5497912899810984,0.1467141706582808,0.7893567546138117,6112,no,438055
trails,wanderwegenetz,3,0.6565715844910601,0.0459297863140298,0.934619648839414,6937,no,153999
thrown,geschleudert,7,0.6538605822168535,0.1678501431558308,0.7957308600545491,6522,no,227978
salem,dekalb,1,0.4827922933776236,0.1003552639921684,0.8279075977874155,6556,no,8137
gaelic,altirischen,9,0.6009477558703515,0.1368930102152572,0.8144680851106917,6012,no,1046
joke,dämliche,8,0.5944420068708747,0.0295815924766182,0.9525953946172064,5926,no,178208
protecting,schützen,1,0.687025948151849,0.0055366175935206,0.9920056066161158,6888,yes,240101
reid,jamieson,5,0.6507758580638145,0.042018836472389,0.939348790047362,6420,no,2004
proximity,dichtbesiedelten,7,0.4775163225964253,0.0436034791960249,0.9163273415325116,6978,no,102062
loved,unvergesslich,8,0.5986847084793645,0.0865105269587627,0.8737432450133046,6254,no,845888
discover,entdecken,1,0.6894317832353987,0.0215117406027792,0.9697419838827088,5475,yes,889866
unions,gewerkschaftlicher,6,0.6820744384827975,0.0894922759811377,0.8840122645216562,5471,no,190043
encountered,begegnete,4,0.5587512307598272,0.0472929525510077,0.9219645137213508,6290,no,154785
metre,meter,0,0.7141613113512408,0.0,1.0,5895,yes,34581
lucy,amy,6,0.6025028815461734,0.0453327795089717,0.9300242604194756,6174,no,4034
fled,geflüchtete,6,0.7819161606472236,0.0566967363258671,0.9323922437509492,5493,no,79060
provisions,verordnungen,4,0.677357664339372,0.0793630398181313,0.8951224152027262,6130,no,278535
refuge,zufluchtsstätte,2,0.5716562116493122,0.1009191096492775,0.8499512151970939,6712,no,63945
monarch,thronfolger,2,0.6569325877666438,0.0614904531622907,0.9144091299149002,6316,no,21965
collaborated,mitarbeitete,5,0.6389563654731059,0.1553413142805889,0.8044293490461171,6594,no,34939
cruise,kreuzfahrtschiff,0,0.6652200220333871,0.0,1.0,5857,no,240158
biblical,biblischen,1,0.8174254136668118,0.0013180671090577,0.998390134223959,5639,yes,88874
sailed,landungsschiffe,5,0.6928580035039753,0.098914944864893,0.8750715781984372,5927,no,39406
collect,angesammelten,3,0.642528794018587,0.0413962798208049,0.9394724928150152,5687,no,370651
jam,beatz,7,0.4746903296342126,0.0968649245667841,0.8305239539750254,6416,no,79059
rulers,herrscherdynastie,3,0.7028112422195194,0.0787855557445225,0.8991992342474424,6256,no,52050
blair,blairs,3,0.5455296815310486,0.0777866404499866,0.8752051924410327,6772,no,3735
hamlet,hamlet,4,0.4865691005785768,0.0316977066313828,0.9388390184545592,5597,yes,14495
bradford,birmingham,3,0.6303098439315161,0.0441485622462396,0.9345422017994626,5908,no,1445
delay,verzögern,3,0.644865238316296,0.0446332482228953,0.9352670831129396,6215,yes,283570
edmund,becket,6,0.5215348681397859,0.1231688483106613,0.8089527868882259,6109,no,518
collaborated,kennenlernte,8,0.6126381755845446,0.1816595041691502,0.7712954364596893,6594,no,34939
alpine,alpen,7,0.6166512525595442,0.1289014310703817,0.8271062073805568,5645,no,23242
rap,rapper,3,0.7429932730637444,0.0915919381841733,0.8902545396805918,6495,no,69727
innocent,unschuldige,0,0.6731534516860189,0.0,1.0,6631,yes,186939
broadcasts,hörfunkprogramm,3,0.7238705919967476,0.0310990560180277,0.958807541336524,6157,no,41348
recall,einzulesen,6,0.5043106702756877,0.030436227366471,0.9430829285767296,5813,no,275207
calgary,calgary,0,0.791976300487385,0.0,1.0,5575,yes,6857
sanctuary,altar,1,0.5295721814266627,0.0523064514698792,0.9101076263799168,6481,no,64770
mosque,freitagsmoschee,2,0.7922612319094049,0.0850848201131679,0.9030202279738772,5462,no,41767
cyclists,radfahrer,0,0.6631594687011952,0.0,1.0,5786,yes,51139
fourteen,sechs,0,0.7964836252474561,0.0,1.0,6226,no,60641
songwriters,musiker,7,0.651754179836474,0.1087805734395919,0.8569683068774824,6386,no,13440
varies,variiert,0,0.7704093212214578,0.0,1.0,6565,yes,141788
streams,fließgewässern,3,0.5878174808091374,0.0242490744329189,0.960381637870527,5585,no,143285
solomon,samuel,8,0.4942264985383534,0.1285719024955358,0.7935577511405016,5681,no,1202
configuration,konfigurieren,9,0.6181249825192225,0.1796137113514517,0.7748464343882385,6248,no,215656
innovation,innovationsforschung,4,0.7151357230993243,0.0911963639809809,0.8868997458464053,5584,no,371600
rica,rica,0,0.7873776360055251,0.0,1.0,6681,yes,4915
rape,vergewaltigungen,1,0.6924170979556756,0.052459458082868,0.92957295050087,6169,yes,116601
swimmers,athleten,1,0.6194520887669317,0.0574758180861536,0.9150931472845488,5594,no,27874
streams,bäche,1,0.5996492244580751,0.0124173307839812,0.9797124500961004,5585,yes,143285
indie,punkrockband,6,0.6463727172882623,0.109713843130383,0.8548924833822804,5656,no,56438
distinctive,unverwechselbaren,1,0.7213516870449268,0.0081267906133958,0.9888594511527148,5521,yes,234263
fluid,kapillare,4,0.6531193335945318,0.0277879964981102,0.9591897527460462,6099,no,225545
chelsea,millwall,4,0.6063770395740319,0.1010582503661537,0.8571484179497204,6081,no,4241
treasury,schatzamtes,1,0.6672578747028708,0.0090190343593252,0.9866636961302848,6847,no,37539
realized,geahnt,2,0.5600842164278609,0.0240984548224225,0.9587484257777684,5730,no,468071
pounds,pfund,0,0.6591669259075683,0.0,1.0,6678,yes,515892
sail,segelschiffen,4,0.6620841107271643,0.0207112345395956,0.9696669951206184,6588,no,82136
cornwall,monmouthshire,1,0.6473098445947334,0.0601889408077386,0.9149271460960896,5565,no,1322
illustration,illustrators,5,0.5948480198636462,0.1721263950446491,0.7755773964569213,6341,no,112826
advocacy,lobbying,5,0.6054545703841377,0.0742005197237236,0.8908262134666747,6845,no,121322
marines,landungstruppen,4,0.6571058048293251,0.0719423845600452,0.9013201245032896,6645,no,13557
myspace,myspace,0,0.805985842426696,0.0,1.0,6066,yes,40138
hybrid,modellgeneration,5,0.4845990197827839,0.2384950632432292,0.6701742292715601,5891,no,170137
surrender,kapitulieren,3,0.7383727660852818,0.065934021089466,0.9180237912437996,5982,no,91229
everybody,alles,0,0.6157249758751874,0.0,1.0,6339,no,424749
fusion,rekombination,4,0.455766323813119,0.0173072731286789,0.9634152629938292,6203,no,76200
gerald,timothy,9,0.5342526014064513,0.0711267375638315,0.8825088122683303,6494,no,986
tanzania,gabun,8,0.6923704089250723,0.0957992867838538,0.8784534760655999,6912,no,1062
introduce,aufzugreifen,2,0.5899254107246127,0.0880024983794637,0.8701890021082559,6651,no,298951
gravity,gravitativen,8,0.5963116132083114,0.093522205165657,0.8644279206460166,5882,no,116319
rescued,rettet,8,0.6148369074727755,0.1775048142290081,0.7759744194111537,6011,no,59230
impressed,bewunderte,7,0.588986395397255,0.1074839275696905,0.8456733560278465,6447,no,263477
unfree,hs_ba,2,0.5017885301493187,0.0028189549221293,0.9944135689510626,6596,no,1025
rap,gangsta,6,0.6859789239848516,0.1486062872630661,0.8219399466222727,6495,no,69727
specified,vordefinierten,6,0.6678129434059727,0.0378514400548157,0.946360563262126,5547,no,317560
identifying,identifikation,1,0.6671452190943208,0.0171274464120886,0.9749698515292684,6920,no,194199
auxiliary,hilfsdienst,7,0.4316968171673362,0.0960348735214818,0.8180232962774454,6262,no,31278
cream,zitronensaft,8,0.5871718440212652,0.0598682034622894,0.9074737279475564,6322,no,438190
landmark,baudenkmal,6,0.532051880360513,0.0588872951730129,0.9003496508420737,5524,no,78541
paying,gezahlte,3,0.6777335268221122,0.0253952824972124,0.963882460566796,6301,no,815788
lok,uttar,8,0.4663657558553591,0.0670514537548221,0.8742982930681539,6842,no,1457
tanzania,kenia,3,0.733137727575903,0.0550319681330231,0.9301775132530004,6912,no,1062
protagonist,hauptpersonen,8,0.6999513575601515,0.0901115511569604,0.885943827810773,6936,no,36353
freestyle,dreisprung,5,0.6599072285066158,0.0618765826579384,0.91427269259738,5415,no,21723
townships,metropolgemeinde,7,0.5326038675870001,0.1649639000703757,0.7635155927224535,5803,no,10758
theological,pastoraltheologie,8,0.7193185061451104,0.1338154761683738,0.8431483460481787,5664,no,60650
hopefully,wirklich,5,0.6915991908781527,0.1540349087101464,0.8178468574231584,6765,no,274720
literacy,analphabetismus,5,0.5163499330103469,0.0955013949707817,0.8439140513335174,5671,yes,105441
nominate,schnelllöschkandidaten,7,0.5475237946503905,0.0781861265663149,0.875044131609292,6427,no,29071
maker,musikinstrumentenbauer,7,0.5168137354979125,0.0659642366861641,0.8868106897744436,6365,no,197567
inherited,weitervererbt,7,0.67811064411457,0.0564392622975202,0.9231648363101728,5459,no,83059
collegiate,hochschulmeisterschaften,5,0.5463944067993349,0.1370136909282029,0.7995140950424796,5826,no,24334
seoul,jeonju,9,0.6623252421049654,0.1561578938349972,0.8092106153712473,6170,no,1115
transformed,verwandelt,0,0.6120402999366482,0.0,1.0,6834,yes,159284
indication,außenwahrnehmung,5,0.6323562245165698,0.0249704484678058,0.9620121174233875,5404,no,171236
remarkable,erstaunliche,1,0.7581296196161124,0.0082797556148194,0.9891966932002566,7007,no,289856
transformation,transformationen,3,0.6638321341643597,0.052839328507116,0.9262711978091728,6328,no,192718
malayalam,urdu,5,0.5961967238601933,0.051411114796501,0.9206138163751368,6722,no,1641
virtually,weitestgehend,8,0.5679669314216151,0.1652985277634888,0.7745720520543963,5467,no,451961
batman,batman,0,0.732642916315341,0.0,1.0,5963,yes,12095
chi,chi,0,0.6306813816895627,0.0,1.0,5654,yes,31885
vale,tonbridge,4,0.514406634948526,0.1575394683441363,0.7655474634466019,6729,no,4054
employee,mitarbeiter,9,0.5743078637043045,0.0988854944575594,0.8531098186595846,5579,yes,607485
malcolm,alistair,2,0.5837727651042813,0.1298048528437548,0.8180928751422701,6383,no,1247
geographical,geografischer,5,0.6538791789711382,0.0980636032624708,0.8695863494145422,5643,no,79341
barnes,smith,0,0.6255963424385484,0.0,1.0,6704,no,3001
observer,kriegsberichterstatter,9,0.4918432662249234,0.2454664230948298,0.667078262159692,6119,no,57335
forgotten,vergessen,3,0.5725141566764804,0.0597065117834525,0.905560645575072,6841,yes,215806
currency,währungsreserven,9,0.7054764869882897,0.1341146407866722,0.8402619604353188,5672,no,346161
aboriginal,aborigine,1,0.7369882251880256,0.0384063672160807,0.9504686161184048,6554,no,28782
touchdowns,rookiesaison,6,0.5951563149083339,0.1165570069538943,0.8362303987103712,6908,no,34359
tested,getestet,0,0.8374596829717416,0.0,1.0,5540,yes,389598
gerald,edward,8,0.5351293699603983,0.0702499690098845,0.8839571083985523,6494,no,986
shorts,kurzfilms,6,0.4794216018637284,0.1948157502590486,0.7110576125073932,6606,no,110397
monte,passo,7,0.5168172703601592,0.2832759738026471,0.6459462995478,6405,no,8147
intelligent,intelligenten,1,0.7343517716198538,0.0456875168762611,0.9414292106179102,6531,yes,246932
speculation,spekuliert,3,0.6610017915284974,0.084318418050221,0.8868695401431812,6659,no,106703
stroke,schlaganfalls,1,0.526247890893192,0.0172583073116375,0.968246346833503,5470,no,206192
discover,suchen,7,0.622965123381997,0.0879784004561808,0.8762512105304637,5475,no,889866
mistakes,rechtschreibfehler,8,0.6033134368531791,0.0776267024175171,0.8860006953024429,6940,no,294825
advocacy,lobbyorganisation,3,0.6198333921421947,0.0598216979656667,0.9119822703657336,6845,no,121322
tasmania,queenslands,3,0.7065436259214823,0.0626427170148071,0.9185597643664928,6252,no,932
cardiff,sheffield,7,0.6588865324930551,0.072239416367166,0.901194292885128,5701,no,1622
warrant,rechtfertigen,0,0.5631095145351546,0.0,1.0,5500,no,103353
abstract,abstrakte,0,0.7732942644317822,0.0,1.0,5863,yes,137841
exterior,innenraums,4,0.7007184468652631,0.0309534557010258,0.9576948963156044,6998,no,169273
guys,leute,1,0.6248740805329243,0.0089220671994236,0.9859228125141722,5463,yes,1032349
prepare,vorbereitet,4,0.5950900581038099,0.1042291332315137,0.850956280732848,6047,no,566980
kenny,richie,6,0.6060417363627236,0.0669013523167425,0.900583937271687,6362,no,3023
priests,priesterlichen,2,0.7373596584052822,0.1050569496725152,0.8752909799437226,5558,no,109331
andrews,pearce,5,0.5672229019501656,0.1927871534181292,0.7463360490346327,5931,no,1368
bombers,bomber,2,0.6883733197115112,0.0119297754480039,0.982964839752298,6869,yes,25222
demo,eigenveröffentlichung,7,0.6235603727951069,0.1179357957982507,0.8409488803941108,6296,no,128035
troy,homer,1,0.5123286798862164,0.1055015673180203,0.8292385848775957,6830,no,7403
halifax,peterborough,1,0.6045900887289963,0.0991806710905593,0.8590724753668525,6398,no,2858
hugo,adolfo,2,0.5137827638820628,0.0761431158562667,0.8709276563861867,6133,no,2163
installation,lichtinstallation,3,0.6993326598337646,0.1094572271780396,0.8646654354415263,5607,no,431987
highland,lowland,3,0.5362817187227545,0.1403009094773999,0.7926330005684177,6787,no,7166
loose,lose,0,0.5388596467740818,0.0,1.0,6504,yes,321042
demands,zugeständnissen,5,0.596331280921533,0.064546368935615,0.9023323470697382,5494,no,414318
invented,erfinder,4,0.7219392734545702,0.1188356525417881,0.858659376169,5398,no,130359
mixture,gemischt,3,0.6811616014774605,0.103647480591312,0.8679328731542005,6335,no,274176
lithuania,weißrusslands,6,0.6682390971670716,0.1620901253476138,0.8047881238519857,5495,no,494
espn,nbc,8,0.5603600642628299,0.1617075492218838,0.7760492975976588,5965,no,3767
cherry,cherry,0,0.6064966519546969,0.0,1.0,6532,yes,75810
diving,sporttauchen,0,0.6782869872068376,0.0,1.0,6525,no,138266
napoleon,napoleonischer,9,0.6250912698038087,0.1729837581706947,0.7832487521759406,6259,no,1387
seemingly,unvermutet,5,0.5951820769096432,0.1709466463818071,0.7768695505275088,6979,no,184595
pianist,pianist,0,0.8645132238973825,0.0,1.0,5779,yes,32952
destination,touristen,4,0.5922738824772538,0.0660369744858363,0.8996872468570895,5691,no,393635
galleries,gruppenausstellungen,9,0.6582719175665185,0.154248407574094,0.8101605550022392,6923,no,100622
consciousness,bewusstseinszustände,5,0.6828386481223427,0.1070533712589871,0.8644708787628529,6883,no,246043
passion,freude,5,0.5735004058184381,0.1319361586017714,0.8129723276958173,5848,no,412537
pond,teiche,2,0.6639635981625849,0.0622952023585272,0.9142245129231776,6458,yes,114161
robertson,garnett,8,0.6452408735247117,0.0977572679288181,0.8684286507936948,6179,no,1268
closest,nah,0,0.5674616633173359,0.0,1.0,6196,no,152420
impression,bauchgefühl,8,0.5327373430006872,0.1312506845638344,0.8023297422315638,5474,no,317679
pulled,angeschoben,3,0.5660067869046157,0.0105337919495887,0.9817293138836416,5577,no,435215
geological,paläontologischen,7,0.7418997634735004,0.1072834159493442,0.8736628108646001,6183,no,35650
measurement,messgröße,5,0.712112610014676,0.1041854980640504,0.8723683210423385,6541,no,179748
hoping,doch,2,0.6396251251999032,0.0185773971175009,0.9717755607315306,6371,no,396564
tough,weich,4,0.5202177654188573,0.1214276500964646,0.8107558362293559,6934,no,638893
crashed,verunglückte,5,0.6981418054611231,0.0433391302890694,0.9415505804674248,6775,no,68819
climb,besteigen,9,0.6074019489810378,0.0414286792706973,0.9361486997271902,6948,yes,194236
protagonist,hauptfiguren,4,0.716132000034674,0.0739309086824379,0.90642402286359,6936,no,36353
inches,brusthöhendurchmesser,4,0.6625562764483037,0.0493039990075632,0.9307392184849906,5975,no,405253
arrangements,kompositionen,7,0.5591150756927956,0.124891963129101,0.8174112895910993,5923,no,266099
professionals,berufsfeldern,4,0.6092681736888031,0.0410003647487846,0.9369485645925651,5444,no,735941
connects,kreuzt,7,0.646076840531727,0.1685696899837526,0.7930762807311195,6089,no,104273
palmer,clarke,1,0.5926800772264352,0.063005369719462,0.9039091533708224,5566,no,1913
routine,routinen,6,0.4702481070423489,0.1171622747525441,0.8005444262075472,6798,no,447950
resumed,pausierte,8,0.5542340494183784,0.0919579021096776,0.857692591354281,6436,no,38067
northeastern,nordöstlichen,2,0.6496862122491379,0.0094195794325216,0.9857085470171816,5763,yes,22339
religions,religion,3,0.7421144670257264,0.1159720812292161,0.8648480372229771,5928,no,109776
adoption,kodifizierung,6,0.5421956829362606,0.0272990163051497,0.9520644944693724,6837,no,212733
ignore,ignoriere,1,0.7596253854855868,0.0895461614344571,0.8945487966957416,6191,yes,268802
plains,plains,0,0.649625891927639,0.0,1.0,5918,yes,41195
jin,jing,4,0.6749173295437079,0.142919600562408,0.8252468245181054,6452,no,3374
randy,willie,8,0.5912184147001767,0.0970990697673859,0.858932728052818,6732,no,5351
rebels,rebellierten,5,0.6382818927636734,0.1193326919138199,0.8424889193961091,5640,no,51578
discovers,begibt,4,0.7113752753980557,0.0261810859233294,0.9645029352381638,5798,no,52200
colours,farbwahl,8,0.6416588581402893,0.101943267692631,0.8629061642629884,5520,no,223886
lit,wörtlich,6,0.4531928118081141,0.0439402788767868,0.9116126451847124,6897,no,124561
lok,haryana,4,0.4809494469205236,0.0524677626896576,0.9016384140886629,6842,no,1457
phrases,wörter,0,0.7130735501949911,0.0,1.0,6774,no,222733
impressed,beeindruckte,1,0.661655335478026,0.0348149874889194,0.9500122455460722,6447,no,263477
amazing,erstaunliche,3,0.5874191848920423,0.0421703905063912,0.9330192364133352,6422,yes,1110594
plaza,einkaufszentrums,9,0.5693463738790744,0.2017052549071668,0.7384024008552018,5457,no,25603
westminster,edinburgh,8,0.5899211376100264,0.2019002118299346,0.7450179741014378,5606,no,6428
garrison,belagerten,4,0.6639368554656229,0.1261768702821826,0.8403054317746953,5634,no,14305
browser,browsern,3,0.7654091342055528,0.064809375663161,0.9219369661206306,6336,yes,329222
monarch,monarch,0,0.7184230409289345,0.0,1.0,6316,yes,21965
authorized,autorisierte,9,0.5769106340574762,0.069308949243439,0.8927470614718821,6277,no,207847
foundations,fundamente,0,0.6760085291269196,0.0,1.0,6902,yes,114814
responses,antwort,6,0.6169201309761949,0.0801033000229702,0.8850780383262808,5824,no,277454
pace,tempos,3,0.5140846461137907,0.0595605448424821,0.8961718048342843,6390,no,360907
mysterious,geheimnisvoller,5,0.7669761800282303,0.0615657551660008,0.9256938574248892,6412,no,146641
henderson,collins,8,0.6473638576467757,0.1100573445078696,0.8546946610488482,6199,no,7086
sheet,bedruckte,8,0.4554093831345147,0.061415092038088,0.88116837536075,5705,no,311451
publish,publikation,8,0.6626249984180914,0.1856898111157006,0.7811074273031375,5859,no,230884
powell,smith,5,0.5912923664054145,0.0830630052649263,0.876826064187516,5755,no,1410
logical,gedankliche,7,0.6331254482229207,0.1710516154613508,0.7872960779586379,6450,no,191562
affiliate,affiliate,0,0.5098148389207332,0.0,1.0,6240,yes,349891
owns,betreibt,0,0.6632161144226365,0.0,1.0,5938,no,159938
approaches,methoden,6,0.5643002511229414,0.0670572926271364,0.8937887203678032,5448,no,385136
proposals,vorschläge,0,0.7873467322810732,0.0,1.0,5593,yes,226607
edu,//e,9,0.4726945922460481,0.1196450270019954,0.7980127901053099,6136,no,46819
madagascar,maskarenen,5,0.6565443873888839,0.1076350907116285,0.8591494618788084,7012,no,763
providence,philadelphia,8,0.5699295122722252,0.1265050494797499,0.8183532862563434,6823,no,19781
marsh,marsh,0,0.588566213173322,0.0,1.0,6286,yes,17766
leicester,wolverhampton,6,0.6818779608447025,0.0702825412046219,0.9065591173517736,6987,no,1493
fossil,fossilien,4,0.7065745596681463,0.0834746069416239,0.8943425163020841,5972,yes,100663
potter,potter,0,0.6641009565145499,0.0,1.0,6324,yes,15429
mcdonald,mcmillan,2,0.5928466751410622,0.1921894436328529,0.7551839475449637,6329,no,1663
