en,fi,position,score,rel_score,ratio_score,index,correctness,freqs
consolidated,muodostettu,4,0.5154305589902664,0.067941040148869,0.8835372852412979,7494,no,55980
enhanced,tehokkaammaksi,1,0.580683074739732,0.0074321944728893,0.9873626908499764,6860,no,263743
convince,uskotella,7,0.6448619767452886,0.0972028994134558,0.8690102408341694,7040,no,173397
jam,keikan,0,0.4204578519322756,0.0,1.0,6416,no,79059
documentation,dokumentointi,1,0.6573496088802695,0.0171408674007618,0.9745869393215568,6105,no,254949
publish,julkaisisi,5,0.7167871503843875,0.1035838621950205,0.8737353458292821,5859,no,230884
tin,jalometallien,8,0.4691796085376394,0.0785844032215509,0.8565360236625066,7010,no,86913
andré,joël,5,0.6209198129062742,0.0744454560143427,0.8929405028670746,5874,no,0
innovative,kehittävää,7,0.6376014007456219,0.0937026393168748,0.8718691075344435,6686,no,519640
skull,luurankoa,5,0.630086010224699,0.0928975312509217,0.8715080967661913,6961,no,71525
convince,yrittää,1,0.6940559554388427,0.0480089207199017,0.9353036071880708,7040,no,173397
focusing,keskittyvää,6,0.6325110907664269,0.0636393097838043,0.9085839644227678,5985,no,280834
coordinates,koordinaateista,3,0.6847115049614263,0.0190448667929807,0.9729382673360336,6616,no,57496
sudden,äkillinen,1,0.6847717599786158,0.0005648462212237,0.99917581197894,7275,yes,259275
legends,legendaa,3,0.6548540795967603,0.0592028649831424,0.9170894346276922,6152,no,57188
naples,genovan,8,0.6826974583417473,0.0632432410945738,0.915216797873659,6698,no,1879
diplomat,diplomaattina,4,0.72627015293767,0.1038432993841615,0.8749046903243028,6717,no,20902
witnesses,silminnäkijän,9,0.62219055203384,0.0655095425945141,0.9047411173762936,6949,no,128917
cream,juoman,9,0.5840003450831261,0.0475887491362565,0.9246523577246466,6322,no,438190
maya,atsteekkien,8,0.3970757449975847,0.0718977783160209,0.8466911781969781,7137,no,5492
spa,kylpylähotelli,4,0.4304389544687068,0.0264618839083499,0.9420839672731958,7100,no,165022
tribune,sanomalehteen,3,0.5543320096367175,0.0209851376476049,0.9635242270343212,6674,no,3120
considerably,suuremmaksi,8,0.6282087128067178,0.1910812471243279,0.7667721362771124,6728,no,266110
nest,pesiä,8,0.5564806026262159,0.0592370959634149,0.9037917927337412,7035,no,90391
wisdom,viisauteen,4,0.6422340823977959,0.0842203477309921,0.88406657838667,7680,no,304118
newfoundland,kanadan,7,0.6333906226689365,0.0776415026623497,0.8908045081279911,6102,no,1983
viii,xiii,8,0.6028057281312209,0.1084628807505583,0.8475078480954218,6158,no,10280
honey,hunaja,2,0.6150368706365295,0.0418140752657667,0.9363416075951172,7667,yes,151249
thermal,lämpöenergia,0,0.7105347366966693,0.0,1.0,6643,no,122186
galleries,näyttelyjä,9,0.6903811470577421,0.0794394305371056,0.8968078629629537,6923,no,100622
panels,peilit,7,0.5700742520430513,0.1308160753383876,0.8133572825478659,7310,no,276890
measuring,mitataan,1,0.6666699878054636,0.0082625125369473,0.9877580164938634,6879,no,153363
marsh,lammikko,7,0.4013541832328959,0.0249910193177597,0.9413831346799536,6286,no,17766
ear,huuli,2,0.585542977486945,0.0222037828606569,0.9634654031755636,7628,no,297145
chapman,graham,6,0.608345022309819,0.0214866637770807,0.9658850701675936,7663,no,1760
kiev,minskin,4,0.6849392300439335,0.0769369482203271,0.8990164669597516,7513,no,988
connor,connors,6,0.6052603283860731,0.0523050470789218,0.9204565066371774,6074,no,1107
footnotes,alaviitteet,2,0.6136199554470456,0.0085226182823587,0.986301181365438,6318,yes,15097
milton,milton,0,0.548776416072023,0.0,1.0,6182,yes,2018
cello,alttoviulua,2,0.717879592000805,0.0104270675590165,0.9856831357750888,7280,no,18903
superman,teräsmiehen,1,0.6954151375660931,0.0075007538763568,0.9893290876366948,7259,no,7316
conferences,konferenssia,7,0.6641156998369787,0.121773545426869,0.8450499912541928,5837,no,169878
wednesday,perjantaina,0,0.7227506888715193,0.0,1.0,6291,no,14746
polar,pohjoisnavan,6,0.5059676290198969,0.0080099861611686,0.9844156906359688,7450,no,57706
fights,kaksintaisteluun,9,0.6074333269271902,0.063319599455034,0.9055992199742536,6827,no,104969
salvador,hondurasissa,6,0.6830828689075067,0.0702894165251807,0.9067002889749108,5997,no,1692
gif,svg,1,0.6405563270285322,0.0314365778705513,0.9532188842451064,7194,no,21484
innocent,syyllistä,1,0.5863826929522786,0.0040847218885808,0.993082223022109,6631,no,186939
afghan,afganistanin,0,0.7737792312359582,0.0,1.0,7540,yes,3899
geometry,geometriasta,5,0.6612297695580791,0.0364349059983644,0.9477759054243292,6345,no,55491
phrases,sanat,8,0.6302305679684965,0.1022017543972515,0.8604625283778561,6774,no,222733
privacy,yksityisyyden,0,0.7234648480871411,0.0,1.0,6634,yes,359031
observer,tarkkaile,8,0.4393499097428377,0.0849969580734153,0.8378993691191442,6119,no,57335
ulster,irlantilaiset,5,0.6455743795847897,0.05584199014046,0.92038681651765,6725,no,557
tight,venyvät,8,0.4773036308258539,0.0514304818217231,0.9027290265721823,6791,no,402805
deliberately,tarkoituksen,9,0.5699059093523366,0.0991103922307671,0.8518565362365003,7505,no,103091
jesse,marty,0,0.6446138699352948,0.0,1.0,6053,no,2748
thames,mersey,5,0.5200496937162586,0.1803588582721761,0.7424947799964123,6951,no,877
fossil,fossiililöydöt,8,0.6339523231103149,0.0672520569279386,0.9040906491139292,5972,no,100663
lancaster,middlesex,5,0.6045876860629851,0.040527212118234,0.937178303845574,6510,no,7852
flooding,tulvimista,6,0.7187704102552901,0.0760694294688512,0.904295902561638,7271,no,88829
stefan,lukas,5,0.5319325408847236,0.2066923787383732,0.7201659824260417,7368,no,1228
hydrogen,vetyä,1,0.7671263902620206,0.0173510865596973,0.9778819825012764,6156,no,100436
evaluation,arviointi,0,0.6761964444504229,0.0,1.0,5887,yes,359796
easter,joulupäivänä,7,0.6144490682418668,0.0710153733872211,0.896398165864819,7313,no,14774
twins,sisarukset,2,0.5359556715595976,0.0239379558433134,0.9572455290224492,6177,no,79071
hydrogen,jalokaasu,6,0.7444782915281538,0.039999185293564,0.9490116842415676,6156,no,100436
gravity,painovoima,0,0.7016060565015628,0.0,1.0,5882,yes,116319
hung,wang,7,0.4614886214701202,0.0351238525893904,0.9292731165162366,7706,no,143918
wording,sanamuodon,3,0.6944706922833314,0.0476732856608417,0.9357627534849742,6002,no,55463
julia,julianna,2,0.6254414449297856,0.0279073163581539,0.9572857285240114,5861,no,2553
roberto,gustavo,2,0.66850117740448,0.0589931762003709,0.9189090940595616,6835,no,670
reasonably,kohtuulliset,6,0.6397930017796594,0.0544553394794316,0.9215621611991592,7217,no,212854
murders,murhasta,8,0.7168414339307536,0.1083268607546917,0.8687214942062382,6999,no,46043
sailed,purjehtineet,3,0.6912443840352621,0.0725820279716006,0.9049757551838252,5927,no,39406
acknowledged,kiistänyt,6,0.6545900869121887,0.0493192735877016,0.9299351928596646,6705,no,171634
permit,edellyttää,8,0.6201286861944949,0.0567165815061627,0.9162045090470422,6676,no,353092
marines,erikoisjoukkoja,6,0.6451908475263222,0.0729507957374193,0.8984172601300775,6645,no,13557
philosophers,filosofit,0,0.811755887192997,0.0,1.0,7075,yes,39041
honored,kunniamitalin,0,0.637250400510148,0.0,1.0,6656,no,141792
itv,televisiokanavalle,5,0.6021859851092006,0.1495461181600967,0.8010646113027263,7156,no,1084
thermal,lämpöteho,6,0.691552775077819,0.0189819616188503,0.9732849632276968,6643,no,122186
sheep,lampaita,0,0.7147308178404504,0.0,1.0,6084,yes,141415
angry,suuttui,5,0.6542647558837893,0.0290198465184838,0.957528903159157,6245,no,265826
cumberland,lincolnshire,8,0.5848288292727862,0.0377500484203293,0.9393650350615697,7636,no,648
slight,tasaisempi,8,0.5279576086837325,0.0438290702246551,0.9233471645258852,7245,no,212485
prohibited,kiellettyjä,3,0.7341726657793068,0.0350342688845988,0.9544540392112996,7090,no,108953
duchy,suurherttuakunnan,6,0.6892807005093893,0.0670283410770996,0.9113744020083429,5944,no,1402
exceptions,poikkeuksen,9,0.6397074190079672,0.1579631844720491,0.8019694046854686,6706,no,120147
baldwin,stewart,2,0.5352039131416435,0.0181901701738089,0.9671298072707438,7432,no,2009
vague,epämääräistä,3,0.6136714133444197,0.0296589394127639,0.9538978080458168,7095,no,84240
bolivia,paraguay,6,0.7474901677730383,0.0525202148097506,0.934350583500939,6394,no,849
speedway,speedwayn,1,0.5388577598674346,0.0338003421905807,0.9409764009814772,6468,no,6178
fountain,monumentin,9,0.5094398771544031,0.1755393217691888,0.7437304343766359,7338,no,70373
innocent,syyllinen,0,0.5904674148408595,0.0,1.0,6631,no,186939
forget,ethän,2,0.6085212094762579,0.0623941481488791,0.907001460855304,6395,no,726877
implement,toteuttaisi,9,0.6241513482657934,0.0807076795114709,0.8854981261061827,6742,no,402948
investors,pääomistajat,1,0.7009066696330597,0.0025915780301055,0.996316155671014,6824,no,520687
chapman,smith,3,0.6134203800215128,0.0164113060653869,0.9739433464083884,7663,no,1760
conquest,valloituksensa,9,0.685769906778342,0.077151541327695,0.898873545213305,6021,no,33817
sculptor,kuvanveistäjien,5,0.7271147196049794,0.1136869979772163,0.8647873861341125,6117,no,19123
stan,jimmie,8,0.5508084277386351,0.0350043964116587,0.940246449089892,6786,no,3580
ist,mein,3,0.4763674102331317,0.0422145353820026,0.9185962108034278,7165,no,13938
leicester,manchester,4,0.6984466587578446,0.0281715582573418,0.9612292155665112,6987,no,1493
destroying,tuhoamalla,4,0.7495689448125319,0.0558463993118615,0.9306613665616528,7698,no,95451
disabled,näkövammainen,7,0.5206162422700932,0.0550713942358085,0.90433806331145,6626,no,210179
protagonist,henkilöhahmo,9,0.6590465821188067,0.1268066994050731,0.8386382008112543,6936,no,36353
viewing,katseluun,4,0.6746479298541479,0.0181120156965104,0.9738552787111362,7016,no,282840
loading,asentamisen,7,0.5930447046177356,0.0230534852509723,0.962581475436756,7391,no,130271
silence,hiljaisuuden,2,0.596785882069409,0.0359414055657687,0.9431960557602944,6989,no,192256
rpm,kierrosnopeus,5,0.5483795919996677,0.1012554976628979,0.8441348084884204,7222,no,41601
strongest,vahvimmat,7,0.6228760626588554,0.0578457256940458,0.9150229555101924,7617,no,114403
ludwig,heinrich,7,0.6336125847538205,0.1055892472398942,0.8571577576382521,6456,no,833
disorders,oireet,2,0.7319778153165846,0.0094655337965716,0.9872336385404314,6653,no,256984
diploma,kandidaattitutkinnon,4,0.7164755358154266,0.0180071882533258,0.975483169769368,7223,no,80053
identifying,tunnistamisessa,1,0.6490955165704093,0.0452131621396872,0.9348803154474672,6920,no,194199
questioned,huomauttanut,4,0.697885973955202,0.0280525183266365,0.961356893697069,7240,no,113976
plateau,tasankoa,1,0.691277302548689,0.0235091105024123,0.9671103002614968,6991,no,35516
superman,supersankareiden,6,0.6396858963784839,0.0632299950639659,0.9100461437367534,7259,no,7316
acknowledged,tunnustanut,2,0.6666007808254171,0.0373085796744732,0.9469980344515124,6705,no,171634
princes,prinssien,7,0.6175634821224463,0.0568408704928595,0.9157169281716028,7546,no,22299
publicity,julkisuuskuvaa,5,0.5894702982975342,0.0757941698409168,0.8860691146590096,7101,no,118875
loading,kuormat,2,0.6026273991440156,0.0134707907246923,0.9781353184505168,7391,no,130271
placement,sisällyttäminen,4,0.5236144789743905,0.0291634956191938,0.947241936257255,7214,no,219681
distributor,maahantuoja,4,0.5693118967119088,0.0309286543443645,0.9484729009229086,7167,no,74252
ecclesiastical,hiippakuntansa,5,0.6820136282660612,0.0428112717877879,0.9409357049066508,7697,no,18994
potter,potter,1,0.5169494970452739,0.0158294884328051,0.970288827329402,6324,yes,15429
telegraph,sanomia,7,0.5167468973009712,0.1015915946565221,0.8357022957847724,6056,no,17569
consultant,konsultti,0,0.7084230135906217,0.0,1.0,6413,yes,230353
slavery,orjakauppaa,7,0.6075003071142548,0.1430478077362963,0.8094088774511412,5903,no,92619
illustrate,kuvaavaa,7,0.5603571531340885,0.0476150030299106,0.9216822636577018,6276,no,119205
aunt,isoäiti,2,0.7609365634306755,0.0075303656999259,0.9902007940557112,7483,no,65845
seoul,pjongjangin,3,0.6503898959293655,0.0161443595791836,0.9757786498656909,6170,no,1115
glenn,bruce,8,0.5533790899621187,0.0616903191082944,0.8997018577114243,5983,no,1933
ethics,eettiset,9,0.6455026709435299,0.0878415824163383,0.8802178076477917,6008,no,152610
itunes,digitaalisesti,9,0.6014562876187656,0.1165340864254691,0.8376940824860006,7526,no,22104
concentrated,keskittivät,8,0.5011622488539669,0.073327499779743,0.8723606470713613,6916,no,128634
magnitude,voimakkuudella,6,0.6253831787074475,0.0581659099687187,0.914906023675097,6194,no,103281
bolivia,ecuadorin,2,0.7753060051571007,0.0247043774256883,0.9691199289865068,6394,no,849
anton,wolfgang,3,0.5122679010192548,0.0997607039491288,0.8369999324553101,6811,no,663
shots,laukauksia,1,0.5939014381365335,0.0191517771605459,0.9687600086213312,5961,yes,354211
cohen,cohenin,1,0.5440256599272953,0.0252513480079636,0.95564312688554,6523,no,1771
bike,polkupyörä,1,0.6532901520404928,0.0247696938282711,0.963469752737629,7002,yes,539581
inferior,heikompi,1,0.5290378689318866,0.0096383273552713,0.9821073820939112,7541,no,80728
debates,keskustelujen,3,0.7005607531699065,0.0399671059296304,0.9460288962278482,7318,yes,86744
variables,satunnaismuuttujia,9,0.7048444765334021,0.0721773177279965,0.9071103046773548,7276,no,170150
nationally,maanlaajuiseen,9,0.4480632031554284,0.1060107301607501,0.8086704250346752,6649,no,119931
webster,chesterton,7,0.529296527116297,0.0544362320223715,0.9067445998701608,7187,no,2169
fed,syötetty,2,0.4516934411121558,0.0106626387281611,0.9769384697356124,6101,yes,201404
coin,kolikkoa,2,0.6625848005727162,0.0213213844042308,0.9688241093989384,6172,yes,126345
randy,dave,8,0.628626309974201,0.0563499081914746,0.9177345042104144,6732,no,5351
settle,asumaan,7,0.4725478223648169,0.0685765711794211,0.8732702277007683,6633,no,262045
macedonia,serbia,6,0.7505832872468221,0.0284626716148078,0.9634647079661404,6007,no,554
fault,rikkoneen,5,0.4422380780158297,0.0482538254437192,0.901621565813066,6212,no,264767
nato,rauhanturvaoperaatio,3,0.5966208271983809,0.1764459033976249,0.7717585087879909,6094,no,1466
unused,käyttämätön,0,0.5167045952793261,0.0,1.0,6718,yes,59608
mixture,sekoita,7,0.6433679849143592,0.0919205480683162,0.8749871051362064,6335,no,274176
thomson,shaw,2,0.5131657229607742,0.0065462391238204,0.9874041014996784,7372,no,1601
algeria,tunisiassa,3,0.7715383169825214,0.0252875833048604,0.968264606740644,6135,no,578
nationwide,maailmanlaajuinen,5,0.508591532298154,0.1234957328457927,0.8046223367311969,6297,no,172153
garcia,vazquez,7,0.5917427877981899,0.028430782394437,0.9541567332745148,7011,no,1943
foods,ruokia,0,0.7058417162064513,0.0,1.0,6072,no,805974
minimal,riittävällä,9,0.5574186349231167,0.0877885287704691,0.8639374549595661,6077,no,282593
rainfall,sateiden,8,0.666328258195843,0.0651573049346955,0.9109246877602863,7281,no,54676
performers,esiintyjää,5,0.6502120688399615,0.0717894343183029,0.9005688575380063,5947,no,107213
researcher,tutkijan,1,0.7663052853935783,0.0941651492070696,0.8905655029846871,7069,yes,108541
determining,määrittämiseksi,4,0.7273668658979668,0.036136231762752,0.9526704844113022,7495,no,213879
kurt,dann,3,0.5277613944675312,0.0389620991581467,0.9312502488490776,6221,no,3530
gardner,gardner,5,0.6167209603441095,0.045819914577265,0.9308421316908144,7709,yes,1566
recover,palautua,0,0.6190114959431183,0.0,1.0,7626,no,250867
rational,rationaalisesti,7,0.6864876194063276,0.0489708617055488,0.9334145122216634,7637,no,131790
imprisoned,vangittu,1,0.7929672073408969,0.0115394012447981,0.9856565488441617,6121,yes,46477
garcía,ramón,6,0.7128040899907429,0.0380672592940523,0.949302554518412,7343,no,0
eurovision,euroviisuista,7,0.7435829068346611,0.0367379567352849,0.9529194227010545,5878,no,344
sara,laura,1,0.5777166474455319,0.0038533575613159,0.9933742154372788,7129,no,3501
trick,tempun,0,0.5316478385033778,0.0,1.0,6146,no,219033
cowboys,cowboyn,3,0.5173306793892298,0.0467361156872878,0.917144359329026,7196,no,16194
operators,operaattorien,3,0.6708651098349577,0.0595066052037799,0.9185255891233084,5905,no,233328
brook,stony,8,0.446503060703999,0.0612654062025098,0.8793438147591979,6344,no,13744
ahmed,mohamed,9,0.6928320824213177,0.0349973095321295,0.9519155039367138,6038,no,1089
heir,perijää,5,0.649130934878807,0.0982172014898062,0.8685790507660237,6274,no,34885
espn,urheilukanavan,3,0.5860115694312422,0.0509264466740003,0.9200448938730238,5965,no,3767
alto,saksofonin,7,0.4388870926056248,0.0397529420603638,0.9169460572012016,7370,no,8160
mann,tuckerin,6,0.478877071816727,0.0587030051749232,0.8908013751115352,7270,no,1975
integrity,koskemattomuus,0,0.5739993021183617,0.0,1.0,7427,no,228538
barrier,rikkoutumisen,4,0.5178948946109422,0.0383658914010907,0.9310289483532626,6982,no,147355
monks,munkkien,3,0.6556156197476998,0.0754158884457109,0.8968363366004767,6971,yes,48106
developers,ohjelmoijien,4,0.6287596089265295,0.1036060520245489,0.8585323458639471,6216,no,367394
armament,aseistuksena,5,0.7459338580219694,0.0397430981423018,0.9494154718036656,6981,no,5492
abstract,abstraktin,6,0.6980862689958314,0.0367059646242742,0.950045791252536,5863,no,137841
gerald,edward,8,0.5693350706846838,0.0300492542998962,0.9498664662265413,6494,no,986
uprising,kansannousut,8,0.7204342454178837,0.0704712714575229,0.9108979897675636,6611,no,33232
ultra,äärimmäinen,8,0.3795944774985299,0.0282713333459033,0.9306847188604233,7522,no,68670
telugu,hindinkielisissä,4,0.610407071782697,0.0252034774205067,0.9603476099443258,6886,no,1902
eliminate,poistaisi,9,0.5846973110787458,0.0689678155730354,0.8944905996036472,7308,no,372089
larvae,ravintokasvin,6,0.6456019427653308,0.0617692926723455,0.9126776866546932,7175,no,26769
debates,keskusteluiden,9,0.6734558123025001,0.0670720467970369,0.9094267069457794,7318,no,86744
tibetan,tiibet,4,0.7210542570169748,0.0228751228587728,0.969250948440034,7575,no,2275
cox,wilson,5,0.5569621434351393,0.0218431671815895,0.9622616330898636,6127,no,3786
enlisted,ammattisotilas,5,0.6011340899232739,0.0267767500750596,0.9573558085489802,6460,no,37666
notre,saint,4,0.5343563548070729,0.1517166479009899,0.7788622387090951,6005,no,1690
ferguson,robertson,1,0.6382729520146431,0.0146306845125953,0.977591356987357,7562,no,1202
arrangements,sovituksia,2,0.5656479509605152,0.0423537482432314,0.930339424546512,5923,no,266099
fusion,tekno,2,0.5015469415672298,0.0373694655343911,0.9306581409622132,6203,no,76200
icon,ikonia,2,0.604118642391599,0.0637043925632827,0.9046088720680522,6724,no,180199
butterfly,lintu,0,0.4525046028000227,0.0,1.0,6132,no,57621
cubs,dodgers,6,0.4455304201504113,0.0318051092557117,0.9333694910678824,7632,no,13046
astronomical,tähtitieteellisiä,3,0.7628870763202127,0.0319944350276435,0.9597494285992492,7658,no,31601
receiver,antenni,5,0.5088526729890156,0.046991300141452,0.9154595490587027,6284,no,169656
slam,turnausta,3,0.4961187272369924,0.0438278038420594,0.918829363058464,7036,no,33767
itv,televisionin,6,0.6018858943694619,0.1498462088998354,0.8006654122550422,7156,no,1084
unofficial,epäviralliset,1,0.6701373915563059,0.0347893102733241,0.950648329559614,6783,no,34310
forget,unohtaa,1,0.6463910309298241,0.0245243266953129,0.963446466955053,6395,yes,726877
cluster,komponenttia,0,0.4959306490541299,0.0,1.0,6853,no,103673
honest,rehellisesti,2,0.6811766088654683,0.0288977100229532,0.9593032598782184,6685,no,443985
mandatory,pakollista,0,0.6278200279470775,0.0,1.0,6967,yes,155901
answered,vastattu,2,0.6705709549583818,0.0145323140550277,0.9787881408361178,7163,yes,279588
kit,muovinen,7,0.4171512333280462,0.0204393858381364,0.9532910785951418,6309,no,288807
alias,kirjailijanimeä,9,0.4211725034160437,0.1721561890797903,0.709846850056052,6929,no,24360
bike,polkupyörät,3,0.646482571775349,0.0315772740934149,0.9534299600753432,7002,no,539581
healthcare,terveydenhuollossa,2,0.7665700439908825,0.0088164501492721,0.9886296057309472,6515,no,403091
jackie,marnie,8,0.5943663563986755,0.0940932515455156,0.8633278547357521,7169,no,3044
lynn,kirsty,6,0.570302616723446,0.0410421105145764,0.9328658469011428,6368,no,2685
entrepreneur,konsulttiyritys,5,0.6197349821960267,0.1258639421021015,0.8311908212306182,6804,no,108276
cognitive,kognitiivisten,2,0.7528831856353874,0.0086782494181373,0.988604662711778,7033,no,125332
diplomat,suurlähettiläs,5,0.7120886474530368,0.1180248048687948,0.8578208743170239,6717,no,20902
sketch,sketsi,8,0.4984962626949307,0.0597700668201874,0.8929362856755113,7268,no,66752
alphabet,kirjaimistoa,5,0.7448163004042914,0.021430845807518,0.9720314184353332,7377,no,42784
automobile,auto,1,0.7156180421415148,0.0208812326476515,0.9716479929275844,6210,yes,330119
cliff,jyrkänteen,0,0.5655026007202004,0.0,1.0,6142,no,55687
maple,koivun,4,0.4291171467032931,0.0445283643068063,0.9059879946674784,7346,no,49738
trilogy,trilogiasta,3,0.6588665151284443,0.0605549421849547,0.9158282790020046,7549,no,33748
comparable,verrattavan,4,0.562410505349213,0.0232323252467483,0.9603302148801058,6104,no,176111
serie,italialaisseura,1,0.6062543222150671,0.0484853675382379,0.9259471079926338,5875,no,2847
precedent,suuntaviivat,4,0.62920298974411,0.0200783347008838,0.9690760631101676,6993,no,48777
convoy,maihinnousualuksia,9,0.6527891908750125,0.0559778539706948,0.9210208003069884,6735,no,18503
adrian,nicholas,3,0.5649880169872701,0.0299688573017929,0.9496285216678874,6267,no,1441
followers,kannattajiensa,4,0.5929343280576622,0.0868028026098042,0.8722994541661003,6305,no,209040
humor,huumoristaan,9,0.6252467506767446,0.0990839117599401,0.8632062441943064,7326,no,176017
workshops,työpajassa,8,0.5902031679076312,0.1565274174083784,0.7903830103033246,7202,no,244888
batteries,ammukset,6,0.5614896782112262,0.0403677907609132,0.9329279890306024,7623,no,209214
marco,daniele,4,0.5931198617445455,0.0336003092083389,0.9463870627344704,6202,no,1293
tyler,bryan,6,0.6277956040402222,0.0843268334496009,0.8815837993437666,5981,no,3957
randy,mike,0,0.6849762181656757,0.0,1.0,6732,no,5351
blogs,keskustelupalstojen,8,0.6509595065365245,0.078624410111778,0.8922339043972113,6887,no,361395
diary,päiväkirjaan,4,0.7186535595696764,0.0320360276627281,0.9573245343913234,7057,no,75370
geneva,lausannen,4,0.6155402172931395,0.1093109779953291,0.849195284900059,6496,no,2905
ace,jetfire,6,0.4112273579624449,0.1988220861413662,0.6740885709133881,5922,no,40444
comedian,radiojuontaja,5,0.6669969874094651,0.1293905960066355,0.8375281098035015,5865,no,35999
beck,stoll,4,0.4344618472011133,0.0107836938864347,0.9757803438972242,7421,no,5813
entities,itsenäisiä,2,0.6022443509544961,0.0313480272862646,0.9505233516645104,7168,no,185095
rainbow,sateenkaari,5,0.4556097584005236,0.0551922777855977,0.8919497694298789,7159,yes,52785
lover,rakastettua,7,0.6858708813863558,0.0631754470246229,0.915658825591412,6027,no,173040
rational,intuitiivinen,0,0.7354584811118765,0.0,1.0,7637,no,131790
cheshire,yorkshiren,1,0.6927701055329658,0.0115294471389451,0.9836299098938716,7566,no,1286
nigerian,sudanilainen,9,0.5873132616153374,0.0640453787984469,0.9016741702270792,6051,no,2582
maría,martín,2,0.7061909981449268,0.0579475397466833,0.9241661860078796,6406,no,0
loves,rakastanut,6,0.6671104122874879,0.0952392499815715,0.8750714341525369,6425,no,383184
bradley,mccall,5,0.5943924684365502,0.0614184525857973,0.9063473165557356,6018,no,2776
nose,jalkojen,8,0.5727557907714209,0.0480292000667097,0.92263150563311,6388,no,305043
identifying,tunnistamisen,2,0.648722504581469,0.0455861741286276,0.9343430731510964,6920,no,194199
tyler,jamie,4,0.638695573167369,0.073426864322454,0.8968901126310833,5981,no,3957
investigate,selvittävät,3,0.686656225179928,0.0450007542042569,0.9384947380094252,5966,no,241373
afraid,pelkäämään,8,0.6021124604162984,0.0447127129752129,0.9308735732396284,6208,no,401203
refugees,pakolaisuus,9,0.6401167401151873,0.1641893105301706,0.7958621467556677,6266,no,90529
diary,päiväkirjasta,7,0.7022714790748505,0.0484181081575539,0.935501825280328,7057,no,75370
jessica,jennie,3,0.6508490726916065,0.0338046268489247,0.950625218454803,6990,no,7307
assumption,oletettava,9,0.525559758010132,0.0454927789954892,0.920335212528718,6224,no,131169
creatures,hirviöitä,2,0.7164256732211347,0.0158219781106416,0.9783925860576468,6983,no,191788
reflects,korostaa,8,0.5886151902432459,0.1056656636373147,0.8478055918628389,7107,no,198962
crops,viljelyksiä,2,0.7348114519931054,0.0115956821760961,0.9844646686168094,6397,no,169439
incomplete,puuttuva,9,0.524816284813161,0.0335636053114408,0.9398910922383842,6246,no,78064
teenage,tytön,9,0.5739151402080874,0.1440202258037349,0.7993966690848834,7208,no,110938
batteries,ammuksia,4,0.561981313971765,0.0398761550003744,0.9337448531319624,7623,no,209214
determining,määrittämisessä,6,0.723387789273499,0.0401153083872198,0.9474588793285472,7495,no,213879
prohibited,sallittu,6,0.7073315201449725,0.0618754145189331,0.919559468680598,7090,no,108953
sick,sairas,2,0.646692576161643,0.0174986426249845,0.9736542096160924,6598,yes,422989
retreat,hyökkäystä,6,0.5800923134267111,0.0575194087594881,0.909789285927383,6188,no,132860
unanimous,äänestyksellä,7,0.5392623337272592,0.0863117496091918,0.8620279325689856,7365,no,33985
witnesses,silminnäkijöitä,4,0.6590167140330605,0.0286833805952936,0.9582908584434692,6949,no,128917
foods,ruoka,1,0.6688853116364781,0.0369564045699731,0.9476420793480506,6072,no,805974
rounded,leveät,7,0.5650764204634178,0.018796375182439,0.9678074140076226,7591,no,95984
miscellaneous,sisältyviä,5,0.4286660642976856,0.0927204683980351,0.8221655862136614,7520,no,24875
abdul,abdul,2,0.6988817958481974,0.0109041325172342,0.9846374349202084,6190,yes,863
synthesis,synteesillä,5,0.6804017911539724,0.0539342997370602,0.9265536579148425,6168,no,67281
monkey,apina,0,0.5542095604439012,0.0,1.0,7424,yes,58137
cannon,ase,8,0.5629836516999075,0.0370431182283452,0.9382642240565788,6058,no,31463
fees,maksamat,8,0.6951095708520569,0.07510492919203,0.9024882949000168,6969,no,777365
condemned,syyttivät,6,0.6339180227480792,0.1059826136983981,0.8567610183342981,7677,no,74875
decent,kohtuullinen,3,0.6363964528227697,0.0188515876561985,0.9712298450485736,7631,no,340417
alberto,alberto,0,0.7285564915277593,0.0,1.0,7503,yes,514
arrangements,sovitut,4,0.5582830475161414,0.0497186516876052,0.9182261303665468,5923,no,266099
attract,houkutellaan,9,0.60677901729552,0.0727699660856898,0.892914318370972,7048,no,346464
airborne,laskuvarjojoukkojen,7,0.5872744730738277,0.0190273729395592,0.96861732639498,7460,no,39027
dimension,ulottuvuutta,1,0.6661730553085479,0.0002397131304545,0.999640293310982,6907,yes,163471
conquest,valloittamisen,3,0.7394204538027914,0.0235009943032457,0.9691960497878422,6021,no,33817
artifacts,esineet,4,0.6737572557070413,0.0365460395383374,0.9485486836637688,7710,no,65704
div,refname,6,0.3276117199606224,0.0448498831820469,0.8795852168287331,6628,no,22178
refugees,pakolaisina,3,0.7075098370892537,0.0967962135561041,0.8796525110330365,6266,no,90529
cameras,kameraa,2,0.7265010852518566,0.0425143007718122,0.9447159295581328,7013,no,310539
enzyme,entsyymiä,5,0.7284349886780481,0.0106014141022616,0.9856550853755264,6153,no,63225
shrine,pyhäkön,4,0.7032425380346252,0.0130503226457225,0.9817807444941904,6587,no,28783
prestigious,arvostetut,0,0.6696488689496002,0.0,1.0,6079,no,139260
broader,laajempaan,6,0.645895412081648,0.0879357411078336,0.8801689724868796,7300,no,164786
