et,sk,position,score,rel_score,ratio_score,index,freqs,correctness,note
vangi,odpykával,7.0,0.4550359415578969,0.0639743835622109,0.8767377439988189,2022.0,0.0,no,meaning
põhimõte,dodržiavaní,7.0,0.5083852978678135,0.0478627638340652,0.9139542820380786,9027.0,347800.0,no,meaning
vuntsid,vrkoče,2.0,0.5275213338989815,0.0201108109144749,0.9632767887989384,136693.0,0.0,no,meaning
läbirääkimised,podpísania,7.0,0.5468157139192974,0.1005373533958081,0.8446947137938398,8527.0,0.0,no,meaning
laupäev,sviatok,8.0,0.5787940830161693,0.0515271325180211,0.9182525809886434,34506.0,339416.0,no,meaning
seoses,nespojené,8.0,0.4044380978369014,0.045620745791208,0.8986338199168793,695.0,441101.0,no,meaning
ammu,dávno,0.0,0.5516866761029806,0.0,1.0,8069.0,270403.0,yes,1
demokraatia,demokracia,0.0,0.7113951928893784,0.0,1.0,4098.0,110824.0,yes,1
dressid,-,0.0,0.0,0.0,0.0,0.0,0.0,no,not_language
eel, počas,0.0,0.4008199591254558,0.0,1.0,4673.0,106733.0,no,meaning
eesotsas,predsedali,0.0,0.4971227289003983,0.0,1.0,3280.0,0.0,no,meaning
elama,odsťahovať,0.0,0.6560649090487644,0.0,1.0,1285.0,1552401.0,no,meaning
enese,sebaúctu,0.0,0.5063838213654144,0.0,1.0,4048.0,0.0,no,meaning
ettevõte,firma,0.0,0.6253994304782498,0.0,1.0,1464.0,1428160.0,yes,1
ettevõtlus,podnikanie,0.0,0.6089014958954875,0.0,1.0,31008.0,139413.0,yes,1
hindamine,prognózovanie,0.0,0.7044558635608409,0.0,1.0,6466.0,229765.0,no,meaning
hommik,ráno,0.0,0.6559511200089694,0.0,1.0,20865.0,659630.0,yes,1
jutumärgid,úvodzovky,0.0,0.630845686098968,0.0,1.0,54936.0,0.0,yes,1
järgmine,predchádzajúci,0.0,0.4733353040547937,0.0,1.0,1855.0,1661707.0,no,meaning
kalad,rybky,0.0,0.6045810359839999,0.0,1.0,7921.0,0.0,yes,1
kanal,kanál,0.0,0.7065876181687984,0.0,1.0,2145.0,195056.0,yes,1
kell,utc,0.0,0.5816666611016033,0.0,1.0,138.0,1860327.0,no,shortcut
kilo, kw/kg,0.0,0.4245380692684447,0.0,1.0,17521.0,106652.0,no,shortcut
kontoritarbed,-,0.0,0.0,0.0,0.0,0.0,0.0,no,not_language
kuivõrd,ale,0.0,0.467540069048102,0.0,1.0,7306.0,101438.0,no,meaning
laekuma,účtovať,0.0,0.6417258509749921,0.0,1.0,305045.0,135172.0,no,meaning
lastevanemad,-,0.0,0.0,0.0,0.0,0.0,0.0,no,not_language
laul,pesnička,0.0,0.5591577366042393,0.0,1.0,752.0,392297.0,yes,1
laupäev,nedeľou,0.0,0.6303212155341904,0.0,1.0,34506.0,339416.0,no,meaning
lugu,príbeh,0.0,0.4856305398807206,0.0,1.0,902.0,1104562.0,yes,1
maantee,nadjazd,0.0,0.5504312245973546,0.0,1.0,877.0,219004.0,no,meaning
madalale,vysoko,0.0,0.5103561833649211,0.0,1.0,24269.0,26.0,no,antonymum
mahtuma,vtesnať,0.0,0.6126846072537034,0.0,1.0,112332.0,213662.0,yes,near_equivalent
matused,pohreby,0.0,0.6523287623239725,0.0,1.0,18043.0,0.0,yes,not_basic_form
meenutama,opomenúť,0.0,0.5986191047297225,0.0,1.0,63154.0,397439.0,no,meaning
miski,nedokážem,0.0,0.5464652631943332,0.0,1.0,3749.0,3791215.0,no,meaning
märkmed,lovecraftove,0.0,0.5470008472357479,0.0,1.0,19407.0,0.0,no,not_language
neli,štyri,0.0,0.6972197458430018,0.0,1.0,516.0,863991.0,yes,1
nemad,potomci,0.0,0.4467310769104705,0.0,1.0,5796.0,0.0,no,meaning
ohver,obeť,0.0,0.5871036817386306,0.0,1.0,15518.0,186708.0,yes,1
olemasolu,existenciu,0.0,0.5832002708441335,0.0,1.0,1319.0,195567.0,yes,not_basic_form
olud,óky,0.0,0.4833960597814271,0.0,1.0,32436.0,0.0,no,meaning
paiknema,umiestňovať,0.0,0.5789762169731858,0.0,1.0,48196.0,116486.0,yes,near_equivalent
peamiselt,prevažne,0.0,0.595090609031323,0.0,1.0,239.0,307417.0,yes,1
pidu,fašiangový,0.0,0.5221217015444075,0.0,1.0,13249.0,237563.0,no,meaning
pood,predajňu,0.0,0.6181823555576068,0.0,1.0,16503.0,513985.0,yes,not_basic_form
prillid,okuliare,0.0,0.5915154496390306,0.0,1.0,27376.0,0.0,yes,1
põhi,pätke,0.0,0.4175854877637995,0.0,1.0,5547.0,317683.0,no,meaning
põhimõte,princíp,0.0,0.5562480617018788,0.0,1.0,9027.0,347800.0,yes,1
põhjendama,vynucovať,0.0,0.6760087943233084,0.0,1.0,96011.0,121083.0,no,meaning
püksid,nohavice,0.0,0.6373345986843291,0.0,1.0,10577.0,0.0,yes,1
raadio,rádiu_fm,0.0,0.5498892179169683,0.0,1.0,1163.0,148117.0,yes,near_equivalent
ripsmed,panôžky,0.0,0.7082325613536724,0.0,1.0,68151.0,0.0,no,meaning
samasugune,podobný,0.0,0.5724020277440431,0.0,1.0,8596.0,232692.0,yes,near_equivalent
selge,neprehľadný,0.0,0.5172273563843827,0.0,1.0,1830.0,764054.0,no,meaning
selts,združenie,0.0,0.4334062831003438,0.0,1.0,507.0,185095.0,yes,near_equivalent
seoses,nespojitosť,0.0,0.4500588436281094,0.0,1.0,695.0,441101.0,no,antonymum
sisemine,zužovanie,0.0,0.5640932684707431,0.0,1.0,7545.0,148597.0,no,meaning
soodne,priaznivý,0.0,0.5680622437579086,0.0,1.0,20879.0,137496.0,yes,near_equivalent
suhkur,cukor,0.0,0.6481002906073658,0.0,1.0,28078.0,157996.0,yes,1
sundima,ľutovať,0.0,0.6348125352910816,0.0,1.0,98623.0,292004.0,no,meaning
sõbralik,arogantný,0.0,0.5921097104196287,0.0,1.0,27328.0,132673.0,no,meaning
sülle,hrýzť,0.0,0.5809159073214472,0.0,1.0,105259.0,5.0,no,meaning
tegelema,suplovať,0.0,0.5295253682210767,0.0,1.0,4358.0,817278.0,no,meaning
teie,pozdravujem,0.0,0.5457052962493673,0.0,1.0,5787.0,7.0,no,meaning
tellimus,objednávkam,0.0,0.5626282028129972,0.0,1.0,41001.0,182512.0,yes,not_basic_form
tüüp,typ,0.0,0.6498604631329009,0.0,1.0,2340.0,374774.0,yes,1
vahendusel,sprostredkovane,0.0,0.5706657852231658,0.0,1.0,3552.0,0.0,yes,1
vangi,velezradu,0.0,0.5190103251201079,0.0,1.0,2022.0,0.0,no,meaning
vuntsid,nohavice,0.0,0.5476321448134565,0.0,1.0,136693.0,0.0,no,meaning
võistlus,súťaž,0.0,0.660119933162594,0.0,1.0,4510.0,524195.0,yes,1
õde,sestra,0.0,0.6791531206788264,0.0,1.0,1463.0,229863.0,yes,1
üheksa,deväť,0.0,0.6986574257531476,0.0,1.0,2881.0,166919.0,yes,1
olemasolu,existencii,2.0,0.4978498705584571,0.0853504002856763,0.8536516449792816,1319.0,195567.0,yes,not_basic_form
vangist,odpykáva,2.0,0.488003634562371,0.0173905953527386,0.9655900397682424,47942.0,0.0,no,meaning
enese,vedomosť,1.0,0.48326197575396,0.0231218456114543,0.954339288429262,4048.0,0.0,no,meaning
prillid,nožničky,4.0,0.5028810923094404,0.0886343573295901,0.8501571558550519,27376.0,0.0,no,meaning
jälgima,kontrolovať,2.0,0.583124105174071,0.0228253405853281,0.9623312790447024,20574.0,463215.0,no,meaning
meenutama,pripomínať,2.0,0.5810364392955195,0.0175826654342029,0.9706279580867344,63154.0,397439.0,yes,1
kilo, kw/kg,0.0,0.4245380692684447,0.0,1.0,17521.0,106652.0,no,shortcut
süles,zobudia,2.0,0.4967420350080739,0.0294168509986909,0.9440913157963604,67682.0,0.0,no,meaning
õde,sestra,0.0,0.6791531206788264,0.0,1.0,1463.0,229863.0,yes,1
peamiselt,hlavne,2.0,0.5490986693738993,0.0459919396574237,0.9227143917927244,239.0,307417.0,yes,near_equivalent
laupäev,nedeľu,4.0,0.5924944557267718,0.0378267598074185,0.9399881221269686,34506.0,339416.0,yes,not_basic_form
prillid,záclony,2.0,0.5061276969720542,0.0853877526669764,0.8556457777745554,27376.0,0.0,no,meaning
linn,mestisko,1.0,0.5354452399233447,0.1282580516534102,0.8067539316420919,114.0,1549647.0,yes,2nd_grade
hindamine,zohľadňovanie,3.0,0.691168322894726,0.0132875406661149,0.98113786632572,6466.0,229765.0,no,meaning
õpingud,maturite,0.0,0.580664967254225,0.0,1.0,6881.0,3.0,no,meaning
minister,ministrom,4.0,0.5082750220083082,0.0283432725317034,0.947181687951956,2924.0,305397.0,yes,not_basic_form
õpingud,stredoškolské,3.0,0.5380291051015809,0.0426358621526441,0.9265740753153144,6881.0,3.0,no,meaning
ahi,výveva,1.0,0.398061528987072,0.1492134216694657,0.7273519983137141,24131.0,169140.0,no,meaning
õhtu,večer,1.0,0.6324634437125805,0.0233738719777432,0.9643602591396614,10647.0,832578.0,yes,1
pood,predajňou,2.0,0.5724648038098855,0.0457175517477213,0.9260452011664364,16503.0,513985.0,yes,not_basic_form
õnnelik,láskavý,3.0,0.5248329266974995,0.0246395400119164,0.9551578259062308,9829.0,251656.0,no,meaning
näpp,cvrček,4.0,0.5355200423393869,0.0094079806299471,0.9827353701160702,132113.0,115253.0,no,meaning
esindus,zastupiteľstvo,0.0,0.52534915489853,0.0,1.0,11379.0,104355.0,yes,1
järgmine,predchádzajúci,0.0,0.4733353040547937,0.0,1.0,1855.0,1661707.0,no,meaning
küll,tak,3.0,0.5474403279011191,0.0197483855351729,0.9651819842896237,447.0,2924749.0,no,meaning
kell,„diskusia,3.0,0.5405908702028447,0.0410757908987585,0.9293825937677668,138.0,1860327.0,no,meaning
lõplik,konečný,0.0,0.6330691440475615,0.0,1.0,5056.0,122888.0,yes,1
kalad,rýb,3.0,0.5633163614015622,0.0412646745824377,0.9317466607015278,7921.0,0.0,yes,not_basic_form
raadio,rádio_fm,1.0,0.5328895413175672,0.0169996765994011,0.9690852701862432,1163.0,148117.0,yes,near_equivalent
võimalik,nemožný,2.0,0.5154570199951762,0.033693117312939,0.9386449806275208,209.0,2337813.0,no,antonymum
sundima,načúvať,3.0,0.6244312073577516,0.01038132793333,0.9836466242296714,98623.0,292004.0,no,meaning
sõbralik,prítulný,1.0,0.5567923569789283,0.0353173534407004,0.940353362190816,27328.0,132673.0,no,meaning
elama,odsťahovať,0.0,0.6560649090487644,0.0,1.0,1285.0,1552401.0,no,meaning
paiknema,rozmiestniť,3.0,0.5373180668701147,0.041658150103071,0.9280485987475364,48196.0,116486.0,yes,1
vahendusel,sprostredkované,2.0,0.5622887542366491,0.0083770309865166,0.9853206005977024,3552.0,0.0,no,pos_tag
ripsmed,chrupavky,2.0,0.6870967578640572,0.0211358034896151,0.9701569729451331,68151.0,0.0,no,meaning
põhjendama,zamlčať,4.0,0.6237866254638125,0.0522221688594959,0.9227492758999224,96011.0,121083.0,no,meaning
peamiselt,predovšetkým,1.0,0.5693186492116254,0.0257719598196976,0.9566923768774496,239.0,307417.0,yes,1
olud,óky,0.0,0.4833960597814271,0.0,1.0,32436.0,0.0,no,meaning
miski,cítiš,2.0,0.5328201639226001,0.013645099271733,0.9750302531729622,3749.0,3791215.0,no,meaning
vahendusel,sprostredkovali,3.0,0.555989197179588,0.0146765880435778,0.9742816401059712,3552.0,0.0,no,pos_tag
õde,sestrami,4.0,0.5901255037761106,0.0890276169027157,0.8689137777741035,1463.0,229863.0,yes,not_basic_form
hetk,moment,0.0,0.5307707511454649,0.0,1.0,14109.0,1585458.0,yes,1
demokraatia,demokracií,2.0,0.679540680619866,0.0318545122695123,0.9552224802923772,4098.0,110824.0,yes,not_basic_form
prillid,žehličky,3.0,0.5033246876525923,0.0881907619864382,0.8509070861289316,27376.0,0.0,no,meaning
eeldama,dedukovať,0.0,0.6876364647178783,0.0,1.0,81721.0,262727.0,no,meaning
prillid,fľaky,1.0,0.5257996275660395,0.065715822072991,0.8889026108902247,27376.0,0.0,no,meaning
lõplik,„konečný,1.0,0.541477494060106,0.0915916499874555,0.8553212538493673,5056.0,122888.0,yes,1
suhkur,škrobu,4.0,0.6055606027605946,0.0425396878467712,0.9343624922511526,28078.0,157996.0,no,meaning
ahi,havranka,4.0,0.3809890916778553,0.1662858589786824,0.6961566415945079,24131.0,169140.0,no,meaning
õnnelik,„šťastie,0.0,0.549472466709416,0.0,1.0,9829.0,251656.0,no,pos_tag
nõu,oznamujem,2.0,0.416504334270307,0.0419438182884118,0.9085091344477834,4848.0,282856.0,no,meaning
kilo, kč,3.0,0.4141524738750558,0.0103855953933889,0.975536715915053,17521.0,106652.0,no,shortcut
juur,koreňu,1.0,0.5013948467979539,0.0783978573859247,0.864782952906801,14600.0,128780.0,yes,not_basic_form
õpingud,gymnáziu,1.0,0.5513210231134318,0.0293439441407932,0.9494649310779826,6881.0,3.0,no,meaning
sülle,zožerú,4.0,0.5218475733416228,0.0590683339798243,0.8983186150777256,105259.0,5.0,no,meaning
pulmad,nevesty,3.0,0.5510842751365995,0.0691487410559835,0.8885116734345003,23347.0,0.0,no,meaning
laekuma,vymáhať,2.0,0.5954606325504382,0.0462652184245538,0.9279050105987442,305045.0,135172.0,no,meaning
vuntsid,špicáky,4.0,0.5221708152623344,0.025461329551122,0.9535065101779314,136693.0,0.0,no,meaning
olemasolu,neexistencii,4.0,0.4796056101791304,0.1035946606650031,0.8223686341656554,1319.0,195567.0,no,antonymum
õhtu,popoludnia,3.0,0.6030567927094957,0.0527805229808279,0.9195219275907288,10647.0,832578.0,no,meaning
vuntsid,vrkoče,2.0,0.5275213338989815,0.0201108109144749,0.9632767887989384,136693.0,0.0,no,meaning
sõitma,jazdiť,0.0,0.6331743792447508,0.0,1.0,13698.0,1406894.0,yes,1
küll,hoci,1.0,0.5570132329082256,0.0101754805280664,0.9820597972297108,447.0,2924749.0,no,meaning
järgmine,nasledujúca,0.0,0.5498757872410438,0.0,1.0,1855.0,1661707.0,yes,not_basic_form
juur,koreňa,4.0,0.4444832141801462,0.0513694046328696,0.8964018688540176,14600.0,128780.0,yes,not_basic_form
kiire,pomalé,5.0,0.5054676377201915,0.053422557425062,0.9044131425294056,1916.0,532068.0,no,antonymum
vangist,väznený,8.0,0.5461112476757504,0.0962278493268855,0.8501915113435938,47942.0,0.0,no,meaning
nemad,nejakí,3.0,0.4724524186996731,0.0390840054834141,0.92359487294413,5796.0,0.0,no,meaning
olemasolu,existencií,4.0,0.540876939495322,0.1391635460417261,0.7953599101797233,1319.0,195567.0,yes,not_basic_form
eel,a počas,2.0,0.379399879713028,0.0312116079839474,0.9239874944585548,4673.0,106733.0,no,meaning
vangi,odsúdenca,6.0,0.5452607404902619,0.0491112206775395,0.9173729181621428,2022.0,0.0,yes,not_basic_form
nõu,dôverujem,3.0,0.4233070299308268,0.0186861928372554,0.9577228973778624,4848.0,282856.0,no,meaning
võimalik,dokážeme,7.0,0.5539464895859302,0.1398180492393286,0.7984646931131988,209.0,2337813.0,no,meaning
enda,pozdvihnúť,3.0,0.4336582692541769,0.0147802542645558,0.9670406232083262,388.0,72.0,no,meaning
esindus,veľvyslanectvo,7.0,0.4641551149577761,0.0353127697887911,0.9292992184938798,11379.0,104355.0,no,meaning
võistlus,súťaží,3.0,0.5892304830636672,0.0591512372762308,0.908770967131488,4510.0,524195.0,yes,not_basic_form
jutumärgid,úvodzoviek,4.0,0.5790508970521275,0.0321937349163863,0.9473308504768272,54936.0,0.0,yes,not_basic_form
laekuma,zaplatení,8.0,0.4830487311124739,0.0276689801838971,0.9458233392500448,305045.0,135172.0,no,meaning
ettevõtlus,podnikovohospodárska,2.0,0.5979105256448983,0.0164378390083784,0.9732434560680314,31008.0,139413.0,no,meaning
vms,niečoho,3.0,0.4354346031994911,0.0795249415677513,0.8455705067012672,4386.0,230297.0,no,shortcut
ettevõtlus,"podnikania,",0.0,0.6143483646532768,0.0,1.0,31008.0,139413.0,yes,1
õde,dcérku,2.0,0.573574707690812,0.0550368497907804,0.9124469648453892,1463.0,229863.0,no,meaning
põhjendama,poukazovať,0.0,0.5976297742427279,0.0,1.0,96011.0,121083.0,no,meaning
eesotsas,spolčili,1.0,0.4739147167811272,0.0352878215217855,0.9306998318598452,3280.0,0.0,no,meaning
laupäev,sviatkom,6.0,0.5171977247913216,0.042661122212269,0.9238002177859744,34506.0,339416.0,no,meaning
sundima,uvedomovať,0.0,0.5264838041584362,0.0,1.0,98623.0,292004.0,no,meaning
prillid,nohavičky,3.0,0.5020722813797134,0.0357117303047626,0.9335946596982228,27376.0,0.0,no,meaning
matused,pohreboch,7.0,0.4824965201349382,0.0544070889806849,0.8986650712400627,18043.0,0.0,yes,not_basic_form
võistlus,súťaž,2.0,0.5974094052376632,0.0509723151022348,0.9213853298092458,4510.0,524195.0,yes,1
meenutama,pripomínali,2.0,0.4844641691498769,0.039709648206361,0.924243358039813,63154.0,397439.0,yes,not_basic_form
kanal,kanál,0.0,0.5931482967634581,0.0,1.0,2145.0,195056.0,yes,1
elama,presťahovať,3.0,0.6043026492738827,0.0292322826241493,0.9538584517564468,1285.0,1552401.0,no,meaning
olemasolu,neexistencii,8.0,0.5136275019601924,0.1664129835768557,0.7552895936108356,1319.0,195567.0,no,antonymum
järgmine,posledná,5.0,0.4669854412687649,0.0828903459722789,0.8492562358706967,1855.0,1661707.0,no,meaning
enda,pozdvihol,7.0,0.4247013616762984,0.0237371618424343,0.9470670769848728,388.0,72.0,no,meaning
sülle,synčeka,8.0,0.5036311673966418,0.0427721925129345,0.9217204804157632,105259.0,5.0,no,meaning
enda,hociktorého,9.0,0.4200441337314183,0.0283943897873144,0.9366816446443672,388.0,72.0,no,meaning
laupäev,pôstu,2.0,0.5313032234553029,0.0285556235482877,0.948994958816638,34506.0,339416.0,no,meaning
õnnelik,láskyplne,8.0,0.4969578285103174,0.0468077558052754,0.9139192380772136,9829.0,251656.0,no,meaning
õhtu,polnočná,6.0,0.479999050580957,0.0346505411674922,0.9326715852435208,10647.0,832578.0,no,meaning
küll,všakáno,9.0,0.5023294363849913,0.1133369139346976,0.8159117939841171,447.0,2924749.0,yes,near_equivalent
põhjendama,odmietať,5.0,0.5775179944117292,0.0201117798309986,0.9663474266213012,96011.0,121083.0,no,meaning
minister,ministro,7.0,0.6847219741323705,0.119665044230488,0.851234490986642,2924.0,305397.0,no,spelling
ettevõte,výrobca,9.0,0.5831053347431058,0.1044558235764315,0.8480777712462245,1464.0,1428160.0,no,meaning
ripsmed,žiabrové,1.0,0.7052587449858552,0.0039368270632818,0.994448883751619,68151.0,0.0,no,meaning
esindus,veľvyslanectiev,5.0,0.4796019939678777,0.0198658907786895,0.9602258896209722,11379.0,104355.0,no,meaning
seoses,súviseli,5.0,0.456993739539038,0.0795456278495154,0.8517431661414143,695.0,441101.0,no,pos_tag
kiire,pomalou,8.0,0.4983012554462106,0.060588939699043,0.8915906197221869,1916.0,532068.0,no,antonymum
suhkur,fruktóza,9.0,0.5739191662623858,0.0065890166122289,0.9886495715192146,28078.0,157996.0,no,meaning
sundima,flirtovať,4.0,0.5154273818935582,0.011056422264878,0.9789995016417432,98623.0,292004.0,no,meaning
vahendusel,sprostredkovanej,6.0,0.5563730282586179,0.0179165390451497,0.9688022557518046,3552.0,0.0,yes,not_basic_form
näitleja,herečka,4.0,0.6103767382564145,0.0178655050386542,0.9715627129036224,164.0,214001.0,yes,gender
vangis,väznenia,4.0,0.56136357602332,0.1324687740775574,0.8090766824892244,10569.0,5.0,yes,not_basic_form
matused,náhrobky,3.0,0.5052324055457134,0.0316712035699098,0.941011378891496,18043.0,0.0,no,meaning
linn,mesto,0.0,0.7087216111120549,0.0,1.0,114.0,1549647.0,yes,1
madalale,vlhkému,7.0,0.525514446753554,0.0330574400344856,0.9408179308404222,24269.0,26.0,no,meaning
pidu,fašiangová,8.0,0.4620613399868509,0.0638859479166863,0.8785316525324426,13249.0,237563.0,no,meaning
ettevõte,firma,0.0,0.6875611583195373,0.0,1.0,1464.0,1428160.0,yes,1
jutumärgid,#x,7.0,0.5673175030813324,0.0439271288871814,0.9281349453397832,54936.0,0.0,no,not_language
eesotsas,na čele,3.0,0.4627110837471997,0.0464914545557129,0.908697520026783,3280.0,0.0,yes,1
soodne,nedostatočná,6.0,0.4624163862856394,0.0819015232436525,0.8495336607342605,20879.0,137496.0,no,meaning
jälgima,upozorňovať,8.0,0.4831084500165535,0.0609958355841754,0.887896792584841,20574.0,463215.0,no,meaning
põhimõte,princípu,1.0,0.6004982212043262,0.0430392338129024,0.9331208564826268,9027.0,347800.0,yes,not_basic_form
samasugune,takáto,7.0,0.4895788117187487,0.0897024459115478,0.8451487170869303,8596.0,232692.0,no,meaning
õnnelik,láskavý,7.0,0.5010588303973994,0.0427067539181934,0.9214610943575144,9829.0,251656.0,no,meaning
samuti,napríklad,7.0,0.502888574717185,0.1250913984596562,0.8008035227192984,108.0,1933240.0,no,meaning
põhimõte,princípom,7.0,0.5763736736036362,0.0671637814135923,0.8956334539816423,9027.0,347800.0,yes,not_basic_form
suhkur,múka,2.0,0.5801610720575154,0.0003471108170993,0.9994020569781108,28078.0,157996.0,no,meaning
läbirääkimised,rokovaniach,6.0,0.60195118070831,0.0568526909502069,0.9137031620547672,8527.0,0.0,yes,not_basic_form
Kalad,-,0.0,0.0,0.0,0.0,0.0,4.0,no,not_language
ahi,dušička,0.0,0.41664527518150263,0.0,1.0,24131.0,169140.0,no,meaning
ammu,dávno,0.0,0.48628375352686987,0.0,1.0,8069.0,270403.0,yes,1
demokraatia,demokracia,0.0,0.706033711632031,0.0,1.0,4098.0,110824.0,yes,1
eel, počas,0.0,0.4106114876969755,0.0,1.0,4673.0,106733.0,no,meaning
eeldama,objasňovať,0.0,0.5427065929294265,0.0,1.0,81721.0,262727.0,no,meaning
eesotsas,čele,0.0,0.5092025383029127,0.0,1.0,3280.0,0.0,no,meaning
elama,odsťahoval,0.0,0.633534931898032,0.0,1.0,1285.0,1552401.0,no,meaning
enda,vlastného,0.0,0.44843852351873276,0.0,1.0,388.0,72.0,yes,not_basic_form
enese,sebauvedomenie,0.0,0.5132528684238116,0.0,1.0,4048.0,0.0,no,meaning
ettevõtlus,"podnikania,",0.0,0.6143483646532768,0.0,1.0,31008.0,139413.0,yes,1
hindamine,skvalitňovanie,0.0,0.6290399888606721,0.0,1.0,6466.0,229765.0,no,meaning
hommik,večerů,0.0,0.5667986090302892,0.0,1.0,20865.0,659630.0,no,antonymum
jälgima,sledovať,0.0,0.544104285600729,0.0,1.0,20574.0,463215.0,yes,1
kalad,rybky,0.0,0.5655684259085456,0.0,1.0,7921.0,0.0,yes,1
kanal,kanál,0.0,0.5931482967634581,0.0,1.0,2145.0,195056.0,yes,1
kell,utc,0.0,0.7490382006890779,0.0,1.0,138.0,1860327.0,no,shortcut
kontoritarbed,-,0.0,0.0,0.0,0.0,0.0,0.0,no,not_language
kuivõrd,ale,0.0,0.4966232642750894,0.0,1.0,7306.0,101438.0,no,meaning
küll,ale,0.0,0.615666350319689,0.0,1.0,447.0,2924749.0,no,meaning
laekuma,vymáhať,0.0,0.510717711296371,0.0,1.0,305045.0,135172.0,no,meaning
lastevanemad,-,0.0,0.0,0.0,0.0,0.0,0.0,no,not_language
laul,pieseň,0.0,0.6731321245320524,0.0,1.0,752.0,392297.0,yes,1
laupäev,nedeľou,0.0,0.5598588470035907,0.0,1.0,34506.0,339416.0,no,meaning
linn,mesto,0.0,0.7087216111120549,0.0,1.0,114.0,1549647.0,yes,1
mahtuma,zapĺňať,0.0,0.4910348481850858,0.0,1.0,112332.0,213662.0,yes,near_equivalent
meenutama,pripomínať,0.0,0.5241738173562379,0.0,1.0,63154.0,397439.0,yes,1
miski,súcno,0.0,0.5394156167597315,0.0,1.0,3749.0,3791215.0,no,meaning
märkmed,úryvky,0.0,0.5446196934941356,0.0,1.0,19407.0,0.0,no,meaning
neli,jeden,0.0,0.5586466956648284,0.0,1.0,516.0,863991.0,no,meaning
nemad,tí,0.0,0.5115364241830873,0.0,1.0,5796.0,0.0,yes,not_basic_form
näitleja,herec/herečka,0.0,0.6282422432950687,0.0,1.0,164.0,214001.0,yes,1
näpp,prstnatec,0.0,0.5467160509142205,0.0,1.0,132113.0,115253.0,no,meaning
nõu,dôveru,0.0,0.4419932227680823,0.0,1.0,4848.0,282856.0,no,meaning
ohver,mefistofeles,0.0,0.4566063768285362,0.0,1.0,15518.0,186708.0,no,meaning
olud,zverstvá,0.0,0.45401846218881925,0.0,1.0,32436.0,0.0,no,meaning
paiknema,nachádzať,0.0,0.5592425574372276,0.0,1.0,48196.0,116486.0,no,meaning
peamiselt,prevažne,0.0,0.6626682486147568,0.0,1.0,239.0,307417.0,yes,1
pood,predajňa,0.0,0.5781610039803744,0.0,1.0,16503.0,513985.0,yes,1
prillid,nožničky,0.0,0.537784011684476,0.0,1.0,27376.0,0.0,no,meaning
pulmad,snúbenci,0.0,0.5303917127887348,0.0,1.0,23347.0,0.0,no,meaning
põhi,hrubým,0.0,0.3982407014497278,0.0,1.0,5547.0,317683.0,no,meaning
põhjendama,poukazovať,0.0,0.5976297742427279,0.0,1.0,96011.0,121083.0,no,meaning
põlema,zapálili,0.0,0.5442761552398048,0.0,1.0,7714.0,187965.0,yes,not_basic_form
püksid,ponožky,0.0,0.6107301843880035,0.0,1.0,10577.0,0.0,no,meaning
samasugune,rovnaká,0.0,0.5792812576302966,0.0,1.0,8596.0,232692.0,yes,not_basic_form
samuti,tiež,0.0,0.6279799731768412,0.0,1.0,108.0,1933240.0,yes,1
selge,jasné,0.0,0.5389824483384377,0.0,1.0,1830.0,764054.0,yes,1
selts,spolky,0.0,0.4536137839057949,0.0,1.0,507.0,185095.0,yes,not_basic_form
sisemine,vnútorná,0.0,0.5356208974291257,0.0,1.0,7545.0,148597.0,yes,not_basic_form
soodne,dostatočná,0.0,0.5443179095292919,0.0,1.0,20879.0,137496.0,no,meaning
suhkur,cukry,0.0,0.5805081828746148,0.0,1.0,28078.0,157996.0,yes,not_basic_form
sundima,uvedomovať,0.0,0.5264838041584362,0.0,1.0,98623.0,292004.0,no,meaning
sõbralik,priateľská,0.0,0.5707024318282019,0.0,1.0,27328.0,132673.0,yes,not_basic_form
sõitma,jazdiť,0.0,0.6349906096005389,0.0,1.0,13698.0,1406894.0,yes,1
te,te,0.0,0.4655114990006717,0.0,1.0,2240.0,44.0,no,not_language
teie,vypisuješ,0.0,0.5306313286428053,0.0,1.0,5787.0,7.0,no,meaning
tellimus,objednávkam,0.0,0.591525709468868,0.0,1.0,41001.0,182512.0,yes,not_basic_form
ujumisriided,-,0.0,0.0,0.0,0.0,0.0,0.0,no,not_language
vahendusel,sprostredkovateľom,0.0,0.5742895673037677,0.0,1.0,3552.0,0.0,no,meaning
vangi,väzenia,0.0,0.5943719611678014,0.0,1.0,2022.0,0.0,yes,not_basic_form
vangis,väzení,0.0,0.6938323501008774,0.0,1.0,10569.0,5.0,yes,not_basic_form
vangist,väzení,0.0,0.6423390970026359,0.0,1.0,47942.0,0.0,yes,not_basic_form
vuntsid,netrčali,0.0,0.5465750135414799,0.0,1.0,136693.0,0.0,no,meaning
võimalik,možné,0.0,0.6937645388252588,0.0,1.0,209.0,2337813.0,yes,not_basic_form
õhtu,večery,0.0,0.5146495917484493,0.0,1.0,10647.0,832578.0,yes,not_basic_form
õnnelik,šťastná,0.0,0.5437655843155929,0.0,1.0,9829.0,251656.0,yes,not_basic_form
tellimus,objednávok,3.0,0.5665840718392383,0.0249416376296296,0.9578350742319808,41001.0,182512.0,yes,not_basic_form
samuti,a,3.0,0.5737299898253128,0.0542499833515284,0.9136119212893252,108.0,1933240.0,no,meaning
