et,sk,position,score,rel_score,ratio_score,index,freqs,correctness,note
õpingud,gymnáziu,1,0.5933768773091432,0.0091564332548492,0.9848034405827646,6881,3.0,no,meaning
seoses,súvislosťou,3,0.469776338350283,0.0667630290382704,0.8755673244197909,695,441101.0,yes,not_basic_form
põlema,podpáli,3,0.5229185195662064,0.0213576356735983,0.9607595602563402,7714,187965.0,yes,not_basic_form
paiknema,nachádzať,0,0.5592425574372276,0.0,1.0,48196,116486.0,no,meaning
sõbralik,prítulný,1,0.5567923569789283,0.0353173534407004,0.940353362190816,27328,132673.0,no,meaning
ammu,už,2,0.4717763813968447,0.0145073721300251,0.9701668582904374,8069,270403.0,no,meaning
organism,organizmu,2,0.6711337104133102,0.0784545990113255,0.8953364159700606,8166,187605.0,yes,not_basic_form
sõitma,jazdiť,0,0.6331743792447508,0.0,1.0,13698,1406894.0,yes,1
sundima,vyhrocovať,3,0.5017949346960665,0.0147185680781338,0.971504001349277,98623,292004.0,no,meaning
põhi,švp,4,0.3634630447593897,0.0239471636712331,0.938186544520234,5547,317683.0,no,shortcut
põhjendama,ospravedlňovať,1,0.5962749671914965,0.0013548070512313,0.9977330328748294,96011,121083.0,no,meaning
ahi,výveva,1,0.398061528987072,0.1492134216694657,0.7273519983137141,24131,169140.0,no,meaning
raadio,rozhlasového,0,0.5980773796008942,0.0,1.0,1163,148117.0,no,meaning
tellimus,objednaný,4,0.501529363098436,0.0105906446215009,0.979319994411754,41001,182512.0,no,pos_tag
eel,septembrových,4,0.3757263483657955,0.0250936107596603,0.9373943083712404,4673,106733.0,no,meaning
vangis,väzenia,4,0.511524857986444,0.0722851598708083,0.8761837624230648,10569,5.0,yes,not_basic_form
õnnelik,„šťastie,0,0.549472466709416,0.0,1.0,9829,251656.0,no,pos_tag
elama,odsťahovať,0,0.6560649090487644,0.0,1.0,1285,1552401.0,no,meaning
vms,alebo,0,0.5149595447672425,0.0,1.0,4386,230297.0,no,shortcut
ripsmed,chrupavky,2,0.6870967578640572,0.0211358034896151,0.9701569729451331,68151,0.0,no,meaning
püksid,trenírky,0,0.5712977591559507,0.0,1.0,10577,0.0,no,meaning
sülle,zožerú,4,0.5218475733416228,0.0590683339798243,0.8983186150777256,105259,5.0,no,meaning
pulmad,večierok,3,0.4954232054572101,0.0306835358037302,0.9416781170106472,23347,0.0,no,meaning
järgmine,predchádzajúci,0,0.5334274392022951,0.0,1.0,1855,1661707.0,no,meaning
küll,hoci,1,0.5570132329082256,0.0101754805280664,0.9820597972297108,447,2924749.0,no,meaning
ohver,obetu,3,0.4432776536600584,0.0133287231684778,0.9708091611399396,15518,186708.0,no,meaning
näpp,hvízdavý,4,0.5114893918900426,0.0254413370598858,0.9526170962320571,132113,115253.0,no,meaning
kalad,rýb,3,0.5633163614015622,0.0412646745824377,0.9317466607015278,7921,0.0,yes,not_basic_form
vms,niečoho,3,0.4354346031994911,0.0795249415677513,0.8455705067012672,4386,230297.0,no,shortcut
mahtuma,nahrádzať,0,0.4761901252423183,0.0,1.0,112332,213662.0,no,meaning
peamiselt,predovšetkým,1,0.5693186492116254,0.0257719598196976,0.9566923768774496,239,307417.0,yes,1
näpp,cvrček,1,0.5227608543602229,0.0141698745897055,0.9736094922013172,132113,115253.0,no,meaning
järgmine,predchádzajúci,0,0.4733353040547937,0.0,1.0,1855,1661707.0,no,meaning
miski,cítiš,2,0.5328201639226001,0.013645099271733,0.9750302531729622,3749,3791215.0,no,meaning
ohver,smrteľník,1,0.4416109662095083,0.0259657842527245,0.9444673324175004,15518,186708.0,no,meaning
sülle,zaspí,4,0.5112629865914242,0.0601935623907977,0.8946664230237558,105259,5.0,no,meaning
elama,emigrovať,3,0.5942291279064159,0.0618357811423484,0.9057474644818226,1285,1552401.0,no,meaning
pood,cukráreň,3,0.559135864940202,0.0590464906174048,0.904483701149729,16503,513985.0,no,meaning
olemasolu,existencii,2,0.4978498705584571,0.0853504002856763,0.8536516449792816,1319,195567.0,yes,not_basic_form
minister,ministrom,4,0.5082750220083082,0.0283432725317034,0.947181687951956,2924,305397.0,yes,not_basic_form
vangist,väzenia,1,0.5657193682544697,0.0107138545284178,0.981413537414284,47942,0.0,yes,not_basic_form
põhimõte,princípov,2,0.5459392900598987,0.01030877164198,0.981467312244757,9027,347800.0,yes,not_basic_form
samuti,taktiež,2,0.5929725643528517,0.0350074088239894,0.9442539406999032,108,1933240.0,yes,1
õhtu,popoludnia,3,0.6030567927094957,0.0527805229808279,0.9195219275907288,10647,832578.0,no,meaning
demokraatia,demokratizácie,2,0.612842369057284,0.0135724286644078,0.978333160848416,4098,110824.0,yes,near_equivalent
vuntsid,ozdobovali,2,0.525624704463143,0.0209503090783368,0.9616698375167364,136693,0.0,no,meaning
kell,utc,0,0.5816666611016033,0.0,1.0,138,1860327.0,no,shortcut
ahi,spálňa,3,0.3898882590678597,0.157386691588678,0.7124175126234642,24131,169140.0,no,meaning
paiknema,nachádzali,4,0.4881776355251095,0.071064921912118,0.8729264771304628,48196,116486.0,no,meaning
sisemine,zužovanie,0,0.5640932684707431,0.0,1.0,7545,148597.0,no,meaning
laekuma,výkupu,1,0.5037888218097415,0.0069288894866295,0.9864330346620608,305045,135172.0,no,meaning
ettevõtlus,podnikovohospodárske,3,0.5977441683107572,0.0166041963425196,0.9729726694204018,31008,139413.0,no,meaning
kilo,milimetroch,3,0.4536618282217496,0.0161551803848669,0.9656138877713688,17521,106652.0,no,meaning
vuntsid,vrkoče,2,0.5275213338989815,0.0201108109144749,0.9632767887989384,136693,0.0,no,meaning
põhjendama,odmietať,2,0.5556392059173259,0.0168191290396886,0.9706194704266964,96011,121083.0,no,meaning
ammu,nevymyslel,4,0.4162702699296499,0.0873297634044019,0.8265890436379824,8069,270403.0,no,meaning
jälgima,kontrolovať,2,0.583124105174071,0.0228253405853281,0.9623312790447024,20574,463215.0,no,meaning
lõplik,definitívny,0,0.4926691976939287,0.0,1.0,5056,122888.0,yes,near_equivalent
olemasolu,existencii,2,0.5335896843700486,0.1009247811367484,0.8409417174498328,1319,195567.0,yes,not_basic_form
ammu,neskutočne,3,0.4169942277784648,0.0866058055555869,0.8280266087708161,8069,270403.0,no,meaning
võimalik,nemožné,2,0.5671300433076416,0.1362433026199427,0.8063001627673709,209,2337813.0,no,antonymum
õnnelik,láskavý,0,0.5157323230570157,0.0,1.0,9829,251656.0,no,meaning
selts,spevokoly,1,0.4378138744785774,0.0157999094272174,0.9651688066196448,507,185095.0,no,meaning
vuntsid,netrčali,1,0.5210410293704018,0.0178196070224261,0.9669309542784348,136693,0.0,no,meaning
hindamine,zohľadňovanie,3,0.691168322894726,0.0132875406661149,0.98113786632572,6466,229765.0,no,meaning
õde,sestra,0,0.6791531206788264,0.0,1.0,1463,229863.0,yes,1
jutumärgid,ς,0,0.6112446319685139,0.0,1.0,54936,0.0,no,symbol
märkmed,úryvky,0,0.5446196934941356,0.0,1.0,19407,0.0,no,meaning
minister,minister,0,0.8043870183628585,0.0,1.0,2924,305397.0,yes,1
nemad,tí,0,0.5115364241830873,0.0,1.0,5796,0.0,yes,not_basic_form
raadio,rádio,0,0.7007345061955847,0.0,1.0,1163,148117.0,yes,1
süles,odťal,2,0.5071048243930236,0.0254556681949176,0.9522013582509332,67682,0.0,no,meaning
meenutama,pripomíname,2,0.4699438931974283,0.0342432261436672,0.9320823066872108,63154,397439.0,yes,not_basic_form
lugu,výpoveď/námorník/príbeh,4,0.4593332748917622,0.0262972649889583,0.9458492355208604,902,1104562.0,no,meaning
peamiselt,prevažné,3,0.5056072289870102,0.0874846153169213,0.8524939835927172,239,307417.0,no,pos_tag
samuti,aj,1,0.6048938119746001,0.023086161202241,0.9632374244588532,108,1933240.0,no,meaning
laupäev,pôstu,2,0.5313032234553029,0.0285556235482877,0.948994958816638,34506,339416.0,no,meaning
juur,dužinatý,0,0.4577578918909989,0.0,1.0,14600,128780.0,no,meaning
sisemine,rebrovanie,4,0.4784362142614533,0.081010415829607,0.8551954530203872,7545,148597.0,no,meaning
põlema,zapáliť,2,0.5520412525166174,0.0108910700953797,0.9806529672255356,7714,187965.0,yes,1
teie,vypisuješ,0,0.5306313286428053,0.0,1.0,5787,7.0,no,meaning
põhimõte,princíp,0,0.6435374550172286,0.0,1.0,9027,347800.0,yes,1
vangis,väzenia,2,0.600867839704438,0.0929645103964393,0.866013006768965,10569,5.0,yes,not_basic_form
ettevõtlus,"podnikania,",1,0.6022960256712807,0.0066054702242067,0.989151824607538,31008,139413.0,yes,1
kuivõrd,pretože,2,0.4815310850345404,0.0150921792405489,0.9696104062652428,7306,101438.0,no,meaning
esindus,veľvyslancov,0,0.4994678847465672,0.0,1.0,11379,104355.0,no,meaning
enese,nadčloveka,1,0.4743417485752258,0.0059827242078211,0.9875444110245796,4048,0.0,no,meaning
õhtu,večer,1,0.6324634437125805,0.0233738719777432,0.9643602591396614,10647,832578.0,yes,1
meenutama,pripomenúť,1,0.5929818050632553,0.0056372996664671,0.9905828270064778,63154,397439.0,yes,1
näpp,cvrček,4,0.5355200423393869,0.0094079806299471,0.9827353701160702,132113,115253.0,no,meaning
ahi,dušička,0,0.4166452751815026,0.0,1.0,24131,169140.0,no,meaning
tellimus,objednávky,4,0.5635279736483214,0.0279977358205465,0.9526686070066408,41001,182512.0,yes,not_basic_form
lõplik,konečný,4,0.4391166964079985,0.0535525012859302,0.8913013000678809,5056,122888.0,yes,1
mahtuma,odpracovať,3,0.4780357908992185,0.0129990572858672,0.9735272204530634,112332,213662.0,no,meaning
õde,manželka,1,0.5635995841119386,0.0068502752440878,0.987991450726588,1463,229863.0,no,meaning
tegelema,privyrábať,7,0.4842020739086209,0.1508908531529914,0.7624113783614015,4358,817278.0,no,meaning
pood,pakáreň,6,0.5111022597883181,0.0458663738841211,0.9176499876093636,16503,513985.0,no,meaning
te,urobte,1,0.4181491863443587,0.1535930229944853,0.7313596574020685,2240,44.0,no,meaning
minister,minister,0,0.6882824356240435,0.0,1.0,2924,305397.0,yes,1
püksid,d_trenírky,2,0.543907942369606,0.0273898167863446,0.952056845406131,10577,0.0,no,meaning
põhi,hlúbika,9,0.3584058486269266,0.0290043598036963,0.9251326909500104,5547,317683.0,no,meaning
matused,zázračné,5,0.4606468616820273,0.0301435075854141,0.9385817051984808,18043,0.0,no,meaning
neli,dvanásť,9,0.4847692032147923,0.1720164411325984,0.7380934820773664,516,863991.0,no,meaning
vangi,zatknutá,2,0.5353828924035583,0.0026913784480756,0.9949981283367892,2022,0.0,no,meaning
miski,bytie_,8,0.5073744511782412,0.0337840452657243,0.9375708863711382,3749,3791215.0,no,meaning
eeldama,predpokladať,3,0.5158328435690553,0.029818171855215,0.94535303515924,81721,262727.0,yes,1
organism,organizmy,7,0.6544679654700936,0.0951203439545421,0.8731032184485987,8166,187605.0,yes,not_basic_form
ohver,smrteľník,1,0.4416109662095083,0.0259657842527245,0.9444673324175004,15518,186708.0,no,meaning
olud,politické,0,0.5182374123640306,0.0,1.0,32436,0.0,no,meaning
soodne,priaznivejší,3,0.4609598102425492,0.0488681262203081,0.9041478061022882,20879,137496.0,yes,2nd_grade
laupäev,pondelkom,8,0.513999893393847,0.0380825354445031,0.931020200145414,34506,339416.0,no,meaning
eesotsas,fkgp,1,0.4636027523501678,0.0778296075474306,0.8562523903038403,3280,0.0,no,not_language
tellimus,objednaného,1,0.5099030191285444,0.0022169885913925,0.9956709588417312,41001,182512.0,no,pos_tag
samuti,napríklad,7,0.490750860278668,0.1252206180291045,0.7967103633221511,108,1933240.0,no,meaning
vahendusel,sprostredkujúci,9,0.5023649479424976,0.0365796976729742,0.9321271711843424,3552,0.0,no,meaning
ammu,nepoznalo,7,0.4122225953875787,0.091377437946473,0.8185515649363353,8069,270403.0,no,meaning
mahtuma,pojať,9,0.4477396747631776,0.0284504504791406,0.9402540099615396,112332,213662.0,no,meaning
õhtu,večer,1,0.5068747068432675,0.0223962077252886,0.9576847941029496,10647,832578.0,yes,1
meenutama,zaujímať,9,0.4393883134132069,0.0647988059278885,0.8714786565500288,63154,397439.0,no,meaning
vangist,väznení,2,0.5368340017092573,0.0395992210736302,0.9313030208729915,47942,0.0,no,meaning
tegelema,zaoberať,0,0.6350929270616124,0.0,1.0,4358,817278.0,yes,1
jälgima,preverovať,6,0.4708970783696842,0.0390563738906852,0.9234118845208952,20574,463215.0,no,meaning
tellimus,objednávke,6,0.5005091107546189,0.011610896965318,0.9773277810077912,41001,182512.0,yes,not_basic_form
samasugune,nepodobný,3,0.5003911544824546,0.0738053286028317,0.8714632869113736,8596,232692.0,no,antonymum
paiknema,nachádzať,0,0.5519586494294515,0.0,1.0,48196,116486.0,no,meaning
matused,obetné,6,0.4598646307621142,0.0309257385053272,0.9369878863933552,18043,0.0,no,meaning
enese,sebazaprenia,6,0.4639274304230146,0.0163970423600323,0.965862571471684,4048,0.0,no,meaning
enese,uvedomení,9,0.4554601094858722,0.0248643632971747,0.9482342360090292,4048,0.0,no,meaning
enda,mysliaceho,5,0.4162917440696898,0.0240216837479793,0.9454441263192034,388,72.0,no,meaning
sõitma,preplávať,8,0.4746001352374273,0.0810849676573919,0.8540810843497818,13698,1406894.0,no,meaning
näpp,cvrček,1,0.5227608543602229,0.0141698745897055,0.9736094922013172,132113,115253.0,no,meaning
kilo,centimetroch,8,0.4450173035338802,0.0247997050727363,0.9472141182238436,17521,106652.0,no,meaning
läbirääkimised,spojenectvá,9,0.5489147360630011,0.0616638171047294,0.8990075612960648,8527,0.0,no,meaning
pulmad,princezné,9,0.4777091662292312,0.0483975750317091,0.9080080690171108,23347,0.0,no,meaning
tüüp,typov,5,0.4847717426928342,0.1516032576541694,0.7617705636275734,2340,374774.0,yes,not_basic_form
õhtu,popoludnie,6,0.478564762094978,0.0507061524735781,0.9041962233747304,10647,832578.0,no,meaning
õnnelik,šťastná,1,0.5005570344727861,0.0151752885842295,0.9705752618058188,9829,251656.0,yes,not_basic_form
hommik,večerník,9,0.5013075630778391,0.1009591562662628,0.8323680306024343,20865,659630.0,no,meaning
minister,„minister,3,0.6090791400817441,0.0792032955422993,0.8849261706489892,2924,305397.0,yes,1
suhkur,citrusový,7,0.5382681348427403,0.0375693937494481,0.9347569550715148,28078,157996.0,no,meaning
seoses,súvisel,9,0.4375605985192412,0.1072097998320573,0.8032018623689563,695,441101.0,no,meaning
ettevõte,koncern,6,0.5720808760181235,0.0528285721988243,0.9154620363805348,1464,1428160.0,no,meaning
hetk,rozplynie,5,0.437305009141231,0.0540682203415628,0.8899650670866347,14109,1585458.0,no,meaning
ettevõtlus,podnikateľskom,7,0.5432399503588092,0.0639219364506153,0.8947201103374278,31008,139413.0,no,pos_tag
maantee,úzkokoľajná,6,0.5399468695610323,0.0424139188634802,0.92716899951622,877,219004.0,no,meaning
seoses,v súvislosti,3,0.4573732233137434,0.0873971750375551,0.8395706240609708,695,441101.0,yes,1
laupäev,nedele,3,0.5219900057722482,0.0300924230661019,0.9454928802399668,34506,339416.0,yes,not_basic_form
vahendusel,sprostredkovane,1,0.5304801628354745,0.0084644827799973,0.9842943373705272,3552,0.0,yes,1
eesotsas,predsedal,9,0.4378041662869649,0.1036281936106336,0.8086036201636841,3280,0.0,no,meaning
samuti,aj,3,0.5552822047640775,0.060689273543695,0.9014738901378622,108,1933240.0,no,meaning
küll,tak,6,0.5277714814451699,0.064912045581581,0.8904777294769469,447,2924749.0,no,meaning
prillid,gumové,2,0.4956182428326797,0.0122226887619193,0.9759320527324558,27376,0.0,no,meaning
küll,pretože,7,0.520607260094355,0.072076266932396,0.8783899608379991,447,2924749.0,no,meaning
samasugune,bezpredmetný,5,0.4716374065689185,0.1025590765163678,0.8213867908676574,8596,232692.0,no,meaning
olemasolu,neexistenciu,1,0.5652011419869787,0.0693133235198183,0.890761633835319,1319,195567.0,no,antonymum
pidu,slávností,6,0.4752686396815866,0.0392858635775498,0.9236507244058362,13249,237563.0,yes,not_basic_form
pidu,slávnosti,1,0.5062616506973119,0.0082928525618246,0.9838834321548086,13249,237563.0,yes,not_basic_form
näitleja,pornoherečka,5,0.6208353833548701,0.0764316192708574,0.8903840007012584,164,214001.0,no,meaning
miski,nečudujem,7,0.5084346807455661,0.0327238156983994,0.939530071294394,3749,3791215.0,no,meaning
märkmed,autobiografické,6,0.4658035247574889,0.0548936318846945,0.8945766628750448,19407,0.0,no,meaning
võistlus,súťažná,8,0.5026218843508625,0.059130638655536,0.8947389887292727,4510,524195.0,no,pos_tag
pidu,fašiangová,8,0.4568724389740165,0.05768206428512,0.8878990195989587,13249,237563.0,no,meaning
põlema,zapálili,4,0.4990270217164556,0.0236756124454572,0.9547053890718992,7714,187965.0,yes,not_basic_form
põhimõte,princípu,4,0.5565948987166881,0.0555371011810914,0.9092726712696516,9027,347800.0,yes,not_basic_form
olud,nepolitické,2,0.4936097780781466,0.0246276342858839,0.9524780849504078,32436,0.0,no,meaning
vangist,spoluväzeň,6,0.5250626675040682,0.0513705552788193,0.9108820358569653,47942,0.0,no,meaning
õnnelik,žiarlivý,5,0.4869527037752335,0.0287796192817821,0.9441965958014996,9829,251656.0,no,meaning
eel,počas,0,0.3924987122198208,0.0,1.0,4673,106733.0,no,meaning
matused,uctenie,8,0.4590228299978546,0.0317675392695868,0.935272692255548,18043,0.0,no,meaning
meenutama,pripomínalo,7,0.4416780164198956,0.0625091029211998,0.8760200320014306,63154,397439.0,yes,not_basic_form
jutumärgid,uvedieš,1,0.5637042147182599,0.0284259563711283,0.9519937375951796,54936,0.0,no,meaning
ripsmed,rozkonárené,6,0.6621815896035457,0.054087612328054,0.924487033391645,68151,0.0,no,meaning
koht,miesto,0,0.6209155468624924,0.0,1.0,290,2726920.0,yes,1
näpp,potkanokengura,9,0.5045353532262273,0.0323953757237011,0.9396656328702652,132113,115253.0,no,meaning
pood,nocľaháreň,7,0.5087812286513974,0.0481874050210419,0.9134827311489472,16503,513985.0,no,meaning
raadio,rádio,0,0.7007345061955847,0.0,1.0,1163,148117.0,yes,1
soodne,výhodný,0,0.5098279364628573,0.0,1.0,20879,137496.0,yes,1
põhi,tlak_v_komore,7,0.3608822828518689,0.0265279255787539,0.9315249701699472,5547,317683.0,no,meaning
küll,len,2,0.5460536220515712,0.0466299049751798,0.9213241083161146,447,2924749.0,no,meaning
madalale,zníženému,5,0.4758296598489288,0.0222279215549221,0.9553707796350186,24269,26.0,yes,not_basic_form
demokraatia,demokratizácia,4,0.6054151473298468,0.020999650391845,0.9664764458499032,4098,110824.0,no,meaning
sisemine,rozťahovanie,3,0.4796889045952308,0.0797577254958294,0.8574346126942485,7545,148597.0,no,meaning
elama,presťahovať,3,0.5692016493073067,0.0247961490261633,0.958255486643668,1285,1552401.0,no,meaning
põhi,vhĺbená,3,0.3674141673150846,0.0199960411155383,0.948385353095002,5547,317683.0,no,meaning
selts,muzeálna,1,0.4233836347622212,0.02081349720592,0.9531435578755316,507,185095.0,no,meaning
vangi,odsúdená,1,0.536437805979356,0.0016364648722779,0.9969586635880436,2022,0.0,no,meaning
samuti,a,2,0.5607422525529899,0.0552292257547826,0.9103380145026988,108,1933240.0,no,meaning
mahtuma,odpracovať,3,0.4581724858936734,0.0180176393486449,0.9621629294822602,112332,213662.0,no,meaning
lõplik,nereálny,2,0.4605373824002936,0.0321318152936351,0.9347801416365448,5056,122888.0,no,meaning
teie,pošlem,9,0.4987220430316132,0.0391780562490723,0.927164809410774,5787,7.0,no,meaning
enese,sebaúctu,2,0.4726038466111951,0.0077206261718518,0.9839262277703285,4048,0.0,no,meaning
elama,odsťahoval,1,0.5932942383651791,0.0007035599682908,0.9988155512187676,1285,1552401.0,no,meaning
ettevõte,spoločnosť,2,0.5901735397531904,0.0347359084637574,0.9444144930711652,1464,1428160.0,yes,1
kiire,pomalý,2,0.4977113582185775,0.0133575024698535,0.9738635955008872,1916,532068.0,no,antonymum
hindamine,dolaďovanie,9,0.5613713829445219,0.0393438312468695,0.9345050194877628,6466,229765.0,no,meaning
olemasolu,existencii,2,0.4978498705584571,0.0853504002856763,0.8536516449792816,1319,195567.0,yes,not_basic_form
ettevõte,podnik,3,0.587992990606112,0.0374064398721377,0.9401879214320156,1464,1428160.0,yes,1
vangist,odpykáva,2,0.488003634562371,0.0173905953527386,0.9655900397682424,47942,0.0,no,meaning
enese,vedomosť,1,0.48326197575396,0.0231218456114543,0.954339288429262,4048,0.0,no,meaning
kell,utc,0,0.5816666611016033,0.0,1.0,138,1860327.0,no,shortcut
püksid,čižmy,1,0.6181982363160134,0.0191363623683156,0.9699743864403102,10577,0.0,no,meaning
süles,hrýzť,0,0.5261588860067649,0.0,1.0,67682,0.0,no,meaning
prillid,nožničky,4,0.5028810923094404,0.0886343573295901,0.8501571558550519,27376,0.0,no,meaning
põhjendama,žalovať,2,0.6399914867541343,0.036017307569174,0.9467206523470928,96011,121083.0,no,meaning
jälgima,kontrolovať,2,0.583124105174071,0.0228253405853281,0.9623312790447024,20574,463215.0,no,meaning
meenutama,pripomínať,2,0.5810364392955195,0.0175826654342029,0.9706279580867344,63154,397439.0,yes,1
tellimus,objednávkam,0,0.5626282028129972,0.0,1.0,41001,182512.0,yes,not_basic_form
kilo, kw/kg,0,0.4245380692684447,0.0,1.0,17521,106652.0,no,shortcut
eel,septembrových,4,0.3757263483657955,0.0250936107596603,0.9373943083712404,4673,106733.0,no,meaning
süles,zobudia,2,0.4967420350080739,0.0294168509986909,0.9440913157963604,67682,0.0,no,meaning
õde,sestra,0,0.6791531206788264,0.0,1.0,1463,229863.0,yes,1
peamiselt,hlavne,2,0.5490986693738993,0.0459919396574237,0.9227143917927244,239,307417.0,yes,near_equivalent
laupäev,nedeľu,4,0.5924944557267718,0.0378267598074185,0.9399881221269686,34506,339416.0,yes,not_basic_form
prillid,záclony,2,0.5061276969720542,0.0853877526669764,0.8556457777745554,27376,0.0,no,meaning
peamiselt,prevažne,0,0.595090609031323,0.0,1.0,239,307417.0,yes,1
linn,mestisko,1,0.5354452399233447,0.1282580516534102,0.8067539316420919,114,1549647.0,yes,2nd_grade
hindamine,zohľadňovanie,3,0.691168322894726,0.0132875406661149,0.98113786632572,6466,229765.0,no,meaning
ettevõtlus,podnikateľský,3,0.5927410212114834,0.016160474684004,0.9734596239409176,31008,139413.0,no,pos_tag
koht,predkvalifikácie,4,0.3764999662532491,0.0403719080966156,0.9031551165221258,290,2726920.0,no,meaning
õpingud,maturite,0,0.580664967254225,0.0,1.0,6881,3.0,no,meaning
minister,ministrom,4,0.5082750220083082,0.0283432725317034,0.947181687951956,2924,305397.0,yes,not_basic_form
põhimõte,princípov,2,0.5459392900598987,0.01030877164198,0.981467312244757,9027,347800.0,yes,not_basic_form
õpingud,stredoškolské,3,0.5380291051015809,0.0426358621526441,0.9265740753153144,6881,3.0,no,meaning
ahi,výveva,1,0.398061528987072,0.1492134216694657,0.7273519983137141,24131,169140.0,no,meaning
õhtu,večer,1,0.6324634437125805,0.0233738719777432,0.9643602591396614,10647,832578.0,yes,1
pood,predajňou,2,0.5724648038098855,0.0457175517477213,0.9260452011664364,16503,513985.0,yes,not_basic_form
nõu,povzbudí,1,0.4253051437609847,0.0331430087977341,0.9277060914898352,4848,282856.0,no,meaning
õnnelik,láskavý,3,0.5248329266974995,0.0246395400119164,0.9551578259062308,9829,251656.0,no,meaning
näpp,cvrček,4,0.5355200423393869,0.0094079806299471,0.9827353701160702,132113,115253.0,no,meaning
esindus,zastupiteľstvo,0,0.52534915489853,0.0,1.0,11379,104355.0,yes,1
sisemine,zužovanie,0,0.5640932684707431,0.0,1.0,7545,148597.0,no,meaning
järgmine,predchádzajúci,0,0.4733353040547937,0.0,1.0,1855,1661707.0,no,meaning
olemasolu,neexistenciu,1,0.5369587281789978,0.0462415426651356,0.9207106975478512,1319,195567.0,no,antonymum
küll,tak,3,0.5474403279011191,0.0197483855351729,0.9651819842896237,447,2924749.0,no,meaning
vms,nevhodne,3,0.4415369802090063,0.028017197162692,0.9403323439277728,4386,230297.0,no,shortcut
kell,„diskusia,3,0.5405908702028447,0.0410757908987585,0.9293825937677668,138,1860327.0,no,meaning
lugu,výpoveď/námorník/príbeh,4,0.4593332748917622,0.0262972649889583,0.9458492355208604,902,1104562.0,no,meaning
lõplik,konečný,0,0.6330691440475615,0.0,1.0,5056,122888.0,yes,1
kalad,rýb,3,0.5633163614015622,0.0412646745824377,0.9317466607015278,7921,0.0,yes,not_basic_form
meenutama,pripomenúť,1,0.5929818050632553,0.0056372996664671,0.9905828270064778,63154,397439.0,yes,1
neli,tri,2,0.6552452492096006,0.0419744966334012,0.9397973208824568,516,863991.0,no,meaning
raadio,rádio_fm,1,0.5328895413175672,0.0169996765994011,0.9690852701862432,1163,148117.0,yes,near_equivalent
võimalik,nemožný,2,0.5154570199951762,0.033693117312939,0.9386449806275208,209,2337813.0,no,antonymum
sundima,načúvať,3,0.6244312073577516,0.01038132793333,0.9836466242296714,98623,292004.0,no,meaning
sõbralik,prítulný,1,0.5567923569789283,0.0353173534407004,0.940353362190816,27328,132673.0,no,meaning
ohver,hriešnik,4,0.4660612664375364,0.1210424153010941,0.7938312787570282,15518,186708.0,no,meaning
elama,odsťahovať,0,0.6560649090487644,0.0,1.0,1285,1552401.0,no,meaning
kilo, kg,1,0.4212503389899126,0.0032877302785321,0.9922557468539924,17521,106652.0,no,shortcut
ahi,spálňa,3,0.3898882590678597,0.157386691588678,0.7124175126234642,24131,169140.0,no,meaning
paiknema,rozmiestniť,3,0.5373180668701147,0.041658150103071,0.9280485987475364,48196,116486.0,yes,1
pood,cukráreň,3,0.559135864940202,0.0590464906174048,0.904483701149729,16503,513985.0,no,meaning
põlema,zapáliť,2,0.5520412525166174,0.0108910700953797,0.9806529672255356,7714,187965.0,yes,1
olud,nástupy,2,0.4455214805741904,0.0378745792072366,0.9216489699474132,32436,0.0,no,meaning
kell,✉+,4,0.5358705553857555,0.0457961057158478,0.9212674392767916,138,1860327.0,no,symbol
vahendusel,sprostredkované,2,0.5622887542366491,0.0083770309865166,0.9853206005977024,3552,0.0,no,pos_tag
ripsmed,chrupavky,2,0.6870967578640572,0.0211358034896151,0.9701569729451331,68151,0.0,no,meaning
põhjendama,zamlčať,4,0.6237866254638125,0.0522221688594959,0.9227492758999224,96011,121083.0,no,meaning
peamiselt,predovšetkým,1,0.5693186492116254,0.0257719598196976,0.9566923768774496,239,307417.0,yes,1
meenutama,šiť,4,0.5737854209863181,0.0248336837434043,0.9585150498084808,63154,397439.0,no,meaning
olud,óky,0,0.4833960597814271,0.0,1.0,32436,0.0,no,meaning
elama,emigrovať,3,0.5942291279064159,0.0618357811423484,0.9057474644818226,1285,1552401.0,no,meaning
miski,cítiš,2,0.5328201639226001,0.013645099271733,0.9750302531729622,3749,3791215.0,no,meaning
madalale,c¹,3,0.4644100192493462,0.0459461641155748,0.9099723573198644,24269,26.0,no,symbol
kiire,pomalý,4,0.4602599238894242,0.0580252502419383,0.8880437775609002,1916,532068.0,no,antonymum
vahendusel,sprostredkovali,3,0.555989197179588,0.0146765880435778,0.9742816401059712,3552,0.0,no,pos_tag
põhimõte,princípoch,3,0.5456417435921652,0.0106063181097135,0.9809323953826232,9027,347800.0,yes,not_basic_form
õde,sestrami,4,0.5901255037761106,0.0890276169027157,0.8689137777741035,1463,229863.0,yes,not_basic_form
hetk,moment,0,0.5307707511454649,0.0,1.0,14109,1585458.0,yes,1
demokraatia,demokracií,2,0.679540680619866,0.0318545122695123,0.9552224802923772,4098,110824.0,yes,not_basic_form
samasugune,podobný,0,0.5724020277440431,0.0,1.0,8596,232692.0,yes,near_equivalent
laul,„pieseň,1,0.552309256717243,0.0068484798869963,0.9877521503528018,752,392297.0,yes,1
prillid,žehličky,3,0.5033246876525923,0.0881907619864382,0.8509070861289316,27376,0.0,no,meaning
