et,sk,position,score,rel_score,ratio_score,index,freqs,correctness,note
mahtuma,zmestí,4.0,0.6451630902326534,0.0788065537060135,0.8911466048807292,27540.0,213662.0,yes,not_basic_form
laupäev,streda,3.0,0.7621637536001838,0.0957828583107324,0.8883580202066491,14506.0,339416.0,no,meaning
hindamine,posudzovanie,1.0,0.8123475088977918,0.0047698368910977,0.9941626047768052,6199.0,229765.0,yes,near_equivalent
ettevõte,firma,0.0,0.8498250305588468,0.0,1.0,1543.0,1428160.0,yes,1
ammu,dávno,0.0,0.8618449468034621,0.0,1.0,991.0,270403.0,yes,1
märkmed,poznámky,1.0,0.7245407229590964,0.0762896639455589,0.9047368017084976,46834.0,0.0,yes,1
sisemine,sila,1.0,0.6976703169261457,0.101588626475145,0.8728964782767035,7566.0,148597.0,no,meaning
selts,združenie,1.0,0.7479159281068164,0.0323241359471444,0.9585715506850608,13880.0,185095.0,yes,near_equivalent
põhjendama,odvolávať,4.0,0.6805776601742562,0.0649899099289122,0.9128316298415188,30840.0,121083.0,no,meaning
olemasolu,neexistencie,4.0,0.6556743071664644,0.0253391317152602,0.962792023962304,1788.0,195567.0,no,antonymum
läbirääkimised,rokovaní,3.0,0.6563853728894652,0.1026200760637393,0.8647966543517315,4758.0,0.0,yes,not_basic_form
näpp,ukazovák,1.0,0.7244771438456459,0.0449358438889208,0.9415972376275732,50733.0,115253.0,no,meaning
soodne,priaznivá,0.0,0.7774397599725698,0.0,1.0,7644.0,137496.0,yes,not_basic_form
esindus,sekretariát,2.0,0.621565944807656,0.01530662308368,0.9759659563696396,11812.0,104355.0,no,meaning
näpp,ukazovák,1.0,0.7179093377260963,0.0410167692708269,0.9459541991075644,50733.0,115253.0,no,meaning
minister,premiér,1.0,0.7830088226310784,0.1056935305977267,0.8810698202680297,1342.0,305397.0,no,meaning
tegelema,zaťažovať,4.0,0.6759123041940033,0.1710318065133341,0.7980601029618182,2658.0,817278.0,no,meaning
laekuma,preplatky,1.0,0.6536894990082522,0.0104126653341034,0.9843206875490086,36316.0,135172.0,no,meaning
võistlus,preteky,3.0,0.7384884741388082,0.052904849919907,0.9331497394385628,3683.0,524195.0,yes,near_equivalent
vahendusel,internetovej,2.0,0.6372349382649487,0.111245819283879,0.8513711699841238,2371.0,0.0,no,meaning
Kalad,Škorpión,4.0,0.6480040626780965,0.1385333507529615,0.8238693438006375,39667.0,4.0,no,meaning
neli,päť,2.0,0.7927650402209854,0.0094747371831038,0.988189644231102,605.0,863991.0,no,meaning
kanal,Kanál,1.0,0.7333469601172955,0.1372606958428435,0.8423392042291803,10609.0,195056.0,yes,1
paiknema,umiestnené,0.0,0.7387505246907948,0.0,1.0,39885.0,116486.0,no,pos_tag
ahi,hrniec,4.0,0.7561880908370331,0.0869529534421509,0.8968702163983862,13669.0,169140.0,no,meaning
ahi,kotol,3.0,0.7995250393306108,0.0502496506046143,0.94086708959472,13669.0,169140.0,no,meaning
prillid,okuliare,0.0,0.8158438176019938,0.0,1.0,12013.0,0.0,yes,1
järgmine,nasledujúca,0.0,0.7267173913195731,0.0,1.0,1080.0,1661707.0,yes,not_basic_form
lugu,thriller,3.0,0.6249651240217721,0.1468702971977546,0.8097129347009049,502.0,1104562.0,no,meaning
võistlus,pretek,1.0,0.7718727992838115,0.0372203661303781,0.9539974285763192,3683.0,524195.0,yes,1
koht,mieste,2.0,0.5459005694278181,0.1501458496817942,0.7842875912301052,470.0,2726920.0,yes,not_basic_form
vangist,väzení,1.0,0.6890728992015827,0.0314303767104635,0.956377191108982,68059.0,0.0,yes,not_basic_form
pood,supermarket,1.0,0.8104932440369361,0.0386301831320052,0.954505809289938,8431.0,513985.0,yes,near_equivalent
märkmed,denníky,4.0,0.6925623299689505,0.1190718948330665,0.8532936497815726,46834.0,0.0,no,meaning
vahendusel,internetovej,2.0,0.6125462549883653,0.1235878971309411,0.8321122627239403,2371.0,0.0,no,meaning
põhimõte,zásadu,2.0,0.7788861896316708,0.0421699642314755,0.9486393664634728,5337.0,347800.0,yes,not_basic_form
vangis,doživotie,3.0,0.7143103805338118,0.1414669594457613,0.8346918610287833,16294.0,5.0,no,meaning
sülle,nezbedné,1.0,0.7210235827231586,0.058315432975913,0.9251732149921896,8490.0,5.0,no,meaning
vahendusel,internetovej,2.0,0.6566604261035581,0.1176399122006061,0.848069403587947,2371.0,0.0,no,meaning
üheksa,osem,2.0,0.8785983075327337,0.0254712137798629,0.9718260452549248,2253.0,166919.0,no,meaning
dressid,tenisky,3.0,0.7517414452496249,0.0060653821722322,0.9919961368085488,76903.0,0.0,no,meaning
võimalik,potrebné,4.0,0.6665991689065851,0.1873861937523109,0.78057446655891,135.0,2337813.0,no,meaning
juur,zemiak,3.0,0.6445656399222126,0.1366834134929486,0.8250450187485678,29104.0,128780.0,no,meaning
kanal,kanál,0.0,0.8101946634202768,0.0,1.0,10609.0,195056.0,yes,1
pood,obchodík,4.0,0.739580714211646,0.1028993042543946,0.8778614305396225,8431.0,513985.0,yes,1
mahtuma,zmestil,2.0,0.66906250794202,0.0985676573881547,0.871594861901032,27540.0,213662.0,yes,not_basic_form
hommik,večer,4.0,0.7252839210401962,0.0514486501440218,0.9337627234228346,8406.0,659630.0,no,meaning
sülle,hladkať,3.0,0.6822534257650001,0.0845656370270457,0.8897189165862206,8490.0,5.0,no,meaning
minister,premiér,3.0,0.7756411194881931,0.0974573904159035,0.8883775549833335,1342.0,305397.0,no,meaning
näitleja,tanečník,3.0,0.7385509932696874,0.0829760151362057,0.8989978244328034,3168.0,214001.0,no,meaning
eel,závere,3.0,0.5813587284391216,0.0690639136574842,0.8938168673912396,2558.0,106733.0,no,meaning
sülle,náruče,4.0,0.7067785197047713,0.0725604959943002,0.906894824290026,8490.0,5.0,yes,not_basic_form
samuti,najmä,2.0,0.6564443057921846,0.0370302249417623,0.9466018962476228,190.0,1933240.0,no,meaning
meenutama,spomínať,1.0,0.7510779081582806,0.0621371537973813,0.9235907489859438,17352.0,397439.0,yes,near_equivalent
prillid,Okuliare,3.0,0.6922326581277225,0.1561321718613864,0.8159610507859092,12013.0,0.0,yes,1
küll,dosť,2.0,0.7076689981650404,0.0063658097762782,0.9910847346579196,81.0,2924749.0,no,meaning
tegelema,zaťažovať,4.0,0.6859911231640057,0.1318906823019163,0.8387411464340103,2658.0,817278.0,no,meaning
Kalad,Rýb,1.0,0.6451432859629754,0.0888821985720612,0.8789112906231545,39667.0,4.0,yes,not_basic_form
enda,vlastného,1.0,0.646398052062805,0.0369154085470853,0.9459758797753868,163.0,72.0,yes,not_basic_form
meenutama,pripomenúť,3.0,0.7208485620564986,0.1083024323500776,0.8693815323376779,17352.0,397439.0,yes,1
selts,Spolok,2.0,0.7121823682017915,0.0643054723193506,0.9171841863277704,13880.0,185095.0,yes,1
eel,prípravách,4.0,0.5742041726824906,0.0762184694141152,0.8828170108463188,2558.0,106733.0,no,meaning
olud,premenlivé,4.0,0.6399107293760822,0.0632718719762759,0.9100207089103288,17371.0,0.0,no,meaning
lõplik,definitívna,0.0,0.7519741747257811,0.0,1.0,6906.0,122888.0,yes,not_basic_form
vangis,samotke,2.0,0.708508410494368,0.1007944733644757,0.8754551906649871,16294.0,5.0,no,meaning
põhimõte,pravidlo,3.0,0.7119779806992363,0.10907817316391,0.8671489487647258,5337.0,347800.0,yes,1
hindamine,posúdenie,2.0,0.7986887873450164,0.0283182412480387,0.9657581613348376,6199.0,229765.0,no,meaning
vahendusel,internetovú,4.0,0.6042983401373616,0.1318358119819448,0.820907898917074,2371.0,0.0,no,meaning
juur,koreňová,2.0,0.6294765437931817,0.095562984849617,0.8681961726576463,29104.0,128780.0,no,pos_tag
kell,9.30,4.0,0.8269622135775299,0.0216496037791174,0.9744882131779002,174.0,1860327.0,no,number
seoses,súvislosti,0.0,0.8326426363554151,0.0,1.0,693.0,441101.0,yes,not_basic_form
te,Vy,2.0,0.6616283752661514,0.0070525092284805,0.9894531017829072,268.0,44.0,yes,1
eel,štvrtkových,2.0,0.6356224314839485,0.0598906998386923,0.9138899078371108,2558.0,106733.0,no,meaning
sülle,náručia,0.0,0.7668190627920459,0.0,1.0,8490.0,5.0,no,meaning
üheksa,šesť,1.0,0.8832503140693084,0.0208192072432882,0.9769716744647454,2253.0,166919.0,no,meaning
põhjendama,akceptovať,3.0,0.6956637955025526,0.0510446416543501,0.9316404648530516,30840.0,121083.0,no,meaning
põhi,dno,2.0,0.6082745173317967,0.0334315503041507,0.947902081669084,8120.0,317683.0,yes,1
selts,občianske,4.0,0.6440349121653297,0.1362051518886311,0.8254317380461876,13880.0,185095.0,no,meaning
soodne,výhodné,4.0,0.685385042446285,0.0920547175262848,0.8815924753712973,7644.0,137496.0,yes,not_basic_form
lõplik,predbežná,2.0,0.7356859779018103,0.015589328228226,0.9792495133261738,6906.0,122888.0,no,meaning
märkmed,spisy,3.0,0.7027775852400127,0.0980528016646427,0.8775610875061406,46834.0,0.0,no,meaning
õhtu,rána,4.0,0.7084699097480323,0.1136146132759564,0.8617969197886953,2689.0,832578.0,no,antonymum
maantee,objazdu,4.0,0.766475019420652,0.0269650073806648,0.9660150654494052,2810.0,219004.0,no,meaning
laekuma,posielať,3.0,0.648722144737486,0.0300711305121503,0.9556991331402168,36316.0,135172.0,no,meaning
pidu,párty,0.0,0.7786124645322223,0.0,1.0,3266.0,237563.0,yes,1
kiire,rýchla,1.0,0.7482207057424248,0.0237907651581197,0.9691834045802868,954.0,532068.0,yes,not_basic_form
jutumärgid,kurzívou,3.0,0.7348823823398813,0.086707479697216,0.8944637906287835,121976.0,0.0,no,meaning
ettevõte,koncern,2.0,0.7634288403616918,0.0531600273463549,0.9348998872644916,1543.0,1428160.0,no,meaning
kuivõrd,miery,4.0,0.6652275275250392,0.0189609061280447,0.9722870115959036,3346.0,101438.0,no,meaning
võimalik,nemožno,3.0,0.6739059866162729,0.1800793760426231,0.7891306058432391,135.0,2337813.0,no,antonymum
raadio,televízie,2.0,0.7620627674305127,0.0950558789102604,0.8890983420835904,5077.0,148117.0,no,meaning
te,povedzte,3.0,0.6401626192802062,0.0285182652144256,0.9573514573607426,268.0,44.0,no,meaning
juur,bodliak,3.0,0.6175288787748914,0.1048860101136859,0.8548119484704264,29104.0,128780.0,no,meaning
laekuma,preddavky,3.0,0.6295570098822525,0.0357810238458395,0.9462212859749688,36316.0,135172.0,no,meaning
sisemine,integrita,4.0,0.6734524524889121,0.154620666463955,0.8132765538151036,7566.0,148597.0,no,meaning
jälgima,kontrolovať,0.0,0.7475465392504337,0.0,1.0,6357.0,463215.0,no,meaning
kilo,kila,1.0,0.7983911524744696,0.020909070708373,0.974479354311482,3095.0,106652.0,yes,not_basic_form
põlema,zhasnúť,2.0,0.7339715067228587,0.0254758624067225,0.9664547361117058,4615.0,187965.0,no,meaning
tellimus,objednávku,1.0,0.7731904372928642,0.0163199730451613,0.9793289957529832,13520.0,182512.0,yes,not_basic_form
jutumärgid,úvodzoviek,4.0,0.7274769174220009,0.0941129446150964,0.8854502118833996,121976.0,0.0,yes,not_basic_form
eesotsas,lídrami,4.0,0.5995232589936438,0.1453229553007035,0.8048953562335285,4345.0,0.0,no,meaning
vangis,cele,4.0,0.6824614525248819,0.1268414313339618,0.8432707533066381,16294.0,5.0,yes,near_equivalent
hommik,ránom,2.0,0.7501679015159372,0.0265646696682809,0.9657994647658716,8406.0,659630.0,yes,not_basic_form
paiknema,umiestené,4.0,0.6875226414474751,0.0512278832433197,0.9306560448606636,39885.0,116486.0,no,pos_tag
eesotsas,čele,0.0,0.7526529622208078,0.0,1.0,4345.0,0.0,no,meaning
kalad,ikry,2.0,0.7629171801962931,0.0304720267695467,0.9615925872169588,8778.0,0.0,no,meaning
põlema,zapáliť,3.0,0.7203982928788802,0.0390490762507009,0.9485822483058228,4615.0,187965.0,yes,1
püksid,nohavice,0.0,0.8966790034252741,0.0,1.0,7469.0,0.0,yes,1
laul,pesničky,4.0,0.7686000821832499,0.0943164543677335,0.8907003744015503,4021.0,392297.0,yes,not_basic_form
hetk,chvíľu,3.0,0.7294533990842574,0.0803923468095352,0.9007312846709968,2329.0,1585458.0,yes,not_basic_form
nemad,iní,4.0,0.7559766118815945,0.0925166269284741,0.8909636250511318,1309.0,0.0,no,meaning
teie,vás,2.0,0.6904011812329706,0.0376578074471224,0.9482764335958648,359.0,7.0,yes,not_basic_form
organism,metabolizmus,3.0,0.7667508225171872,0.1211240788300788,0.8635797918757648,6776.0,187605.0,no,meaning
ohver,násilník,4.0,0.7332285013806856,0.03253174631364,0.95751706044863,10861.0,186708.0,no,meaning
juur,plodom,9.0,0.5828799385162016,0.1395349503723757,0.8068492876897266,29104.0,128780.0,no,meaning
minister,poslanec,9.0,0.7343714666096147,0.1633934143615799,0.817999770513609,1342.0,305397.0,no,meaning
lõplik,konečný,6.0,0.6333259223205866,0.1179493838094497,0.8430011171044212,6906.0,122888.0,yes,1
võimalik,neumožňuje,1.0,0.7015385805128105,0.1524467821460855,0.8214878277638855,135.0,2337813.0,no,antonymum
neli,sedem,5.0,0.7954349332193864,0.0204693599538299,0.9749120575475582,605.0,863991.0,no,meaning
ammu,vôbec,5.0,0.630208900675655,0.2435746042894822,0.721241471250707,991.0,270403.0,no,meaning
esindus,delegácia,8.0,0.602813419383823,0.0386184330601252,0.939793396737341,11812.0,104355.0,no,meaning
paiknema,umiestnená,3.0,0.7055342406591407,0.0374957239594582,0.9495367269895972,39885.0,116486.0,no,pos_tag
miski,hocijaká,6.0,0.5918369076529376,0.0607336760346126,0.906931636894482,1625.0,3791215.0,no,meaning
mahtuma,vojde,9.0,0.5881706603222541,0.1069632837455152,0.8461256500875358,27540.0,213662.0,yes,near_equivalent
Kalad,Škorpióna,8.0,0.5889956968648568,0.167434287387799,0.7786519692854029,39667.0,4.0,no,meaning
vms,napr,2.0,0.702626820299308,0.0313067472130967,0.9573438951440688,1552.0,230297.0,no,shortcut
järgmine,štvrtá,7.0,0.59463815198418,0.1320792393353931,0.8182522657183645,1080.0,1661707.0,no,meaning
võimalik,môžete,9.0,0.6360017401585196,0.2179836225003764,0.7447454815599167,135.0,2337813.0,no,meaning
enese,cítenia,6.0,0.6851712360128173,0.0824660944087953,0.8925715423929395,2840.0,0.0,no,meaning
õhtu,popoludnia,2.0,0.7497529193042545,0.0723316037197342,0.912014395486164,2689.0,832578.0,no,meaning
ujumisriided,plavky,1.0,0.7383162675990311,0.011930575016535,0.9840978004319996,132856.0,0.0,yes,1
tellimus,objednávke,8.0,0.6562044577187568,0.1130646973807182,0.8530232277854717,13520.0,182512.0,yes,not_basic_form
hindamine,posúdenia,6.0,0.7549860290294589,0.0621313167594307,0.9239627979021228,6199.0,229765.0,no,meaning
pidu,diskotéka,9.0,0.6914284310128129,0.0821834151802922,0.8937666019662035,3266.0,237563.0,no,meaning
kontoritarbed,kancelárske,0.0,0.7345264011320988,0.0,1.0,300027.0,0.0,yes,2nd_word_needed
vangist,väzenia,0.0,0.7205032759120462,0.0,1.0,68059.0,0.0,yes,not_basic_form
kiire,bezproblémové,6.0,0.6463178832123058,0.1213983888651246,0.8418707623108962,954.0,532068.0,no,meaning
vms,Poprípade,8.0,0.6605655212645203,0.0733680462478845,0.9000344860958489,1552.0,230297.0,no,shortcut
laupäev,nedeľa,1.0,0.8359242436248273,0.0214059629946876,0.9750318339078566,14506.0,339416.0,no,meaning
enda,svojeho,5.0,0.5934736172628929,0.0898398433469973,0.8685232349047962,163.0,72.0,yes,not_basic_form
tüüp,typ,0.0,0.6769799613703432,0.0,1.0,4986.0,374774.0,yes,1
põhjendama,požadovať,9.0,0.6667337768998682,0.0799746602570345,0.892897071631414,30840.0,121083.0,no,meaning
hetk,okamžik,2.0,0.7513381598795114,0.0696226725624836,0.9151936733018224,2329.0,1585458.0,yes,1
raadio,Rádio,9.0,0.6903013468312515,0.1668172995095216,0.8053743198544319,5077.0,148117.0,yes,1
demokraatia,demokracií,5.0,0.7941132290688,0.1302303650607521,0.8591104369762099,3374.0,110824.0,yes,not_basic_form
lõplik,predpokladaná,7.0,0.6282447203103132,0.1230305858197231,0.8362376816915794,6906.0,122888.0,no,meaning
õhtu,večerov,7.0,0.6905755994961171,0.1315089235278715,0.8400299241200602,2689.0,832578.0,yes,not_basic_form
nemad,iní,4.0,0.7559766118815945,0.0925166269284741,0.8909636250511318,1309.0,0.0,no,meaning
matused,úmrtie,8.0,0.6245561096313017,0.116600808584709,0.8426772985329868,39007.0,0.0,no,meaning
kontoritarbed,notebooky,1.0,0.7235828365696135,0.0109435645624852,0.985101196436754,300027.0,0.0,no,meaning
näpp,ukazovák,1.0,0.7179093377260963,0.0410167692708269,0.9459541991075644,50733.0,115253.0,no,meaning
eesotsas,menovaní,7.0,0.5828884193483084,0.1697645428724994,0.7744451275770106,4345.0,0.0,no,meaning
õpingud,magisterské,2.0,0.7722019703377196,0.0062357306328859,0.9919894287942236,18935.0,3.0,no,meaning
demokraatia,demokratickej,7.0,0.7906339464037291,0.133709647725823,0.8553463792306188,3374.0,110824.0,no,pos_tag
hetk,okamih,0.0,0.820960832441995,0.0,1.0,2329.0,1585458.0,yes,1
eeldama,posudzovať,0.0,0.6660109594734773,0.0,1.0,70948.0,262727.0,no,meaning
elama,žiť,1.0,0.7321149051902867,0.0374730715131832,0.9513076183002506,1542.0,1552401.0,yes,1
dressid,tepláky,0.0,0.7578068274218572,0.0,1.0,76903.0,0.0,no,meaning
lõplik,prípadná,5.0,0.6374641239462082,0.1138111821838281,0.8485093530225405,6906.0,122888.0,no,meaning
õde,vnučka,9.0,0.7510539143945393,0.1104422773554959,0.8718017811185624,3199.0,229863.0,no,meaning
põlema,horiace,8.0,0.6509410756079652,0.1163925409350867,0.848315597771603,4615.0,187965.0,no,pos_tag
sülle,pritúliť,5.0,0.6668893421296308,0.0999297206624151,0.8696827902288142,8490.0,5.0,no,meaning
miski,nijaká,2.0,0.6390271382026419,0.0135434454849083,0.97924600675627,1625.0,3791215.0,no,meaning
juur,plod,5.0,0.5983136593569532,0.124101229531624,0.828213355731702,29104.0,128780.0,no,meaning
vms,nebodaj,5.0,0.6781749157729832,0.0557586517394216,0.9240276583500464,1552.0,230297.0,no,shortcut
selge,legitímna,8.0,0.6170445349809989,0.1131996149257866,0.8449838797883743,643.0,764054.0,no,meaning
süles,posteli,4.0,0.7410428632072898,0.0569194854117334,0.9286689584912872,10366.0,0.0,no,meaning
kontoritarbed,elektrospotrebiče,3.0,0.6917988934736485,0.0427275076584502,0.9418298544577896,300027.0,0.0,no,meaning
lastevanemad,Pedagógovia,8.0,0.7316577629063901,0.0829111925184705,0.8982146422763854,86554.0,0.0,no,meaning
põhimõte,Zásada,4.0,0.7000749669098427,0.1330797432136388,0.8402700703763469,5337.0,347800.0,yes,1
kalad,krevetky,1.0,0.7825350725091822,0.0026785572482335,0.9965887534974897,8778.0,0.0,no,meaning
tegelema,Zaoberám,9.0,0.6266349692419131,0.2183058725009122,0.7416317667274533,2658.0,817278.0,yes,not_basic_form
selge,zrejmé,5.0,0.6386921013867161,0.0915520485200694,0.874628165755582,643.0,764054.0,yes,near_equivalent
vahendusel,zaslaním,8.0,0.5851793096833866,0.1891210286207776,0.7557523621454415,2371.0,0.0,no,meaning
lastevanemad,školopovinné,5.0,0.7360797784059847,0.0784891770188759,0.9036432993227224,86554.0,0.0,no,meaning
hommik,ránom,4.0,0.7294211499905517,0.0431974605146375,0.9440895418162498,8406.0,659630.0,yes,not_basic_form
läbirääkimised,kontrakty,7.0,0.6361675033919987,0.1222998257573766,0.8387539963065562,4758.0,0.0,no,meaning
meenutama,pripomenú,9.0,0.5777839884573879,0.235431073498274,0.7104934665965271,17352.0,397439.0,yes,not_basic_form
olemasolu,existenciu,1.0,0.6754460951903754,0.0055673436913492,0.9918249136162552,1788.0,195567.0,yes,not_basic_form
vangist,mrežami,9.0,0.6225379252638097,0.0979653506482365,0.8640320538109595,68059.0,0.0,no,meaning
kanal,sieť,9.0,0.5845258158763924,0.2254171920470764,0.7216875880872151,10609.0,195056.0,no,meaning
ettevõtlus,podnikania,9.0,0.6750788970857426,0.094912612806466,0.8767355073567592,19320.0,139413.0,yes,not_basic_form
sõitma,šoférovať,3.0,0.7346107439834381,0.112439195319018,0.8672578910617579,2734.0,1406894.0,yes,near_equivalent
küll,práveže,9.0,0.6696367228285862,0.0615658024758807,0.915801983246372,81.0,2924749.0,no,meaning
selge,jednoznačná,2.0,0.686149267080826,0.0440948828259595,0.9396162463861052,643.0,764054.0,no,meaning
jutumärgid,pomlčky,6.0,0.7086412520675329,0.1103858159678419,0.8652232383080724,121976.0,0.0,no,meaning
laekuma,fakturované,4.0,0.6280192873874422,0.0360828769549135,0.9456666776705276,36316.0,135172.0,no,meaning
näitleja,hereckého,5.0,0.729360003920599,0.0921670044852942,0.8878101346124495,3168.0,214001.0,no,pos_tag
neli,jedenásť,8.0,0.7646649140122298,0.0512393791609865,0.9371992774278632,605.0,863991.0,no,meaning
organism,tráviaci,6.0,0.7594976965227651,0.1283772048245008,0.8554107063622357,6776.0,187605.0,no,meaning
hetk,nachvíľu,9.0,0.6822606859037459,0.1387001465382491,0.8310514447739515,2329.0,1585458.0,yes,near_equivalent
olud,nevyspytateľné,8.0,0.6071871816593226,0.0959954196930354,0.8634843645044439,17371.0,0.0,no,meaning
vangist,väzňom,4.0,0.665139501144555,0.0553637747674912,0.9231595793962086,68059.0,0.0,no,meaning
põhimõte,zásady,6.0,0.679900879859634,0.1532538302638475,0.8160559756769138,5337.0,347800.0,yes,not_basic_form
minister,premiér,2.0,0.7808595944177066,0.116905286553488,0.8697818448556142,1342.0,305397.0,no,meaning
vahendusel,on-line,4.0,0.607982808153917,0.1663175301502472,0.7852028186962853,2371.0,0.0,no,meaning
hindamine,posudzovanie,1.0,0.8123475088977918,0.0047698368910977,0.9941626047768052,6199.0,229765.0,yes,near_equivalent
põlema,horieť,0.0,0.767333616543052,0.0,1.0,4615.0,187965.0,yes,1
kilo,kilogram,3.0,0.7543078279228654,0.0649923952599771,0.9206732850535636,3095.0,106652.0,yes,1
ujumisriided,papučky,2.0,0.7336278051255191,0.0166190374900471,0.9778485739012128,132856.0,0.0,no,meaning
jälgima,monitorovať,3.0,0.6937114064954448,0.0538351327549888,0.9279842392033952,6357.0,463215.0,yes,1
tellimus,objednaný,9.0,0.6528414560556551,0.1164276990438198,0.8486515437775943,13520.0,182512.0,no,pos_tag
põhimõte,zásada,0.0,0.8331547101234815,0.0,1.0,5337.0,347800.0,yes,1
hetk,chvíľu,3.0,0.7150446768887326,0.1059161555532623,0.8709851294145072,2329.0,1585458.0,yes,not_basic_form
vangi,väzenia,1.0,0.8092128235894462,0.0046108413560043,0.9943343483919046,5051.0,0.0,yes,not_basic_form
põhi,hrana,4.0,0.5951886466316173,0.0465174210043302,0.9275097691132936,8120.0,317683.0,no,meaning
elama,odsťahovať,2.0,0.6933304589488059,0.076257517754664,0.9009112407377866,1542.0,1552401.0,no,meaning
demokraatia,liberálnej,4.0,0.8016567403703968,0.1226868537591553,0.8672713755595519,3374.0,110824.0,no,meaning
pood,predajňa,0.0,0.8424800184660406,0.0,1.0,8431.0,513985.0,yes,1
kanal,kanálom,3.0,0.6386739204059364,0.1712690875175324,0.7885418037540296,10609.0,195056.0,yes,not_basic_form
näitleja,komik,8.0,0.717745910705601,0.1037810977002922,0.8736729326748842,3168.0,214001.0,no,meaning
näitleja,režisér,1.0,0.8017958689008691,0.0197311395050241,0.9759823605272444,3168.0,214001.0,no,meaning
te,hovoríte,3.0,0.6905847389673883,0.0643463530454143,0.9147652630469176,268.0,44.0,no,meaning
tegelema,zaťažovať,4.0,0.6859911231640057,0.1318906823019163,0.8387411464340103,2658.0,817278.0,no,meaning
raadio,rádiá,3.0,0.7423569181655156,0.1150544167249412,0.8658118780997447,5077.0,148117.0,no,not_basic_form
maantee,križovatka,3.0,0.7766391554946108,0.016800871306706,0.9788252788626794,2810.0,219004.0,no,meaning
näpp,ukazovák,1.0,0.7244771438456459,0.0449358438889208,0.9415972376275732,50733.0,115253.0,no,meaning
vangis,samotke,2.0,0.708508410494368,0.1007944733644757,0.8754551906649871,16294.0,5.0,no,meaning
lastevanemad,deti,4.0,0.7199015848870426,0.0644566049500389,0.9178224874997134,86554.0,0.0,no,meaning
kalad,ryby,1.0,0.7812745242185104,0.0121146827473294,0.984730466912123,8778.0,0.0,yes,1
soodne,výhodný,0.0,0.7772590327093942,0.0,1.0,7644.0,137496.0,yes,1
vuntsid,ryšavé,2.0,0.7378889300895006,0.0365598325597137,0.9527924449970702,60033.0,0.0,no,meaning
üheksa,šesť,1.0,0.8832503140693084,0.0208192072432882,0.9769716744647454,2253.0,166919.0,no,meaning
peamiselt,najmä,4.0,0.6565263130213403,0.1814136313020284,0.7835004375540078,844.0,307417.0,yes,1
lugu,Príbeh,2.0,0.6378502726041281,0.0925731381145675,0.8732609925201045,502.0,1104562.0,yes,1
Kalad,Blíženci,2.0,0.6436228226510659,0.0904026618839708,0.8768398866406719,39667.0,4.0,no,meaning
pood,supermarket,1.0,0.8104932440369361,0.0386301831320052,0.954505809289938,8431.0,513985.0,yes,near_equivalent
samasugune,podobný,4.0,0.7511173516547558,0.0630308426947898,0.9225806270501556,4134.0,232692.0,yes,near_equivalent
laekuma,posielať,3.0,0.648722144737486,0.0300711305121503,0.9556991331402168,36316.0,135172.0,no,meaning
lastevanemad,vychovávatelia,2.0,0.7374338617118052,0.0469243281252762,0.940174873248888,86554.0,0.0,no,meaning
Kalad,Ryby,0.0,0.7340254845350367,0.0,1.0,39667.0,4.0,yes,1
põhi,spodok,0.0,0.706233963206853,0.0,1.0,8120.0,317683.0,yes,near_equivalent
lugu,príbeh,0.0,0.7304234107186957,0.0,1.0,502.0,1104562.0,yes,1
ammu,dávno,0.0,0.8450413142739382,0.0,1.0,991.0,270403.0,yes,1
maantee,objazdu,4.0,0.766475019420652,0.0269650073806648,0.9660150654494052,2810.0,219004.0,no,meaning
ripsmed,vlásky,3.0,0.8253950869722161,0.053262760939554,0.9393816818843204,37263.0,0.0,no,meaning
madalale,prudko,3.0,0.6281301308835074,0.1455335979448475,0.8118903697795873,17153.0,26.0,no,meaning
ettevõte,firma,0.0,0.8498250305588468,0.0,1.0,1543.0,1428160.0,yes,1
Kalad,Rýb,1.0,0.6451432859629754,0.0888821985720612,0.8789112906231545,39667.0,4.0,yes,not_basic_form
meenutama,pripomenúť,3.0,0.7208485620564986,0.1083024323500776,0.8693815323376779,17352.0,397439.0,yes,1
raadio,televízie,4.0,0.7379326929102595,0.1194786419801973,0.8606518981983579,5077.0,148117.0,no,meaning
võistlus,pretek,1.0,0.7718727992838115,0.0372203661303781,0.9539974285763192,3683.0,524195.0,yes,1
kalad,ikry,2.0,0.7629171801962931,0.0304720267695467,0.9615925872169588,8778.0,0.0,no,meaning
põhi,plech,3.0,0.6355651314435198,0.0706688317633332,0.8999356651690303,8120.0,317683.0,no,meaning
näitleja,herec,0.0,0.8794877545166826,0.0,1.0,3168.0,214001.0,yes,1
märkmed,zápisky,0.0,0.8012064406778368,0.0,1.0,46834.0,0.0,yes,near_equivalent
püksid,nohavice,0.0,0.8966790034252741,0.0,1.0,7469.0,0.0,yes,1
ettevõtlus,podnikanie,0.0,0.7862803382497691,0.0,1.0,19320.0,139413.0,yes,1
vahendusel,internetovú,4.0,0.6042983401373616,0.1318358119819448,0.820907898917074,2371.0,0.0,no,meaning
eel,závere,3.0,0.5813587284391216,0.0690639136574842,0.8938168673912396,2558.0,106733.0,no,meaning
suhkur,cukor,0.0,0.9017818562410232,0.0,1.0,7490.0,157996.0,yes,1
ripsmed,vlasy,4.0,0.8119270936043186,0.0667307543074515,0.9240537662458206,37263.0,0.0,no,meaning
