en,de,position,score,rel_score,ratio_score,index,correctness,freqs
división,divisió,5,0.7505879814587908,0.1139889141856107,0.8681564187524922,6819,no,0
myspace,facebookseite,2,0.6983698339525953,0.1437434545213437,0.8293062744778286,6066,no,40138
continent,kontinenten,4,0.7059326473640299,0.1461605633949129,0.8284688088704163,5496,no,108252
coin,gedenkmünzen,7,0.6117888120223738,0.1957133405259952,0.7576311841295407,6172,no,126345
widow,enkeltochter,3,0.7726623560390562,0.10446516033032,0.8809008286928173,5828,no,52867
myth,„mythos,8,0.6442137683349893,0.1978924715009524,0.7650029626434004,6966,no,112435
cliff,felsvorsprung,7,0.5485074052127354,0.0879589258823035,0.8618011329350754,6142,no,55687
nearest,entfernten,7,0.6199034927275399,0.1345309912849209,0.8216796897068945,5898,no,135918
seemingly,augenscheinlich,3,0.6432239488594835,0.1696939256276654,0.7912532975920583,6979,no,184595
fewer,gesamtzahl,4,0.635965658792703,0.0461272028562341,0.9323740132029484,5616,no,314238
phenomenon,phänomene,3,0.7151699083110143,0.146640404755791,0.829846078037797,5480,no,191522
motors,motoren,1,0.7452231030876606,0.0343735935679496,0.9559084925379894,6076,yes,69198
realized,erkannte,9,0.5804845538908694,0.0453783860191245,0.9274946907294902,5730,no,468071
blogs,websites,1,0.7669059553022537,0.0915906301603595,0.8933127612720736,6887,no,361395
screenplay,drehbuch,0,0.896924318457653,0.0,1.0,6075,yes,28645
intensity,intensität,0,0.8599943479062437,0.0,1.0,6997,yes,195730
varied,unterschiedlichen,4,0.6971685255101081,0.0078478193069448,0.9888685994805108,6701,no,216097
privacy,informationsfreiheit,8,0.6318142177026143,0.1854519144673457,0.773082589419258,6634,no,359031
distinctive,charakteristisch,2,0.7252260773416817,0.0103551854814785,0.9859224452758144,5521,yes,234263
retain,verlieren,1,0.6251354900010987,0.0052671855179102,0.9916447284847358,6044,no,261676
jam,eat,7,0.4876399628488544,0.1415589313275763,0.7750171962510117,6416,no,79059
edu,edu/,2,0.553937345849375,0.1142370986744288,0.8290310268363471,6136,no,46819
coup,staatsstreich,2,0.8012933945441171,0.0134820712645375,0.9834530225438776,5600,yes,49836
attraction,hauptattraktionen,5,0.6351295183815958,0.1343578221694217,0.8253930700494563,6546,no,180538
varies,variierenden,3,0.7268847032765271,0.0937536476346021,0.8857552202739363,6565,no,141788
explaining,erkläre,5,0.6870912528585748,0.0740664171551358,0.902692411739342,5973,no,169624
circus,clown,5,0.5961631863215728,0.1856893427907442,0.7625008094537109,6658,no,44038
excellence,verdienste,8,0.6262351179213651,0.0936337262058267,0.8699294642771304,5406,no,180014
complicated,kompliziertere,6,0.7645356276752151,0.0891079537669227,0.8956145682998231,5901,no,388795
marion,claire,9,0.5648880616328303,0.1705222668503913,0.7681263639550832,6441,no,1539
terminology,fachbegriff,4,0.7364280733300173,0.0136104140099146,0.9818537125232266,6614,no,74937
infinite,universen,9,0.5892277202285853,0.2014400284902613,0.7452279686168263,6727,no,103329
conducting,dirigierte,4,0.5658449592317234,0.0296143047937693,0.9502664471225668,6682,no,163817
crops,feldfrüchten,0,0.8007055733810426,0.0,1.0,6397,no,169439
exhibited,ausstellt,5,0.6762113565760048,0.0263004762327346,0.962562230265102,5964,no,71095
ports,seehäfen,2,0.67131702265898,0.074812981695554,0.8997319753140424,5821,yes,129823
vii,ix,2,0.8466523086786355,0.0423504886383983,0.9523618049727064,5445,no,13418
grid,blöcke,3,0.4452317794927898,0.1098405659978211,0.8021148650438773,5688,no,166663
warnings,warnungen,0,0.7812388342252902,0.0,1.0,5916,yes,89525
joel,kevin,4,0.5977530832080749,0.0975560700910035,0.8596939654423893,6378,no,2747
isaac,isaacs,5,0.5548692452218771,0.2458957633601511,0.6929239405758046,5437,no,2749
translations,übersetzungs,7,0.7348580054459256,0.1614579362197402,0.8198649285209684,6520,no,54740
walsh,rafferty,9,0.6810262409428235,0.0836640000265876,0.8905909928698379,6995,no,909
copied,rüberkopiert,6,0.6888112861762654,0.1816219405467508,0.7913430519759497,5940,no,82587
lens,objektivs,1,0.6329729107356972,0.0238622713317521,0.963670838616404,6489,no,262820
ussr,sowjetischer,9,0.7276838795165111,0.1445340085615183,0.8342913960638834,6114,no,833
shock,erschütterung,3,0.5004720998534964,0.0555814478513736,0.900042993915266,5576,no,259493
monks,mönche,0,0.9006001621564669,0.0,1.0,6971,yes,48106
fringe,gwup,8,0.4745564109041996,0.0665522357468509,0.8770076283963559,5847,no,46715
crazy,verrückte,1,0.7032024041436569,0.0200245543280306,0.972312212517152,5839,yes,425394
enabled,ermöglichten,1,0.7698600782454001,0.0286468238327775,0.9641245131905286,6263,no,207899
thrown,beworfen,5,0.7014081547126274,0.1658617776259947,0.8087541474212729,6522,no,227978
doug,dave,1,0.7426211750581254,0.0409249042076537,0.9477696267129532,5881,no,3130
proposals,vorgeschlagenen,8,0.653703325282638,0.159911072143598,0.8034559459008395,5593,no,226607
comparable,geringeren,8,0.6222778011139323,0.1407821994783433,0.8155031067424968,6104,no,176111
suite,impromptu,9,0.43891602810647,0.3219626103802356,0.5768541866011907,5880,no,186778
sailing,segelsport,9,0.7266182977732493,0.0955073282546132,0.8838287905997271,5465,no,115422
jamie,andy,4,0.7043142024392118,0.1009599462057647,0.8746266145813216,5899,no,3726
bicycle,motorradfahrer,9,0.6612058586204639,0.127288505332902,0.8385676408710129,6473,no,131062
honored,geehrt,0,0.8313204623436596,0.0,1.0,6656,yes,141792
quarters,baracken,8,0.5196089194997271,0.0497083996380649,0.9126877086519232,6708,no,133036
slavery,sklavenhalter,1,0.7620348442946319,0.0969954877916092,0.8870872375879371,5903,no,92619
cox,clark,8,0.5991265249064912,0.0331124764408949,0.9476266469320496,6127,no,3786
joke,witze,9,0.6384212051035936,0.042180772763038,0.938024316509842,5926,no,178208
criterion,relevanzkriteriums,8,0.6661572643293705,0.1041480544866028,0.864796397035545,5921,no,40529
coin,münzen,1,0.7491497500771664,0.0583524024712025,0.9277371555146322,6172,yes,126345
santos,cardoso,3,0.6881411126957347,0.1231575016074993,0.8481970763462101,6300,no,1714
andrea,giorgio,8,0.6430820377661365,0.186435128053419,0.7752486196361918,6085,no,2138
pale,gelblich,5,0.7320751255305669,0.0079158190629285,0.9893028163104388,6234,no,104942
protecting,schutzes,4,0.667927039910788,0.1138356686205892,0.854385905878727,6888,no,240101
threats,bedrohung,2,0.7411512163273424,0.0521059900206907,0.9343138775119684,5515,yes,208551
motors,antriebsmotoren,5,0.6844514597568561,0.0951452368987542,0.8779558234316314,6076,no,69198
departed,beordert,6,0.6630670772337921,0.0374989225234667,0.9464733907491087,5884,no,54126
phrases,phrasen,0,0.758906320729278,0.0,1.0,6774,yes,222733
fault,softwarefehler,9,0.421183913147741,0.1124253232744335,0.7893115118691719,6212,no,264767
dos,pintos,6,0.5044917999171573,0.3490883354197482,0.5910303895697337,5810,no,17467
varieties,anbaugebieten,9,0.5615924851166465,0.1620861914629159,0.7760246408958605,6536,no,245288
laser,infrarot,6,0.6461134230855458,0.173297060532834,0.7885100764544979,6115,no,285707
armies,truppenkontingente,8,0.7432444050290108,0.1459821404581129,0.8358324532719128,6138,no,51252
collecting,sammelns,9,0.6318189870254227,0.0971823243507327,0.8666911529044042,6846,no,194650
pocket,pocket,3,0.5266668736842048,0.0657686412247509,0.8889859916064314,6828,yes,311292
reactions,kernreaktionen,6,0.6605538583337598,0.2238471127478598,0.7468940898220685,6144,no,205489
feminist,feministischer,2,0.8432969075241046,0.011240802103085,0.9868457506597468,6646,no,46431
algeria,mauretaniens,9,0.7165514975760963,0.1701043457220243,0.8081506516786918,6135,no,578
preservation,kulturgütern,8,0.5695304651183479,0.1815822105507527,0.7582490398141704,5418,no,111341
preservation,kulturerbes,4,0.6108622892737068,0.1402503863953939,0.8132765017306397,5418,no,111341
biblical,biblische,0,0.8691119273291081,0.0,1.0,5639,yes,88874
exhibit,gezeigt,4,0.6201741022910399,0.0542476810410761,0.9195641623954456,5792,no,215828
arsenal,hotspur,3,0.5538757877836106,0.2414083642859877,0.6964501761316864,5869,no,45030
associates,zusammenarbeitet,8,0.4783472613803948,0.0960885302645148,0.8327253773840184,6599,no,126010
costume,kostümdesign,5,0.6331621750747582,0.2278594448084929,0.7353615292036578,7001,no,185308
suburban,großstädtischen,2,0.6524964810054099,0.0215754483826653,0.9679923648470992,6459,no,61497
euro,eu,8,0.4930466203732291,0.111354392122482,0.815760745233245,5694,no,98179
stronger,stärkeren,1,0.7242113194265409,0.0344889696542738,0.9545420370195744,5850,yes,349797
findings,feststellungen,7,0.6791411375046668,0.1213139833354181,0.8484437413454261,5952,yes,335564
holocaust,judenmord,7,0.6753902021041297,0.2260696439806481,0.7492182874672519,6040,no,15312
penn,greene,4,0.5374312849180567,0.1253993618568507,0.8108123659233345,5924,no,3642
convoy,konvois,0,0.7900982154006229,0.0,1.0,6735,no,18503
involve,miteinbeziehen,5,0.6197176756155843,0.025860308210719,0.9599423944765796,5751,no,359878
randy,chuck,4,0.7030253048689632,0.0700718701333553,0.9093621443731892,6732,no,5351
nephew,cousin,4,0.8503627127261457,0.0439344827686765,0.9508726148421308,5841,no,46102
chambers,keller,5,0.4144948191300461,0.1796146673891072,0.6976741299967162,6295,no,54131
temples,tempels,5,0.7475081165632917,0.1008362892470331,0.881137556213722,5702,yes,72570
fake,manipulierte,7,0.6081056992723132,0.0563997599047262,0.915125212101982,6817,no,254311
handling,handling,1,0.6067550285298363,0.0588565214406768,0.9115752702258784,5685,yes,350785
footage,filmaufnahme,4,0.7192345403136218,0.0514874810190832,0.933195783182563,5911,no,145412
seminary,priesterseminar,0,0.8126828740027352,0.0,1.0,5596,yes,20965
nights,winternacht,4,0.6348116777939132,0.1392595942523008,0.8200946097842181,5830,no,312353
lens,linse,0,0.6568351820674493,0.0,1.0,6489,yes,262820
appeals,gerichtshof,4,0.7125128432516029,0.0343464580654951,0.9540121439139544,5570,no,114590
jennifer,rebecca,8,0.7111661628824916,0.0960931742617703,0.8809636880736408,5745,no,10140
advocacy,lobbyarbeit,0,0.7334504718429027,0.0,1.0,6845,yes,121322
louise,julie,6,0.7414185222102958,0.1048891657138908,0.8760626103123774,5559,no,1594
circles,berührungspunkte,6,0.5250811175323487,0.1858659804216552,0.738565666901871,6583,no,160387
flute,piccoloflöte,9,0.7754106353448837,0.0896140455451441,0.896402903264055,6644,no,34151
zoo,zoologischer,7,0.6009778112458881,0.2126782043643159,0.738614106841185,6000,no,53581
fights,kampf,1,0.7212077904262049,0.0194046963393346,0.9737991234470263,6827,no,104969
relatives,verwandten,0,0.7626160638668049,0.0,1.0,5917,yes,196489
excellence,excellence,0,0.7198688441271919,0.0,1.0,5406,yes,180014
marco,claudio,7,0.66936609361715,0.1657770040313545,0.8014986838804877,6202,no,1293
polo,reitsport,7,0.4921301038070302,0.1396133542967786,0.7790030866076065,5831,no,61827
sec,cba,9,0.3545709405246587,0.2439277676343479,0.5924339279116001,6661,no,54103
ignore,ignoriere,1,0.8245366759516248,0.0862771562509518,0.9052746530624024,6191,yes,268802
respected,angesehener,1,0.7050613945253588,0.0059423101163478,0.991642364058648,6389,no,187855
morrison,stewart,4,0.6731838233308322,0.1043166528501987,0.8658307537474614,6620,no,2258
lighting,straßenbeleuchtung,7,0.6543536572082005,0.1680698605994888,0.7956407411019717,5744,no,426040
picks,picks,3,0.5200847703055016,0.0179099171300936,0.9667098624793806,6470,yes,148455
sanctions,wirtschaftssanktionen,1,0.7260855394242088,0.1194489478575985,0.8587296560290538,6559,no,98592
pull,nachziehen,5,0.6153068234919543,0.0843468382281014,0.8794448698792773,6160,no,544378
abolished,abschaffte,1,0.6374762271582645,0.1665599928490536,0.7928451620655377,6134,no,29215
dust,staubteilchen,6,0.5556599810521058,0.2119694557165748,0.7238648681727792,6513,no,297720
paint,wasserfarben,5,0.6126670672312874,0.0981791426459853,0.8618841300948401,5402,no,433856
burma,kambodscha,3,0.7285210295220388,0.0440110370699563,0.9430301485553734,6660,no,574
traveling,reisegruppe,8,0.6014708830299732,0.1018308098112509,0.8552103445110859,5771,no,326384
lessons,unterricht,1,0.7149852484227346,0.0010758306720508,0.9984975713616344,6402,yes,407521
reserved,reservierte,2,0.6969357811581676,0.0315560762579716,0.9566830075906452,6839,yes,142397
milton,waldo,6,0.5268760079311117,0.2729995849624911,0.658697443217517,6182,no,2018
drawings,skizzen,7,0.7336773305197231,0.1501354419587581,0.8301275489177051,6709,no,122273
brighton,brighton,0,0.8122468114748391,0.0,1.0,6617,yes,2657
investigate,aufdeckt,8,0.6121834684000502,0.1729610669660277,0.7797079911084349,5966,no,241373
macedonia,bulgarien,8,0.7271651995345385,0.125301339740166,0.8530131870668204,6007,no,554
nat,nat,0,0.6283031475728978,0.0,1.0,6893,yes,6165
dancers,tänzerinnen,1,0.8395993130979286,0.0022144232872962,0.9973694616854256,6972,yes,79326
aftermath,erschütterte,4,0.6217448132101264,0.0332061718090941,0.949299760488001,6876,no,60640
threw,warfen,3,0.6559175690870631,0.0667028435457963,0.907693109162575,6667,yes,174050
nacional,sociedad,6,0.7190608953977757,0.1721529612211655,0.8068331636199263,6036,no,426
stakes,rennpferd,1,0.4839626789318677,0.07979431878016,0.8584597280317579,5428,no,67435
brussels,charleroi,9,0.639970275148265,0.2477379793765038,0.7209241007800142,5954,no,3606
graves,bestatteten,4,0.631602429891279,0.0629697271513763,0.9093402657839202,6977,no,29787
explorer,forschungsreisender,3,0.5709204930412759,0.0621282696369376,0.901858635069289,6201,no,38234
warrior,krieger,0,0.7135239024707432,0.0,1.0,5815,yes,67574
sue,cheryl,1,0.5542536446807338,0.0581396341368286,0.905061606409059,6980,no,70715
ranch,farm,1,0.6419369320466249,0.1611431134810478,0.7993436465288253,6592,no,70407
crops,getreideanbau,4,0.7198583607681881,0.0808472126128545,0.8990300363821988,6397,no,169439
mesa,rancho,2,0.5424060285174387,0.0813282842972279,0.8696106938061087,6529,no,11716
brook,wasserlauf,4,0.5352362983740309,0.1549851368265775,0.7754559204879922,6344,no,13744
promise,versprach,9,0.6351738464661537,0.1866920120964758,0.7728436944406188,5807,no,417434
rookie,mvp,6,0.6639317763756403,0.1683832845430342,0.797692854005093,5573,no,63448
clothes,kleidungsstück,9,0.6839869909937627,0.1582286321883222,0.8121281203612705,6858,no,638022
encounter,begegnet,1,0.6761467448707789,0.0107978606713671,0.9842813225633452,6059,no,325382
claude,camille,8,0.674086204617585,0.1209266704495378,0.8478934439403537,5562,no,851
jam,jams,1,0.5735389356708798,0.055659958505551,0.911538372014456,6416,no,79059
referendum,volksentscheide,6,0.7242439058264183,0.1072062855320225,0.8710610850219823,6669,no,55261
depot,betriebswerkstatt,5,0.6492512659947203,0.0913918039450678,0.8766047943275865,6009,no,32021
rod,wheel,8,0.4296125770392531,0.0649417427521794,0.868686329987842,6022,no,113157
contributors,hauptautoren,1,0.7248472237953163,0.0034246121833509,0.9952976182598784,5623,no,69201
highlights,highlight,3,0.5882958922627242,0.0652951687987084,0.9000978246356842,6957,no,227178
virtually,praktisch,1,0.7761458968343804,0.003012304210673,0.996133899114926,5467,yes,451961
vii,iv,4,0.818560829682034,0.0704419676349997,0.9207629404006488,5445,no,13418
pianist,pianisten,3,0.8260583410403091,0.0650397260931838,0.9270117078107852,5779,yes,32952
trick,revanchieren,8,0.500548119364052,0.178228073787972,0.7374273352747734,6146,no,219033
ethiopia,uganda,6,0.7015989310356125,0.1623735203918772,0.8120616923333641,6601,no,1566
accounting,betriebswirtschaftlich,8,0.6531586060787199,0.0592516905555081,0.9168292614025346,6528,no,314871
nights,nächten,1,0.7267969345674801,0.0472743374787339,0.9389276683091896,5830,no,312353
maker,firma,1,0.5931240569460308,0.0106744833714718,0.9823211176266528,6365,no,197567
graph,automorphismen,9,0.6295211794873261,0.1096573661771912,0.8516496902942308,5888,no,97838
achievements,pionierleistungen,9,0.6405935067815318,0.0793866058185084,0.8897377796564099,5638,no,156769
ferdinand,alfons,9,0.5692205384831005,0.20033015062658,0.7396790705777305,6031,no,594
geology,hydrogeologie,6,0.744720623947444,0.1668507262718206,0.8169636131810338,6442,no,29529
guys,echt,8,0.6195731176178005,0.0518530523251528,0.922771773507788,5463,no,1032349
wwe,ecw,7,0.6310919895500776,0.1736579385981509,0.7842088175170803,6806,no,11229
brussels,maastricht,8,0.645959671193581,0.2417485833311878,0.727671132831127,5954,no,3606
conducting,konzertierten,2,0.567104454316193,0.0283548097092997,0.9523816129459264,6682,no,163817
slaves,sklavenhaltung,7,0.7096248767218807,0.1893243244016336,0.7893937453139571,5450,no,103015
alexandria,tripolis,4,0.595726706555366,0.2626666343031895,0.6940020130625976,6543,no,7066
arrangements,orchesterbesetzung,9,0.5365228450422483,0.1719345863628707,0.7573113376454189,5923,no,266099
geographical,geografische,1,0.8096761630948248,0.0067960549290602,0.991676318215078,5643,yes,79341
cluster,sternhaufen,9,0.4364176769608207,0.2283793284951804,0.6564675733782386,6853,no,103673
nominee,kandidat,6,0.6293042225987696,0.0890803055612895,0.8759991312877466,6227,no,51365
copenhagen,aarhus,3,0.7754016781643283,0.1059287795400469,0.8798081030627689,5717,no,922
handled,umsetzt,8,0.4845042853168341,0.0767850396108159,0.8631988242058345,5948,no,209643
prisoner,gefangenenlager,4,0.7360801544453127,0.0614721224219404,0.922924021152068,5529,no,64611
compounds,oxidationsstufen,5,0.7112259689942766,0.0585471905314933,0.9239422811681792,6107,no,144323
summaries,zusammenfassungszeile,5,0.7297039473700662,0.0255909649138923,0.9661179169915138,6376,no,28159
respected,respektierten,9,0.6598903727512239,0.0511133318904827,0.9281110188923136,6389,no,187855
equity,investmentfonds,4,0.7111807480037982,0.0578697303116257,0.924751714037826,6821,no,432799
broadcasts,hörfunkprogramm,5,0.7792246282836873,0.0128576544849811,0.9837672742280787,6157,no,41348
guild,gilden,3,0.5366094688851099,0.1369618518621566,0.7966631778351106,6118,no,38482
acquisition,übernahme,0,0.720967593941052,0.0,1.0,5505,yes,259110
fossil,fossiles,6,0.7449166058225205,0.1074102978532107,0.8739799279009088,5972,no,100663
waves,wellenfront,5,0.5860876339650334,0.2140362115196041,0.7324961470308865,5397,no,235327
cartoon,zeichentrickfilme,4,0.7108744846170094,0.0752244331948188,0.9043066572280594,5491,no,109555
chelsea,manchester,1,0.6785840141804769,0.1467509447945985,0.8221922587929172,6081,no,4241
monarch,thronfolger,3,0.6721385189664079,0.1065317694796171,0.8631875762304733,6316,no,21965
eating,menschenfleisch,9,0.6237372884148737,0.1209882836956431,0.8375397754198662,5652,no,879297
budapest,budapest,0,0.8709080317704754,0.0,1.0,6271,yes,1009
suspension,federung,2,0.5100091954294408,0.0501289763099905,0.9105060521865131,5739,no,159441
reserved,gestattet,7,0.5681849330357918,0.1603069243803474,0.7799468549326904,6839,no,142397
speaks,gesprochen,4,0.5884326150383211,0.0717726679278129,0.891287346860727,6243,no,217215
arriving,ankamen,5,0.6851790392932587,0.0718923189461461,0.9050389132230096,5535,no,131719
hamlet,weiler,0,0.612257603351833,0.0,1.0,5597,yes,14495
algorithm,iterativen,6,0.6894796603239522,0.164904646046523,0.806990080673348,6024,no,99003
councils,kommunalverwaltungen,2,0.6282151408829664,0.0210513791242641,0.9675766754089988,6925,no,63502
illustrate,veranschaulichung,6,0.5997135015037397,0.0964086278705461,0.861506158470779,6276,no,119205
bicycle,rennrad,8,0.6649269787257848,0.1235673852275811,0.8432869137985503,6473,no,131062
ambassadors,botschafter,0,0.6658118500919125,0.0,1.0,5677,yes,23830
tested,testeten,3,0.7228084622086062,0.1259173721900268,0.8516395199879288,5540,no,389598
mesa,fresno,8,0.4928063455966414,0.1309279672180252,0.7900901641482589,6529,no,11716
mutual,gegenseitiges,5,0.6548374022726455,0.1005451073250506,0.8668951080445333,5843,no,224155
worlds,universum,5,0.6045515838208427,0.2048061922324383,0.7469522153340555,6120,no,183793
emotional,emotionale,1,0.875301174061955,0.0027832572757637,0.9968303079106828,5487,yes,516084
illustration,illustration,0,0.80803619600866,0.0,1.0,6341,yes,112826
unofficial,inoffiziell,3,0.7138390269442989,0.1012499909948722,0.8757804500287988,6783,yes,34310
madagascar,westafrikas,9,0.6503061697327064,0.1751151834235979,0.7878475244746455,7012,no,763
lancaster,suffolk,8,0.6232352426610053,0.1496092675447087,0.8064173768862173,6510,no,7852
garrison,truppen,2,0.7311650713005889,0.1185765190304024,0.860455789878174,5634,no,14305
observation,beobachtungsdaten,7,0.5940098846187178,0.1501843105601612,0.7981920424358295,5511,no,169813
belfast,derry,2,0.7188806503145262,0.1269377954733179,0.849923117537262,6218,no,1350
endangered,„gefährdet,8,0.6510009392163437,0.0861773638338748,0.8830983447596067,6337,no,71370
scholarly,geschichtswissenschaftliche,4,0.7352213947756885,0.0476060349298093,0.9391870632998656,5988,no,58349
badge,abzeichens,8,0.6286673743276887,0.1199714974456376,0.8397471705397062,6744,no,53644
dale,clark,3,0.5775841788834597,0.1103640983292026,0.8395750058763701,6167,no,3913
personalities,prominenten,3,0.6084190647007637,0.0702596670752373,0.8964758083822986,6548,no,95186
ibm,microsystems,7,0.6822994384948807,0.2007101112579272,0.7726976890407192,6049,no,3448
instances,sonderfälle,1,0.6225201161428653,0.0796513891908723,0.8865641960890814,6110,no,282587
servant,aufseher,7,0.5828645602054374,0.0597913834280292,0.9069620626396466,6359,no,89915
eds,hrg,6,0.6649977200002184,0.1085887509964863,0.8596294595786061,6433,no,6949
confirm,bestätigen,0,0.8497382004357759,0.0,1.0,6260,yes,236654
guatemala,guatemala,0,0.8845230033979394,0.0,1.0,6759,yes,1227
trend,modeerscheinung,6,0.5769830256460825,0.234008388134851,0.7114539264430957,6492,no,498311
administered,verwaltungsbehörde,6,0.5446123167095775,0.1022626040583147,0.8419128632519547,5989,no,123524
unrelated,zusammenhanglos,8,0.5515612943358597,0.0208367365178689,0.9635974699514755,6289,no,59558
fights,gekämpft,8,0.6221332475528857,0.1184792392126538,0.8400253285897386,6827,no,104969
screenwriter,filmregisseurs,8,0.786625734775487,0.1289822003042755,0.8591294424583167,6552,no,13265
inns,wickets,8,0.3917221987332749,0.0459303060904178,0.8950530258956915,6314,no,12477
synthesis,synthese,0,0.8234930607779112,0.0,1.0,6168,yes,67281
zimbabwe,lesotho,5,0.7789383999820889,0.0969936963524302,0.8892680188814679,6521,no,1329
throwing,geworfenen,1,0.7303891181027367,0.0143821182250944,0.9806892136490032,6944,no,201749
comedian,komiker,0,0.8593840008402643,0.0,1.0,5865,yes,35999
anybody,irgendjemanden,0,0.8467814225749427,0.0,1.0,6952,no,303197
attraction,touristenattraktionen,8,0.6124598302127978,0.1570275103382197,0.7959323018546675,6546,no,180538
davies,jenkinson,9,0.6474565141739037,0.1215110821212146,0.8419815312028044,5549,no,907
trace,zurückverfolgt,1,0.5445259315581625,0.0718061673279174,0.8834943572504249,6900,no,137102
prestigious,renommiertesten,0,0.751247758710661,0.0,1.0,6079,no,139260
uprising,niederschlagung,4,0.7929726552635462,0.0738036884519431,0.914852673371796,6611,no,33232
mere,wirkliche,3,0.5185064908683998,0.0602648809890851,0.8958744611094472,6004,no,234159
metre,weltrekordzeit,9,0.5102660043990466,0.2509930598727046,0.6702921887533596,5895,no,34581
provisions,bestimmungen,0,0.7928042632993508,0.0,1.0,6130,yes,278535
worn,aufgenäht,5,0.6731200855667683,0.0523885403062689,0.9277906031189808,5659,no,276912
councils,räte,0,0.6492665200072305,0.0,1.0,6925,yes,63502
rod,arretiert,3,0.4449677408451672,0.0495865789462653,0.8997348178716194,6022,no,113157
suspension,radaufhängung,1,0.5338571158346732,0.0262810559047581,0.9530811195688628,5739,no,159441
joy,fröhlichkeit,4,0.5725929904938264,0.1264322728691366,0.8191306101572359,5860,no,370645
resumed,begann,5,0.6412188448188316,0.0860685429293189,0.8816581390256099,6436,no,38067
doctorate,promotionsstudium,5,0.7906550508415368,0.0504266049338332,0.9400455299582698,6757,no,29468
optional,zusatzfunktionen,9,0.5805086971151514,0.2116597848915871,0.7328096362084415,5632,no,166075
refuge,geflüchtet,6,0.5881939789057025,0.1742824489280204,0.7714257876493631,6712,no,63945
beneath,darüberliegende,8,0.5887286941930737,0.0337358901289931,0.9458027155621468,6372,no,254544
sue,sue,0,0.6123932788175624,0.0,1.0,6980,yes,70715
adequate,ausreichenden,1,0.8222048393832021,0.0140167926693873,0.9832379453817982,6926,no,350679
collector,sammlerstücke,3,0.5918556197088201,0.1016126983754882,0.853471751014969,6852,no,96798
disruption,artikelsperrung,3,0.6950104415892886,0.0198709227050097,0.972203887669354,6228,no,60849
offense,interception,9,0.5577516834046945,0.0527614414117159,0.9135785304737192,6702,no,215964
affiliate,kooperationspartner,0,0.5735018426033709,0.0,1.0,6240,no,349891
problematic,problematisch,0,0.8398703700346932,0.0,1.0,6307,yes,94165
roberto,emilio,8,0.7232655931508676,0.1223176447095695,0.8553452348238744,6835,no,670
firing,feuerten,5,0.651240480783223,0.0329394287687543,0.951855603608232,5879,no,105682
macedonia,serbien,1,0.8079389255329967,0.0445276137417077,0.9477661448394294,6007,no,554
maría,agustín,2,0.7490965287124624,0.1522485421073048,0.8310873970067469,6406,no,0
promise,hoffnung,7,0.6415532482280458,0.1803126103345836,0.7806057905240954,5807,no,417434
julia,julia,0,0.7808208446201419,0.0,1.0,5861,yes,2553
inland,küstennahe,7,0.6940375450679119,0.0290800153507865,0.9597852175876512,6930,no,46861
rica,venezuela,3,0.7748423998154534,0.066772574318304,0.9206613756046456,6681,no,4915
mainland,festland,0,0.8088072988664137,0.0,1.0,5595,yes,64551
header,kopfzeile,1,0.5637290216242641,0.0067774149659476,0.9881203531962676,5913,yes,102354
achievements,herausragenden,8,0.6563705430828988,0.0636095695171414,0.911650935346769,5638,no,156769
buddhism,buddhistisch,2,0.7740878866487917,0.1240470350661926,0.8618837414435179,6387,no,2144
agenda,gesellschaftspolitischen,8,0.6127217289943356,0.1268834002488191,0.8284444019761461,6574,no,282725
authorized,genehmigte,0,0.7112257077908062,0.0,1.0,6277,yes,207847
dollar,gegenwert,9,0.5726592077704283,0.1720613044604689,0.7689585533973823,5676,no,441398
controls,gesteuert,2,0.6589440055670901,0.0501389573002073,0.9292904216772296,5526,no,353026
badge,ärmelabzeichen,1,0.6710479715372782,0.077590900236048,0.8963573718096471,6744,no,53644
thursday,dienstag,1,0.8328199964441667,0.0160218074587731,0.981125096119082,6723,no,15636
sovereign,souveränität,4,0.6628726115829231,0.0397368516556506,0.9434438991577349,6859,no,84672
contributors,artikelbeiträge,6,0.6831399108437519,0.0451319251349153,0.9380287374778592,5623,no,69201
indo,indogermanischen,7,0.5449826329506511,0.1359361819020552,0.8003635985129,6639,no,476
doctrine,unfehlbarkeit,9,0.6277744036620443,0.0893356024294378,0.8754227361624052,5658,no,162760
yankees,mlb,3,0.7107918534589857,0.0699684296839849,0.910384235475804,6455,no,3076
geology,geologie,0,0.9115713502192646,0.0,1.0,6442,yes,29529
springfield,cleveland,2,0.6396862536499562,0.1624568288189622,0.797471508051985,6308,no,9676
annie,lucy,8,0.6681366504861463,0.129053286710407,0.8381147569872198,6737,no,3876
targeted,abzielte,7,0.5630852386879879,0.1237549203113015,0.8198199119696064,6466,no,347475
finale,liveshow,9,0.5401530049821454,0.0865219212248724,0.8619349241423288,6623,no,57248
searches,suchergebnisse,3,0.6545645384919863,0.056691175551879,0.9202942423765432,6719,no,155715
complicated,komplizierte,2,0.8301303626457588,0.023513218796379,0.9724554611461426,5901,yes,388795
zimbabwe,simbabwe,0,0.8759320963345192,0.0,1.0,6521,yes,1329
fraser,buchanan,6,0.6500340730292374,0.1670300408691175,0.7955729078931295,6414,no,1085
regiments,regimenter,0,0.9022288223525464,0.0,1.0,6469,yes,14610
arch,mittelpfeiler,3,0.5927174961968265,0.0145618351848679,0.9760211908550608,5720,no,62120
