en,nl,position,score,rel_score,ratio_score,index,correctness,freqs
cannon,machinegeweren,4,0.6035621006741843,0.0668490945752806,0.900286428614299,6058,no,31463
tuesday,dinsdag,6,0.6467913278455599,0.0725866960827888,0.8990979795484847,7117,yes,16279
coordinator,assistent,8,0.5232977944618898,0.1333783642201964,0.7968886757090745,7255,no,104881
arbitrators,moderatorhandeling,5,0.6542863638439731,0.0762813084498521,0.8955862525228563,5946,no,7500
speaks,citeert,9,0.5503624538723093,0.079635049515838,0.8735946585699815,6243,no,217215
marion,charlottesville,3,0.5704621453210835,0.024569453440281,0.9587089937888584,6441,no,1539
boarding,schoolreis,7,0.532931793002663,0.0651337040860083,0.8910926906784067,7043,no,75344
drag,aerodynamische,8,0.4463935590914402,0.0359458746703896,0.925475977798367,7246,no,165761
astronomy,sterrenkundigen,8,0.7212720330907597,0.1294492232628868,0.8478359130019497,7274,no,37075
canvas,paneel,9,0.6195471900838647,0.0780377585791565,0.8881315333297797,7288,no,116161
prussian,preußische,4,0.6255091827156687,0.2152936436847576,0.7439427688338602,7161,no,208
flew,aangevlogen,3,0.6944669988326582,0.1095475423852999,0.863749302071885,5741,no,115830
cyclone,orkaankracht,2,0.7139176657766602,0.0738705070879996,0.9062304949065408,6444,no,12960
cleaned,geschoond,4,0.6100772812772486,0.0422073497088946,0.9352930489177947,6535,no,148462
varies,verschillend,5,0.6243895744221888,0.1640467999016153,0.7919340034986226,6565,no,141788
prussia,aartshertogdom,9,0.6466426119938657,0.2014118699112328,0.7625012611704212,6530,no,302
builder,scheepsbouwer,4,0.5510350248847942,0.1081881190130331,0.8358854357367629,7018,no,99079
oslo,oslo,0,0.7831614814673249,0.0,1.0,5892,yes,818
furniture,meubelstuk,6,0.6741516575819075,0.0868632810757348,0.8858586386898615,6683,no,569320
americas,continent,3,0.578436522114572,0.0848995375477422,0.8720112734547218,6560,no,5947
salvador,amílcar,9,0.605088864075315,0.1517889508884548,0.7994538247950621,5997,no,1692
cluster,virgocluster,4,0.553918435917881,0.0511606529625923,0.915447990349079,6853,no,103673
supplement,bijlage,4,0.48364114011298,0.0971583551404299,0.8327161853024019,6488,no,303802
quantity,geldhoeveelheid,2,0.5781114390166153,0.1378552542940332,0.8074557719206364,6973,no,384336
abolished,ingevoerd,4,0.5519061628869517,0.1330575500409145,0.8057451109750585,6134,no,29215
accuracy,onnauwkeurigheden,4,0.640574116538204,0.0892912717974492,0.8776606299949853,5735,no,213289
roberto,roberto,0,0.7097197383882605,0.0,1.0,6835,yes,670
emma,jessica,9,0.5694294089151467,0.0968958088838387,0.8545818073584153,5998,no,5167
repeat,herhaal,2,0.5952612287081578,0.0626645149185852,0.9047544262774184,5953,yes,257943
spelled,spellingsvariant,8,0.5102693119596255,0.2333654367815826,0.6861827164792753,6947,no,41779
hopefully,tenminste,3,0.6897653179984382,0.1548590674027188,0.8166533312566295,6765,no,274720
sudan,libië,8,0.6838579756846481,0.1228774930611567,0.8476855204442805,6195,no,1345
quarterfinals,kwartfinale,0,0.8236212941525207,0.0,1.0,7248,yes,8293
grants,overheidssubsidies,6,0.560882288401845,0.0267640724478164,0.9544554782758816,5930,no,273240
rebel,rebellenleider,9,0.5750150981028175,0.0947664523853071,0.8585114022381729,5777,no,52615
gibson,lawford,2,0.5537508696461922,0.0235475632365539,0.9592107618949026,6001,no,2531
activated,deactiveren,4,0.5654499147245586,0.0904399906138484,0.8621110191241839,6700,no,95196
flooding,overstromingsgevaar,3,0.7264935855463177,0.0828590561664213,0.897623048476031,7271,no,88829
brad,brad,0,0.6251347682807468,0.0,1.0,6249,yes,8647
sending,terugsturen,8,0.6114244133157609,0.1139648629918638,0.8428914422722548,5765,no,400733
belarus,litouwen,2,0.7328857733645027,0.0663364297451181,0.916998765190687,7204,no,371
sailors,oorlogsschepen,8,0.601393458643283,0.1022532350751652,0.854680998307824,6506,no,43357
rochester,northfield,6,0.5625266974930936,0.1300200479320896,0.8122580911816069,6050,no,4242
fringe,complottheorie,3,0.4810383186090664,0.031521107077784,0.9385025316127112,5847,no,46715
ahmed,shahid,2,0.666428961813859,0.0861818120635496,0.8854895318339042,6038,no,1089
resignation,aftrad,3,0.6950680632906462,0.0598696553360633,0.9206959013188916,5971,no,56169
redirected,redirectpagina,5,0.6011341548584133,0.0789080714523515,0.8839659238803029,6895,no,19934
santos,dourado,4,0.6336576777426104,0.0483225264243332,0.9291437990002064,6300,no,1714
prohibited,geoorloofd,7,0.6121726923644729,0.1199763224976158,0.8361312792038447,7090,no,108953
griffin,foster,3,0.5598391991351234,0.0094592946065509,0.9833842971472128,7151,no,4052
idol,televisieshow,7,0.4710481300249496,0.0705968430507433,0.869662146682791,6419,no,36376
geology,mineralogische,5,0.6719269610540555,0.1559422331755409,0.8116342119473855,6442,no,29529
trend,opleving,5,0.5247344917449288,0.1983483420723866,0.7256907054130141,6492,no,498311
precisely,begrijpelijkerwijs,9,0.6169521196149635,0.1460480497411218,0.808587133257945,7086,no,342738
coordinator,beleidsmedewerker,2,0.5523029446580674,0.1043732140240188,0.8410583167302886,7255,no,104881
nigerian,congolese,6,0.5736057292691815,0.1099334355919078,0.8391702462078398,6051,no,2582
loves,moederliefde,8,0.5810940488325249,0.0545440093645477,0.914190145380444,6425,no,383184
wagner,strauss,8,0.535795539957298,0.1080537792036113,0.8321753615513153,6557,no,1247
tenor,contrabas,3,0.7030466815728107,0.0391483502716847,0.9472532843902314,6826,no,22287
amy,julianne,9,0.6031983320805012,0.0332804924587762,0.9477115480112528,5822,no,8029
andrews,melford,1,0.579557852922916,0.0601826245300802,0.9059265019939244,5931,no,1368
mcdonald,mcdougall,7,0.555479743810581,0.1499988093723527,0.7873800575572459,6329,no,1663
enrollment,schooljaar,9,0.5614732258836264,0.1252689517671942,0.8175895469305393,7155,no,92223
advocacy,lobbywerk,2,0.6064345618470623,0.0198180034629582,0.9683546151173889,6845,no,121322
instructor,lesgever,5,0.6281199759694331,0.0731325309908543,0.8957115585827119,6562,no,181012
pound,kilo,4,0.4740816187520672,0.0349580949013818,0.931325407500168,6213,no,166639
lens,zoomobjectief,5,0.5756424309464534,0.071195253323234,0.8899333556862613,6489,no,262820
petition,indienden,3,0.6213266519781699,0.0530976224388275,0.9212697044679664,7230,no,149386
inland,noordwestkust,6,0.6418485590584261,0.0578233069108579,0.917356535651533,6930,no,46861
spacecraft,ruimtestation,7,0.7597460596446124,0.0821017918686533,0.9024743108614328,7076,no,58699
ambassadors,gezanten,3,0.5487715334207296,0.122310686182161,0.8177411312513425,5677,no,23830
dylan,orbison,5,0.5243121155293823,0.0696670444766428,0.8827112983628311,6942,no,8805
prohibited,verbod,1,0.7078467347762594,0.0243022800858293,0.9668069210058188,7090,no,108953
assignment,gedetacheerde,5,0.4543921648301064,0.0394006640782003,0.9202081079927616,6584,no,157031
greene,mcclure,8,0.5585568287909886,0.0323002843171671,0.9453331717591515,7264,no,1968
apollo,mercury,8,0.5382192213669681,0.2496429686371523,0.6831387877163559,6807,no,2219
gathering,verzamelden,1,0.6105742279030901,0.006236296685797,0.9898894450772324,6244,no,256458
lithuanian,litouwers,5,0.621771523226456,0.1041620786351438,0.8565129395194983,6145,no,294
barrier,obstakels,4,0.4753190738236793,0.1139056329811517,0.8066855790911688,6982,no,147355
penn,michigan,3,0.486751677297662,0.0587297490666499,0.8923340993329699,5924,no,3642
temporarily,daarna,7,0.5284877018529004,0.2662422354863056,0.6649903030233171,5667,no,117242
beatles,lennon,5,0.588447969440539,0.1496589335074386,0.7972394880610042,7125,no,5529
admission,onderwijsbevoegdheid,2,0.5361800233117864,0.0092449695884231,0.9830499707406796,7083,no,191830
switched,stopte,3,0.4858639244005261,0.071680209474863,0.8714358108718196,5799,no,120437
lon,hkg,2,0.3962127897550703,0.0370570631513381,0.9144711710201934,6467,no,4702
politically,religieus,8,0.5617557879345891,0.0892215010257667,0.8629422215815576,6903,no,109991
heath,billington,9,0.5191934169885246,0.0614898246994596,0.8941078021802122,6767,no,15116
oriental,anatolische,7,0.448721697990085,0.1574420338388379,0.7402648400559988,7251,no,19605
lawsuit,schadeclaim,5,0.5676360346109564,0.1580957707487682,0.7821567560065738,6880,no,182626
julie,valerie,7,0.600899301853655,0.0628320470517688,0.9053351221764848,6453,no,2984
knee,knieblessure,3,0.6488187254287847,0.0766258255234204,0.8943739732790841,6665,no,223033
loaded,geladen,3,0.6046508924541727,0.0324612711589361,0.9490493620858752,7136,yes,224915
darkness,ontwaken,9,0.559999928242775,0.1941291210499225,0.742578380673709,6866,no,168890
armoured,pantsereenheden,5,0.705288860832677,0.0451766627709729,0.9398018145403404,7102,no,9377
consent,meerderjarige,8,0.5626908492905459,0.0872224481503119,0.8657937166484131,6862,no,206529
armor,pantser,5,0.5974615168289648,0.0549084380702729,0.9158323622081066,5906,yes,78590
evangelical,gereformeerd,6,0.7015967398201943,0.0702372973820222,0.908999481758252,7138,no,36492
bet,raymzter,3,0.4082995348375425,0.0340580286129145,0.9230079206801468,6970,no,398333
chad,gabon,8,0.4796252862940344,0.0438551317782039,0.916223930706512,7184,no,3030
mistakes,tikfouten,6,0.6535686687901654,0.0946155181226471,0.8735398050671808,6940,no,294825
certificate,certificaten,2,0.6234854625736992,0.0481895419305258,0.9282546743479082,5690,no,269420
hoping,overtuigen,6,0.6289055011373292,0.0660080968301465,0.9050125123134576,6371,no,396564
surrender,aftocht,7,0.6606440780694482,0.1096171109196055,0.857688388709452,5982,no,91229
likes,inspireert,2,0.5602894127360574,0.0174923511119671,0.9697249857879416,6921,no,408795
salvador,guatemala,1,0.649199461814112,0.1076783531496577,0.8577335059625019,5997,no,1692
agenda,partijpolitiek,3,0.5970427823267614,0.0302839617041961,0.9517253775765988,6574,no,282725
hayes,beckford,6,0.5855735594898123,0.0703834545840876,0.8927011174909728,6918,no,1230
maker,speelgoedfabrikant,0,0.5840700203840123,0.0,1.0,6365,no,197567
closest,duidelijkste,7,0.4900341534018916,0.1118226801338015,0.8142038539682546,6196,no,152420
runway,luchthaven,6,0.566281921293709,0.1010226306699341,0.8486109073096235,6808,no,53095
conquest,heerschappij,8,0.6481900971396481,0.1471275620351775,0.8150078018035858,6021,no,33817
chad,luongo,9,0.4786467935047788,0.0448336245674595,0.9143547246092544,7184,no,3030
gerald,jennie,7,0.485905562114895,0.1103196168378027,0.8149698792801987,6494,no,986
notion,dualiteit,4,0.6512737226784462,0.0841175074348246,0.8856152970142598,6438,no,244484
submit,aanschrijven,9,0.5041965250232888,0.1142947556526693,0.8152039337923165,6303,no,444189
blair,letcher,8,0.512687208088763,0.1058988143405107,0.828805031958803,6772,no,3735
treasury,treasury,3,0.5858067287657998,0.0373379658653256,0.9400813868961396,6847,no,37539
nonetheless,desalniettemin,2,0.7423174730477443,0.0311853841962,0.9596829101481068,7049,no,256667
css,webbrowsers,7,0.5282075988186411,0.1903610817757092,0.7350829685225695,6126,no,19098
advocacy,actiegroepen,0,0.6262525653100206,0.0,1.0,6845,no,121322
cnn,jazeera,5,0.5542429865662586,0.0749813847505951,0.8808352184552666,6751,no,5277
macdonald,macmurray,6,0.5654784943958611,0.1307584809188684,0.8121925643782997,6684,no,664
inland,kustgebieden,2,0.6617754210737143,0.0378964448955696,0.9458368318939476,6930,no,46861
carlo,ferdinando,4,0.5882304745128613,0.106450179714634,0.846763863270369,6367,no,1377
dissolved,ontbinding,2,0.5537004746196156,0.0835694132577195,0.8688633892053513,6061,no,54554
resumed,hervatting,9,0.5898556074317811,0.1364607042846702,0.8121194552795015,6436,no,38067
ammunition,granaten,5,0.6607611207673934,0.140868517672014,0.8242723186404967,7014,no,49304
strings,contrabassen,5,0.6320438649314466,0.0390318474258766,0.9418368945453748,5912,no,127712
agenda,standpunten,1,0.6121262811506862,0.0152004628802713,0.97576946459735,6574,no,282725
richards,glover,7,0.5627666192548412,0.0225793167107283,0.9614256880873664,6769,no,1736
brigadier,majoors,5,0.735137758150583,0.0576519396132639,0.9272796559089028,6720,no,2151
denis,proisy,1,0.4788889605708996,0.1363874379297717,0.7783314324064343,5642,no,439
wording,verduidelijken,1,0.6576410207551164,0.0074171455075999,0.988847373231607,6002,no,55463
carpenter,fauntleroy,2,0.4956108189434234,0.0241923490006921,0.953458634936036,7229,no,23924
wagner,schubert,5,0.5450272804048386,0.0988220387560707,0.8465137170838983,6557,no,1247
escaped,gevangengezet,9,0.6762466005721417,0.0784060959193626,0.8961030732628604,5753,no,83418
glen,milntown,2,0.5321867262063388,0.1116955464440924,0.8265279986909457,5794,no,4463
convoy,troepentransportschip,4,0.6428584192277396,0.1092293013836326,0.8547652110383611,6735,no,18503
associates,opdrachtgevers,6,0.444768110688658,0.0779175394795388,0.850928489323429,6599,no,126010
lithuanian,poolse,6,0.6193828406756923,0.1065507611859075,0.853222442227958,6145,no,294
ethics,rechtsfilosofie,4,0.6272879226553756,0.1090793035382375,0.8518683346323219,6008,no,152610
physicians,chirurgen,6,0.6794868164169555,0.0972897073919779,0.8747519982775527,6393,no,209058
minimal,beperkte,2,0.5690638789761604,0.1284206225433009,0.8158803209769706,6077,no,282593
eating,dieet,6,0.6132947776545018,0.1738091350718885,0.7791789212813793,5652,no,879297
glacier,gletsjermeer,2,0.6864321201156159,0.0263897056220645,0.9629785387186278,5647,no,23482
para,título,9,0.4543225188663842,0.1467681612848861,0.755830249692192,6619,no,31456
settings,omgevingen,2,0.5164540132315751,0.0388890815506541,0.929972872777136,6760,no,394666
disk,flashgeheugen,8,0.5892704625703196,0.0565879297245421,0.9123833793914574,5729,no,242281
floating,afgemeerd,2,0.5260100358296922,0.0152740793619017,0.971781770546702,7266,no,150063
presenting,presentatie,4,0.5901305841677721,0.1584623615693968,0.7883197237273553,6956,no,187621
salem,charleston,8,0.4237351004789368,0.1515036275896902,0.7366247782057964,6556,no,8137
dimension,dimensie,0,0.7900934644510114,0.0,1.0,6907,yes,163471
bills,provisies,8,0.3991534760738268,0.0432577714458084,0.9022227131694056,5646,no,483289
translations,vertaalden,4,0.6701414286974932,0.1755351429291851,0.7924322976199527,6520,no,54740
cites,bronnen/referenties,1,0.6352438219851804,0.0053917991003529,0.9915836726480854,6636,no,41017
doctorate,doctoraten,8,0.7576894047113824,0.0916562846321636,0.8920860071674653,6757,no,29468
soprano,mezzosopraan,3,0.7345876557543707,0.0250751442730692,0.966991743873514,7199,no,14198
reflected,weerspiegelen,5,0.6593208204724191,0.0254089018016584,0.9628920711703997,6207,no,180001
hub,vervoersknooppunt,1,0.5504357389542798,0.0059937803886208,0.9892281408870992,6794,no,116291
fights,vechter,7,0.5815762474821801,0.1155242542211568,0.834278911091187,6827,no,104969
roller,boomstamattractie,5,0.569664585526955,0.043034435043559,0.9297625202607838,6856,no,79654
rotation,rotatie,0,0.6459225329815234,0.0,1.0,6689,yes,112783
counsel,procureur,4,0.610525790064458,0.0202680662720344,0.967868954225796,6931,no,178674
apollo,apolloprogramma,4,0.5754785417425943,0.2123836482615261,0.7304304598493102,6807,no,2219
explaining,verwoorden,4,0.6367151667776769,0.0405465252725922,0.9401316717769078,5973,no,169624
arbitrary,arbitraire,2,0.6201459110275305,0.0636161212954598,0.906961606102444,7277,no,70229
pushing,afschuiven,7,0.5266735843900823,0.0526261750390503,0.9091555379016376,5697,no,254399
respected,vooraanstaand,5,0.604140310645323,0.1459978389018936,0.8053720651455762,6389,no,187855
archaeology,archeologe,6,0.6766963746787802,0.1829237303379398,0.7872039878192683,6884,no,23743
complement,alternerende,8,0.4564594224918998,0.0292766408110456,0.939727265437184,6544,no,144296
nurse,verpleegkundige,2,0.6415437008469143,0.0532372918070844,0.923375434316758,6485,yes,203370
prototype,prototypes,1,0.8029847600099111,0.0419396281150874,0.9503628623998448,5939,no,86621
thesis,proefschriften,2,0.7065500309816628,0.0499089421864213,0.9340229358673604,6026,no,119092
graph,getallenlijn,4,0.5869805383465739,0.0202283293803956,0.9666863735766598,5888,no,97838
monk,kloosterling,1,0.6422998467138656,0.0928878861102651,0.873654194754518,6400,no,37008
reserved,gereserveerd,0,0.6641735317491984,0.0,1.0,6839,yes,142397
trek,trek,0,0.5942262494371032,0.0,1.0,5718,yes,54245
criterion,criteria,0,0.6475599036990907,0.0,1.0,5921,no,40529
toll,tolgeld,3,0.4747764261510649,0.012808359430708,0.973731010873472,6399,no,122745
precisely,precies,0,0.7630001693560854,0.0,1.0,7086,yes,342738
bonds,waterstofbruggen,2,0.5299320215449475,0.0080822480784364,0.9849776325001676,7044,no,217570
estonian,estlandse,6,0.6415203205336917,0.0813984078759784,0.8874030998546066,6671,yes,187
viewing,inkijken,3,0.5391084033584639,0.0511656589144965,0.9133188086946026,7016,no,282840
stern,stuurboord,6,0.4447456743027429,0.026847218739168,0.9430711973499096,6968,no,36458
mathematician,wiskundige,0,0.8315428546381223,0.0,1.0,7056,yes,13466
sit,aanschuiven,1,0.4971404631367007,0.0130242195433427,0.9744705582618484,5644,no,705280
bradley,frakes,5,0.5636464827020713,0.0588233065911516,0.9055001421708482,6018,no,2776
fiji,vanuatu,2,0.6214491420680586,0.0710195547782094,0.8974400502121526,7171,no,784
bullet,kogel,1,0.6235682054284754,0.0083780479277881,0.9867424676018056,7022,yes,106362
darwin,dawkins,9,0.4771176493987981,0.2315657995565236,0.6732450858025859,7311,no,2059
reveal,ontmaskeren,8,0.5503714331569679,0.1233792033697486,0.8168770511211885,6067,no,308012
ace,troopers,6,0.4303292798113649,0.0545362110971547,0.887523009742419,5922,no,40444
obscure,twijfelachtige,3,0.5693949008596257,0.0190381354666842,0.96764604586863,6693,no,75480
diary,dagboekfragmenten,6,0.6135645036839437,0.1389069389933569,0.8153990555453843,7057,no,75370
cream,poedersuiker,1,0.6223465053980062,0.0095693276352029,0.984856642079579,6322,no,438190
imprisonment,gevangengezeten,4,0.7145064517024243,0.1125248396764649,0.8639412548842559,7004,no,55188
tongue,tenen,3,0.5016262825087238,0.0288379619059474,0.9456363700106346,7304,no,212737
bats,knaagdieren,2,0.4544306934100793,0.009507846020022,0.9795062379777688,6910,no,46784
forgotten,vergetelheid,2,0.5051303280942154,0.1016006556982773,0.8325441449137767,6841,no,215806
raiders,warriors,5,0.4733802436496698,0.0358520453844425,0.9295958913908524,6615,no,8322
enzyme,glutaminezuur,2,0.6978204324197856,0.0259601256758079,0.9641326015386292,6153,no,63225
willie,johnny,1,0.6417417837586528,0.0605901096198617,0.9137300894476006,6589,no,1672
quantity,vergelijkingsmateriaal,4,0.5554265777487765,0.1605401155618721,0.7757715309080504,6973,no,384336
referendum,grondwetgevende,9,0.6164977864632448,0.1704148481606799,0.7834386682047324,6669,no,55261
tel,ramat,3,0.6121661179270252,0.1614942324971208,0.7912595205265666,6603,no,19444
slam,dubbelspeltoernooien,4,0.6006933635052365,0.035724734264026,0.943865935948009,7036,no,33767
afternoon,zaterdagochtend,1,0.7117963769805289,0.0116769924451045,0.9838598171839068,5811,no,532017
intelligent,begrijpbare,8,0.5409498866802519,0.2085475517041074,0.7217501474672693,6531,no,246932
throwing,gegooid,4,0.6025177872707157,0.1180468989005583,0.8361744598839538,6944,no,201749
strings,slagwerkinstrumenten,3,0.6385565851127373,0.0325191272445859,0.9515417908206596,5912,no,127712
pit,mijnschachten,7,0.4531809028679947,0.0940012860202673,0.8282084323481826,5630,no,131888
depot,goederenstation,1,0.6329001678135089,0.0157730422523869,0.975684147259936,6009,no,32021
exterior,kapconstructie,3,0.6427038238290064,0.0198449981747339,0.9700474930817672,6998,no,169273
institutes,onderzoeksinstituut,6,0.6464335022899746,0.1141021451603537,0.8499713385652894,7325,no,43617
frances,katherine,2,0.6172117766943223,0.0748516727589715,0.8918427597670391,7293,no,997
willie,jimmie,3,0.5999038133686072,0.1024280800099073,0.854160004727701,6589,no,1672
sad,vreugdevol,6,0.4798750193685755,0.014144719033707,0.9713681095426416,6829,no,358106
manages,lukt,3,0.6097746968503546,0.1184800717166025,0.8373095833622278,6197,no,145730
joy,vrolijkheid,9,0.4821554301725081,0.1102403493265214,0.8139076051153703,5860,no,370645
mhz,frequenties,5,0.5840878226387681,0.1175506316588576,0.8324626722796551,7097,no,3402
creatures,monsterachtige,8,0.6483931947922386,0.1500664319168784,0.8120550784322269,6983,no,191788
kurt,gerhard,5,0.4832704020849315,0.1373989971628763,0.7786277246318398,6221,no,3530
escort,escorteren,4,0.6385512842994461,0.033393914487051,0.9503026220778732,7272,no,66007
dimensions,dimensies,0,0.6794543425696314,0.0,1.0,5817,yes,200430
terminology,definities,4,0.6275586698357137,0.0978257698866957,0.8651394150057427,6614,no,74937
muscle,borstspieren,5,0.658989259714806,0.0724804582662644,0.9009111977098412,6078,no,637216
rican,mexicaans,7,0.6227266998920113,0.1119317296976821,0.8476411279181865,6878,no,1039
spots,vlekken,1,0.5810993818207151,0.0004801355704127,0.9991744283351544,6070,yes,340056
discography,muziekalbum,4,0.598320818352917,0.1569499737604521,0.7921937728833908,6264,no,6644
diary,oorlogsdagboek,4,0.6347683207209385,0.1177031219563621,0.8435779548821504,7057,no,75370
inhabited,bewoonde,3,0.6544163547274551,0.1391233687294685,0.824680019642368,7046,yes,36704
karnataka,gujarat,6,0.5840765454239449,0.0818808994701915,0.8770478502823741,6590,no,647
delayed,vertraging,2,0.6822678812674458,0.0590563404354874,0.92033669114463,6288,no,135808
paralympics,paralympics,7,0.7037729805853502,0.0686864394203228,0.9110808443247176,6404,no,210
terror,terroristische,2,0.5909679073119327,0.083291689415057,0.8764694046338029,6578,no,140627
jungle,jungle,0,0.694339090337803,0.0,1.0,7212,yes,76476
chaos,chaotische,3,0.529966296966745,0.1682195434140966,0.7590619378325728,7179,no,119668
dancers,tapdansen,6,0.6550415091508155,0.1431523401157366,0.8206546689788738,6972,no,79326
assignment,afronding,2,0.4658914993432714,0.0279013295650354,0.9434958793818036,6584,no,157031
joshua,nathan,7,0.5019966760159609,0.1030323461503445,0.8297067704596428,7045,no,3272
tracking,sensoren,9,0.5041827881383261,0.0830258511556993,0.8586092819487166,7099,no,260366
mutual,verbintenis,8,0.4948576426860894,0.1612251974730334,0.7542609140121227,5843,no,224155
manages,weigert,6,0.5807261658168603,0.1475286027500968,0.797421714051526,6197,no,145730
stability,onstabiliteit,1,0.7299649314994726,0.0943608376430278,0.8855296762817617,6370,no,288878
literacy,volwassenenonderwijs,5,0.5112166766760049,0.0282162156280529,0.9476928158616094,5671,no,105441
guatemala,bolivia,6,0.7049697803204998,0.1393430993979152,0.8349627220605859,6759,no,1227
fights,gevecht,3,0.6567061021013911,0.0403943996019457,0.9420536931142012,6827,no,104969
meter, m,2,0.5628380582718923,0.1051943259972437,0.842531098080923,5737,no,133390
inscription,inscriptionum,9,0.5884352411203695,0.2340199883237189,0.7154617297747659,7059,no,26613
alias,artiestennaam,3,0.4413711560279358,0.1028430851673066,0.8110246344501473,6929,no,24360
girlfriend,tienerdochter,7,0.7141269190381767,0.1255310688391927,0.8504973803006013,5970,no,208460
decorated,verguld,5,0.6717884642743264,0.0926434955639424,0.878807401533103,5900,no,124112
simpson,quigley,9,0.5324592804018616,0.0496301478327,0.9147379329955796,5661,no,4937
herald,times,0,0.5902999373453846,0.0,1.0,5628,no,12258
paradise,wildernis,6,0.4699052441170626,0.1076316469805964,0.8136367587254328,6542,no,88552
mistakes,beginnersfouten,5,0.6541498349920126,0.0940343519207999,0.8743165739591368,6940,no,294825
theodore,constantino,3,0.4583225707073634,0.0957607293973145,0.8271726843613166,6770,no,1392
chad,tsjaad,0,0.5234804180722384,0.0,1.0,7184,yes,3030
exterior,gevelbekleding,8,0.6198509940259712,0.0426978279777691,0.9355551975043312,6998,no,169273
harper,warfield,9,0.5228539738459715,0.1674434030267216,0.7574329431971721,6098,no,4030
andrews,haddington,2,0.5728848671999673,0.0668556102530288,0.8954957320831072,5931,no,1368
interviewed,geïnterviewd,0,0.7962573088357567,0.0,1.0,7200,yes,128706
teeth,bovenkaak,1,0.6793515871169206,0.0455463739106177,0.9371685721862756,6095,no,571089
accomplished,succesvol,8,0.4970944278985236,0.0463653265296946,0.914684894047994,6608,no,293551
pet,knuffels,7,0.5025626586341079,0.0977354214533126,0.8371885156802775,6423,no,535006
logan,delaney,3,0.5626433073167517,0.0516934574379684,0.9158548529020436,6984,no,2176
spy,spionne,5,0.5971876586375531,0.0395651086511019,0.9378642533120454,6141,no,90489
bombs,ontploffen,9,0.6590180923906761,0.1379643349605234,0.8268916224175068,7256,no,77834
cooking,kookte,3,0.6379696024320782,0.0916947164430792,0.874333013042991,6874,no,459708
demanded,weigerde,2,0.6786269473860214,0.0345403492416458,0.9515676764694964,6938,no,125249
ahmad,ahmad,0,0.7044226983095316,0.0,1.0,6299,yes,716
particle,atoomkern,1,0.7048427608541233,0.0045740366291047,0.9935523987515776,6721,no,65205
ain,mamasé,5,0.4493093339249144,0.209256486516781,0.6822542561099904,7055,no,5145
nineteenth,negentiende,0,0.8081092039642044,0.0,1.0,6332,yes,45130
extends,loopt,5,0.6113112634440225,0.1184357393173518,0.8377030136894169,6347,no,127925
abdul,abdullahi,8,0.6424999693999375,0.0128406023423438,0.980406214881209,6190,no,863
beatles,beatles,0,0.7381069029479776,0.0,1.0,7125,yes,5529
comedian,upkomiek,5,0.6688887122288152,0.1041642172783385,0.8652560344803989,5865,no,35999
vampire,vampieren,1,0.5823092626898129,0.0204521685468347,0.9660692149713788,6595,no,67060
mess,gedoe,4,0.5468155489059401,0.0459627757992064,0.9224621179897752,6795,no,244829
windsor,newington,1,0.6159166671254854,0.0793844736704906,0.8858272063531899,6223,no,3303
hurling,hibernians,2,0.4932065583813951,0.0226912416944244,0.956016013847918,7191,no,10608
rivals,rivalen,0,0.6783939605867859,0.0,1.0,6486,yes,86609
espn,sportnieuws,2,0.5471805597132444,0.0720645546504739,0.8836251542742956,5965,no,3767
prof,hoogleraren,8,0.5375772161342243,0.0295902056827712,0.9478280935319324,6959,no,7257
tonight,sketchprogramma,5,0.5696538901930904,0.1061836946130129,0.8428857805481818,6753,no,329326
terror,terreuraanslag,6,0.5671621039739475,0.1070974927530422,0.8411628202654913,6578,no,140627
stolen,ontvreemd,2,0.6058331693120779,0.1758197116803262,0.775066764345445,5933,no,182823
duration,looptijd,5,0.573086971190331,0.1202242683249378,0.8265940872255395,6198,yes,250646
hurling,iers,8,0.4582163406151206,0.057681459460699,0.8881920809659941,7191,no,10608
joshua,andrew,5,0.5058030729651194,0.0992259492011859,0.8359980338696685,7045,no,3272
rap,rappen,3,0.6710936462691601,0.0687367254806818,0.907091235903027,6495,yes,69727
smooth,gladde,3,0.555511221497428,0.0593565251241345,0.9034645654284624,5746,yes,409754
learns,ondervraagt,9,0.6582631002492794,0.1074840390095799,0.859635075994394,6605,no,71040
geology,stratigrafie,8,0.6659359497811058,0.1619332444484905,0.8043975478527337,6442,no,29529
collegiate,businessschool,8,0.4768607660113034,0.0963846794040756,0.831861412637593,5826,no,24334
climb,klimmer,5,0.6413221010089394,0.0897548693894023,0.8772292480496306,6948,no,194236
highlights,opmerkelijke,9,0.4677142920247565,0.1334902106751367,0.7779620577097177,6957,no,227178
precisely,preciese,2,0.6781205105313268,0.0848796588247585,0.88875538665163,7086,no,342738
equations,vergelijkingen,5,0.7166236692446228,0.0746558333371454,0.9056517537816156,7162,yes,45463
glory,heldenmoed,4,0.5233804213448333,0.0764141847952663,0.8725994131774211,6236,no,200255
lifestyle,lifestyle,8,0.5248889159788093,0.193721395825011,0.7304221875988098,7130,yes,514124
politically,partijpolitiek,5,0.5721596454439929,0.078817643516363,0.878924127073252,6903,no,109991
jacksonville,louisville,8,0.5760406654897295,0.0724077213688229,0.8883369550511082,7128,no,11188
lover,vriendin,7,0.6417881639358229,0.0932361779801429,0.8731522581454827,6027,no,173040
