en,nl,position,score,rel_score,ratio_score,index,correctness,freqs
carpenter,carpenters,2,0.5521495130281797,0.036674246233487,0.9377160896505377,7229,no,23924
jorge,yáñez,8,0.7075510692450088,0.0998648278707372,0.876315504528119,6865,no,529
inns,gcb,6,0.3486995253088591,0.0505296212804595,0.8734320334270618,6314,no,12477
uruguay,uruguayanen,5,0.7223071758171268,0.1463672489652007,0.8315050555311589,6257,no,659
genres,muziekstijlen,3,0.769203236532863,0.1031957043590867,0.8817104199443682,6922,no,63598
chicken,snack,2,0.7003378341827794,0.0321031419810313,0.9561696532201504,6417,no,338089
committees,adviesraden,4,0.7059861434162505,0.1207855590297789,0.8539069991480948,6503,no,108685
brass,houtblaasinstrumenten,9,0.5986389476198851,0.0715153298302547,0.8932852743962743,6927,no,85995
georgian,azerbeidzjaans,8,0.5805533725786156,0.1562866841900845,0.7878960532147832,5716,no,633
argues,betoogd,4,0.686926680944492,0.1079874848393649,0.8641520185605454,6464,no,112654
ammunition,munitie,0,0.8777992281694278,0.0,1.0,7014,yes,49304
upgraded,ingebouwd,8,0.5457223082214914,0.1346127662872435,0.8021375476129223,7072,no,102777
brussels,parijs,6,0.6518553354489165,0.1779184088710663,0.785582021498072,5954,no,3606
fbi,agent,8,0.6330813560002552,0.2160842160147117,0.7455334705786881,6454,no,4093
finite,eendimensionale,7,0.7363628172370413,0.0388376028822157,0.9498999202345104,6992,no,45438
innovative,innovatief,1,0.816663377614477,0.0309230606084562,0.9635163338935788,6686,yes,519640
holmes,baxter,2,0.6089075207368047,0.0977933383535968,0.8616198960342751,5806,no,4121
edmonton,winnipeg,3,0.6527152161578,0.054377211966109,0.9230974483627478,5669,no,4586
bee,honingbij,3,0.4166810028151678,0.0284685040323723,0.9360473198454592,7131,no,59238
glory,roem,3,0.5662569568116951,0.1196098280052584,0.8256077846995021,6236,yes,200255
lasting,langstdurende,6,0.5984767792686907,0.0797846485553704,0.8823688842054183,6675,no,237682
difficulties,aanpassingsproblemen,3,0.6759496094195248,0.1715994915336928,0.7975344539440853,5657,no,332517
hopkins,johns,2,0.6233607451061735,0.1139494740616889,0.8454524688532138,6432,no,1294
thames,ramsgate,6,0.5390772264392805,0.1993202811519412,0.7300637135109544,6951,no,877
reconstruction,reconstructies,5,0.6335166345097456,0.104536299937075,0.8583620563538221,5769,no,78398
divorced,hertrouwd,0,0.8449317425471219,0.0,1.0,6564,no,65435
diana,helen,7,0.5895324467666844,0.1813082135436973,0.7647915803109129,6547,no,2983
kosovo,bosnië,1,0.7630887605186496,0.059600352721515,0.9275542221693212,6694,no,455
ignored,vooringenomen,7,0.661223629597324,0.2033535264680469,0.7647942406973898,5719,no,206412
kilometres,noordoosten,8,0.6097342221203997,0.2326990557984523,0.7237774647586189,7051,no,58331
mask,maskers,2,0.5588882560327786,0.1886260355282083,0.7476623020353063,6761,yes,153562
logos,afbeeldingen,5,0.4847196038213983,0.1655730924272399,0.7453868183013802,6381,no,64607
doug,bob,7,0.6437138115716456,0.0568894781976556,0.9187992990778154,5881,no,3130
bag,doosje,2,0.6705889544124438,0.0074012435763015,0.9890835537176536,6943,no,708102
ceiling,plafond,0,0.8206405054901382,0.0,1.0,7158,yes,199124
rendered,weergekeerd,4,0.4922202963595412,0.0470677145937133,0.9127224903247604,6833,no,106816
marco,adriano,3,0.646534848069809,0.0801596008857932,0.8896928399535764,6202,no,1293
fringe,skepticisme,6,0.4557486881474256,0.0733739271739024,0.8613290661761951,5847,no,46715
stored,opslagruimte,6,0.6205821329778884,0.2733141735730428,0.6942439838155096,5883,no,340200
hub,spoornetwerk,5,0.5795622284250925,0.035417198553776,0.9424091327286092,6794,no,116291
denis,laurent,5,0.4698374707303022,0.2146986560462215,0.6863589113152637,5642,no,439
viewing,bezoekers,9,0.5526301485104756,0.1111414297357068,0.8325607281508426,7016,no,282840
bills,heffingen,3,0.4477910992162311,0.0291373178674385,0.9389063078991856,5646,no,483289
publish,gepubliceerde,5,0.6951609064036111,0.2186762916364111,0.7607054165606049,5859,no,230884
respected,gewaardeerde,8,0.6529339988116293,0.2023943351316639,0.7633723482553516,6389,no,187855
mascot,embleem,6,0.4870923645691953,0.2760576433628754,0.6382655565831459,6788,no,21981
economist,economen,7,0.636986010800416,0.2319106555840493,0.7330975424856394,7026,no,57898
fluid,osmotische,5,0.6685897725462342,0.0878311218671292,0.8838859125708762,6099,no,225545
charleston,charlestown,2,0.6956076617069146,0.0281173648196586,0.9611491052691596,6745,no,8332
freight,reizigersvervoer,8,0.7905331636456849,0.0407615237600027,0.9509662164602404,6154,no,79405
gaelic,gaelische,1,0.717409144953234,0.0782649290886338,0.9016369495476164,6012,no,1046
zones,zone,1,0.6823924593704302,0.1404575965919524,0.8293035340106076,6996,no,131092
burn,verbrande,3,0.5960019639832546,0.0716912796635759,0.8926284182957881,6025,no,352436
lon,gere,6,0.3892285803210601,0.0325611632115131,0.92280238267814,6467,no,4702
karnataka,maharashtra,1,0.7221066638297549,0.0159010585444016,0.9784540756657014,6590,no,647
mascot,grizzly,9,0.466614655421616,0.2965353525104547,0.6114324190155157,6788,no,21981
ibm,microsystems,6,0.6665254126732814,0.1611750800314069,0.8052736690964954,6049,no,3448
header,sjabloon,9,0.4979709694104192,0.0342879893481629,0.9355802494557636,5913,no,102354
rivalry,rivaliteiten,1,0.7019206741028409,0.0773390177034073,0.90075321678176,6654,no,40461
krishna,vaishnava,9,0.6199176974204392,0.1464445070674054,0.8089095388449207,7290,no,1821
dragons,orcs,8,0.4761424000127899,0.1803492624463878,0.7252832400478469,6482,no,31852
quest,enchantress,7,0.5239289495396454,0.1604433092190137,0.7655613488629244,6073,no,180078
glen,coulter,8,0.5150392231128323,0.2187335397562653,0.7019056159825238,5794,no,4463
walsh,mcloughlin,3,0.6622681041669787,0.0146227686849345,0.9783971548865402,6995,no,909
suburbs,buitenwijk,2,0.7162611526693856,0.0685269510575985,0.9126809507787366,5788,yes,60746
miscellany,categorieën/toegevoegd,5,0.4110832148712553,0.0159834437852389,0.9625738899039292,7039,no,1488
blow,ontploffen,5,0.5794543498937099,0.0659206008756809,0.8978568957516976,6873,no,252984
politically,apolitiek,2,0.662761910657966,0.0443631909264412,0.937262599182182,6903,no,109991
dimensional,dimensies,9,0.7984442143460084,0.0783678280733672,0.9106218616054496,5876,no,44327
gibraltar,falklandeilanden,5,0.520808200578504,0.2585669633870397,0.6682381280006107,7105,no,419
jesse,jim,3,0.652912324497759,0.1143745126921145,0.8509364332235883,6053,no,2748
fever,hartziekte,5,0.6046676901933259,0.1363421598934551,0.8160049291146564,7108,no,131504
explaining,verduidelijken,5,0.6781489538665181,0.0868424814672301,0.8864791454438404,5973,no,169624
accounting,bedrijfseconomie,2,0.677797717989586,0.0315930891935894,0.9554644789956636,6528,no,314871
arbitrators,moderatorhandeling,8,0.6893037526334941,0.0841347687483818,0.8912198365837001,5946,no,7500
paying,onbetaalde,6,0.7239731059536706,0.1245885119393371,0.8531768238013258,6301,no,815788
alpine,alpenweiden,4,0.5973294226476644,0.0799964686188583,0.8818936797628184,5645,no,23242
coordinates,coordinaten,5,0.6777170518907232,0.093991664903438,0.8782031835873269,6616,no,57496
eurovision,türkvizyonsongfestival,8,0.7120391410312887,0.155009904340023,0.8212212963412694,5878,no,344
hanging,gehangen,2,0.6601514766849734,0.0358176129546603,0.9485356268146816,7198,no,269631
mansion,woonhuis,9,0.6480379304727958,0.1540664927925791,0.807922150378659,5700,no,48397
settings,mogelijkheden,3,0.5419027192986188,0.0931762280153186,0.8532840233337808,6760,no,394666
jake,josh,1,0.7055964472369693,0.0385471678924236,0.948199289614652,6355,no,4328
crater,inslagkrater,1,0.7289560016084974,0.0676888582530766,0.9150325801827952,7182,no,27332
listen,luistert,6,0.6518410110298714,0.1630762647823463,0.7998861116058555,6016,no,625063
rican,puertoricaanse,2,0.728862351310711,0.0612136353991412,0.9225218378626392,6878,no,1039
floating,beweegbare,9,0.528582902238565,0.0823354599227073,0.8652267389190503,7266,no,150063
demonstration,demonstratief,1,0.7612232570767833,0.0754216392378153,0.9098522687820771,7073,no,153964
philippe,christophe,6,0.6447757795605644,0.1162913402378278,0.8471996264026836,7261,no,1823
newman,russell,4,0.6072951877767758,0.0177559947637242,0.9715927347076512,7122,no,1632
hugo,césar,1,0.5664544536744693,0.1296174283678305,0.8137872945139971,6133,no,2163
passion,passionele,6,0.5637257134116297,0.2182310235431529,0.7209167550713584,5848,no,412537
sculptures,beeldhouw,6,0.7410245236017534,0.1272581628082144,0.8534369453635192,6648,no,53343
rapper,zanger,9,0.5919544870862218,0.1839450445364544,0.7629267230619907,6632,no,31472
ignored,oneens,9,0.6541946851135052,0.2103824709518656,0.7566643191114355,5719,no,206412
supporter,steunde,0,0.7114521127350375,0.0,1.0,7110,no,71546
pin,bracket,4,0.4652265675808477,0.212257281692721,0.6866976505486978,5936,no,142741
dragons,balrogs,9,0.4740510958667852,0.1824405665923925,0.7220976639535964,6482,no,31852
defenders,verdedigingslinies,5,0.6173380262890754,0.1900704987414335,0.7645919099823085,6091,no,48721
slam,dubbelspelfinale,8,0.6378358285033613,0.0588353310122692,0.9155479163897424,7036,no,33767
joshua,jonathans,7,0.567034460947566,0.109121278749964,0.8386151705245036,7045,no,3272
expertise,kennisgebied,7,0.6576968619327541,0.1377570630813784,0.8268195570485984,7082,no,567356
oslo,stavanger,4,0.677982895365239,0.1613374425399666,0.8077760835122425,5892,no,818
bonds,dimeren,6,0.5124987572221997,0.025196338680285,0.953140099524258,7044,no,217570
jets,straaljagers,4,0.5463786998181439,0.1731059041073369,0.7594029070769859,6380,no,46885
jam,juice,6,0.503426598170946,0.1594189720369732,0.7594930415134747,6416,no,79059
vampire,vampire,4,0.5913855130586204,0.1288180224451665,0.8211366424977941,6595,yes,67060
coordinates,coördinatensysteem,3,0.6921142541457094,0.0795944626484518,0.8968594484987757,6616,no,57496
rubber,rubbers,2,0.717203079832336,0.1076856373671049,0.8694543456325773,7030,no,192978
raja,nizam,5,0.6154269791418865,0.0606486597846804,0.9102930851332331,7146,no,1622
mph,km/uur,0,0.8389774967777909,0.0,1.0,5793,no,107262
kumar,mukherjee,4,0.6094920309258813,0.0462630509279902,0.9294507168786236,6331,no,2562
physicians,geneesheren,4,0.730914567291425,0.0932635637271881,0.886840526074233,6393,no,209058
manufacture,fabricageproces,5,0.7354418520477923,0.1105332323351856,0.8693422130560685,7252,no,157456
disk,schijven,1,0.7047493103185176,0.0429045872400446,0.9426143736023472,5729,no,242281
warrior,zwaardvechter,5,0.5808053631303725,0.1750091851482023,0.7684495680232684,5815,no,67574
contracts,betalingsverplichtingen,6,0.660462618342039,0.1860342890202962,0.78023039729705,6128,no,326030
relatives,nakomelingen,8,0.6143759210871271,0.1463776072606762,0.8075886580788161,5917,no,196489
murders,moordpartij,4,0.7411046749478534,0.1514569794032004,0.8303120253207396,6999,no,46043
myspace,hyves,8,0.5689265448471104,0.2239640069925317,0.717534776429235,6066,no,40138
angry,boos,1,0.805814998278584,0.0058114467798611,0.9928397518153284,6245,yes,265826
alias,bestandsnaam,9,0.4521216802248268,0.1511188705608511,0.7494882093651869,6929,no,24360
reliability,betrouwbaarste,5,0.699799912517213,0.1699134585731436,0.8046328086687643,6825,no,167753
observations,observeerde,5,0.6838547389183013,0.1404128763974407,0.8296513489206361,6317,no,156403
cia,spionagedienst,4,0.6217101252352618,0.1291226454555237,0.8280274243534581,6551,no,1990
americas,werelddelen,2,0.620776969377687,0.0863994670801504,0.8778247370445272,6560,no,5947
snake,ratelslangen,9,0.5330476752396774,0.1512283983505827,0.7789950515774758,5864,no,81717
blair,atwell,7,0.5583320858737741,0.1739220236541173,0.7624840593025136,6772,no,3735
costume,kostuumontwerpster,4,0.6501846343707043,0.1617690078210633,0.8007657094998822,7001,no,185308
fairy,sprookjesboek,7,0.6265530832320299,0.0681480222246748,0.901903103810561,7215,no,71200
inline,bronvermeldingen,2,0.5884934588567109,0.0176142245527264,0.9709387868940316,6366,no,22386
placement,plaatst,4,0.4628998347538464,0.2167817187837634,0.6810539911588642,7214,no,219681
heinrich,georg,5,0.7115105663420733,0.0827701154471549,0.8957923598737115,6600,no,140
sail,zeilt,0,0.7236765732935192,0.0,1.0,6588,no,82136
lisbon,lissabon,0,0.8466308184779741,0.0,1.0,7303,yes,652
interviewed,geïnterviewd,0,0.8584851064892832,0.0,1.0,7200,yes,128706
inspector,politieofficier,7,0.6571677984611696,0.211412335433046,0.7566000796205248,5915,no,52830
emmy,televisieprijs,6,0.6294663727928269,0.1673223031952154,0.7900041651724898,6638,no,950
assignment,afronding,9,0.4855387617354634,0.0543924383039413,0.8992604274396966,6584,no,157031
physicians,verloskundigen,3,0.7345976308775122,0.0895805001411009,0.8913092973840653,6393,no,209058
sculptor,beeldhouwde,4,0.7509003831445161,0.1481300353029389,0.835233566892268,6117,no,19123
butterfly,kolibrievlinder,5,0.5048015347353128,0.0443106181067178,0.9193049764471972,6132,no,57621
widow,hertrouwt,9,0.730351517939414,0.111558221326015,0.8674938462841039,5828,no,52867
geographical,biogeografische,2,0.6610828736386822,0.1639582758414859,0.801272608105922,5643,no,79341
seized,plunderden,5,0.6949238394296203,0.0353246307857983,0.9516265596895016,7186,no,90797
keyboard,keyboards,7,0.6560268723512344,0.090777432895611,0.8784454879841569,5896,no,230620
alexandria,cyrene,6,0.5839853928490027,0.2122892746431665,0.7333969253200509,6543,no,7066
shrine,schrijn,0,0.7843292270107478,0.0,1.0,6587,no,28783
recruited,rekruteerden,2,0.7539579895795473,0.0227731158977314,0.9706808241138508,6610,no,61210
forcing,dwongen,1,0.7018264695719951,0.0487405100820701,0.935061744783211,6113,no,133762
refuge,winterverblijf,9,0.5474678808235715,0.1867508595725866,0.7456468361569979,6712,no,63945
rankings,ranking,2,0.7577363438498546,0.0360381628516111,0.9545989918454704,6553,no,151086
surfaces,contactoppervlak,8,0.6595632577258769,0.1528551313818694,0.8118517091301374,7323,no,177010
governance,beleidsvorming,4,0.696934559327255,0.0196318585520164,0.972602876631983,7092,no,152407
footage,filmmateriaal,3,0.6825624922130148,0.031179158221367,0.9563159047781624,5911,no,145412
triangle,raakpunten,5,0.5688594823803641,0.1439203886164068,0.7980857843037225,6093,no,59398
strategies,methoden,3,0.6272607021289903,0.2208514597432344,0.739596400485874,7029,no,719011
griffin,baxter,2,0.6045916276475296,0.0304653934565853,0.9520273102348856,7151,no,4052
baroque,barok,0,0.8729212042682357,0.0,1.0,6350,yes,12336
deeply,geschokt,1,0.5865908371159106,0.0147800932896829,0.9754226675377964,6238,no,306771
console,xbox,8,0.6974672273566507,0.058760615757248,0.922297735672769,7206,no,165116
tin,koper,2,0.4830087270460311,0.2713482896415257,0.6402919524324993,7010,no,86913
impressive,verrassende,9,0.6383303462801785,0.1809087945973601,0.7791746199973095,6017,no,427874
mineral,steenzout,8,0.6500344999803377,0.1588796046934106,0.8035890290756025,6741,no,165233
saxony,hessen,0,0.7663886106685367,0.0,1.0,6734,no,223
zimbabwe,oeganda,9,0.7196936359141052,0.1355680202187834,0.8414894211067973,6521,no,1329
sustained,opliepen,5,0.607127962800521,0.0490021951489937,0.925316349880744,6258,no,156637
iceland,faeröereilanden,6,0.678300011201688,0.1942605962842721,0.7773672171105915,5784,no,1304
payment,terugbetalen,9,0.7466168459893302,0.0988835230063662,0.8830473331149196,5787,no,1083253
phrases,voegwoorden,9,0.6593397923816378,0.0965598096774233,0.8722584197499302,6774,no,222733
discography,discogs,4,0.6254563750789772,0.1619449331851445,0.7943298652345868,6264,no,6644
colombian,ecuadoraanse,5,0.7508606401562192,0.1092514496323492,0.8729799860629732,7260,no,700
duration,langdurende,4,0.6338848964097201,0.118373859306426,0.8426420983379119,6198,no,250646
mesa,tucson,7,0.4777750571702336,0.0902659777943624,0.8410925052272177,6529,no,11716
wagner,schubert,6,0.5611479839415149,0.1724971744860323,0.7648765585044508,6557,no,1247
pipe,buizen,9,0.502744108670555,0.0954339501127722,0.8404589591485828,6268,no,186886
fringe,pseudowetenschap,2,0.5089050214016085,0.0202175939197195,0.961790342475833,5847,no,46715
extends,loopt,6,0.6803008107745421,0.1361889322955507,0.8332019067582342,6347,no,127925
inland,kust,2,0.7328858391169704,0.0249428949577439,0.9670863694708034,6930,no,46861
burke,delaney,1,0.6236242719494061,0.0715166993297198,0.8971191423257325,6582,no,1716
monks,kloosterlingen,1,0.8132486092674106,0.0791123390347896,0.9113449112880744,6971,no,48106
drawings,tekeningen,0,0.8746071780663136,0.0,1.0,6709,yes,122273
inns,#st,2,0.3864372927332614,0.0127918538560573,0.967958617337085,6314,no,12477
reconstruction,wederopbouw,3,0.6469285933057012,0.0911243411411194,0.8765341388291908,5769,yes,78398
rica,peru,7,0.7137104394639829,0.0653878266486317,0.9160724269418664,6681,no,4915
precisely,preciezen,2,0.7073867948729449,0.0971911924367756,0.8792022725332627,7086,no,342738
marion,burdette,3,0.5722677643112378,0.1069782645206943,0.8425043946084456,6441,no,1539
armoured,bepantserde,9,0.7421267444664201,0.0558827859636793,0.9299722824944704,7102,no,9377
equations,differentiaalvergelijking,1,0.841730420619635,0.017738975829928,0.9793605497726772,7162,no,45463
antarctica,antarctica,0,0.7224426274351636,0.0,1.0,5767,yes,1133
imposed,sancties,9,0.6738727407116281,0.1526307365289663,0.8153295893702143,6373,no,151356
furniture,serviesgoed,9,0.6636226554989548,0.1830472512859606,0.7838032864767198,6683,no,569320
ulster,iers,4,0.6174138491771912,0.0809351628496188,0.884104994127905,6725,no,557
earn,winnen,6,0.6296464585769217,0.1021709597234737,0.8603873627922658,5893,no,516153
bombers,gevechtsvliegtuigen,8,0.6920848680467881,0.0972066231852996,0.8768431887773684,6869,no,25222
dollar,bedrag,8,0.5840645819749462,0.1841693013721329,0.7602692287279297,5676,no,441398
grain,aardappelen,9,0.5890711468017782,0.1647026408203644,0.7814959295149597,6518,no,179534
bach,schubert,5,0.6475181212689153,0.1403865358260079,0.8218229394104282,6928,no,1550
rendered,gebruikt,7,0.4825212047755476,0.056766806177707,0.8947374964309608,6833,no,106816
remarks,opmerkte,9,0.6132333871313339,0.113962481543468,0.843285026149631,6311,no,133993
fur,dierenhandel,2,0.4839933434554123,0.0745157866349733,0.8665808979292529,6894,no,95417
geometry,meetkundig,3,0.7260059808431364,0.0370669072171135,0.9514241590848044,6345,no,55491
boxers,bokser,3,0.6293535656656963,0.0934001841017708,0.8707717751283606,6906,no,17662
jeremy,nick,6,0.6092761095725909,0.0747877222474138,0.8906714274771181,6015,no,4991
desired,gepaste,7,0.6119781068655271,0.22350476157261,0.7324843273083111,6304,no,383727
pipe,orgelpijpen,5,0.5509244042029424,0.0472536545803847,0.9210040323503388,6268,no,186886
marco,francesco,6,0.6104387224567254,0.1162557264988768,0.8400211716685625,6202,no,1293
heath,bromsgrove,1,0.5594878755811317,0.0249396834369051,0.9573263049422086,6767,no,15116
earn,felbegeerde,9,0.5728824684817014,0.158934949818694,0.7828215811153942,5893,no,516153
bach,haydns,3,0.6739381451548014,0.1139665119401217,0.8553549456601428,6928,no,1550
emmy,dramaserie,8,0.6202531737619081,0.1765355022261342,0.7784412510541459,6638,no,950
romans,gallische,5,0.6957041203530341,0.1823144417508355,0.7923569618915781,7221,no,2089
coin,munt,2,0.7160773803954515,0.0399741902809573,0.94712769362387,6172,yes,126345
monroe,alabama,4,0.6118176023603308,0.1226388097270043,0.8330209829900413,6229,no,3856
afternoon,middag,0,0.7967225666363241,0.0,1.0,5811,yes,532017
clause,clausule,0,0.6305866932419849,0.0,1.0,6746,yes,105152
spots,vlekken,3,0.5853208203571558,0.0414526249099289,0.9338634633886492,6070,yes,340056
terrain,heuvelachtig,3,0.6574902179271149,0.0081637404302132,0.9877357592068416,7203,no,123228
routine,controles,4,0.5165189635439231,0.0554695016381372,0.9030233911789084,6798,no,447950
imprisoned,gevangengezet,1,0.8874303162309367,0.0036497150685325,0.9959041669206636,6121,yes,46477
logan,logan,0,0.697201203114314,0.0,1.0,6984,yes,2176
scorer,topscorers,4,0.7637812866276398,0.0600284723733742,0.9271330890202524,6891,no,24786
shrine,boomheiligdom,3,0.659898982068484,0.1244302449422638,0.8413545732364265,6587,no,28783
unused,ongebruikt,0,0.6677093255375682,0.0,1.0,6718,yes,59608
extends,doorloopt,3,0.7034249584989789,0.1130647845711139,0.861523325270471,6347,no,127925
mate,teamgenoot,1,0.5109131277709853,0.0163152007739153,0.969054772115634,6338,no,129778
viii,xiii,3,0.7525038672311193,0.1012973503044492,0.8813572196619299,6158,no,10280
rescued,opvarende,8,0.6498935163771733,0.143037184713165,0.819609475939728,6011,no,59230
frog,gifkikker,5,0.5419668730207565,0.1336535557353692,0.8021765623910504,7094,no,37503
richardson,harrington,5,0.6592209126936597,0.0479549860700401,0.9321880367333276,6092,no,6934
consequence,gevolge,4,0.638705076893112,0.1188440546910862,0.8431203340665736,6680,no,216076
quantity,deeltjesgrootte,8,0.590408273609629,0.19227442249515,0.7543392444319352,6973,no,384336
cooking,keuken,3,0.6989495389060131,0.0702456330723497,0.908676450878288,6874,no,459708
insufficient,ontoereikend,5,0.6975825570408458,0.1652624134524507,0.8084680109359985,7172,yes,91949
luxembourg,aarlen,8,0.5925770436943221,0.2124634662431681,0.7360835093135059,5986,no,651
assignment,instructie,7,0.4876662524233064,0.0522649476160983,0.9032007270328442,6584,no,157031
coordinator,beleidsmedewerker,2,0.6188747936919189,0.1385620214522079,0.8170645805936406,7255,no,104881
johnston,harris,5,0.6382399592685865,0.104640412445935,0.859142310888587,6849,no,1985
tobacco,tabak,0,0.7747991169835522,0.0,1.0,6534,yes,212721
inches,diameter,9,0.6557918923398526,0.0885714917792424,0.8810104128320861,5975,no,405253
crops,oogsten,8,0.7238821043201704,0.1067323321826622,0.8715019538643689,6397,no,169439
eugene,ernest,8,0.4977499434070592,0.1534100404564347,0.7644049937678681,5795,no,7147
kosovo,joegoslavië,4,0.7010260972827634,0.1216630159574012,0.8521154419094827,6694,no,455
argues,beargumenteerde,8,0.667548464015415,0.1273657017684419,0.839774270920373,6464,no,112654
estates,grondbezit,4,0.6469317428276338,0.1339278046062249,0.8284866913053028,6211,no,43551
precisely,exact,3,0.7064170664507261,0.0981609208589944,0.8779970091063309,7086,no,342738
inline,bronvermelding,0,0.6061076834094373,0.0,1.0,6366,no,22386
carved,zandstenen,5,0.7029187253661138,0.0451024502621073,0.9397043135520484,7296,no,81696
brigadier,divisiecommandant,9,0.7152714559255473,0.117960504083506,0.8584301734150664,6720,no,2151
indie,softrock,7,0.6424498183973225,0.0454565873962871,0.9339203894404128,5656,no,56438
travelled,verbleef,8,0.6894316401349464,0.1760020872198988,0.7966313518218889,5877,no,71734
compensation,schadeloosstelling,9,0.6939190194572851,0.0861328109897321,0.8895806565310246,6861,yes,347995
decrease,verminderd,4,0.7791311489164923,0.0267763139750061,0.966774952202408,6838,no,353877
redirected,doorverwijzingen,8,0.7018529455944492,0.0750467057821716,0.9034023175976548,6895,no,19934
surfaces,oppervlak,1,0.725825275217401,0.0865931138903453,0.8934131537994262,7323,no,177010
searches,terugzoeken,9,0.5837960410171419,0.1302798815980018,0.8175545800215741,6719,no,155715
proximity,ligging,1,0.6201122782872881,0.0966881620610695,0.8651114639186325,6978,no,102062
orlando,orlando,0,0.7393025885283537,0.0,1.0,5853,yes,19460
varieties,druivensoorten,4,0.6702086233473232,0.110692965697342,0.8582497881291791,6536,no,245288
cox,mcelroy,4,0.5558903374707751,0.1058757730528193,0.8400102825316189,6127,no,3786
mit,technik,4,0.5501323513503116,0.2029440407437284,0.730513341177231,5999,no,10874
knee,schouder,4,0.6966971024786169,0.0829581152711133,0.8935964085374173,6665,no,223033
mansion,landhuis,0,0.8021044232653749,0.0,1.0,5700,no,48397
divorced,huwde,8,0.7437109487107274,0.1012207938363944,0.8802024012836168,6564,no,65435
armoured,pantserinfanteriebataljon,2,0.7684025683178595,0.02960696211224,0.9628989868124972,7102,no,9377
certificate,certificate,2,0.6755687287116774,0.0774376438203034,0.8971620338883458,5690,no,269420
accuracy,precisie,3,0.7143565221680584,0.082155794913414,0.8968555876016533,5735,no,213289
theological,theologische,0,0.8834895649313913,0.0,1.0,5664,yes,60650
encountered,tegenkwam,9,0.5805602602158945,0.0920712737230868,0.8631178155090194,6290,no,154785
burn,verbrandt,5,0.5675079447889583,0.1001852988578722,0.8499531037476482,6025,no,352436
lucy,mary,2,0.7017674020708958,0.0178511599876179,0.9751935804205027,6174,no,4034
bruno,bruno,0,0.7045186187432695,0.0,1.0,6941,yes,2193
deeply,diepgewortelde,0,0.6013709304055936,0.0,1.0,6238,no,306771
gaming,computerspelletje,5,0.6175529867825299,0.0684854976893728,0.9001725132926158,5819,no,325818
holmes,braddock,9,0.5886959890682162,0.1180048700221853,0.833020055792673,5806,no,4121
afternoon,zondagochtend,8,0.7419442704971976,0.0547782961391265,0.9312454567837904,5811,no,532017
enrollment,schooldiploma,6,0.5794705352561295,0.1278728584494523,0.8192209617176732,7155,no,92223
proportion,procentuele,4,0.6648457699648909,0.0860944316513537,0.8853511485121542,7154,no,186713
nationally,publieks,8,0.453206504413415,0.0975734131019707,0.8228450057835577,6649,no,119931
literacy,onderwijsniveau,2,0.5719441551323541,0.0293702144492398,0.9511566396298228,5671,no,105441
ports,binnenhavens,8,0.6390800128914307,0.1173525083760838,0.8448605723886087,5821,no,129823
followers,bekeerlingen,4,0.6782311156276603,0.2075885470472929,0.7656537150909164,6305,no,209040
inhabited,gekoloniseerd,8,0.6759898617709996,0.1634967069960216,0.8052420216369226,7046,no,36704
metre,tussenafstand,4,0.5705710202426038,0.182142947932907,0.7580183766558765,5895,no,34581
witness,getuigenissen,6,0.6575399510025144,0.1143034943940806,0.8519084471393701,5840,no,255389
gravity,liftkracht,5,0.6444611307018009,0.1444860312517988,0.8168622206663106,5882,no,116319
kazakhstan,kirgizië,2,0.792386884225968,0.0661827007160926,0.9229151580992018,6953,no,727
southwestern,zuidoostelijke,2,0.7550047013198673,0.007159719676021,0.990606069400792,5750,no,21009
richardson,wilson,8,0.6538931375000754,0.0532827612636244,0.9246541612111294,6092,no,6934
committees,organisatiecomité,6,0.7001194586389528,0.1266522438070767,0.8468111046466973,6503,no,108685
cuts,sneden,5,0.5209007170955322,0.0340583872221744,0.93862901435945,6163,no,398163
disabled,rolstoel,7,0.5611778903535926,0.1179017375542438,0.8263800993154734,6626,no,210179
leicester,leicestershire,9,0.7146255741740929,0.0741920723195668,0.9059452173143504,6987,no,1493
andrea,matteo,8,0.6181470737798334,0.1754087904228179,0.7789584850474703,6085,no,2138
finale,episode,7,0.5344539869668289,0.1392275279203313,0.7933333112996999,6623,no,57248
plymouth,plymouth,0,0.7921926040568524,0.0,1.0,6161,yes,2021
nephew,schoonvader,9,0.7859442399970176,0.1136009090391251,0.8737129435239045,5841,no,46102
adequate,noodzakelijk,5,0.7379860012250858,0.0501863959639747,0.9363256108143856,6926,no,350679
arch,rondbogen,9,0.550123157439397,0.0691178875437862,0.8883829033883514,5720,no,62120
hypothesis,hypotheses,1,0.7919297315260235,0.0791141180608393,0.9091732085607822,6668,no,76010
johnston,wilson,9,0.6326341073363944,0.1102462643781271,0.8515962077128439,6849,no,1985
feminist,feministisch,1,0.845851944376721,0.0023025304749388,0.9972852463281036,6646,no,46431
equality,gelijkwaardigheid,4,0.6742235770155074,0.0982671680827339,0.8727917859129344,7074,no,124148
monks,kloosterlinge,9,0.7112484813762368,0.1811124669259635,0.7970412451704136,6971,no,48106
theatrical,toneelvoorstelling,1,0.7022506656131852,0.0073807878652868,0.9895991252514136,5959,no,53405
worn,gekleed,1,0.7159647692137088,0.0839972446667851,0.8949984584151348,5659,no,276912
eating,opeten,8,0.6499307840801541,0.1868935552752718,0.7766633372312893,5652,no,879297
