et,sk,position,score,rel_score,ratio_score,index,freqs,correctness,note
miski,nehovorím,0.0,0.540481301256291,0.0,1.0,3749.0,3791215.0,no,meaning
laupäev,deň,8.0,0.6200607963057542,0.072084312077907,0.8958537578250858,34506.0,339416.0,no,meaning
vangist,uväznená,7.0,0.498500415866513,0.0396704812240771,0.9262864613479844,47942.0,0.0,no,meaning
kuivõrd,ohľaduplnosti,6.0,0.5125432399324792,0.0147453555921389,0.9720355120188626,7306.0,101438.0,no,meaning
selge,neprehľadné,6.0,0.5195414154715419,0.1163216085138916,0.8170649902162634,1830.0,764054.0,no,meaning
demokraatia,demokracia,0.0,0.7759162929550449,0.0,1.0,4098.0,110824.0,yes,1
dressid,-,0.0,0.0,0.0,0.0,0.0,0.0,no,not_language
elama,odsťahovať,0.0,0.6961823154096204,0.0,1.0,1285.0,1552401.0,no,meaning
enda,vlastnu,0.0,0.4886133206850231,0.0,1.0,388.0,72.0,no,meaning
enese,náruživosť,0.0,0.4919393553110704,0.0,1.0,4048.0,0.0,no,meaning
ettevõtlus,podnikanie,0.0,0.695276836785574,0.0,1.0,31008.0,139413.0,yes,1
hetk,okamih,0.0,0.6907005580468695,0.0,1.0,14109.0,1585458.0,yes,1
hindamine,zhodnotenie,0.0,0.7878671132832037,0.0,1.0,6466.0,229765.0,yes,near_equivalent
jutumärgid,úvodzovky,0.0,0.6197765547015949,0.0,1.0,54936.0,0.0,yes,1
juur,koreň,0.0,0.6492784402905274,0.0,1.0,14600.0,128780.0,yes,1
jälgima,sledovať,0.0,0.7435676618441981,0.0,1.0,20574.0,463215.0,yes,1
järgmine,ďalší,0.0,0.6413558821583086,0.0,1.0,1855.0,1661707.0,yes,1
kanal,kanál,0.0,0.6764209545302633,0.0,1.0,2145.0,195056.0,yes,1
kell,hodin,0.0,0.6044925669915737,0.0,1.0,138.0,1860327.0,yes,not_basic_form
kiire,rýchly,0.0,0.6489694275121088,0.0,1.0,1916.0,532068.0,yes,1
kilo,kilogramu,0.0,0.4807869384918824,0.0,1.0,17521.0,106652.0,yes,not_basic_form
koht,miesto,0.0,0.4927438737588563,0.0,1.0,290.0,2726920.0,yes,1
küll,ale,0.0,0.7407121939358822,0.0,1.0,447.0,2924749.0,no,meaning
laekuma,účtovať,0.0,0.7024184014671938,0.0,1.0,305045.0,135172.0,no,meaning
lastevanemad,-,0.0,0.0,0.0,0.0,0.0,0.0,no,not_language
laupäev,piatok,0.0,0.6921451083836612,0.0,1.0,34506.0,339416.0,no,meaning
linn,mesto,0.0,0.7778450421206204,0.0,1.0,114.0,1549647.0,yes,1
lugu,„príbeh,0.0,0.5688592834171557,0.0,1.0,902.0,1104562.0,yes,1
läbirääkimised,rokovania,0.0,0.7385543323736721,0.0,1.0,8527.0,0.0,yes,1
maantee,križovatka,0.0,0.564330183357568,0.0,1.0,877.0,219004.0,no,meaning
madalale,nízko,0.0,0.5406086473620906,0.0,1.0,24269.0,26.0,yes,not_basic_form
mahtuma,fixovať,0.0,0.6648814772511823,0.0,1.0,112332.0,213662.0,no,meaning
matused,pohreby,0.0,0.7058585005826987,0.0,1.0,18043.0,0.0,yes,not_basic_form
miski,nehovorím,0.0,0.540481301256291,0.0,1.0,3749.0,3791215.0,no,meaning
neli,štyri,0.0,0.8188765120130549,0.0,1.0,516.0,863991.0,yes,1
näitleja,herec,0.0,0.7904127189962166,0.0,1.0,164.0,214001.0,yes,1
näpp,háčik,0.0,0.5220480667090039,0.0,1.0,132113.0,115253.0,no,meaning
nõu,požiada,0.0,0.4662390604119139,0.0,1.0,4848.0,282856.0,no,pos_tag
ohver,obeť,0.0,0.6367704371803302,0.0,1.0,15518.0,186708.0,yes,1
olemasolu,existenciu,0.0,0.7071911559769197,0.0,1.0,1319.0,195567.0,yes,not_basic_form
organism,organizmus,0.0,0.7541441700367828,0.0,1.0,8166.0,187605.0,yes,1
paiknema,rozmiestňovať,0.0,0.6677009611432565,0.0,1.0,48196.0,116486.0,yes,near_equivalent
peamiselt,prevažne,0.0,0.7821900256412617,0.0,1.0,239.0,307417.0,yes,1
pidu,slávnosti,0.0,0.5980836437924413,0.0,1.0,13249.0,237563.0,yes,not_basic_form
pood,predajňu,0.0,0.6435983052100854,0.0,1.0,16503.0,513985.0,yes,not_basic_form
pulmad,svadby,0.0,0.6621513906535611,0.0,1.0,23347.0,0.0,yes,not_basic_form
põhi,dno,0.0,0.5101792588717242,0.0,1.0,5547.0,317683.0,yes,1
põhimõte,princíp,0.0,0.6417411289621322,0.0,1.0,9027.0,347800.0,yes,1
põhjendama,vynucovať,0.0,0.765862551299616,0.0,1.0,96011.0,121083.0,no,meaning
põlema,horieť,0.0,0.6731008083736365,0.0,1.0,7714.0,187965.0,yes,1
püksid,nohavice,0.0,0.6839319906957713,0.0,1.0,10577.0,0.0,yes,1
ripsmed,panôžky,0.0,0.6881615033526343,0.0,1.0,68151.0,0.0,no,meaning
samasugune,rovnaký,0.0,0.6563222717192386,0.0,1.0,8596.0,232692.0,yes,1
selge,jasné,0.0,0.6358630239854335,0.0,1.0,1830.0,764054.0,yes,1
selts,spolok,0.0,0.5084420934552341,0.0,1.0,507.0,185095.0,yes,1
seoses,súvislosti,0.0,0.5690560858728808,0.0,1.0,695.0,441101.0,yes,not_basic_form
sõbralik,arogantný,0.0,0.6173796184327032,0.0,1.0,27328.0,132673.0,no,meaning
te,váš,0.0,0.4299481067708798,0.0,1.0,2240.0,44.0,yes,not_basic_form
teie,vaše,0.0,0.6811831166723188,0.0,1.0,5787.0,7.0,yes,not_basic_form
tellimus,objednávka,0.0,0.6490884991990427,0.0,1.0,41001.0,182512.0,yes,1
tüüp,typ,0.0,0.6908190806757857,0.0,1.0,2340.0,374774.0,yes,1
ujumisriided,-,0.0,0.0,0.0,0.0,0.0,0.0,no,not_language
vangi,zajatý,0.0,0.5209681903873531,0.0,1.0,2022.0,0.0,no,pos_tag
vangis,uväznení,0.0,0.4992590249876654,0.0,1.0,10569.0,5.0,no,meaning
vangist,vyslobodí,0.0,0.5381708970905902,0.0,1.0,47942.0,0.0,no,meaning
vms,prípadne,0.0,0.480208540674601,0.0,1.0,4386.0,230297.0,no,shortcut
võimalik,možné,0.0,0.6517722498036966,0.0,1.0,209.0,2337813.0,yes,not_basic_form
võistlus,súťaž,0.0,0.6914611982913934,0.0,1.0,4510.0,524195.0,yes,1
õde,sestra,0.0,0.7385283197437551,0.0,1.0,1463.0,229863.0,yes,1
õhtu,popoludnie,0.0,0.698809503313621,0.0,1.0,10647.0,832578.0,no,meaning
õpingud,maturite,0.0,0.5812684281847875,0.0,1.0,6881.0,3.0,no,meaning
pood,predajňu,0.0,0.6435983052100854,0.0,1.0,16503.0,513985.0,yes,not_basic_form
võimalik,nemožný,4.0,0.5581451676513516,0.093627082152345,0.8563500023504468,209.0,2337813.0,no,antonymum
meenutama,pripomínať,0.0,0.784993534139158,0.0,1.0,63154.0,397439.0,yes,1
laul,pesnička,2.0,0.6517298661962473,0.0700057279442674,0.9030036366328388,752.0,392297.0,yes,1
õpingud,maturite,0.0,0.5812684281847875,0.0,1.0,6881.0,3.0,no,meaning
eeldama,vydedukovať,2.0,0.7452428020434901,0.0076491025980259,0.9898403707745164,81721.0,262727.0,no,meaning
miski,nehovorím,0.0,0.540481301256291,0.0,1.0,3749.0,3791215.0,no,meaning
vangi,vyslobodil,3.0,0.486796851164194,0.034171339223159,0.9344080121326568,2022.0,0.0,no,meaning
laul,pieseň,0.0,0.7217355941405147,0.0,1.0,752.0,392297.0,yes,1
eesotsas,predsedala,3.0,0.4256616687737617,0.0920807471253783,0.8221495007986436,3280.0,0.0,no,meaning
te,mojí,1.0,0.4245969670156121,0.0053511397552676,0.9875539869323828,2240.0,44.0,no,meaning
neli,šesť,2.0,0.7575049752132457,0.0613715367998092,0.925053978347799,516.0,863991.0,no,meaning
enese,uvedomení,2.0,0.4828586821591269,0.0090806731519435,0.9815410719758302,4048.0,0.0,no,meaning
samasugune,zásadnejší,4.0,0.58883046144699,0.0674918102722486,0.8971666615922487,8596.0,232692.0,no,meaning
esindus,zastupiteľských,1.0,0.5390108464038806,0.0263957833629194,0.953315398204994,11379.0,104355.0,no,pos_tag
vangis,uväznená,1.0,0.4907952916030176,0.0084637333846478,0.9830474103400396,10569.0,5.0,yes,near_equivalent
võimalik,možné,0.0,0.6517722498036966,0.0,1.0,209.0,2337813.0,yes,not_basic_form
ettevõte,podnikom,4.0,0.6577078951269555,0.1144435882703068,0.851786092844392,1464.0,1428160.0,yes,not_basic_form
vms,predmetné,4.0,0.4410634291922358,0.0391451114823651,0.9184831002227204,4386.0,230297.0,no,shortcut
tellimus,objednávky,2.0,0.6186936461768487,0.0303948530221939,0.9531730217686796,41001.0,182512.0,yes,not_basic_form
peamiselt,najmä,1.0,0.7239367772816805,0.0582532483595812,0.9255254523198202,239.0,307417.0,yes,1
järgmine,následujúci,4.0,0.5747435727669886,0.06661230939132,0.8961383044197639,1855.0,1661707.0,yes,1
näpp,dlaň,1.0,0.5212347461566011,0.0008133205524027,0.998442058108691,132113.0,115253.0,no,meaning
nemad,pôjdu,4.0,0.463750409424063,0.0341797359144936,0.931356363468908,5796.0,0.0,no,meaning
peamiselt,predovšetkých,4.0,0.6774752472025973,0.1047147784386643,0.8661261649906412,239.0,307417.0,yes,near_equivalent
võimalik,možnosť,2.0,0.5800333677561345,0.0717388820475621,0.8899325921452336,209.0,2337813.0,no,pos_tag
õhtu,popoludnia,1.0,0.6883531964522415,0.0104563068613795,0.9850369710031164,10647.0,832578.0,no,meaning
süles,prepichne,1.0,0.5363334614958206,0.0118292258627544,0.978420227907602,67682.0,0.0,no,meaning
ammu,dávnoveku,1.0,0.5524420949272899,0.1348044702942299,0.8038484626681568,8069.0,270403.0,no,meaning
ahi,komín,3.0,0.3904189052458195,0.0620374820698895,0.8628873769736356,24131.0,169140.0,no,meaning
soodne,priaznivejší,2.0,0.6473648652442592,0.0285138829621519,0.9578121326675536,20879.0,137496.0,yes,2nd_grade
organism,organizme,1.0,0.71605035642322,0.0380938136135627,0.9494873591455268,8166.0,187605.0,yes,not_basic_form
kiire,pomalý,1.0,0.5847311463773548,0.064238281134754,0.9010149347388856,1916.0,532068.0,no,antonymum
sõbralik,arogantný,0.0,0.6173796184327032,0.0,1.0,27328.0,132673.0,no,meaning
vahendusel,sprostredkované,1.0,0.6456206173474188,0.0172528810094556,0.9739725889597004,3552.0,0.0,no,pos_tag
neli,dva,4.0,0.7203389959842179,0.0985375160288369,0.8796674289917036,516.0,863991.0,no,meaning
laupäev,piatok,0.0,0.6921451083836612,0.0,1.0,34506.0,339416.0,no,meaning
ohver,smrteľník,3.0,0.496285249016827,0.1404851881635032,0.7793785955491548,15518.0,186708.0,no,meaning
kanal,vysiela,2.0,0.5238942936675308,0.1525266608627324,0.7745092610730048,2145.0,195056.0,no,meaning
maantee,nadjazd,4.0,0.538506025849346,0.0258241575082219,0.954239276455891,877.0,219004.0,no,meaning
maantee,cesta,3.0,0.5412102744183556,0.0231199089392124,0.9590312380570236,877.0,219004.0,yes,1
pulmad,zásnuby,4.0,0.5562823490677202,0.1058690415858408,0.8401135403773066,23347.0,0.0,no,meaning
suhkur,cukor,0.0,0.6785206273092586,0.0,1.0,28078.0,157996.0,yes,1
eesotsas,predsedali,1.0,0.4392334198661319,0.0785089960330082,0.8483628274947009,3280.0,0.0,no,meaning
minister,exminister,4.0,0.5589588188917002,0.0815010705514125,0.8727460190796981,2924.0,305397.0,no,meaning
vahendusel,sprostredkováva,2.0,0.6407944794394347,0.0220790189174397,0.9666919571046828,3552.0,0.0,no,pos_tag
paiknema,vynachádzať,4.0,0.6353875871152548,0.0323133740280017,0.9516050209472908,48196.0,116486.0,no,meaning
teie,vaša,1.0,0.6573466006854253,0.0238365159868935,0.9650071832324052,5787.0,7.0,yes,not_basic_form
põhimõte,princípom,4.0,0.5770242322035711,0.064716896758561,0.8991542012224997,9027.0,347800.0,yes,not_basic_form
olud,prospekty,4.0,0.4530486226742704,0.0603253924168095,0.8824923142903777,32436.0,0.0,no,meaning
matused,pohrebu,3.0,0.6101058314026322,0.0957526691800665,0.8643458014587612,18043.0,0.0,yes,not_basic_form
pidu,fašiangy,3.0,0.5556663375267247,0.0424173062657166,0.929077969768996,13249.0,237563.0,no,meaning
olemasolu,neexistenciu,1.0,0.6375246335050611,0.0696665224718586,0.9014884138707578,1319.0,195567.0,no,antonymum
kilo,kilogramov,2.0,0.4728436170436697,0.0079433214482127,0.9834784999086515,17521.0,106652.0,yes,not_basic_form
demokraatia,„demokracia,1.0,0.7537852983060488,0.0221309946489961,0.971477600290218,4098.0,110824.0,yes,1
minister,„minister,2.0,0.5725221507257454,0.0679377387173673,0.8939235074089652,2924.0,305397.0,yes,1
üheksa,deväť,0.0,0.7681771441272403,0.0,1.0,2881.0,166919.0,yes,1
sundima,ľutovať,2.0,0.7347965659635453,0.0053801302933204,0.992731289271159,98623.0,292004.0,no,meaning
linn,mestom,2.0,0.6132099471876992,0.1646350949329212,0.7883446110499328,114.0,1549647.0,yes,not_basic_form
lõplik,definitívny,2.0,0.5725305843878331,0.1284708257852114,0.8167324288926923,5056.0,122888.0,yes,near_equivalent
põhimõte,pravidlo,2.0,0.5780655615692624,0.0636755673928698,0.90077686387991,9027.0,347800.0,yes,1
vahendusel,prostredníctvom,4.0,0.6373460799914765,0.0255274183653979,0.9614897587116168,3552.0,0.0,yes,1
laekuma,požičať,3.0,0.6482864186075044,0.0541319828596894,0.9229348451768632,305045.0,135172.0,no,meaning
kuivõrd,keďže,2.0,0.519669496660359,0.0076190988642591,0.9855504197721578,7306.0,101438.0,no,meaning
te,jí,4.0,0.392178377223602,0.0377697295472777,0.912152818090195,2240.0,44.0,no,meaning
seoses,súvislosťami,1.0,0.5800744703852017,0.1010468115185865,0.851646374583756,695.0,441101.0,yes,not_basic_form
te,akych,2.0,0.3915865552109888,0.0576624410135998,0.8716470342767928,2240.0,44.0,no,meaning
näitleja,scenáristka,7.0,0.6843719870598948,0.1119540546947752,0.8594117876038697,164.0,214001.0,no,meaning
samasugune,rovnaká,0.0,0.6546949943780032,0.0,1.0,8596.0,232692.0,yes,not_basic_form
vangi,zajatia,1.0,0.6327117625361403,0.0121851442408233,0.9811052834758942,2022.0,0.0,no,meaning
sülle,bozkáva,9.0,0.5000213767448344,0.0474715185740208,0.9132929048396622,105259.0,5.0,no,meaning
eeldama,musieť,7.0,0.5561248557324523,0.0405296918218263,0.9320717624830652,81721.0,262727.0,no,meaning
soodne,priaznivejšia,5.0,0.5391716569508886,0.0842294318625418,0.8648872557748295,20879.0,137496.0,yes,2nd_grade
sisemine,kývanie,6.0,0.5489829864823191,0.0338078488384134,0.9419897383598907,7545.0,148597.0,no,meaning
selge,nejasné,5.0,0.4894549610289867,0.1173037545514552,0.8066714963636917,1830.0,764054.0,no,antonymum
pulmad,svadba,2.0,0.5565436455355802,0.056405620001355,0.90797669044934,23347.0,0.0,yes,1
õnnelik,láskavá,4.0,0.5597521670977461,0.0700678993421468,0.8887493379844007,9829.0,251656.0,no,meaning
eeldama,neznamená,9.0,0.5544706821622947,0.0421838653919839,0.9292993482327452,81721.0,262727.0,no,meaning
märkmed,životopisy,8.0,0.547397448460046,0.0841595269149514,0.8667427798339488,19407.0,0.0,no,meaning
esindus,sekretariát,8.0,0.4733043437085189,0.0293619962410029,0.9415875026683672,11379.0,104355.0,no,meaning
õde,matka,3.0,0.6462894489758259,0.0584895089951692,0.9170101372442276,1463.0,229863.0,no,meaning
märkmed,zápisky,1.0,0.620784729240308,0.0107722461346894,0.982943350236464,19407.0,0.0,yes,near_equivalent
samuti,aj,2.0,0.6754729330107708,0.0534667867329418,0.9266512918904458,108.0,1933240.0,no,meaning
tüüp,typu,1.0,0.5732699132727364,0.0899861806716374,0.8643266432178692,2340.0,374774.0,yes,not_basic_form
elama,presťahoval,3.0,0.658479040819383,0.0450310349461655,0.9359909168363176,1285.0,1552401.0,no,meaning
ettevõte,koncernu,7.0,0.6310196750135407,0.1192920465205533,0.8410100187737335,1464.0,1428160.0,no,meaning
tellimus,objednávka,1.0,0.6687848451189846,0.0004213517428779,0.99937037082912,41001.0,182512.0,yes,1
peamiselt,prevažnej,4.0,0.6074710421159655,0.1159748773981608,0.8396910200612497,239.0,307417.0,yes,not_basic_form
laekuma,zaplatených,1.0,0.5487563124681144,0.0005777049700946,0.9989483539126364,305045.0,135172.0,no,meaning
sundima,skoncovať,1.0,0.5524710865788826,0.012189727355044,0.9784123015901888,98623.0,292004.0,no,meaning
vms,konkrétnu,9.0,0.4501280499173646,0.0968968601708346,0.822865726251458,4386.0,230297.0,no,shortcut
sõbralik,priateľstvo,8.0,0.5094704411794447,0.0744806015831519,0.8724540310249402,27328.0,132673.0,no,pos_tag
sisemine,tienenie,7.0,0.5428793870438869,0.0399114482768456,0.9315166851330446,7545.0,148597.0,no,meaning
pulmad,slávnosti,9.0,0.5092967624039433,0.103652503132992,0.8308954607487884,23347.0,0.0,no,meaning
lõplik,nereálna,9.0,0.4594758503447801,0.1009260401063134,0.8199041762241855,5056.0,122888.0,no,meaning
läbirääkimised,rokovaniach,1.0,0.6878389679370834,0.0828423000743905,0.8925077025835314,8527.0,0.0,yes,not_basic_form
teie,moje,2.0,0.5643038697572678,0.0111617935699745,0.9806038930186746,5787.0,7.0,no,meaning
jälgima,monitorovať,2.0,0.5678816470418983,0.0469806376162852,0.9235916093920074,20574.0,463215.0,yes,1
sülle,plaču,5.0,0.5166780616163569,0.0308148337024983,0.9437164683487772,105259.0,5.0,no,meaning
soodne,výhodnejšia,6.0,0.5372492944274155,0.0861517943860149,0.8618035869170607,20879.0,137496.0,yes,2nd_grade
süles,začul,2.0,0.5288548607709728,0.0076905171364507,0.9856666044418376,67682.0,0.0,no,meaning
ettevõtlus,podnikania,7.0,0.628732436972432,0.046104150511918,0.9316810152754392,31008.0,139413.0,yes,not_basic_form
jutumärgid,úvodzovky,0.0,0.6531429656980867,0.0,1.0,54936.0,0.0,yes,1
ettevõte,firma,0.0,0.7503117215340941,0.0,1.0,1464.0,1428160.0,yes,1
küll,hoci,3.0,0.6255475255984717,0.0948749621143425,0.8683064955182757,447.0,2924749.0,no,meaning
meenutama,obdivovať,2.0,0.5240337184557313,0.0484526806383628,0.9153644860121836,63154.0,397439.0,no,meaning
ettevõte,podnik,1.0,0.7219660794515943,0.0283456420824997,0.9622215123808222,1464.0,1428160.0,yes,1
sülle,hrýzť,0.0,0.5474928953188553,0.0,1.0,105259.0,5.0,no,meaning
õnnelik,šťastie,2.0,0.5702701494576747,0.0595499169822182,0.9054493177411308,9829.0,251656.0,no,pos_tag
maantee,diaľnici,9.0,0.6385753636102134,0.0942226689271132,0.8714206851772438,877.0,219004.0,no,meaning
enese,samého,7.0,0.5181839869795543,0.0274287565662257,0.9497285265223568,4048.0,0.0,no,meaning
madalale,vysokou,1.0,0.7022804237816593,0.0283724349313378,0.9611683789463108,24269.0,26.0,no,antonymum
vahendusel,sprostredkovanie,3.0,0.6348030915257954,0.0380892922805868,0.943394674695045,3552.0,0.0,no,pos_tag
õpingud,gymnáziu,7.0,0.6140115760135806,0.0709936712785194,0.8963603978813811,6881.0,3.0,no,meaning
jutumärgid,pravdivostné,4.0,0.5899294441617504,0.0632135215363363,0.9032164091842084,54936.0,0.0,no,meaning
hetk,okamih,0.0,0.5867359581105372,0.0,1.0,14109.0,1585458.0,yes,1
meenutama,pripomínajúcu,7.0,0.4951765911449469,0.0773098079491472,0.8649578259475112,63154.0,397439.0,no,pos_tag
vangi,zajatú,9.0,0.5869558533625392,0.0579410534144244,0.9101545490363728,2022.0,0.0,no,meaning
vms,alebo,1.0,0.5023652617310035,0.0446596483571958,0.9183590225351984,4386.0,230297.0,no,shortcut
demokraatia,demokracia,1.0,0.7880598307208376,0.003837546210303,0.9951539854505204,4098.0,110824.0,yes,1
põhimõte,princípoch,7.0,0.6104407296929945,0.0865721231826467,0.8757955139198952,9027.0,347800.0,yes,not_basic_form
pood,čakáreň,4.0,0.5797710269073362,0.0528800708050387,0.9164151125379382,16503.0,513985.0,no,meaning
pidu,slávnostná,6.0,0.5337943726312907,0.0833746407837484,0.8649079280205535,13249.0,237563.0,no,pos_tag
seoses,obnovením,8.0,0.5094657899953081,0.17165549190848,0.7479810182575866,695.0,441101.0,no,meaning
põhi,uzávere,6.0,0.3842474852673059,0.0386753151548884,0.9085523052522122,5547.0,317683.0,no,meaning
teie,pozdravujem,0.0,0.5754656633272424,0.0,1.0,5787.0,7.0,no,meaning
enda,„svojho,3.0,0.4880404688460323,0.0543474033147862,0.8997997446029321,388.0,72.0,yes,1
eesotsas,čele,0.0,0.6436904425262839,0.0,1.0,3280.0,0.0,no,meaning
raadio,rozhlasu,5.0,0.7088570953131776,0.0374185105538638,0.9498596627577152,1163.0,148117.0,no,meaning
võimalik,nemožnosť,8.0,0.6124711629045383,0.2138652627189529,0.7411886296098029,209.0,2337813.0,no,antonymum
pidu,fašiangový,5.0,0.5508066149601867,0.0663623984548524,0.8924728931421181,13249.0,237563.0,no,meaning
demokraatia,demokracie,2.0,0.7808472434299283,0.0110501335012124,0.9860460031525357,4098.0,110824.0,yes,not_basic_form
sõbralik,arogantná,2.0,0.5447315261481402,0.0392195166144564,0.9328376631901985,27328.0,132673.0,no,meaning
Kalad,-,0.0,0.0,0.0,0.0,0.0,4.0,no,not_language
ahi,slamet,0.0,0.424409308088805,0.0,1.0,24131.0,169140.0,no,meaning
ammu,dávno,0.0,0.5908155436133047,0.0,1.0,8069.0,270403.0,yes,1
demokraatia,demokracií,0.0,0.7918973769311407,0.0,1.0,4098.0,110824.0,yes,not_basic_form
dressid,-,0.0,0.0,0.0,0.0,0.0,0.0,no,not_language
eel,počas,0.0,0.5151833951651889,0.0,1.0,4673.0,106733.0,no,meaning
elama,odsťahoval,0.0,0.7035100757655486,0.0,1.0,1285.0,1552401.0,no,meaning
enda,vlastného,0.0,0.5423878721608185,0.0,1.0,388.0,72.0,yes,not_basic_form
ettevõtlus,podnikateľská,0.0,0.67483658748435,0.0,1.0,31008.0,139413.0,no,pos_tag
hindamine,zhodnotenie,0.0,0.7522324033770366,0.0,1.0,6466.0,229765.0,yes,near_equivalent
hommik,večerů,0.0,0.65731760817119,0.0,1.0,20865.0,659630.0,no,antonymum
jutumärgid,úvodzovky,0.0,0.6531429656980867,0.0,1.0,54936.0,0.0,yes,1
juur,koreň,0.0,0.5787467347065238,0.0,1.0,14600.0,128780.0,yes,1
jälgima,sledovať,0.0,0.6148622846581835,0.0,1.0,20574.0,463215.0,yes,1
kalad,loviace,0.0,0.6007049017637727,0.0,1.0,7921.0,0.0,no,meaning
kanal,kanál,0.0,0.6934705979993958,0.0,1.0,2145.0,195056.0,yes,1
kell,utc,0.0,0.7739452482020286,0.0,1.0,138.0,1860327.0,no,shortcut
kiire,rýchly,0.0,0.6682521825010159,0.0,1.0,1916.0,532068.0,yes,1
kilo,kilogramov,0.0,0.5690056407128343,0.0,1.0,17521.0,106652.0,yes,not_basic_form
koht,miesto,0.0,0.5763386802980542,0.0,1.0,290.0,2726920.0,yes,1
kontoritarbed,-,0.0,0.0,0.0,0.0,0.0,0.0,no,not_language
kuivõrd,skutočnosť,0.0,0.552787533651081,0.0,1.0,7306.0,101438.0,no,meaning
laekuma,vyplácať,0.0,0.5493340174382091,0.0,1.0,305045.0,135172.0,no,meaning
lastevanemad,-,0.0,0.0,0.0,0.0,0.0,0.0,no,not_language
laul,pieseň,0.0,0.7461260662746839,0.0,1.0,752.0,392297.0,yes,1
laupäev,nedeľu,0.0,0.6290362354273742,0.0,1.0,34506.0,339416.0,yes,not_basic_form
läbirääkimised,rokovania,0.0,0.770681268011474,0.0,1.0,8527.0,0.0,yes,1
madalale,nízkou,0.0,0.7306528587129972,0.0,1.0,24269.0,26.0,yes,not_basic_form
mahtuma,spotrebúvať,0.0,0.5192247497075552,0.0,1.0,112332.0,213662.0,no,meaning
meenutama,pripomínať,0.0,0.5724863990940942,0.0,1.0,63154.0,397439.0,yes,1
miski,súcno,0.0,0.5834643652452587,0.0,1.0,3749.0,3791215.0,no,meaning
märkmed,životopisné,0.0,0.6315569753749974,0.0,1.0,19407.0,0.0,no,meaning
neli,štyri,0.0,0.7162804757948655,0.0,1.0,516.0,863991.0,yes,1
nõu,požiadaj,0.0,0.447173212276326,0.0,1.0,4848.0,282856.0,no,pos_tag
ohver,obeť,0.0,0.5101289364384911,0.0,1.0,15518.0,186708.0,yes,1
olemasolu,existenciu,0.0,0.7543412246998453,0.0,1.0,1319.0,195567.0,yes,not_basic_form
olud,politické,0.0,0.5527160091734017,0.0,1.0,32436.0,0.0,no,meaning
paiknema,nachádzať,0.0,0.6179568654273705,0.0,1.0,48196.0,116486.0,no,meaning
peamiselt,prevažne,0.0,0.7234459195141263,0.0,1.0,239.0,307417.0,yes,1
pidu,slávnosti,0.0,0.6171690134150392,0.0,1.0,13249.0,237563.0,yes,not_basic_form
prillid,nožničky,0.0,0.5723089503761172,0.0,1.0,27376.0,0.0,no,meaning
pulmad,svadby,0.0,0.6129492655369353,0.0,1.0,23347.0,0.0,yes,not_basic_form
põhi,stredné,0.0,0.4229228004221943,0.0,1.0,5547.0,317683.0,no,meaning
põhimõte,princíp,0.0,0.6970128528756412,0.0,1.0,9027.0,347800.0,yes,1
põhjendama,zdôvodňovať,0.0,0.6750405190552768,0.0,1.0,96011.0,121083.0,yes,1
põlema,odpálili,0.0,0.6101117963532269,0.0,1.0,7714.0,187965.0,yes,near_equivalent
püksid,ponožky,0.0,0.5885346474099638,0.0,1.0,10577.0,0.0,no,meaning
raadio,vysielania,0.0,0.7462756058670414,0.0,1.0,1163.0,148117.0,no,meaning
ripsmed,žiabrové,0.0,0.7643951585832188,0.0,1.0,68151.0,0.0,no,meaning
samasugune,rovnaká,0.0,0.6546949943780032,0.0,1.0,8596.0,232692.0,yes,not_basic_form
selge,jasné,0.0,0.6067587155804419,0.0,1.0,1830.0,764054.0,yes,1
selts,spolok,0.0,0.4886458399672707,0.0,1.0,507.0,185095.0,yes,1
seoses,súvislosti,0.0,0.6811212819037882,0.0,1.0,695.0,441101.0,yes,not_basic_form
sisemine,vnútorná,0.0,0.5827908353207326,0.0,1.0,7545.0,148597.0,yes,not_basic_form
soodne,výhodná,0.0,0.6234010888134305,0.0,1.0,20879.0,137496.0,yes,not_basic_form
suhkur,mlieko,0.0,0.6351538067583127,0.0,1.0,28078.0,157996.0,no,meaning
sõitma,jazdiť,0.0,0.7079048528750496,0.0,1.0,13698.0,1406894.0,yes,1
te,te,0.0,0.4492489962245887,0.0,1.0,2240.0,44.0,no,not_language
tegelema,zaoberať,0.0,0.7137573725760276,0.0,1.0,4358.0,817278.0,yes,1
teie,pozdravujem,0.0,0.5754656633272424,0.0,1.0,5787.0,7.0,no,meaning
tellimus,objednávke,0.0,0.6692061968618626,0.0,1.0,41001.0,182512.0,yes,not_basic_form
ujumisriided,-,0.0,0.0,0.0,0.0,0.0,0.0,no,not_language
vangi,zajatý,0.0,0.6448969067769637,0.0,1.0,2022.0,0.0,no,pos_tag
vangis,väzení,0.0,0.7066340854265414,0.0,1.0,10569.0,5.0,yes,not_basic_form
vangist,uväznený,0.0,0.6771904944795802,0.0,1.0,47942.0,0.0,no,pos_tag
vuntsid,ozdobovali,0.0,0.5607548236394493,0.0,1.0,136693.0,0.0,no,meaning
võimalik,možné,0.0,0.8263364256234912,0.0,1.0,209.0,2337813.0,yes,not_basic_form
võistlus,súťažílo,0.0,0.7166542435124977,0.0,1.0,4510.0,524195.0,no,pos_tag
õde,sestra,0.0,0.7047789579709951,0.0,1.0,1463.0,229863.0,yes,1
