en,fi,position,score,rel_score,ratio_score,index,correctness,freqs
compensation,vahingonkorvaukset,9,0.7053002694713086,0.0662915226567525,0.9140847228637314,6861,no,347995
shallow,mataliin,8,0.5952174558521625,0.0504487632375373,0.9218655680815032,7486,no,108851
rex,dexter,6,0.4328681457351824,0.188597332242864,0.6965280632216769,7535,no,3907
hood,waynen,1,0.451912260189011,0.0917908815820579,0.8311746345936928,5914,no,85302
logan,woodson,7,0.5592518962065989,0.0112539037892709,0.9802738135364226,6984,no,2176
malaysian,singaporea,6,0.6568419125224694,0.0960488036497624,0.872426632993851,6054,no,3459
xbox,gamecuben,4,0.7823012675428316,0.0479453187610571,0.942251712259967,6919,no,43268
sofia,kiovassa,3,0.5620741796329196,0.0495567611977916,0.9189760394879892,6673,no,1029
brook,yläjärven,9,0.4842750917378335,0.0414195691470715,0.9212098348548,6344,no,13744
twins,siskokset,6,0.4931243156783323,0.0662238833735841,0.8816052621858222,6177,no,79071
rescued,pelastettuaan,6,0.695565865277442,0.0549170106908797,0.92682443204314,6011,no,59230
lectures,luennon,5,0.7188158180529157,0.0598241880085043,0.9231683608049992,6239,no,109440
bug,bugzillaan,3,0.4782962193397793,0.0449634684929959,0.9140704519409384,7661,no,164169
decent,hyvä,1,0.693459456975682,0.009426517486553,0.986588838262472,7631,no,340417
migration,siirtolaisuuden,6,0.6149740320883536,0.0514420780013761,0.9228078715047124,6192,no,119076
absorbed,muuttui,4,0.5646704161311598,0.0386157635400972,0.935990969391774,7463,no,113791
superman,teräsmies,0,0.7279478871819993,0.0,1.0,7259,yes,7316
loaded,kuljetettavaksi,5,0.5553077804896356,0.0287913247977099,0.9507081511731708,7136,no,224915
brilliant,loistavan,2,0.6118207636462216,0.1283802424580955,0.8265602972714646,7596,no,309313
twins,pikkusiskonsa,5,0.4955148536009844,0.063833345450932,0.8858790543008305,6177,no,79071
sleeping,nukahtaa,9,0.5554751537799356,0.0645091309196252,0.8959503772730532,7369,no,299619
publish,julkaistua,2,0.7320032776550067,0.115371310680656,0.8638485124893135,5859,no,230884
investigations,selvittämistä,8,0.643616930849582,0.0337425688892283,0.9501851396455804,6571,no,124155
fault,oikaisun,6,0.4129108068671054,0.0636669271395516,0.8664080954762726,6212,no,264767
frontier,rajaseutujen,3,0.5020072929876753,0.0468782040364457,0.9145938373474904,5886,no,43612
worlds,maailmoista,4,0.6587450980255387,0.0634991485954246,0.9120807830695684,6120,no,183793
afghan,pakistanilaiset,9,0.652191111082249,0.0987844300680834,0.8684585254044799,7540,no,3899
demo,demoa,3,0.6890070823661631,0.0468865525089514,0.9362862371857472,6296,no,128035
kilometers,kilometri,1,0.7408209952323448,0.0710387616725591,0.9124987276824952,6385,no,86652
pastor,saarnaajana,4,0.6825674074411415,0.0586257447889805,0.9209035531256788,6672,no,103447
monarchy,kuningasvallan,7,0.7142609653876966,0.087397493917628,0.8909791409257227,7442,no,31381
mechanisms,mekanismeja,0,0.7554685989306873,0.0,1.0,7350,yes,187087
objections,muutosehdotukset,9,0.6473983870647606,0.0219832470099775,0.9671588733677102,7434,no,55876
artifacts,esineistön,4,0.6761755192393839,0.0495051150293585,0.931781126997768,7710,no,65704
circles,suuntia,2,0.4906763709392098,0.0548707802927502,0.8994206455503607,6583,no,160387
beaten,lyötyään,9,0.5828610150959035,0.0776662620446869,0.882417782380006,6507,no,123912
prizes,rahapalkinto,5,0.6747362236246595,0.0512248774186823,0.9294385369339176,7385,no,140726
upgraded,parannettiin,0,0.6433788301238681,0.0,1.0,7072,no,102777
draws,yhdistelee,8,0.4665163939648259,0.0598233348444686,0.886340833552878,7243,no,158651
cites,mainitsemat,2,0.633084687369508,0.0221525972126086,0.9661914885891504,6636,no,41017
collecting,keräämään,0,0.7653465959187782,0.0,1.0,6846,no,194650
carol,joanna,9,0.5863475576007793,0.0548395790788355,0.9144718040308448,5937,no,8416
herman,jacob,9,0.5459028073077168,0.057469467267724,0.9047528869168506,7532,no,1108
trap,nappaa,7,0.5000746686286373,0.0272000410052009,0.9484139092806296,7077,no,132686
diving,uintia,8,0.5398785723123892,0.0351388292561355,0.9388908419809828,6525,no,138266
varied,vaihdellut,4,0.6858670738537394,0.027747661758136,0.9611167477723896,6701,no,216097
naturally,haitallisesti,6,0.5401780514783048,0.1004933266020944,0.8431437238491973,6112,no,438055
mate,kumppaninsa,5,0.4180658268089169,0.0638571162989972,0.8674951728025572,6338,no,129778
millions,miljoonille,1,0.7157721282461839,0.0757088469493533,0.904345335741457,5851,no,528626
worlds,universumia,6,0.6261345429175953,0.096109703703368,0.8669290836818437,6120,no,183793
bet,niinkö,9,0.3931616093215117,0.0458606665481852,0.8955390897709327,6970,no,398333
minneapolis,chicagossa,3,0.6726074343026712,0.0135062568147875,0.9803148414182056,7019,no,9027
treasure,aarteiden,5,0.6029938310455003,0.0867628790342147,0.8742123450684698,6831,no,139897
admission,opintotuen,0,0.5702373177787824,0.0,1.0,7083,no,191830
copied,kopioit,1,0.7582197471967485,0.032738500278109,0.9586090664297046,5940,no,82587
montenegro,montenegron,0,0.8503602005075821,0.0,1.0,7267,yes,356
complaint,anteeksipyyntö,8,0.6550426706734491,0.0460947228617274,0.9342572179336848,5962,no,242782
highlights,näkyi,8,0.4790206646649834,0.1477116706856602,0.764314584785196,6957,no,227178
entrepreneur,myyntijohtaja,6,0.6394520908466275,0.1402850397150057,0.8200867520391641,6804,no,108276
legends,legendat,0,0.7101495322196096,0.0,1.0,6152,no,57188
everyday,arkielämässä,6,0.6205968481089246,0.0695307413675743,0.8992494396285224,7250,no,515693
disappeared,katosi,0,0.775237766660777,0.0,1.0,6499,yes,133595
bach,haydnin,7,0.6473380048511874,0.1096978957595308,0.8550955170408233,6928,no,1550
osaka,osaka,4,0.7303791886368536,0.0502380518451772,0.9356431689695256,7420,yes,521
certification,certified,6,0.518959296385864,0.1851118681263301,0.737083582659457,7085,no,282150
reliability,luotettavuudesta,4,0.7324955523992448,0.0546579398220036,0.9305625391208444,6825,no,167753
diary,päiväkirjansa,5,0.7077654340551973,0.0279464421866478,0.9620144201974778,7057,no,75370
blair,blairin,5,0.5503120166181117,0.0759677480940789,0.8786999798261242,6772,no,3735
likes,kavereitaan,2,0.5510950549343598,0.0327828160459759,0.9438532993364976,6921,no,408795
curriculum,opetuksen,9,0.726578205556721,0.0424083028046297,0.9448516946090532,6045,no,234314
graduates,opiskelevia,2,0.7052446943449132,0.0078609889621097,0.9889764039943498,7211,no,155458
rational,rationaalisuus,5,0.6902395303429745,0.0422645073775509,0.9423013318683218,7637,no,131790
rhine,westfalenissa,5,0.653093332861278,0.0921226848134193,0.8763812335906703,6740,no,291
lecture,luennot,1,0.68323780500973,0.0278609217551432,0.9608198964412497,6480,no,143071
bruno,vincenzo,7,0.5723287654626215,0.0688667898408017,0.8925962769529602,6941,no,2193
systematic,systemaattista,1,0.6517518147776096,0.0094622698722836,0.9856895518532492,7583,no,95151
diana,helena,8,0.5939790988712191,0.0735256663457978,0.8898499753452795,6547,no,2983
locality,taajamaan,7,0.5370015892483304,0.0773723672177619,0.8740630744460403,6899,no,36077
prototype,prototyypeistä,9,0.7523680354629563,0.0830628896361935,0.900574796622072,5939,no,86621
philippe,françois,1,0.7392700763228518,0.0609690735305282,0.9238114336924168,7261,no,1823
tallest,tornitalo,2,0.5714244438696361,0.0531142637623449,0.9149544085686304,7557,no,26072
illustrate,kuvaaman,7,0.5573022405488748,0.0412792329845845,0.931038238218582,6276,no,119205
moses,aabrahamin,9,0.531242115018954,0.0908373678180619,0.8539778752969076,6812,no,2513
chocolate,maitosuklaata,5,0.6126890032712312,0.0731925110598205,0.893286946024189,7586,no,351231
criterion,merkittävyydellä,8,0.626901216788702,0.0368729261610247,0.94444958943841,5921,no,40529
consequences,seuraukset,1,0.7493231224440824,0.0562404652322201,0.9301849461760688,6129,yes,373148
sharon,janette,9,0.5807354409245759,0.1083720396854573,0.8427356504829684,7703,no,3546
salem,massachusettsin,7,0.470998764031645,0.0607200013495515,0.8858042910973425,6556,no,8137
presenter,radiojuontaja,3,0.7851196328275395,0.0153870037808149,0.9807784182202316,6323,no,41622
rafael,jorge,5,0.7032465212544471,0.0223780162847548,0.969160336886284,7282,no,1030
clara,santa,4,0.5441125184480697,0.0977122780952709,0.8477586428235284,7079,no,6260
synthesis,katalyyttien,8,0.6208101692406016,0.1225770431404533,0.8351100999600982,6168,no,67281
compact,tuumainen,6,0.4575759383039172,0.1143991115051482,0.7999928291569072,6280,no,220023
watts,perkins,2,0.4465431248406072,0.0326152083313133,0.9319322944559724,7104,no,36810
marco,daniele,5,0.6431696063880841,0.0501063984026128,0.9277251800778246,6202,no,1293
eighteen,neljätoista,0,0.776531188115336,0.0,1.0,7386,no,61970
listen,kuuntelee,2,0.6705388501198843,0.0738899331751452,0.9007427777737316,6016,no,625063
array,erikokoisia,8,0.4501278283113401,0.035761277385384,0.9264003309271456,6500,no,355921
provisional,sotilasneuvoston,8,0.5383487289687557,0.0763227319164233,0.8758316649246866,7454,no,30349
css,mallinekoodi,1,0.5279733715969424,0.1360278436161192,0.7951391646588007,6126,no,19098
divorce,avioliitto,6,0.756064088171891,0.0705333319554389,0.914670273293892,6512,no,266134
explore,hahmotella,3,0.5840558545653896,0.0545914365435284,0.9145202096626162,7017,no,559188
fac,vertaisarvioinnista,4,0.6410672181843944,0.0111550697252339,0.982896828378886,6773,no,4594
tribal,intiaaniheimot,3,0.5335084088060118,0.0838768411556152,0.8641418123273459,5980,no,99559
loved,rakastanut,1,0.6774149272476983,0.0515496055192613,0.9292837947498044,6254,yes,845888
employer,työnantaja,0,0.7453373230801554,0.0,1.0,7572,yes,384412
eliminate,parantaa,7,0.5858206939391681,0.0715431208052133,0.8911666276717207,7308,no,372089
feminist,feminismin,2,0.7635610937484016,0.0082986305565284,0.989248524964816,6646,no,46431
brandon,dustin,3,0.626435434305061,0.0524943016854227,0.922680803472484,7135,no,2936
sculptor,veistäjä,9,0.7231098249963732,0.1482364862033203,0.8298764976703417,6117,no,19123
presbyterian,baptistikirkon,0,0.6469487004331598,0.0,1.0,6209,no,835
battalions,pataljoonat,0,0.8285254052010622,0.0,1.0,7502,yes,9552
annie,annie,0,0.6928328153738194,0.0,1.0,6737,yes,3876
verify,tarkistettava,3,0.6742484855125113,0.1100277300657067,0.8597079346788715,5967,no,182733
boeing,boeing,0,0.8493594563834168,0.0,1.0,6635,yes,2189
skill,taitoa,2,0.7255159778730974,0.0178499849951173,0.9759876213241664,6250,yes,429058
finger,sormensa,9,0.5418313831047983,0.0554332134732658,0.9071881812669595,7402,no,268337
spa,hotellit,7,0.3911917119216609,0.0761289172853414,0.8370948926125413,7100,no,165022
rap,hip,2,0.682505962419677,0.0410912489693093,0.943212538242882,6495,no,69727
watts,wattin,6,0.4188589659217122,0.0602993672502082,0.8741556536207145,7104,no,36810
myspace,//soundcloud,6,0.601060091258635,0.1641101071801666,0.7855247008900699,6066,no,40138
prussia,preussista,7,0.750174508376683,0.0827383662137901,0.9006638404353264,6530,no,302
rpm,huippunopeus,3,0.5908245441947682,0.0869440115385092,0.8717202047763272,7222,no,41601
panels,maalattuja,4,0.561229154442682,0.0692355227090315,0.8901833437809381,7310,no,276890
severely,vaurioitti,6,0.5952986273588893,0.0820883565258825,0.878816159036433,6333,no,130764
contestants,kilpailijoina,8,0.5553502771868171,0.0701854958700776,0.8877993891107264,6579,no,38982
shots,laukaus,6,0.5324795893809271,0.0617844575621828,0.8960319779061149,5961,no,354211
hugo,edgardo,6,0.5069557305691217,0.1414960893793486,0.7817939821795971,6133,no,2163
fluid,väliainetta,0,0.651037490148483,0.0,1.0,6099,no,225545
clergy,pappeja,8,0.6954782899208236,0.0621067351737738,0.9180201124408196,7127,no,51283
monica,monicassa,2,0.5904609297603618,0.130992068194282,0.8184329837624195,7448,no,3551
expertise,asiantuntemus,2,0.7101326753251536,0.0185771737351496,0.9745067618351728,7082,yes,567356
mandate,mandaatti,2,0.5911033085206223,0.0630174302338468,0.9036608587676944,7712,no,120572
practiced,harjoitettua,6,0.568963722298397,0.0827208256082223,0.8730661546695511,7396,no,113173
monarchy,monarkian,0,0.8016584593053246,0.0,1.0,7442,no,31381
fusion,kokeellisempi,9,0.469565322706194,0.086379453748409,0.8446258380206896,6203,no,76200
array,skaalalla,1,0.469429046954963,0.0164600587417611,0.9661238365940336,6500,no,355921
sudden,äkilliset,3,0.6179621593158238,0.0520346919970859,0.922335915616439,7275,no,259275
floating,kelluvat,5,0.5425198850605791,0.0423769167296828,0.9275480450568804,7266,no,150063
glory,kunniaa,2,0.5075314595579417,0.0232640005573079,0.9561714402149244,6236,yes,200255
settle,palata,7,0.5319360006908405,0.0797623041077963,0.8696051575064392,6633,no,262045
malayalam,telugunkielinen,4,0.6094777014405156,0.0276270969288353,0.9566364952837492,6722,no,1641
technological,teknologiassa,9,0.6415888470404839,0.102648565587364,0.862075509984214,7405,no,230986
batman,batmanista,7,0.6362181154903472,0.1261834515213893,0.8344921403874203,5963,no,12095
beck,nitzsche,7,0.4859888931111541,0.0419006120094348,0.9206261696756723,7421,no,5813
analog,analogi,7,0.6316971551117447,0.0305775795795637,0.9538294638495968,7423,no,72030
halls,kokoustiloja,9,0.5615496473532161,0.0467099716665022,0.9232071796221144,7593,no,74784
assignment,komennus,5,0.5056135353444493,0.0725252159126377,0.8745539617350659,6584,no,157031
marines,sotilaita,8,0.632615315204939,0.1001773550118843,0.8632937267477809,6645,no,13557
confusing,ongelmallinen,2,0.6629729508429104,0.0253712725056315,0.9631415915975736,6374,no,152052
stupid,hölmöä,6,0.6335491793082619,0.1029904026208521,0.8601699010512049,7682,no,292617
ace,invader,7,0.4240722575301976,0.1818777402479524,0.6998469495587961,5922,no,40444
andrea,simone,9,0.6111146708656137,0.1484462688384825,0.8045630559987549,6085,no,2138
paradise,paratiisi,0,0.5884348815063585,0.0,1.0,6542,yes,88552
advisor,neuvonantaja,1,0.7636766376064023,0.0671165936449297,0.9192138415188584,6275,yes,145984
carlo,giacomo,7,0.642634998671636,0.1210017391698277,0.8415454192108964,6367,no,1377
lightning,salaman,5,0.5040906320866503,0.0670891846255947,0.8825427953463669,6446,yes,78180
tough,itsevarma,2,0.5299894393411111,0.0947710314917824,0.8483082142417888,6934,no,638893
kiev,harkovan,5,0.708391243389076,0.0632509943843121,0.9180306736878142,7513,no,988
reactions,reaktiot,0,0.7955912920915333,0.0,1.0,6144,yes,205489
armour,panssaroidun,0,0.6945302072587707,0.0,1.0,7550,no,27782
ignore,ihmetyttää,9,0.668449472398175,0.0292104631156221,0.958130800367503,6191,no,268802
hanging,roikkumaan,1,0.5809510896208552,0.024607982144275,0.9593632012273454,7198,no,269631
kingston,essexissä,8,0.528625818405819,0.1026439057418089,0.8374008734849372,6083,no,2478
dissolved,lakkauttaa,7,0.5492300759623263,0.0825573627253216,0.8693273122099258,6061,no,54554
casting,näyttelijällä,7,0.5085303746584355,0.067970944585032,0.8820975038283883,7087,no,110749
draws,voittavat,3,0.48458046769184,0.0417592611174545,0.9206610125898648,7243,no,158651
viewing,katselu,1,0.6431089998336835,0.0134264191720354,0.9795495889736324,7016,yes,282840
explore,taustoittaa,4,0.5839161655059831,0.0547311256029349,0.914301483205382,7017,no,559188
timothy,christopher,2,0.583599417198386,0.0522108226990978,0.917883010648718,7279,no,2424
alphabet,aakkoston,2,0.7561881725520829,0.0228004022586197,0.97073076166212,7377,no,42784
reconnaissance,tiedustelulentoja,0,0.7361671850874588,0.0,1.0,5960,no,14671
consistently,johdonmukaisesti,6,0.5312628413958866,0.0176077637872501,0.9679200095232372,6443,yes,287966
broadcasts,uutislähetyksiä,7,0.7559204149791156,0.0396927117127797,0.95011053691658,6157,no,41348
barnes,robertson,4,0.6278858863015967,0.0329015842370389,0.9502085228549816,6704,no,3001
limestone,hiekkakiveä,4,0.7068469026014235,0.0536137690232245,0.9294983014589248,7176,no,37104
monica,jennifer,9,0.5413188818282022,0.1801341161264416,0.7503175998476255,7448,no,3551
settings,virtuaalisia,6,0.4648454380287111,0.0430039065265426,0.915321527953919,6760,no,394666
terminology,terminologia,4,0.657772502028152,0.0478303683556983,0.9322134725306908,6614,yes,74937
chef,ravintolansa,4,0.5342965786705041,0.0783030365277244,0.8721790961256372,7380,no,116759
heath,melton,0,0.4867897116435908,0.0,1.0,6767,no,15116
seized,ryöstettiin,5,0.6663825907877353,0.0522157953101519,0.9273366092655834,7186,no,90797
pull,väistellä,7,0.5961986247060818,0.0869665378900659,0.8727005669323392,6160,no,544378
cruiser,taisteluristeilijä,7,0.7732725647198979,0.0452462363983096,0.9447218117207604,7545,no,19674
mesa,las,1,0.4784597111537314,0.0178402529751772,0.9640534872766112,6529,no,11716
montenegro,serbia,6,0.7699073542755572,0.0804528462320248,0.905389685236912,7267,no,356
yuan,qing,4,0.7659694627098386,0.0538265798135372,0.9343414983465202,7693,no,260630
descriptions,yksityiskohtaisesti,7,0.5954672020098319,0.0499964793272103,0.9225417621892446,7317,no,142569
kirk,malonen,0,0.5851171546467914,0.0,1.0,7622,no,2246
subway,metroasemalla,8,0.6551535518199617,0.0415409290602423,0.9403742527029072,7024,no,54979
assassination,salamurhata,6,0.750882641328316,0.0214297183655433,0.9722525243878812,6509,no,51835
distant,kaukaisia,8,0.5445974518865728,0.0627199483909353,0.8967262450206828,6581,no,166675
dialect,murteiden,9,0.7369460742564166,0.0759431812531581,0.906576227034085,5852,no,28135
liked,kehunut,2,0.6267814769504116,0.0103412146184798,0.9837688803815556,7205,no,405357
felix,julian,1,0.5363923521673543,0.1129719977190485,0.8260267941429008,7262,no,3210
wwe,smackdowniin,7,0.6511583805429005,0.1551317525427944,0.8075981012577931,6806,no,11229
striker,keskikenttäpelaajat,3,0.7999965858229131,0.0132951180535009,0.9836527066609286,6429,no,30805
patrolling,partioimaan,0,0.5974067473465255,0.0,1.0,6501,no,12092
polar,pohjoisnavalla,5,0.5680756749433001,0.0197653125637817,0.9663764300485364,7450,no,57706
sailed,ankkuroitui,9,0.7003329807799961,0.1256207714828516,0.8479082259282785,5927,no,39406
advertisement,mainoksena,2,0.7259837229486934,0.0346691844368259,0.9544218077651352,6935,no,112230
viola,sopraanolle,8,0.619655702611018,0.0654045884110214,0.9045272521730248,6618,no,9546
surveillance,tiedustelun,7,0.5799539287330027,0.0801096385702098,0.8786334490517185,7650,no,123831
guild,killat,6,0.4199890474945855,0.158810727376736,0.7256206130832674,6118,no,38482
explorer,naparetkeilijä,3,0.5707672366321543,0.0645801320334343,0.8983546084890992,6201,no,38234
buddhism,buddhalaisuudesta,5,0.7921541946958914,0.0452600223176169,0.945952646374898,6387,no,2144
twentieth,jälkipuoliskolla,5,0.630030069104522,0.0414473511431743,0.9382743933103735,6162,no,52032
cognitive,kognitiivisten,1,0.7682163536756011,0.0001655802205386,0.9997845079208212,7033,no,125332
quarterly,aikakausjulkaisu,0,0.6086858915945417,0.0,1.0,7219,no,91996
pleasure,mielihyvin,7,0.4585400400769489,0.0164873740177581,0.9652917420583416,7498,no,511447
trademark,tavaramerkkinä,4,0.6908802479405798,0.0356453789774977,0.9509372035110372,7452,no,113189
loading,asentamaan,3,0.591122478040899,0.0072268729353159,0.987921984166064,7391,no,130271
rochester,baltimore,6,0.6416638355681105,0.0615468518958445,0.912477365613134,6050,no,4242
princes,kuninkaita,9,0.6064694124503746,0.0645183298049312,0.9038457400308476,7546,no,22299
technically,silti,6,0.6038691091555364,0.0614119343877046,0.9076902386085902,6143,no,114018
troy,brandon,4,0.4872042120979649,0.1443924243362981,0.7713850644432199,6830,no,7403
interactions,vuorovaikutus,5,0.7059994093625517,0.0373860840409616,0.9497083486660556,6476,yes,166569
halls,salissa,7,0.5651629532135647,0.0430966658061536,0.9291475803118264,7593,no,74784
physicist,fyysikkona,6,0.7593755389169422,0.1326077688975547,0.8513337999312283,7470,no,22297
surfaces,pinnalta,9,0.5990249935333682,0.0834701750905702,0.8776985113918615,7323,no,177010
spy,vakoojat,4,0.6399190218378267,0.0833116301545977,0.8848062787091739,6141,no,90489
johnston,wilson,3,0.6417842964574385,0.0345604479357011,0.9489011362589784,6849,no,1985
princes,ruhtinaat,4,0.6280014591418006,0.0429862831135051,0.9359358146111272,7546,no,22299
tubes,putkissa,0,0.6621110370608568,0.0,1.0,7382,no,102654
tang,ming,5,0.7342309020240005,0.0559928507157261,0.9291430426868372,5974,no,9674
penn,syracusen,0,0.5723421086959495,0.0,1.0,5924,no,3642
milton,milton,0,0.6032397169077066,0.0,1.0,6182,yes,2018
travelled,matkustaen,4,0.6378050564680702,0.1663886274686196,0.793098813392672,5877,no,71734
alberto,alfredo,6,0.7306141972056291,0.0731844764934739,0.9089517327060556,7503,no,514
pushed,veti,2,0.6011167140373834,0.0116944916047917,0.98091664855812,5991,no,278522
footnotes,alaviite,2,0.5869494945243354,0.0486772618348607,0.9234184820763696,6318,no,15097
graduates,korkeakoulututkintoja,1,0.7108083457541379,0.002297337552885,0.9967784052116494,7211,no,155458
cornell,cornellin,9,0.6334566325582288,0.079704811802261,0.8882373515386346,6357,no,1558
monroe,monroen,5,0.5859305314024095,0.0150441725404752,0.9749670452986235,6229,yes,3856
throwing,potkaisemaan,4,0.6358080793588514,0.1043015970778451,0.8590727828610327,6944,no,201749
sits,kohoaa,2,0.5550208858218453,0.0412799183173145,0.930773331126213,7428,no,179351
infinite,äärettömyydessä,7,0.6222067007363765,0.0742140062713587,0.8934350953029109,6727,no,103329
diploma,korkeakoulututkinnon,6,0.7591131831381248,0.0425556666896023,0.9469161528494624,7223,no,80053
jackie,judy,6,0.6005654808798694,0.0964729948904977,0.8615958828042085,7169,no,3044
inventor,keksijänä,1,0.7341537734967934,0.1219048449772788,0.8575975495760154,6975,no,40147
batteries,tykkejä,6,0.5837757927056049,0.0160121257537,0.9733036874186614,7623,no,209214
wisdom,viisautensa,6,0.5684717079825108,0.1357303490492121,0.8072565285859458,7680,no,304118
surely,eihän,8,0.7536674752856657,0.0380575944079836,0.951930795341987,6019,no,429356
winston,truman,2,0.5650715007518345,0.1104053441684628,0.8365519928644037,7332,no,2808
receiver,syöttäen,7,0.5284873397727283,0.0616983527967063,0.8954594230705659,6284,no,169656
victories,voittoja,0,0.7299721976166071,0.0,1.0,6232,yes,60590
bullet,ammuksen,7,0.5443034419841881,0.0677418526470364,0.8893188898905711,7022,no,106362
prussia,preussia,1,0.8219930549978034,0.0109198195926697,0.9868896016308564,6530,no,302
graph,aaltofunktio,9,0.6432221556159622,0.0132741770949634,0.9797802722824828,5888,no,97838
ping,jang,4,0.5304979312282666,0.1212100341676778,0.8140117343908221,6346,no,29179
sovereign,hallitsijaa,6,0.6091371846557828,0.0300705409201055,0.9529565433630924,6859,no,84672
bench,ottelussa,6,0.473582651062445,0.1167707414958575,0.8022019641661915,6537,no,169874
pounds,tonnia,7,0.5844098323614548,0.1130742988590869,0.8378826215569724,6678,no,515892
publish,julkaisikin,7,0.7014906075582841,0.1458839807773787,0.8278400334568553,5859,no,230884
demonstration,järjestettävää,5,0.4618152734832257,0.0268841984860823,0.9449882800614716,7073,no,153964
admission,hakijoille,4,0.5524421252711584,0.0177951925076239,0.968793356813369,7083,no,191830
airfield,lentokentällä,8,0.6715814809918066,0.0381258590763391,0.946279463486064,6165,no,11374
nacional,internacionalin,9,0.6966458145514622,0.1214545179495346,0.8515408035854983,6036,no,426
twentieth,jälkipuoliskon,2,0.6523221895283746,0.0191552307193216,0.9714730084114286,6162,no,52032
colleagues,kollegoidensa,5,0.6285810971422086,0.0208782608009,0.9678528601589124,6549,no,315784
prizes,–palkinnon,9,0.6574063477929049,0.0685547532504369,0.9055669055106246,7385,no,140726
deeply,mielestään,9,0.5026910131274338,0.1992626452403101,0.7161313387786076,6238,no,306771
recover,palautua,5,0.584841385204895,0.0666269596869122,0.8977280167035939,7626,no,250867
severely,vahingoittui,1,0.651244107154464,0.0261428767303077,0.961406290123291,6333,no,130764
magical,taikavoima,1,0.6835008003341598,0.003185839852088,0.9953605623502096,7504,no,159964
trumpet,tenorisaksofonia,4,0.7145300173081861,0.0205827743901747,0.9720005220659792,6848,no,34393
deer,peura,4,0.5603943751406677,0.0515322884941582,0.915786822904467,6408,yes,121198
appreciated,arvostan,0,0.6162555922215514,0.0,1.0,6697,no,219010
silk,puuvilla,5,0.5141092657075967,0.0833793598223852,0.8604502976965857,7547,no,124116
oslo,kööpenhaminasta,6,0.704147886200188,0.0818384444604791,0.8958780308664029,5892,no,818
infringement,tekijänoikeuteen,0,0.6626273552701519,0.0,1.0,7669,no,53470
tension,jännityksen,8,0.5917955320255956,0.057539306189341,0.911387310824843,7465,no,227922
abdul,abdullahi,4,0.743776068137006,0.0229496006686982,0.9700680418011232,6190,no,863
supplement,toimittamiseen,1,0.5143936233247266,0.0042489332674765,0.9918075884566924,6488,no,303802
bombs,pomminsa,8,0.7045590240732176,0.0718287195292612,0.9074834448107432,7256,no,77834
henri,frédéric,3,0.7006908520817574,0.0214610842034044,0.9702817604923932,5858,no,666
cameras,videokamera,6,0.6996152736528957,0.0509931460564418,0.932064249857218,7013,no,310539
substance,aineeseen,4,0.5794435698484963,0.0987089480430631,0.8544443241913211,5984,no,330867
humanity,ihmisyys,6,0.6285736463747377,0.107477197136801,0.8539812866404028,6576,no,207744
muscle,lihakset,5,0.6115327763859109,0.0418706370731151,0.9359191638570452,6078,yes,637216
artifacts,esineet,5,0.6722653889177798,0.0534152453509626,0.926392902292634,7710,no,65704
provisions,velvoitteita,5,0.6949373285061952,0.0449431117790289,0.9392562509671112,6130,no,278535
hide,piilotella,1,0.7106376764317368,0.0163211886792726,0.977548676462209,6278,no,266447
petition,lakiehdotuksen,7,0.6360181061140009,0.0923339907683015,0.8732289078818672,7230,no,149386
tune,lauluun,3,0.6549607419028817,0.0178625176450996,0.9734513969432328,6782,no,197728
della,della,0,0.8184676515257968,0.0,1.0,7070,yes,11238
memories,menneisyyden,9,0.5726901396856559,0.1349798285723615,0.8092616125782128,6178,no,305843
measuring,mitattavan,8,0.6112171770689552,0.0673590661714782,0.9007347120644608,6879,no,153363
surnames,sukunimet,1,0.737051971269526,0.009356583488199,0.9874645280676934,7114,yes,7029
stored,talletetaan,5,0.6165962538510164,0.0779287323612862,0.8877956388779007,5883,no,340200
wet,kosteassa,7,0.5997121471500049,0.0326026621946133,0.9484391924516122,5856,no,341579
engagement,omistautumista,8,0.4961972787566246,0.0247007255292064,0.9525804949798724,6171,no,320046
melody,melodiaa,0,0.7403906875599429,0.0,1.0,7109,no,57147
assumption,väittämän,7,0.5188212652732334,0.0820476326355983,0.8634516898425866,6224,no,131169
jesse,marty,4,0.6337137351658768,0.0261175926077888,0.9604177741970632,6053,no,2748
preventing,heikentämään,3,0.7002531166873737,0.0964857543879336,0.8788991501598096,7472,no,192519
ethnicity,etnisenä,4,0.6766250719566489,0.087847506241509,0.8850874331574281,6764,no,40109
guatemala,paraguayn,7,0.7573879123774654,0.0266773466469906,0.9659756042753598,6759,no,1227
sits,ylettyy,5,0.5186972338445413,0.0776035702946186,0.8698583504232402,7428,no,179351
newman,stewart,3,0.6150794726797344,0.0358679323588604,0.94489887803342,7122,no,1632
unanimous,äänienemmistöllä,7,0.5694275190488829,0.065424652110503,0.896945060468136,7365,no,33985
magical,taikaa,5,0.6394074987571126,0.0472791414291353,0.9311488841310324,7504,no,159964
moments,hetkiä,0,0.6756776343186761,0.0,1.0,6461,yes,401837
batteries,patterit,2,0.5950476779302518,0.004740240529053,0.992096805582164,7623,yes,209214
gardner,bennett,2,0.6421174303491209,0.045185008299318,0.9342574596589922,7709,no,1566
annie,julianne,2,0.6512640624735151,0.0415687529003042,0.9400017551451056,6737,no,3876
admit,väittänytkään,0,0.670746970807785,0.0,1.0,6577,no,348615
