en,cs,position,score,rel_score,ratio_score,index,correctness,freqs
badge,odznakem,2,0.575240365298352,0.0566948211794898,0.9102838037940496,6744,no,53644
ghana,ghana,2,0.5821321347070305,0.0509385611196893,0.9195373258382,5775,yes,3253
kurt,lindemann,5,0.5133743916509916,0.0437372638993258,0.9214928220158632,6221,no,3530
proximity,poloha,7,0.4349540220096389,0.1451380120436726,0.749801749509399,6978,no,102062
sixteen,deset,5,0.7093109772011523,0.0216577163682856,0.9703712121205528,5951,no,62210
investors,investici,3,0.6843449572953134,0.0503281339967219,0.9314958794690408,6824,no,520687
louisville,budějovicích,0,0.6056449395127451,0.0,1.0,6431,no,8400
nobility,šlechtický,2,0.6651337886414437,0.0035866620731095,0.9946365300040144,6563,no,21336
anton,wladimir,1,0.5158043695023596,0.094779218930311,0.8447727375483457,6811,no,663
distant,vzdálenějších,9,0.5452861426866106,0.1004091276968605,0.8444945591172928,6581,no,166675
barrel,nábojnice,6,0.5710879547443999,0.0389369569089459,0.936171529776685,7410,no,117841
andrews,trtík,5,0.5067385314781052,0.0293706706221734,0.9452151343287712,5931,no,1368
atomic,atomovým,5,0.6096415480702986,0.0568873791305722,0.9146512974771036,5766,no,63007
eurovision,eurovizi,1,0.7242149540434025,0.0418065275065916,0.9454238183738676,5878,no,344
permit,povolující,4,0.5519317344114977,0.1175098480521416,0.8244658665813844,6676,no,353092
endangered,ohrožených,0,0.6978335723223896,0.0,1.0,6337,no,71370
surrender,kapituloval,3,0.6286549058776654,0.0990361277180784,0.8639036031147578,5982,no,91229
ethics,etiky,0,0.6501216536872967,0.0,1.0,6008,no,152610
sculptor,sochařský,7,0.6520716368870543,0.1535383447356992,0.809413552167732,6117,no,19123
traveling,cestováním,7,0.562010059111373,0.1068594811244323,0.8402386792994644,5771,no,326384
highlights,mapují,4,0.4531438987261064,0.014234243543288,0.9695444817462529,6957,no,227178
georgian,staroruské,9,0.5335497363157926,0.066994704163261,0.8884433862882497,5716,no,633
voluntary,dobrovolnému,4,0.595086532058156,0.0807134054999854,0.8805661246557287,7265,no,152096
obscure,neověřitelné,1,0.530467597149575,0.0299582763231259,0.9465437308640152,6693,no,75480
skill,dovednostmi,6,0.6575457815158574,0.1050299963604451,0.8622694302552552,6250,no,429058
loves,miluje,0,0.7004096700509865,0.0,1.0,6425,yes,383184
builder,stavebník,1,0.5685315362990702,0.0810956172009068,0.8751659059138917,7018,no,99079
fourteen,dvanáct,3,0.7396291517832421,0.0275794697660562,0.9640521899892596,6226,no,60641
southampton,plzeň→,5,0.5655314230679079,0.1207156165112129,0.8240930604447511,7235,no,1535
georges,barrès,1,0.6390534294572868,0.0222474317967426,0.966358078296534,6855,no,1221
honest,upřímný,0,0.5999793835420425,0.0,1.0,6685,yes,443985
bike,motocyklu,0,0.6007225752566436,0.0,1.0,7002,no,539581
blow,udeřit,0,0.4886623922728237,0.0,1.0,6873,no,252984
inland,vnitrozemí,0,0.6654984483094767,0.0,1.0,6930,yes,46861
solve,vyřešením,3,0.6274797293376919,0.1132673579726162,0.8470903768465753,5785,no,353462
manages,nedokáže,7,0.55584965816515,0.1079049590630309,0.8374324543102407,6197,no,145730
prepare,připraví,3,0.6497871493884937,0.0766902018518529,0.894435522702922,6047,no,566980
fever,nemoc,6,0.553460257984385,0.0401406522883641,0.9323777110282392,7108,no,131504
staged,představení,1,0.5860044011704773,0.0189324667412719,0.9687034007257204,7360,no,56716
ulster,brandýského,9,0.4522254118833381,0.0809985919052517,0.8480965010394287,6725,no,557
fed,samočistící,5,0.4350950153107943,0.0206681698510253,0.9546515152519678,6101,no,201404
relatives,příbuznou,7,0.54998212628717,0.1194587632315364,0.8215544268330828,5917,no,196489
temples,stúpy,4,0.6337929546574887,0.1129255879440382,0.848770880189192,5702,no,72570
sail,vyplout,8,0.5954556212110647,0.0193775955165236,0.9684831674845746,6588,no,82136
prohibited,zakázána,7,0.6570274926159463,0.0877332045865278,0.8821994703586294,7090,no,108953
licensing,licence,1,0.6578712865164847,0.0296385084201137,0.9568900564931632,6844,yes,130623
sequences,sekvencer,6,0.642178886669216,0.0973428494256467,0.86837053642307,7143,no,77851
rhodes,lawford,2,0.4121816662780819,0.061261080524444,0.8706050922985284,7152,no,1372
jeffrey,hartnett,8,0.4913036815055503,0.0559407230279917,0.8977774417343303,7112,no,2050
sail,plavit,2,0.6101655960714363,0.004667620656152,0.992408314109971,6588,yes,82136
developers,programátoři,3,0.6189673296578142,0.0639833471246703,0.9063133703503912,6216,no,367394
mess,teď,1,0.5555114950088316,0.0038881309978267,0.9930494572805088,6795,no,244829
colleagues,"kolegové,",8,0.4943037139115991,0.1005908508649888,0.830909783311324,6549,no,315784
frontier,pohraničního,1,0.446512424372198,0.0036784783421112,0.9918290700235548,5886,no,43612
bang,bang,1,0.4887418681386221,0.0316063508452471,0.9392592312375592,7150,yes,78568
kerry,hamřík,2,0.4535614065706119,0.0125404937839935,0.9730949524675766,7023,no,2868
aids,nemocí,3,0.5211271220647145,0.0785107575096921,0.8690697166006003,6204,no,142028
strait,ostrovy,5,0.5901235358265906,0.073622100735409,0.8890808516395691,7363,no,8895
unofficial,oficiálních,8,0.5134289973580862,0.1713368139651855,0.7497877213903441,6783,no,34310
clients,klientům,4,0.6230424736322807,0.1006843469549162,0.8608807300063499,5846,no,1475341
dubai,dubaji,0,0.6689524373193504,0.0,1.0,7061,yes,13630
commanding,důstojník,7,0.6689657402188349,0.0847899242346403,0.8875100669444137,5935,no,41785
baden,waldenburg,4,0.6179912466366374,0.0277533009354093,0.9570212384452028,7071,no,285
karen,rachael,3,0.4807776974371909,0.0324252457670159,0.9368178881349212,6269,no,15155
trick,prohraje,1,0.4711893478067271,0.0253811778180254,0.9488870633509862,6146,no,219033
priority,konkurenceschopnost,9,0.4559576395341037,0.1095564971992716,0.8062709840781142,6677,no,344855
rifles,protitankových,9,0.599782362405584,0.0220876842060661,0.9644818329385472,7032,no,36408
chang,chang,1,0.684622647452299,0.0072639155860477,0.9895012911449688,7180,yes,3806
bradley,kudláček,9,0.4886863959036793,0.0222652322447995,0.9564239919824084,6018,no,2776
centres,centrem,6,0.5274530022385759,0.0916207738466391,0.8520034648761675,5680,no,151535
copa,primera,6,0.6209946173771442,0.0504335423677047,0.9248861674391642,6483,no,360
adr,gridcolor,6,0.4153258061418616,0.0376611558208957,0.9168603977966322,5833,no,682
brook,výmola,6,0.5226499650090857,0.0188694178160011,0.9651546769802402,6344,no,13744
bones,kostry,5,0.6257269863905044,0.120980003474298,0.8379819593007928,6125,no,205565
mask,obličeje,9,0.4367728858659013,0.06009652291049,0.8790496620460375,6761,no,153562
collecting,sbíráním,1,0.5761338038935716,0.0805626358460059,0.877321345189637,6846,no,194650
counted,sčítají,9,0.4840328919805032,0.0597600664850448,0.8901051115967495,7197,no,108524
chest,podpaží,7,0.5750716732148138,0.0622458836182918,0.9023314469358136,7289,no,334504
fairy,pohádková,1,0.5873747529212903,0.0004192366456614,0.9992867626190424,7215,no,71200
variants,variantách,4,0.6012578525887126,0.1196049469565149,0.8340808444658673,6349,no,59912
complement,modifikovaných,6,0.4504192211207534,0.0619682899781849,0.8790597182096046,6544,no,144296
krishna,buddhovi,9,0.4774178641383734,0.019980919376121,0.959829175224473,7290,no,1821
watts,frekvencích,2,0.4550848727427714,0.0131273717591868,0.9719627756143998,7104,no,36810
secular,proticírkevní,6,0.5934231029512429,0.0437285144896184,0.9313687460054556,7098,no,99134
rainbow,duhový,1,0.5068166668245033,0.0391328476625066,0.9283214901303154,7159,no,52785
survival,štěněcím,8,0.4788631770459415,0.2242721628894262,0.681039836640779,5823,no,249337
pond,rybníka,1,0.5904299084053358,0.0163120695087474,0.9731153107869236,6458,no,114161
jin,sung,0,0.6906390144023451,0.0,1.0,6452,no,3374
julius,manlius,2,0.5595062186593472,0.1264503474932743,0.8156583758611623,6696,no,862
bavaria,bavorsku,4,0.6883839787785571,0.0690444734001534,0.9088435703708384,6330,no,417
shelter,přístřešky,7,0.5498039836635265,0.0628921817280411,0.8973517621285464,6762,no,188545
prof,phd,8,0.5107331604725381,0.1507289574898417,0.7721276042925042,6959,no,7257
tough,nešikovné,6,0.4650481926207059,0.0148801131097859,0.9689951333728126,6934,no,638893
intense,dlouhotrvající,4,0.5815169633073731,0.0352011557053664,0.942921807191724,6251,no,322515
cites,citovat,2,0.5498959940154687,0.0576568719162499,0.9050998272753932,6636,no,41017
clarify,zdůrazňuji,8,0.6239566477219304,0.1114913833379392,0.8484034511897914,6569,no,113296
governmental,neziskové,2,0.6258612899538226,0.0356196318229711,0.9461516868433728,7201,no,87036
carlo,giovanni,3,0.6240362256356302,0.1008498421592338,0.8608749062235068,6367,no,1377
biographies,životopisných,6,0.6091683174899694,0.0645715697380893,0.9041594969183826,7411,no,20618
cornell,university,9,0.4984949674908887,0.0502075591378587,0.9084976709578207,6357,no,1558
bros,pictures,9,0.5168146989811653,0.058133656449712,0.8988889073243013,5760,no,6474
comparable,srovnatelně,2,0.6000779724526321,0.0432129626260988,0.9328251646810316,6104,no,176111
forgotten,zapomenuto,0,0.5599016634468845,0.0,1.0,6841,yes,215806
chest,propíchnutí,9,0.5684000525906274,0.0689175042424782,0.8918631638128155,7289,no,334504
stored,uložena,5,0.6091848949400707,0.0658553596571609,0.9024423222042453,5883,no,340200
curtis,šimůnek,3,0.5042107973162014,0.0060444240063332,0.9881541163054312,6010,no,1980
disbanded,zformován,9,0.512693809280476,0.0915756845560038,0.8484522460755152,6103,no,11417
withdraw,stáhli,7,0.5420039600108368,0.0671093140178267,0.8898245747068242,5805,no,104196
timothy,jan,4,0.512055823693846,0.0131150074054633,0.9750271594901596,7279,no,2424
useless,neužitečná,2,0.6504391935588221,0.0274383459823093,0.9595231522187874,7115,no,150843
stationed,převelena,1,0.6556188074956013,0.009819718414302,0.9852432373059932,6994,no,41580
timothy,hošek,6,0.502599496699458,0.0225713343998512,0.9570209671534804,7279,no,2424
boeing,letoun,3,0.7424470048104496,0.041452552142155,0.947120071985624,6635,no,2189
graduation,maturitním,7,0.6413276548856381,0.0501018385664001,0.92753875985784,5740,no,138900
betty,charlene,5,0.5321988462370641,0.0406817700141867,0.9289873511860196,6440,no,3717
tomorrow,uvidíš,6,0.5142233440836603,0.0868919697971833,0.8554487503633827,6566,no,412818
monks,benediktinský,8,0.6452305518641129,0.0689702588218398,0.903430158871428,6971,no,48106
spots,zbarvují,9,0.4961860852723145,0.0629013237247481,0.8874928629897323,6070,no,340056
paradise,rájem,4,0.4415747245753194,0.0257493439006311,0.9449004542295338,6542,no,88552
tight,napnutí,9,0.4252215158082552,0.0382927363975136,0.9173860647967428,6791,no,402805
newer,úspornější,5,0.5822248119120779,0.1371624474800929,0.8093343387871713,7307,no,152618
foundations,hradby,8,0.4660438006877843,0.1391808595100047,0.770034387784992,6902,no,114814
ports,přístav,2,0.5477367419306812,0.0706965545276948,0.8856844304267613,5821,no,129823
demonstration,demonstrující,3,0.5256478700749905,0.0630660400581938,0.8928748939464901,7073,no,153964
observer,pozorovatelé,5,0.5227120354160404,0.1117608497666418,0.8238524413309439,6119,no,57335
stan,brynner,7,0.4415863740366682,0.0212032019796289,0.954183924879755,6786,no,3580
cyclists,cyklistice,4,0.5882425981900086,0.0408066553469772,0.9351296339395816,5786,no,51139
manufacture,výrobků,9,0.6417418112160524,0.1299509784002804,0.8316027049249884,7252,no,157456
geometry,geometrie,0,0.6707408902998677,0.0,1.0,6345,yes,55491
patron,patronu,7,0.5201573050029025,0.0852835981408697,0.8591380303213215,6490,no,47895
paradise,ráj,2,0.4515866985589422,0.0157373699170083,0.9663245037467652,6542,yes,88552
darkness,temnotu,1,0.6770511359184062,0.002780363303928,0.9959102170065544,6866,yes,168890
concerto,sonát,9,0.7137500434888248,0.0387711740065753,0.9484782978802688,6778,no,7740
lucy,jirešová,6,0.5512977689121961,0.0451090937974562,0.924365233504336,6174,no,4034
certificate,certifikátem,4,0.5644416875592945,0.0612540650645879,0.902102475831558,5690,no,269420
plymouth,přeštice,1,0.5248127351680618,0.000224597916652,0.9995722248638348,6161,no,2021
neighborhoods,čtvrti,1,0.6702308823723053,0.0190451082384818,0.9723694013749044,7003,no,110790
kilometres,kilometrů,0,0.7488123310594788,0.0,1.0,7051,yes,58331
bet,go,3,0.4239992757842564,0.0302753172928251,0.9333545882728068,6970,no,398333
refs,reference,4,0.6316249348246342,0.0296028861002964,0.9552304286608998,6065,no,9525
rulers,vládcové,5,0.6431611611924161,0.0719792026931359,0.8993495454485978,6256,no,52050
bradford,plzeň,0,0.6506787743493206,0.0,1.0,5908,no,1445
phrases,výrazů,9,0.5438285108899572,0.0965982917558081,0.8491657573406732,6774,no,222733
hypothesis,teorie,7,0.6085251372098149,0.0826632664815462,0.880404147349587,6668,no,76010
activated,aktivován,0,0.6323749144544,0.0,1.0,6700,yes,95196
associates,spolupracovníků,9,0.4361980535425409,0.0563722237010421,0.8855549628034798,6599,no,126010
substantially,mnohem,8,0.5569019223604728,0.1601683100664483,0.7766351149114649,7330,no,185498
cornell,harvardově,6,0.5102546969556547,0.0384478296730926,0.9299295559848834,6357,no,1558
trend,trend,0,0.6257632628258807,0.0,1.0,6492,yes,498311
prohibited,zakazují,1,0.6987946427980367,0.0459660544044374,0.9382807731703638,7090,no,108953
janeiro,janeiro,0,0.7157149562218543,0.0,1.0,6777,yes,954
anthology,poezie,9,0.5969099535581686,0.0891894736050392,0.8700050312331437,6181,no,27412
insufficient,nedostatečné,0,0.7636680647754772,0.0,1.0,7172,yes,91949
rendered,zobrazovány,6,0.4102915647863509,0.0323032068065804,0.9270140343268882,6833,no,106816
meter,výšky,4,0.5538710985704342,0.0761959358756351,0.8790669377860347,5737,no,133390
girlfriend,přítelkyně,0,0.7231761709792918,0.0,1.0,5970,yes,208460
economist,analytik,9,0.5925269268626403,0.1765632039526727,0.7704258618355979,7026,no,57898
paragraphs,ozdrojovat,9,0.5752543928644249,0.0886669464552817,0.8664496210558089,7000,no,78042
enrolled,školu,8,0.6449556473495425,0.0321045094527833,0.9525824860165912,6247,no,122426
respected,respektovaný,0,0.655830601302341,0.0,1.0,6389,no,187855
brighton,žižkov,0,0.6008698501262303,0.0,1.0,6617,no,2657
respected,respektovaným,5,0.5824684855674334,0.0733621157349077,0.8881386205687475,6389,no,187855
uncertain,nejisté,0,0.6810091363734421,0.0,1.0,6850,yes,110198
destination,výletním,8,0.4905970970429215,0.0842888186614618,0.8533816599799869,5691,no,393635
cornell,cornellově,1,0.5246897097900187,0.0240128168387286,0.956237094466715,6357,no,1558
georg,hermann,5,0.6351252038930945,0.1206878396278077,0.8403205122452083,7286,no,169
cherry,švestková,8,0.4797445663836581,0.0452148784339507,0.9138697686453472,6532,no,75810
automobile,automobilů,1,0.7501738595083101,0.0149753309822431,0.9804282208380276,6210,no,330119
gibson,zemánek,5,0.5155941645578577,0.0407625593517622,0.9267330516555704,6001,no,2531
bombs,odpalovače,7,0.6094598289231085,0.0893629382869046,0.8721236020347789,7256,no,77834
parishes,farní,7,0.593282289590527,0.0840872864721739,0.8758620265159498,6124,no,23313
deeply,drsně,2,0.5063793295556238,0.1879961496669826,0.7292586571785985,6238,no,306771
catalog,katalogový,6,0.539687379304006,0.0586007415973757,0.9020526406088628,6166,no,110791
marking,vyznačení,7,0.4131647847257866,0.025135766761336,0.9426517564806792,7081,no,82411
celebrate,oslavují,8,0.5852455478158545,0.0898092662737919,0.8669600388008412,6591,no,315903
bolivia,ekvádor,8,0.6630423085864705,0.0515174995631995,0.9279031664310892,6394,no,849
currency,měnou,5,0.6404641793773529,0.0789113890492423,0.8903057144102964,5672,no,346161
algorithm,algoritmech,3,0.6906636546330307,0.0549273123341922,0.9263305018868248,6024,no,99003
accuracy,správnost,6,0.575369495500904,0.1648136538973542,0.7773339557495442,5735,yes,213289
jail,odsouzen,4,0.6281271189267771,0.1185215599584178,0.8412619437894407,5801,no,188390
milton,holoubkov,8,0.4217921629921656,0.039805303628322,0.9137661999755972,6182,no,2018
diversity,biodiverzitou,9,0.5942890212017883,0.0841832554164436,0.8759223356390543,5950,no,267197
slovak,srbské,8,0.5454003418747759,0.1564732243589088,0.7770635170112504,6960,no,330
slovakia,srbsko,5,0.6100420377872461,0.1037629880272777,0.8546339906911222,6013,no,576
refuses,zdráhá,4,0.6951205554964309,0.0724403442376332,0.9056226753307371,6283,no,76521
seemingly,nepochopí,3,0.572301109358868,0.0450316149809759,0.9270545474012716,6979,no,184595
egg,vaječné,4,0.5852959201004659,0.0902431253687952,0.8664131614981513,6020,no,233657
macedonia,makedonce,9,0.6582176820756327,0.1372216202263392,0.8274895144994409,6007,no,554
homer,homerovi,1,0.4997664001423951,0.0612846705787772,0.890768106903348,7174,no,15738
speculation,spekulovat,6,0.6177613911853336,0.1416262262558859,0.8134994263758212,6659,no,106703
kerry,praha,1,0.4644736691631536,0.0016282311914517,0.996506705528956,7023,no,2868
servant,válečník,9,0.5162757474105536,0.0781220173487887,0.8685694631095753,6359,no,89915
lyon,grenoble,2,0.5436986564841895,0.0210644892693203,0.9627020824079872,6340,no,1236
heir,spoluvládcem,9,0.6068469629303868,0.0894171339551931,0.8715758368768978,6274,no,34885
arbitrators,arbitrážního,0,0.6552316086131678,0.0,1.0,5946,no,7500
rebels,ozbrojence,7,0.5864421207023658,0.0450827098415431,0.9286129259514386,5640,no,51578
zhang,kchuang,1,0.7549538308300279,0.0246331811749985,0.9684022683861238,5838,no,4199
missionary,misionáři,4,0.6683087050882988,0.0648150298141081,0.9115905996103968,5673,no,52248
funny,vzrušující,8,0.5304479898658652,0.0634891318896813,0.8931046241022593,5733,no,501376
climbing,horolezecky,1,0.6141210007918085,0.0282981994417373,0.9559505702328792,7409,no,172651
refugees,uprchlo,5,0.6605253934783062,0.1124008498805406,0.8545775216635305,6266,no,90529
telegraph,telegrafie,4,0.5666410445528869,0.0808541233778976,0.8751278351060363,6056,no,17569
automated,automatizovaný,5,0.5826307823357568,0.0416715529682681,0.9332510057839608,6692,no,168907
keys,klíčem,8,0.464621880326267,0.0526422613480043,0.8982294400350026,5721,no,258752
shoulder,zápěstí,0,0.7022676308175859,0.0,1.0,6625,no,341486
triangle,trojúhelníků,3,0.5407512244495981,0.0349563015884168,0.9392811453604156,6093,no,59398
celebrate,oslavy,4,0.6182790347292929,0.0567757793603534,0.9158945641519212,6591,no,315903
promised,přislíbí,8,0.6589893435601025,0.0815552595067118,0.8898712391273026,6320,no,254327
quiet,příjemném,7,0.5106217302391011,0.0795260276581543,0.8652438705494502,6664,no,424884
saxony,anhaltska,3,0.6986494072131236,0.0525842816753262,0.930002764182299,6734,no,223
forwards,obránce,2,0.517019533623902,0.016308513013533,0.9694212349859412,7006,no,51320
approached,naléhal,9,0.5427886116100856,0.0638560095675044,0.894739016323016,5925,no,166727
slovakia,slovinsko,7,0.6009064993489706,0.1128985264655533,0.8418356240393171,6013,no,576
armoured,protitankové,4,0.6496135426831685,0.0775361682043329,0.8933697324727002,7102,no,9377
teeth,čelist,6,0.6406096323247287,0.0928816909177384,0.8733704299225433,6095,no,571089
arrive,zamíří,6,0.6086674848020344,0.0444727536088693,0.9319093343305996,5814,no,373596
mann,dimter,5,0.4607241304566773,0.0190834117213197,0.9602269450899122,7270,no,1975
wore,nosil,0,0.6943317763680082,0.0,1.0,6932,yes,155002
cabin,zavazadlovém,5,0.5258923365144464,0.0222771863371326,0.9593607717896344,7298,no,127549
births,narodilo,6,0.4745675465033726,0.0878078582402123,0.8438625560443057,6421,no,34762
cooperative,neziskových,6,0.4517269947906207,0.0365721219642959,0.9251030347805196,7329,no,90412
ellis,dvořák,4,0.52260617573588,0.0062923163904287,0.9881029791460892,5773,no,1790
disk,disků,1,0.6568332426071287,0.0760047231159898,0.8962871375789146,5729,no,242281
bacteria,bakteriemi,4,0.7543272704757453,0.0502010507572611,0.9376018849400805,6650,no,272230
scouts,skautu,0,0.5308961308329416,0.0,1.0,6570,no,25786
suburbs,čtvrti,7,0.5876094481510769,0.0676587932234392,0.8967464178005704,5788,no,60746
lat,sententiae,4,0.4008125987353875,0.0536075997148189,0.8820307726248814,6116,no,7774
missiles,rakety,1,0.7248218348274388,0.0151664064995469,0.9795045304066592,7399,yes,60920
pace,náskok,7,0.4460415837267462,0.1322171287764484,0.7713529845419873,6390,no,360907
afternoon,dopoledních,8,0.6767211869711587,0.0752200695780686,0.8999654974069851,5811,no,532017
hub,terminály,1,0.5142570183938502,0.0571786786850526,0.8999385600561151,6794,no,116291
skill,zdatnost,9,0.6394375876648791,0.1231381902114234,0.8385233392091852,6250,no,429058
missionaries,misijně,4,0.6560614930662834,0.1010403641230867,0.86654323567745,6962,no,45502
agrees,souhlasí,0,0.7561716974309486,0.0,1.0,6298,yes,118945
sixteen,třináct,8,0.6884482156259646,0.0425204779434733,0.9418299602738948,5951,no,62210
tribune,deníku,6,0.4950859927153953,0.0802205478869668,0.8605603409219481,6674,no,3120
teeth,drápy,9,0.6205277892178347,0.1129635340246324,0.8459919968442619,6095,no,571089
kills,zabil,7,0.608889304854716,0.07739848938861,0.8872215271234037,5756,no,89966
chef,kuchařkou,7,0.4486219180234515,0.1693214377369093,0.7259919761924386,7380,no,116759
capabilities,robustnost,6,0.6010523983025032,0.0740128061437372,0.8903619892474678,7121,no,395906
accuracy,objektivnost,8,0.5647688003810931,0.1754143490171651,0.763012236687946,5735,no,213289
interpreted,interpretuje,7,0.5615209451070005,0.0582015197945851,0.9060845409181224,6302,no,94172
baltic,pobaltských,5,0.6434389181313197,0.0757115900147523,0.8947208002259048,7133,no,642
speedway,rallyeový,1,0.5525981505882103,0.0007693366397968,0.9986097183922916,6468,no,6178
buddhism,buddhistické,2,0.7230842531512781,0.0487452664758613,0.9368445165204234,6387,no,2144
geneva,basileji,7,0.5501486256976336,0.1008752285488722,0.8450514095745001,6496,no,2905
reformed,protestantské,9,0.5181402350576112,0.1048695979357456,0.831672644022516,5782,no,23373
bones,kost,6,0.6235108269721403,0.1231961628926621,0.8350140489310702,6125,no,205565
currency,měnový,8,0.6183235579926404,0.1010520104339548,0.8595281590463603,5672,no,346161
lyon,rennes,5,0.5398718245987251,0.0248913211547847,0.9559260880566584,6340,no,1236
philosophical,filosofického,4,0.6965273991752752,0.0735960332487654,0.9044360551176652,5752,no,89098
copenhagen,kodaň,5,0.6376453438316332,0.0658776156945426,0.9063603898031825,5717,yes,922
fur,kožešinová,7,0.5193232200116367,0.0739859344115347,0.8752995232587207,6894,no,95417
contracts,smluvně,8,0.5467836751643074,0.1085164563783563,0.8344019005110007,6128,no,326030
gathering,shromažďovala,3,0.5274195501510461,0.0193064722428275,0.96468711666898,6244,no,256458
holmes,dvořák,8,0.5283081178259615,0.0310822996667722,0.9444354091618382,5806,no,4121
treasure,pokladu,2,0.6182175311317883,0.0624365960466808,0.9082697165071184,6831,no,139897
assignment,převelen,1,0.4509401912375798,0.0005410715593947,0.9988015636439864,6584,no,157031
presbyterian,českobratrský,7,0.6047627456720235,0.0504512629967245,0.9230003291608028,6209,no,835
patrolling,patrolování,8,0.4694802726011631,0.0704966043609695,0.8694451422483536,6501,no,12092
satisfy,nesplňuje,4,0.5968790543662474,0.0403669621569975,0.9366540376709832,6437,no,216025
activated,reaktivována,1,0.6269836779340847,0.0053912365203152,0.9914746198859474,6700,no,95196
institutes,univerzit,2,0.5626626196874298,0.0463207743538213,0.9239375411430616,7325,no,43617
collapsed,zhroutila,3,0.5663562547348524,0.0415521954645154,0.9316472810159356,6352,no,75699
loading,nabíjecí,8,0.520727097354163,0.033469498463278,0.93960717421241,7391,no,130271
colleagues,kolegy,4,0.5131828949207793,0.0817116698558086,0.8626451228605603,6549,yes,315784
pursuit,disciplíně,0,0.4573955247391271,0.0,1.0,6235,no,146544
drives,disketový,7,0.4590495081351928,0.027727964794229,0.9430376992851324,6607,no,272568
zimbabwe,středoafrická,7,0.5361553287956663,0.0532729203285859,0.9096193295660046,6521,no,1329
discusses,polemizuje,7,0.5563106639867694,0.054736786061748,0.9104213820753168,7113,no,126888
accomplished,nadaný,3,0.4537444044670582,0.0180929555897338,0.961654253941324,6608,no,293551
announcement,ohlásil,7,0.5660388832533708,0.0969184819396783,0.8538088766666673,6279,no,257805
jessica,olmerová,3,0.5674678207765774,0.0235469871036536,0.9601583804843932,6990,no,7307
limestone,vápenců,6,0.6609835806068551,0.0480876755410526,0.9321821676959616,7176,no,37104
stern,torpéd,9,0.4295933558549087,0.0153073637669745,0.9655937536356782,6968,no,36458
uruguay,uruguayí,3,0.7107804899035891,0.0602803033843939,0.92182159447202,6257,no,659
intense,prudké,9,0.5508853223320683,0.0658327966806712,0.8932530200571076,6251,no,322515
murders,znásilnění,8,0.6280398496923323,0.1233497331716698,0.835837844994458,6999,no,46043
wednesday,pondělím,6,0.5757834200853063,0.1243255579643125,0.8224197062710696,6291,no,14746
rescued,zachrání,0,0.6403611339988768,0.0,1.0,6011,no,59230
anybody,někdo,2,0.6813230720122234,0.0087435963491431,0.987329345482074,6952,no,303197
poles,ukrajinci,3,0.4982785135230067,0.025125273532491,0.9519963856703488,7297,no,65162
vague,nezjevná,2,0.566077176981824,0.0171332780508552,0.9706224778671102,7095,no,84240
armament,hlavňové,5,0.7257457279869652,0.0322233645591754,0.957487231503158,6981,no,5492
autobiography,autobiografická,7,0.5772509452431867,0.0636520573119516,0.9006837898118982,6609,no,24649
ethics,etických,6,0.5746897686553379,0.0754318850319587,0.8839726617254916,6008,no,152610
certificate,certifikace,7,0.5298487077730287,0.0958470448508537,0.8468152541408265,5690,no,269420
militia,milic,6,0.5900285139501616,0.0500549695639745,0.921799310788076,5789,no,39473
hey,miluju,7,0.5265109691219814,0.0354085402153736,0.93698645512926,6294,no,138190
caroline,elisabeth,8,0.5446307445433414,0.0512378661113532,0.9140114696509066,6159,no,2530
cornell,yaleově,7,0.5093469069229783,0.039355619705769,0.9282751257815928,6357,no,1558
permit,povoleno,2,0.5678593181096958,0.1015822643539434,0.8482582095063375,6676,no,353092
keyboard,klávesou,5,0.7069169663321737,0.0532222530577494,0.9299835455135904,5896,no,230620
graduation,maturitu,1,0.6843633810756861,0.0070661123763522,0.9897804296124628,5740,yes,138900
toy,hračkami,8,0.495035211332666,0.0597954441117017,0.8922275769643421,6472,no,214959
wishes,usmyslí,8,0.5900595372703377,0.1019762702509085,0.8526430725945092,6046,no,260230
descriptions,popisují,9,0.555889750184883,0.2049939865336039,0.7305843499590425,7317,no,142569
honest,opravdu,3,0.5850981279427052,0.0148812555993372,0.9751970550863196,6685,no,443985
providence,litoměřicích,2,0.4820817483562057,0.0360374964043637,0.9304455552099457,6823,no,19781
windsor,popelkou,1,0.5436632261408307,0.0077664803742336,0.985915738157604,6223,no,3303
enrolled,maturoval,5,0.647811712380769,0.0292484444215568,0.9568008187637362,6247,no,122426
biographies,životopisci,9,0.5863523079487305,0.0873875792793281,0.8702947815085382,7411,no,20618
upset,když,0,0.555802748959026,0.0,1.0,6424,no,218546
rap,hopových,8,0.6180646994702221,0.0665207894904293,0.9028305586911836,6495,no,69727
bones,čelistí,7,0.6223671514780251,0.1243398383867773,0.8334824233943624,6125,no,205565
madagascar,madagaskarský,5,0.587120951149863,0.0528900133815724,0.9173607698732252,7012,no,763
unused,nevyužité,2,0.5015229884987127,0.0113160505005627,0.977934498663276,6718,yes,59608
itv,pořadu,3,0.5944323349152627,0.0333313261283318,0.9469046582388636,7156,no,1084
moses,mojžíšových,8,0.5252300051681527,0.0616779815317726,0.8949103046312652,6812,no,2513
edu,//sites,8,0.5028770404751574,0.015550830207233,0.9700038692233812,6136,no,46819
enable,umožnit,1,0.7147109339962558,0.0129795156137739,0.9821634108009392,6418,yes,600062
gen,brigádní,8,0.4981885989564965,0.0794549920128702,0.862449799054234,5776,no,19728
