en,fr,position,score,rel_score,ratio_score,index,correctness,freqs
bombers,bombardement,9,0.6157782506053896,0.184086771973535,0.7698527041725084,6869,no,25222
arctic,toundra,7,0.6652038199294874,0.2215665108134572,0.7501421697004379,6219,no,17087
linda,peggy,9,0.638477667632202,0.1593880357648252,0.8002320000894789,5832,no,4546
criterion,admissibles,8,0.5980401828007901,0.1964429385737806,0.7527412058371915,5921,no,40529
acceptance,rejet,7,0.5995301727392442,0.229985623939036,0.7227471437433834,6790,no,215467
trace,supposer,5,0.5008731753294018,0.2169098205207622,0.6978058525002425,6900,no,137102
abdul,aziz,8,0.7137621821975648,0.0616471572007014,0.9204972727713844,6190,no,863
sequences,séquence,1,0.7782890425140232,0.0712700011449793,0.9161094197314132,7143,no,77851
ritual,ritualisée,8,0.6778941364196114,0.2090525062056487,0.7643009216576125,6898,no,103185
enlisted,démobilisés,6,0.6492994144462401,0.0590230431833006,0.916672071388466,6460,no,37666
clarify,contredire,5,0.7072915189157494,0.1250733717047849,0.8497373290077843,6569,no,113296
consequence,conséquence,0,0.8185127155551382,0.0,1.0,6680,yes,216076
brigadier,major,8,0.6676954486670927,0.1516156964939848,0.8149473525541057,6720,no,2151
reformed,réformés,4,0.6461563152849584,0.1050828781181407,0.8601206126611721,5782,no,23373
duration,pendant,5,0.5836115117930872,0.248074461674874,0.7017209985633712,6198,no,250646
ignored,ignorés,1,0.7329014188492893,0.0383795863868743,0.950239165587745,5719,yes,206412
platinum,vinyle,7,0.5397059041687635,0.2535221209325929,0.6803918760936383,6176,no,138378
comparable,comparaison,2,0.6714225834189036,0.1204917850521168,0.8478474569355838,6104,no,176111
fairy,contes,4,0.6180862714873545,0.0976379781904308,0.8635815703682154,7215,no,71200
cluster,clusters,1,0.6015930947207532,0.0675113335636222,0.89910194775317,6853,no,103673
ferdinand,léopold,7,0.5242558977137096,0.2954668235645957,0.6395527220426024,6031,no,594
observer,observa,9,0.4450794585883869,0.3568802981795028,0.5549897670453877,6119,no,57335
kilometres,distante,7,0.5912838807281391,0.2684614537143961,0.6877430525535002,7051,no,58331
foods,condiments,8,0.6843011610496907,0.088625983560604,0.885337209103597,6072,no,805974
mask,enfile,8,0.522364901360939,0.2681959719484557,0.6607522823312124,6761,no,153562
paying,payent,2,0.7575662488203814,0.041166941085446,0.9484597089419812,6301,no,815788
suite,divertimento,1,0.4707509001962416,0.0063680898031914,0.9866530363773636,5880,no,186778
uploader,uploadé,4,0.6477544379275169,0.0569357286429642,0.9192045932469108,6151,no,2317
prototype,équipera,6,0.6463861806495973,0.2549199677424137,0.7171660615017355,5939,no,86621
egg,fécondées,9,0.5633122866932478,0.2148431375734607,0.7239071644640693,6020,no,233657
toll,routes,9,0.4753951039954899,0.0950624446286473,0.8333575480630864,6399,no,122745
sofia,skopje,5,0.5354459264397315,0.2533627800817368,0.678803266258267,6673,no,1029
sensitive,sensibilité,8,0.5916504937331734,0.1881456741698575,0.7587245463442008,5842,no,371115
genes,génotypes,3,0.7847234165274708,0.091780003784667,0.8952884818726862,6726,no,138907
voltage,inductances,6,0.7273644986881327,0.0521039556129323,0.9331545037834108,6439,no,132096
slavery,abolitionnisme,5,0.7369877650829029,0.1260752707558106,0.8539211326165854,5903,no,92619
glenn,gary,8,0.5864898722115724,0.0991133397083074,0.8554362961183298,5983,no,1933
elevated,surélévation,7,0.4869849871692522,0.1213783400946295,0.800483798652806,6014,no,142421
jets,seahawks,5,0.6018013119252705,0.1833536432043045,0.7664745767616719,6380,no,46885
achievements,accomplissements,2,0.6623814461799759,0.0530663421938644,0.9258277919700048,5638,yes,156769
offense,commettant,4,0.5743281773655291,0.0170518249367555,0.9711660440488832,6702,no,215964
suburban,suburbains,4,0.709036817050541,0.0820188694320211,0.8963171988602737,6459,no,61497
presbyterian,presbytériennes,2,0.8036530284573213,0.0344650583822638,0.9588780400716248,6209,no,835
nicknamed,surnommée,1,0.7901439418656195,0.0733631555157243,0.9150404718870244,6890,yes,18934
comparable,comparer,5,0.6295915904023431,0.1623227780686773,0.79502483534668,6104,no,176111
hugo,guillermo,8,0.4527638878966442,0.2431771086494366,0.650577980236382,6133,no,2163
magnitude,intensité,2,0.6191448812978131,0.1708976044057548,0.7836855517288251,6194,no,103281
evaluation,évaluation,0,0.7207651178321732,0.0,1.0,5887,yes,359796
philosophers,philosophiques,3,0.7320599998394604,0.1579608471164363,0.8225200593259095,7075,no,39041
concerto,sonates,8,0.7781988425538304,0.1235805654559485,0.8629592066992414,6778,no,7740
fourteen,six,9,0.8265746234878649,0.067543489898051,0.9244579783287556,6226,no,60641
duchy,duchés,1,0.7831425730826175,0.0856592064720934,0.9014053510387644,5944,no,1402
supplied,fournissaient,4,0.6841691789448359,0.0864743424366145,0.8877894382585593,5631,no,255570
severely,sévèrement,1,0.8032056849198277,0.0165580471191857,0.9798014397660646,6333,yes,130764
witness,aveux,9,0.5702054959540589,0.187434456615583,0.7526074806643013,5840,no,255389
avoided,évitables,9,0.649972803870257,0.1087672966607056,0.8566474915658329,7301,no,171596
creatures,monstrueuses,3,0.7168785871508101,0.1785492663294146,0.8005989364352984,6983,no,191788
advocacy,promouvant,7,0.6228806831789193,0.0553926041351617,0.9183329121591786,6845,no,121322
clothes,vêtement,3,0.734565287389713,0.1301135862435547,0.8495238056449391,6858,yes,638022
hybrid,hybridation,4,0.5983789108472343,0.257061045862184,0.6994984348743669,5891,no,170137
destroyer,croiseur,1,0.8081346037310827,0.0394168219726708,0.953493297542457,6237,no,11629
judaism,christianisme,5,0.7276318906439406,0.163968757053081,0.8160961889422047,6034,no,1051
distinguish,distinguerait,7,0.6557050088733747,0.2325508606945432,0.7381938373143935,6640,no,119432
praise,encense,8,0.6468010038915857,0.1595801042319761,0.802103369456017,6123,no,179103
janeiro,lisbonne,5,0.7026249257327097,0.185254190122627,0.7913520131125478,6777,no,954
mansion,résidence,4,0.6065282304169447,0.0375414798772851,0.9417120860098588,5700,no,48397
betty,peggy,1,0.7070266553866096,0.0409372669835448,0.9452683936227532,6440,no,3717
fraud,fraudes,4,0.7621103008011935,0.0990666046218567,0.8849637002594831,6477,yes,275541
horizontal,horizontalement,4,0.8264386084822515,0.0474145049972563,0.9457408753646694,6150,yes,115365
spots,foncés,8,0.5433058423819207,0.0789675719096291,0.8730982714414488,6070,no,340056
quiet,insouciante,6,0.6090415277251366,0.1696169221136085,0.7821677499952192,6664,no,424884
amy,emily,2,0.7436919924860437,0.0467770678342071,0.940823657518922,5822,no,8029
convince,persuader,1,0.8630974930559498,0.0590057256653391,0.9360096305192772,7040,no,173397
prevented,empêchant,1,0.7623534121419999,0.0212596705560541,0.9728696839990788,6471,no,127603
centres,écoles,6,0.5300357388234503,0.2952271421802904,0.6422629092184358,5680,no,151535
refugees,exilés,4,0.685027734470854,0.2213266482426847,0.7558056181291319,6266,no,90529
rescued,sauvée,6,0.6829871753917544,0.1238179889062995,0.846532974272636,6011,yes,59230
prey,proies,0,0.8195315083752406,0.0,1.0,7054,yes,88568
biased,tendancieux,4,0.7259314960187495,0.0760284354544145,0.9051967156080308,6818,no,58044
workshops,atelier,9,0.5915942661552257,0.2229634794449847,0.7262766444131065,7202,no,244888
latvia,lettonie,0,0.8760052572983513,0.0,1.0,6885,yes,314
prairie,manitoba,5,0.4982372042920462,0.2254617223058563,0.6884592279751631,7236,no,29869
colombian,vénézuélien,3,0.8223561456846273,0.0418635791752766,0.9515591024237928,7260,no,700
dancers,dansés,8,0.6838807218419789,0.219467717822742,0.7570508696464924,6972,no,79326
searches,fouillant,6,0.5686307900441513,0.0684363683548883,0.8925758965085093,6719,no,155715
rewrite,réécrit,5,0.6762448308527046,0.124787767337209,0.8442163681987588,7285,no,34763
holes,épaisseur,8,0.5839554435137861,0.2546029713283098,0.6963801604969254,6872,no,270893
andré,françois,5,0.555502281018762,0.1459619880443241,0.7919181425459076,5874,no,0
withdraw,abandonner,1,0.6746298222844478,0.0694387640569698,0.9066769309555186,5805,no,104196
politically,culturellement,6,0.642931048289344,0.2304947678549209,0.7361026390627664,6903,no,109991
preference,préférences,1,0.649318622691095,0.1644766030792156,0.7978894470368418,6776,yes,198338
confidence,défiance,1,0.6410647460610195,0.1571685262879536,0.8031045162707244,5707,no,610930
useless,inintéressant,4,0.6840959783863876,0.1252407916132878,0.8452550331880534,7115,no,150843
taste,arôme,6,0.6530059570413247,0.1729254122075401,0.7906298045504611,5757,no,618741
explorer,navigateur,1,0.7653024473483057,0.0535115416799103,0.9346474994358378,6201,no,38234
busy,encombrée,1,0.5267772689719639,0.0073187106857566,0.986297012214084,6550,no,607913
aggressive,agressif,1,0.8479191752081316,0.0084329066047934,0.9901525239631104,6451,yes,250253
arrow,flèche,2,0.5502597050090695,0.0663270572535315,0.8924286713354979,7025,yes,80144
defining,définit,6,0.7028583758018938,0.054557009298378,0.9279694994693628,6184,no,116062
sphere,sphéricité,3,0.5668628823581129,0.3007392060911097,0.6533673557325573,7283,no,94641
philippe,jean,2,0.6534661172816743,0.0486883919682581,0.9306585782376176,7261,no,1823
andrews,summerfield,5,0.5906838634841741,0.2085581131695479,0.7390551056355397,5931,no,1368
electron,ions,6,0.7450945999427094,0.1001945318630919,0.8814671476385304,6748,no,47449
philosophers,platoniciens,6,0.7035348065209324,0.1864860404349643,0.7904700310416377,7075,no,39041
attraction,attractive,4,0.6035762307455493,0.1774049141841016,0.7728435374709567,6546,no,180538
centres,centres,0,0.8252628810037408,0.0,1.0,5680,yes,151535
measurement,étalonnage,3,0.7173522526557611,0.0145627550848769,0.9801032156317836,6541,no,179748
discovers,aperçoit,3,0.7646768674892372,0.0844108144832365,0.9005864573525011,5798,no,52200
hood,bride,3,0.4550995250859773,0.1885763948939642,0.7070320808337203,5914,no,85302
superman,superboy,2,0.724884319265898,0.1136316210113324,0.8644848409515465,7259,no,7316
ussr,ukraine,5,0.7190165164528552,0.1856085393437793,0.7948226857586561,6114,no,833
infinite,incommensurables,9,0.6243546104815567,0.202925927666742,0.7547072385856545,6727,no,103329
adequate,suffisante,1,0.7965423253779516,0.0043348819527477,0.9945873325984692,6926,no,350679
alexandria,smyrne,3,0.5939715735708319,0.1764920796231827,0.7709274423374528,6543,no,7066
contracts,renégociation,9,0.6535485309721967,0.1986925828233028,0.7668587215437012,6128,no,326030
paralympics,universiade,4,0.7055411174273964,0.1465449323976425,0.8280162755537037,6404,no,210
armstrong,sanderson,8,0.591727285303856,0.2265554023960728,0.7231330861552424,5749,no,1876
eurovision,chanson,3,0.5404076976248403,0.3044392494138828,0.6396515954978896,5878,no,344
richards,bennett,6,0.6306330924664009,0.129418709462128,0.8297238304892567,6769,no,1736
jorge,luis,6,0.716986632985286,0.0934203887810917,0.8847241123633517,6865,no,529
prepare,préparer,0,0.9021512578496476,0.0,1.0,6047,yes,566980
fraud,malversation,6,0.7443830388254312,0.116793866597619,0.8643787752990839,6477,no,275541
rachel,sharon,3,0.7088203075501035,0.0999348769022713,0.8764337109382002,5910,no,6256
frances,evelyn,9,0.6458412480815989,0.1558334632350579,0.8056150942080738,7293,no,997
silva,alves,9,0.6672072247223788,0.1073550335882188,0.8613990903424967,6572,no,1156
extending,prolonge,6,0.699055612589773,0.1131754941900095,0.8606609704487784,6233,no,129022
montenegro,serbie,1,0.7714362020579437,0.0655425351878109,0.9216915170348392,7267,no,356
sebastian,sébastien,3,0.5708741115395304,0.139545737858405,0.8035728619116331,6699,yes,1725
sovereign,monarques,7,0.6083246393027826,0.1437708996692162,0.8088395792564741,6859,no,84672
dubbed,popularisée,4,0.5687108234703754,0.0381637047370251,0.9371143408345808,6800,no,57832
krishna,singh,8,0.6555465341176774,0.1445586938143579,0.81932539775051,7290,no,1821
illustrate,illustrent,9,0.5663239362387108,0.238455703478851,0.7037006259719278,6276,yes,119205
forcing,obliger,8,0.7305577534469022,0.1415212664026753,0.8377196754176176,6113,no,133762
webster,hollins,6,0.5708741632995235,0.1445035890484304,0.7980037978897825,7187,no,2169
provider,infogérance,6,0.608902826327599,0.1119806576695102,0.8446619181110837,7291,no,657989
climb,escaladé,6,0.670567385342451,0.0645425413055241,0.9122001499832392,6948,no,194236
vandal,spammeur,8,0.666449073514471,0.1450724186631377,0.8212340399342285,7210,no,1865
lectures,conférenciers,4,0.6493468149457814,0.1798135322017583,0.7831378058292957,6239,no,109440
garcia,fernandez,9,0.618883119966116,0.0985145776434381,0.8626778731355017,7011,no,1943
operators,opérateurs,0,0.8242472165778751,0.0,1.0,5905,yes,233328
electron,électron,0,0.8452891318058013,0.0,1.0,6748,yes,47449
confirm,confirmerait,6,0.697795154469751,0.1559569049881537,0.81732763832256,6260,no,236654
glen,silverwood,8,0.4960679037620101,0.2234370820989286,0.689457215044076,5794,no,4463
gaming,gamers,5,0.5825798551583538,0.0751946403705353,0.8856832533312583,5819,no,325818
drove,renversèrent,9,0.6023050100571945,0.0350771762924421,0.944966807915776,6604,no,210245
hopefully,permettrai,4,0.7706987090423467,0.0112234280219696,0.9856463610761714,6765,no,274720
workshops,stages,3,0.6250478381297893,0.1895099074704211,0.7673462581455414,7202,no,244888
bits,bit,3,0.6074114001502297,0.0624054537394114,0.9068320640529997,6780,no,206273
kingston,kingston,0,0.8046041277643405,0.0,1.0,6083,yes,2478
sebastian,bastian,9,0.4711250985140339,0.2392947508839015,0.6631643230595283,6699,no,1725
dubbed,surnommèrent,3,0.5690301157496184,0.0378444124577821,0.937640466523504,6800,no,57832
shifted,concentra,5,0.5831329637517709,0.0457304206969335,0.927280834235526,7220,no,95335
descendants,descendants,0,0.8951276170843714,0.0,1.0,5683,yes,50831
loves,déteste,1,0.7036787241426063,0.0839983376462146,0.8933594213655863,6425,no,383184
demonstration,manifestations,4,0.5407898106807318,0.1447669469296606,0.7888330246582839,7073,no,153964
strictly,stricte,5,0.6286171880632783,0.1540359819612686,0.8031874298082284,6097,no,151931
myth,cosmogonie,6,0.5931747858536186,0.2868331074316537,0.6740562106087031,6966,no,112435
demo,démos,1,0.6941884889880883,0.1077588576314823,0.8656285127873848,6296,yes,128035
lou,billy,9,0.5601650173718826,0.0833820183658942,0.8704336843533074,7028,no,1949
collaborated,collabore,1,0.798929424111437,0.072589424575414,0.9167092889789048,6594,no,34939
upcoming,prévue,4,0.5786671619451406,0.1045546822973991,0.8469681799865244,5665,no,359089
pianist,musicien,6,0.7711519601898518,0.155028113003639,0.8326155814720798,5779,no,32952
drove,élança,4,0.6054383185829563,0.0319438677666803,0.949882710168562,6604,no,210245
canvas,tempera,6,0.641837090041758,0.1639556446023398,0.796528762852701,7288,no,116161
finite,algébrique,2,0.7625025479684404,0.0111433812007512,0.9855962775985676,6992,no,45438
anton,matthias,5,0.5265672812701663,0.1952461104780767,0.7295061123690325,6811,no,663
joy,passion,7,0.5383973926578887,0.1625324731034161,0.7681187790066787,5860,no,370645
loyal,dévoués,5,0.6659043866210007,0.0716420590585846,0.9028643423363356,7322,no,143758
bills,crédits,5,0.4404022412025971,0.1013964722509441,0.8128521354275258,5646,no,483289
atomic,atomiques,1,0.8187801555471633,0.0594737085654148,0.9322818708853512,5766,yes,63007
arcade,wiiware,9,0.6116777703568279,0.1709901174642949,0.781529151604372,6479,no,45634
portraits,portraits,0,0.9110055763128656,0.0,1.0,6730,yes,59414
badge,béret,5,0.5566491475669387,0.1936844408546564,0.7418688915924825,6744,no,53644
goddess,dieux,5,0.705589084184203,0.2066408249051545,0.7734772529970698,6434,no,55927
luxembourg,luxembourg,0,0.8393306166875126,0.0,1.0,5986,yes,651
lucy,susan,4,0.6619376453212197,0.1097390068905019,0.8577914641113266,6174,no,4034
sixteen,douze,3,0.8360382008524105,0.0487347500213368,0.9449183545075496,5951,no,62210
catholics,congrégationalistes,4,0.7498795761145933,0.135219329066708,0.8472268711720866,5627,no,2277
yeah,crois,7,0.7195184703865818,0.0528122322687083,0.931619664883011,5802,no,206356
boom,essor,1,0.5226090580200147,0.1945290048833174,0.7287426020928701,6505,no,114183
climb,gravir,1,0.7319930176254714,0.0031169090225037,0.9957599415957876,6948,no,194236
stretch,étire,3,0.6111983203815157,0.0221126464603731,0.9650840619883126,6426,no,309489
afl,quarterbacks,4,0.5783617545589612,0.1300313333378244,0.8164418377882728,6343,no,704
recalled,expliqua,6,0.625951390850696,0.0908549972816411,0.8732502963340396,6586,no,87805
inscription,tombale,7,0.6352070731428667,0.1046950065737408,0.8585015376442239,7059,no,26613
enrolled,diplômé,2,0.7033906180520555,0.0158593318216049,0.9779501801503208,6247,no,122426
tenor,saxophone,3,0.7610952624372005,0.1143832115904264,0.8693477738359369,6826,no,22287
tactics,stratégie,2,0.658295444447509,0.1494064164853853,0.8150228150857284,6629,no,206429
enhanced,améliorés,3,0.6469436038947527,0.0412034011844615,0.9401241291753956,6860,yes,263743
carlo,luigi,7,0.617857472602001,0.2091929679818676,0.7470614152213199,6367,no,1377
ordained,prêtre,2,0.7221034641157471,0.0483521002697406,0.9372421947418784,6963,no,39478
parishes,paroissial,8,0.6520756892633439,0.2046737549383502,0.7611043038037076,6124,no,23313
sheep,ovins,9,0.7028089200945453,0.108244804328591,0.8665380589854508,6084,yes,141415
surely,effectivement,4,0.7815728092849903,0.0244890218454767,0.969618928846771,6019,no,429356
torpedo,torpilleurs,2,0.7331346973353112,0.0485571912528581,0.9378819302569988,5624,no,11014
theoretical,théorie,2,0.7419083579961622,0.1197809864947369,0.860992842419903,5738,no,127428
distinguish,correspondre,9,0.6457665892262588,0.242489280341659,0.7270051472222578,6640,no,119432
catalog,cataloguer,2,0.6247494125214053,0.145406906098352,0.8111981910906809,6166,no,110791
fed,alimentée,4,0.6429782629228328,0.0109145863973747,0.9833082952218828,6101,no,201404
vulnerable,vulnérables,0,0.8690876432733146,0.0,1.0,7058,yes,231732
contracts,contractuels,2,0.7123322647782813,0.1399088490172182,0.8358341943935009,6128,no,326030
mysterious,énigmatique,6,0.7206362035275413,0.1827466799820674,0.7977084984474099,6412,no,146641
mayors,villes,3,0.5693282882192514,0.2066061524121489,0.7337324629590773,6222,no,12635
bolivia,colombie,6,0.7437983415816752,0.1470852614924566,0.834899575000689,6394,no,849
bomber,avions,2,0.7010810505806364,0.0770897355300834,0.9009346830978116,6071,no,28362
stolen,dérobées,5,0.6695475555399837,0.1210444926021885,0.8468938653169693,5933,no,182823
naturally,préférentiellement,2,0.6347911399911802,0.2283815815471349,0.7354161272148156,6112,no,438055
orlando,diego,8,0.560142012215828,0.2423223067071682,0.6980273128749276,5853,no,19460
wagner,schumann,1,0.5818133918545801,0.253832514002943,0.6962439327187689,6557,no,1247
accuracy,imprécision,2,0.720856359261,0.0904513517707809,0.8885116577337231,5735,no,213289
divorced,divorcée,7,0.7871608615955159,0.0513015706900534,0.9388147056866816,6564,yes,65435
humanity,humanité,0,0.8529246780529314,0.0,1.0,6576,yes,207744
bones,vertèbres,7,0.62277902676159,0.0815987716321405,0.8841548217189424,6125,no,205565
advertisement,publicité,1,0.8036675954037726,0.000320544286698,0.999601307194878,6935,yes,112230
ibm,microprocesseurs,5,0.6861370257156822,0.2021184116824781,0.7724546305345288,6049,no,3448
compact,compactes,3,0.7120788432504397,0.1079151272585752,0.8683952185750995,6280,yes,220023
thursday,mardi,6,0.7983879417596564,0.0517387778248662,0.9391399227515724,6723,no,15636
console,dreamcast,2,0.7131838666754307,0.1834476377325495,0.7954035333013703,7206,no,165116
deer,cervidé,9,0.628471373412439,0.0939003908352813,0.8700109895171921,6408,no,121198
reid,cunningham,4,0.6771596950251095,0.0906111815902463,0.881981481259491,6420,no,2004
carefully,patiemment,8,0.6631139069491674,0.1917602132090407,0.7756860236059638,6193,no,542015
blair,reid,3,0.5932112405505459,0.1829838534041312,0.764255333705039,6772,no,3735
armor,blindages,3,0.6557884946233834,0.1203043916692692,0.8449871222967191,5906,no,78590
vague,incohérent,0,0.6780830081881742,0.0,1.0,7095,no,84240
petition,plainte,5,0.6167374601347008,0.2079148557936283,0.7478757389293522,7230,no,149386
unified,unifie,7,0.6411421436108906,0.0966411818116133,0.8690114312948587,6568,no,78099
encountered,rencontrait,3,0.6374371998168089,0.0555181016341089,0.9198821316210952,6290,no,154785
paying,paie,6,0.735378470770758,0.0633547191350694,0.9206809984413704,6301,no,815788
missionary,évangélise,4,0.7175673487397319,0.1895729574023444,0.7910213490473507,5673,no,52248
praise,louanges,0,0.8063811081235618,0.0,1.0,6123,yes,179103
entities,administrations,8,0.584883142138742,0.2812453090089276,0.6752845277900045,7168,no,185095
striker,offensif,3,0.6621198107138608,0.0934693376553706,0.8762960825243412,6429,no,30805
motors,électriques,4,0.629976151616078,0.1282044902313959,0.8309050862615043,6076,no,69198
tanzania,kenya,1,0.7920882967484373,0.0658722226585946,0.923222314816862,6912,no,1062
arctic,arctiques,1,0.8669657252645663,0.0198046054783783,0.9776665898803968,6219,no,17087
satisfy,satisfont,2,0.7232268064495209,0.0086801762817394,0.988140328639375,6437,yes,216025
serie,juventus,6,0.6523521618990427,0.118652219728462,0.8461069449722187,5875,no,2847
spa,thermale,1,0.4907527832113139,0.104224788080804,0.8248256856902048,7100,no,165022
pet,bébé,3,0.5450186695197305,0.0192967146128103,0.9658050885100836,6423,no,535006
advocacy,lobbying,0,0.6782732873140811,0.0,1.0,6845,no,121322
explosion,explosions,1,0.7738791812438235,0.1300133046928464,0.8561628659208086,5990,yes,116122
surprised,stupéfaits,7,0.7069395158217865,0.1450195862479253,0.8297810471234814,5637,no,474850
proceedings,rendus,6,0.5154326911891451,0.0460621777253291,0.9179650958977058,5722,no,172239
coordinates,géodésique,5,0.585217205959436,0.1863844203429834,0.7584447544049986,6616,no,57496
yugoslav,monténégrins,5,0.7228492011328558,0.1652133741739903,0.8139620126240482,6911,no,112
drag,trainée,1,0.5475356096477398,0.0310236164143763,0.946377803659732,7246,no,165761
ethnicity,ethnico,7,0.6481903504565911,0.1195853851608771,0.8442443807309136,6764,no,40109
logos,emblèmes,7,0.4842249901324008,0.2841140002364162,0.6302231127174267,6381,no,64607
lyon,clermont,7,0.6006229638129016,0.126244451239083,0.8263170853104562,6340,no,1236
rendered,altérée,4,0.5096928038317892,0.1178742987967693,0.812172597475148,6833,no,106816
propaganda,désinformation,4,0.6816502010650849,0.2207540506199787,0.7553712205945797,5727,no,105606
lok,manmohan,5,0.4288643956582678,0.2044752958677589,0.6771475108798607,6842,no,1457
depot,caserne,8,0.5839484539793326,0.0578673582526739,0.9098380607803476,6009,no,32021
dragons,dragons,0,0.7122922611057547,0.0,1.0,6482,yes,31852
likes,préférés,9,0.583755454698065,0.0702918458635429,0.8925278862810292,6921,no,408795
cia,espionnage,8,0.5711378310863513,0.281735857090999,0.6696628574706204,6551,no,1990
incomplete,incomplètes,2,0.6733624229278851,0.1019488212273698,0.8685059426186335,6246,yes,78064
encountered,rencontraient,4,0.6345121644085473,0.0584431370423705,0.9156610290447282,6290,no,154785
optical,photoélectrique,3,0.713560122834717,0.1134714969172161,0.8627966643509328,5885,no,124269
baden,coblence,5,0.6692335603279005,0.0480633901745972,0.9329937341279274,7071,no,285
macdonald,campbell,4,0.6603503082872948,0.1632432719720462,0.8017914710789239,6684,no,664
charleston,wilmington,2,0.6956615775029826,0.1055862874027118,0.8682226910955462,6745,no,8332
armoured,blindées,3,0.793339318545023,0.0310898148867266,0.962289281605912,7102,no,9377
illustration,lithographie,4,0.6119704468366987,0.2519352793569609,0.7083764215026337,6341,no,112826
economist,statisticien,6,0.6638377111264188,0.2426791510449248,0.7322949399268258,7026,no,57898
cognitive,cognitiviste,9,0.752493240277913,0.1390785753294456,0.8440074339556122,7033,no,125332
rafael,andrés,4,0.6714188899133479,0.1398626970766076,0.8276027715659973,7282,no,1030
prussian,brandebourgeois,8,0.6622081786877542,0.2073454788722936,0.7615495293825785,7161,no,208
dying,périra,8,0.6733043832320045,0.129964079427252,0.8382059230895234,5979,no,211988
supporter,sympathisante,7,0.6368767481547477,0.1498129655406594,0.8095653687437631,7110,no,71546
mayors,maire,1,0.632848592889883,0.1430858477415173,0.8155954417681419,6222,no,12635
dollar,convertibilité,5,0.6157390411507733,0.2234897998434803,0.7336962352500817,5676,no,441398
handling,manutentions,1,0.5987169444118141,0.0006739911670434,0.9988755399405688,5685,no,350785
ethics,épistémologie,7,0.6282799871409633,0.2276903221480369,0.7339974065956041,6008,no,152610
rivals,courtisé,8,0.5752207241998092,0.2467464097841369,0.6998098834095766,6486,no,86609
petition,réclamation,4,0.642023436995294,0.1826288789330351,0.7785383301477231,7230,no,149386
ulster,cork,5,0.6624215480911837,0.1427773026010255,0.8226806925043628,6725,no,557
ports,transitant,5,0.5916090272375836,0.2996828418305703,0.6637657626744773,5821,no,129823
performs,effectuent,2,0.5760658208066753,0.0615883428478452,0.903414191644464,7218,no,138111
dressed,vêtues,7,0.7532306405088569,0.0843916914814286,0.8992485177885546,7273,no,217155
blake,richards,4,0.5906067604745747,0.1580020878766528,0.7889390591299524,5704,no,2908
nacional,instituto,2,0.7160625488570174,0.1703980440431745,0.8077770795363941,6036,no,426
carroll,brady,9,0.6255316328389366,0.1270310615938781,0.8312020213948847,6527,no,1311
fluid,frottement,8,0.6977317751342442,0.1150411000503766,0.8584584899880608,6099,no,225545
absent,absence,4,0.5960558864055459,0.1388935956526275,0.8110161323419591,5969,no,122576
hayes,maloney,8,0.6401926194066969,0.1305519764842708,0.8306157744338707,6918,no,1230
temples,sanctuaire,8,0.6503761123830081,0.262085462603754,0.7127709595797979,5702,no,72570
chest,jambes,9,0.6505731185476433,0.1085014929713257,0.8570608325916664,7289,no,334504
measurement,radiométrique,5,0.7043522471088027,0.0275627606318352,0.9623415829155912,6541,no,179748
ludwig,ludwig,0,0.8043166531105982,0.0,1.0,6456,yes,833
brighton,southampton,2,0.7004882009432951,0.1410144729216359,0.8324254012480178,6617,no,2657
doug,doug,0,0.7561466295948884,0.0,1.0,5881,yes,3130
geological,géologues,5,0.7207965797659572,0.1574057890350919,0.8207636478480609,6183,no,35650
chelsea,everton,9,0.5892123727439679,0.266795258792082,0.6883260744844818,6081,no,4241
providence,hartford,5,0.587264889383885,0.1637925690638013,0.7819173923093261,6823,no,19781
assumption,supposerait,7,0.5426425504412551,0.0357579998761398,0.9381777907083289,6224,no,131169
loved,aimées,1,0.6667638135667955,0.0825822724045082,0.8897942166502879,6254,yes,845888
toy,toys,5,0.5896297121075674,0.1487090742962448,0.798589648770107,6472,no,214959
coached,entraîneurs,5,0.6451039398643927,0.0753471134543084,0.8954167488447301,6315,no,36035
nottingham,leeds,2,0.7617338445912092,0.0974255907694605,0.886603595607884,6904,no,1490
swan,fountaine,9,0.4134285304906455,0.1982785073351268,0.6758603464170034,7228,no,15290
brien,keefe,6,0.703518505691259,0.1239834559775847,0.8501714053613308,6106,no,814
angry,énervée,2,0.7316244861461316,0.016125824672136,0.9784342120105716,6245,no,265826
motto,slogan,1,0.5756330499776471,0.2746856647038812,0.6769615204732266,6914,no,50679
ranch,ranchero,5,0.5376664938371154,0.2789572121264626,0.6584017704980704,6592,no,70407
renewed,renouvelée,4,0.6382591878789649,0.0912055806483498,0.8749691766026194,7106,yes,117953
monk,abbé,6,0.5545916986775701,0.2745717383329841,0.668856915202486,6400,no,37008
equity,actionnariat,3,0.6858794811796904,0.0630722595417031,0.9157859497316186,6821,no,432799
geology,géologie,0,0.918353636355652,0.0,1.0,6442,yes,29529
rescued,sauvés,3,0.72099262244588,0.0858125418521739,0.8936390771285735,6011,yes,59230
loved,aimer,7,0.636936505068878,0.1124095809024257,0.8499897670690837,6254,no,845888
jennifer,cindy,4,0.7176971020985282,0.0984740360978281,0.8793463386668581,5745,no,10140
diving,subaquatiques,8,0.5801518653097371,0.1517224183440664,0.7926933330863757,6525,no,138266
springfield,harrisburg,3,0.6150187039479148,0.1775478876822671,0.7759836339845214,6308,no,9676
