en,ko,position,score,rel_score,ratio_score,index,correctness,freqs
dwarf,무리,2,0.545530324685749,0.0133172653057651,0.9761701302031788,9074,no,33339
variables,함수로,7,0.7754049051871377,0.0376264772801764,0.9537207565518676,7276,no,170150
minerals,광물은,3,0.7264667695034991,0.0395548513650202,0.9483632703210482,8399,no,169698
archer,사일러스,7,0.4770299019750115,0.0706161165991785,0.8710551812591839,9226,no,7076
underwater,수중에서,5,0.5939033288139464,0.1114813204203943,0.8419566961920681,8517,no,81870
exeter,케임브리지셔,5,0.6967716932145291,0.0335661420607928,0.954040253099938,8113,no,1361
flowing,흐르며,1,0.745921000818383,0.0465038826171677,0.9413144594657974,8168,no,143779
schemes,비용을,2,0.4869675423850018,0.0201716444665878,0.960224638541902,8122,no,182011
acute,환자는,9,0.6541441952123735,0.0584031903632996,0.9180360611159702,8639,no,138155
tracy,제이크,6,0.6719933674449611,0.0368603494625189,0.9480000618134165,7913,no,2794
flesh,짐승은,6,0.5798048078234079,0.076112842834368,0.8839597581220149,8806,no,190930
saga,하록,9,0.4871820497964902,0.060042944392062,0.8902774086898275,7889,no,35206
dover,요크,9,0.5674759368121476,0.0454524068947532,0.9258438488586386,9157,no,6426
locals,관광객들이,3,0.6655225530139592,0.0082292742881829,0.987785896891538,8655,no,119039
frog,황새,5,0.5912659777020006,0.0871157818302277,0.871582953689236,7094,no,37503
midway,지점으로,6,0.4802329467126909,0.0695838778667373,0.8734417086636732,9212,no,26034
salary,액수의,9,0.6527454646981328,0.0515638885832787,0.926788011059288,8027,no,290562
turin,토리노의,3,0.7104897090957027,0.068202805423233,0.9124136881354667,9339,no,432
researcher,연구자,4,0.6966065493143805,0.0723253349354999,0.90594051772732,7069,yes,108541
gambling,도박과,2,0.573222315887887,0.1033333614639219,0.8472655467641748,9136,no,245566
securities,은행이,5,0.7091551710690149,0.0227802269107408,0.9688767246759517,8637,no,164557
domains,확장성을,8,0.5007841444508194,0.0562732946203573,0.8989811630301787,9174,no,105107
climb,내려가며,4,0.5423396787219612,0.0745257554540543,0.8791863649264074,6948,no,194236
walks,다가간다,9,0.5173869741427606,0.0508809299584458,0.9104631291135102,7478,no,228919
metals,금속이,3,0.7012299968824662,0.055600129404821,0.9265355230009492,8740,no,144644
beaches,해변을,1,0.7268526534943552,0.019916452411001,0.9733298388303636,8394,no,207620
tram,지하철이,9,0.7039631301930936,0.0441605375108923,0.9409716074797868,8416,no,19296
breakdown,유발된,7,0.518406771731888,0.0402849588961909,0.9278941199811516,9120,no,119081
financing,투자를,6,0.689796003637065,0.0559387574843173,0.9249884001649586,9112,no,392262
effectiveness,효율성과,5,0.6675464703636835,0.0641509139843636,0.9123258940695502,8997,no,286175
carriage,차량,9,0.5899902568373327,0.0275443574304035,0.955396253434206,8986,no,53805
winston,트루먼,8,0.5757398658793675,0.0391727772761568,0.9362953783562892,7332,no,2808
jubilee,주년과,5,0.5890133614358428,0.0658396306489439,0.8994589145277672,9385,no,7545
app,스마트폰에서,1,0.7347444127988325,0.0309220639004372,0.9596141860177292,7238,no,450833
healing,치유하고,3,0.625387461151888,0.0766629383300014,0.8908013749631388,8428,no,383575
enhance,향상시키기,3,0.716890113137691,0.0404133900135793,0.9466351471432362,8029,no,559166
disasters,재난,0,0.7130948489541024,0.0,1.0,7473,yes,91157
puppet,장난을,3,0.4713236898693237,0.1621653774824147,0.7440123502678002,7612,no,36505
armour,장갑의,6,0.6484690204306165,0.0422764501250861,0.9387959068467364,7550,no,27782
noah,나단,4,0.5376889820124886,0.0224765921856805,0.9598750918996514,8667,no,1575
mvp,선수상,2,0.741370742657637,0.0762749644957117,0.9067139179862332,7536,no,1055
hierarchy,위계와,1,0.5689175398235069,0.0276725735951357,0.9536154338251376,8151,no,69216
fruits,과일로,8,0.6741542749211183,0.051330824214946,0.9292462046759158,8278,no,296279
useless,않는게,2,0.6815245926717393,0.0054251040624059,0.992102618156471,7115,no,150843
justified,타당하지,6,0.6939721217942749,0.0556463799370823,0.9257670671033884,7850,no,108796
falcon,이글,9,0.548796737927562,0.045099348868129,0.9240618857897208,8295,no,5971
mistaken,잘못,8,0.6253667961202698,0.0285699104592395,0.956310893436954,8627,no,82597
tagging,삭제와,4,0.7017150484931304,0.0444769825798937,0.9403947231707422,7813,no,26221
sunshine,계절,1,0.5655114114850057,0.0103426018788485,0.9820395418998088,8507,no,103666
czechoslovakia,유고슬라비아에,8,0.774056819651727,0.0642016862321399,0.9234106355241272,7134,no,163
inventor,발명한,0,0.7404027274238648,0.0,1.0,6975,no,40147
irregular,불규칙하게,0,0.5994303521259285,0.0,1.0,9109,no,64040
pointless,무의미합니다,4,0.7106818196274006,0.0189196031827899,0.9740685769088584,9375,no,55251
enormous,큰,1,0.6867040883094723,0.0365529891507477,0.9494605856065635,7902,no,296619
antenna,수신기는,7,0.7155605100270693,0.0828714517890994,0.8962072465127845,9401,no,79107
notices,쪽지,3,0.5413199838865728,0.0425394837266933,0.927140885630255,8578,no,87207
alignment,방향은,9,0.5740863262946267,0.0262921540552458,0.9562073676592738,8418,no,99305
latvian,우크라이나의,2,0.7471032755674519,0.0006936592756044,0.9990723962037232,8464,no,228
gibraltar,그레나다,9,0.56051730921363,0.1129134895080899,0.8323309689393209,7105,no,419
highlight,보여주는,0,0.5414109026615049,0.0,1.0,7968,no,251917
wagon,차량도,9,0.5781669301450786,0.0708488698196898,0.8908364483213878,8902,no,56556
ups,게임을,7,0.4974354323055084,0.0550673609777957,0.9003310722638118,8098,no,142965
essence,본질은,1,0.6681525736638194,0.0009084198579806,0.9986422465712746,9167,no,220933
implied,인정하지만,1,0.6505507689347012,0.0182224373455344,0.972752441075071,8620,no,74360
greeks,그리스인들의,4,0.756362992063679,0.0373925913909253,0.952891554818192,8994,no,2147
import,판매의,3,0.5704691703482139,0.014456440898329,0.975284992449688,7990,no,166260
hermann,에버하르트,9,0.7065620117738989,0.059300631686795,0.922570147280152,7762,no,373
pierce,잭슨,2,0.6905160094153296,0.0483599662925273,0.9345492777103794,7681,no,17122
speeds,속도로,7,0.7561480928095872,0.0409902889279645,0.9485782018943606,7851,no,158563
carnegie,하버드,3,0.5689645838967903,0.0831491328682809,0.8724928939069747,7383,no,847
werner,헤르만,5,0.7065160143071694,0.036385916952318,0.9510219109396704,8928,no,480
shannon,앤턴,9,0.6194165323398532,0.0533938247670596,0.920640602209732,8616,no,2139
waterloo,요크,1,0.6140512628205673,0.0757307763247139,0.8902105708369081,9101,no,1298
imprisonment,징역형을,8,0.7395007723166909,0.0259529692127515,0.966094660193449,7004,no,55188
maxwell,윌리엄,6,0.6376387912777042,0.0286981752584705,0.9569314375463026,7247,no,916
clyde,리빙스턴,8,0.6071567027400002,0.0322906942525942,0.9495021882887292,8288,no,839
justified,정당화될,9,0.6888524138153671,0.0607660879159901,0.9189373157470878,7850,no,108796
emirates,아랍에미리트,2,0.7881445938655451,0.015999026006976,0.9801042679297608,7745,no,4601
relevance,객관성을,3,0.6774775238145032,0.0133458386041892,0.9806812575685584,8450,no,105180
pipes,금속을,7,0.5054533605148533,0.0802111600174744,0.8630424804552475,8918,no,112520
elderly,노인,3,0.6089196797467501,0.011732270030302,0.9810968610756536,8180,yes,205876
dubai,두바이에,8,0.6267833857374567,0.082176746390522,0.8840883391512234,7061,no,13630
timing,속도에,7,0.5700613050253323,0.0376696078415684,0.9380159754193408,8778,no,193662
turin,토리노,0,0.7786925145189358,0.0,1.0,9339,yes,432
fleming,리처드,7,0.6912902369442337,0.0613158421364044,0.918528638233555,9089,no,705
myth,신이라는,8,0.617483210103148,0.0862662499180637,0.8774190890100809,6966,no,112435
steering,모터의,6,0.5443598533580827,0.0228489744333004,0.9597168215412468,9274,no,117950
equality,평등을,0,0.735113501467407,0.0,1.0,7074,no,124148
skilled,능한,4,0.5937346723100415,0.1004453562847258,0.8553035925161114,8304,no,283056
guides,지도와,5,0.4809060401270469,0.0910343951170067,0.8408323847951732,7401,no,237867
fairy,요정은,1,0.5957942028331923,0.0626686799384614,0.9048257972041316,7215,no,71200
jumping,점프하는,4,0.5725522305299497,0.0079818812604555,0.98625079715671,6958,no,152327
cure,치료할,2,0.5902033379046515,0.0260381644193632,0.9577468178933644,7980,no,306192
recommendations,검토하여,2,0.6792320611290064,0.0275990644095616,0.9609538071932916,7723,no,396993
trap,튕겨,1,0.543128120740014,0.044536868812151,0.9242138469979456,7077,no,132686
imported,수출한,8,0.6629331732697638,0.0417525576359453,0.940750102059989,8219,no,113961
planted,재배된,9,0.4899327159686533,0.0867203495884635,0.8496143439302084,8297,no,136766
updates,업데이트와,5,0.6913336226843012,0.0336757738809802,0.9535512587277925,7853,no,367134
jackie,맷,8,0.6314663065475721,0.0387370294590093,0.942201079317473,7169,no,3044
antwerp,안트베르펜,2,0.6406332664016837,0.0161277346877449,0.9754435256341464,9078,no,340
traces,흔적은,3,0.6127840270535951,0.0126845129198466,0.9797199825264028,8425,no,77497
risks,위험과,4,0.7097090534826496,0.0539486596308091,0.9293549207918576,8433,no,475914
dot,표시되며,5,0.4564139518295983,0.0099182814561207,0.9787312976711094,7193,no,93095
realistic,비현실적인,7,0.6310025983684232,0.0812591741077667,0.8859138911452908,9192,no,234117
screening,선별,5,0.4851476187178786,0.0524768930016171,0.9023911822141828,8523,no,204062
racism,차별과,6,0.6927591822620776,0.053381270036896,0.9284568074651092,8262,no,88434
nassau,올덴부르크,4,0.5430413125853197,0.0350213153186095,0.9394160535068704,9044,no,1127
investments,투자,1,0.807915708038612,0.0100816726978631,0.9876751772862814,8110,yes,346384
estimates,자료에,5,0.6430847104395094,0.0676813598280534,0.9047768841827588,6896,no,243130
thames,도버,3,0.524339017438985,0.0256018195178969,0.9534462294897657,6951,no,877
sharks,돌고래를,2,0.4679208151391025,0.0401768705587892,0.9209268774692316,8188,no,47828
algorithms,알고리즘은,6,0.7897494297979581,0.045329842816134,0.9457179164868555,9043,no,78213
submarines,잠수함,1,0.7949064416759797,0.0004932710994076,0.999379845011904,7089,yes,17118
scenario,시나리오로,7,0.5670355130566764,0.1258166439842321,0.8184076607027098,8732,no,292623
fleming,토머스,3,0.7076248305336622,0.0449812485469759,0.9402326797546948,9089,no,705
chocolate,초콜릿과,2,0.7313761174557891,0.01178245080515,0.984145441755826,7586,no,351231
swift,라이트의,5,0.4330917149787527,0.0452469153241712,0.9054081931548846,7116,no,68512
import,판매에,8,0.5437754137254984,0.0411501975210445,0.929648836142858,7990,no,166260
forums,커뮤니티가,1,0.6838256310829065,0.0055967496404507,0.9918819727978972,8289,no,233751
pupil,교사인,3,0.5023746439979581,0.0259929804819807,0.9508051226500392,8628,no,57013
clarinet,피아노,1,0.778490979800267,0.0178033579099496,0.9776422397261494,9013,no,12664
barrier,방지하고,9,0.478043480423073,0.0292522581060168,0.942336873968557,6982,no,147355
quit,그만두고,2,0.652159828154081,0.0338500693296035,0.950656587530636,7344,no,292480
bryant,대니얼,6,0.6354680174435456,0.0301011364980138,0.954773840825176,8576,no,3373
scripts,제작자를,8,0.57332913092766,0.0610061668887169,0.90382662434406,8947,no,103504
hastings,윌리엄,0,0.6596332436051844,0.0,1.0,8421,no,675
nicole,에이미,0,0.7102135303756281,0.0,1.0,8652,no,3914
catholicism,개신교를,6,0.7526110445140265,0.0128183823776836,0.9832533452107568,7496,no,736
scratch,판을,4,0.5014054174488944,0.0322095112720879,0.939639036431588,9216,no,163808
discharge,발생시킨,4,0.4960197213171377,0.0063448141003079,0.9873700994935168,7654,no,163351
puppet,꼭두각시,0,0.6334890673517385,0.0,1.0,7612,yes,36505
updates,업데이트된,7,0.6687283901441167,0.0562810064211647,0.9223720317449746,7853,no,367134
flagship,엔터프라이즈의,0,0.5214825912526587,0.0,1.0,7781,no,61115
bengali,한국의,3,0.5720846340557404,0.0419558793284458,0.9316724574129276,7263,no,924
peaks,봉우리는,0,0.6242487000070216,0.0,1.0,7920,no,67511
karachi,평양,0,0.5752156737490608,0.0,1.0,8894,no,1614
nsw,뉴사우스웨일스,1,0.6049330639720214,0.0025771749090984,0.9957578082735774,7959,no,6068
mice,바이러스를,8,0.5944910435676343,0.0504016182542319,0.921844949961372,9125,no,103656
bug,알림,6,0.5008939667662207,0.0401860063364722,0.9257300060358262,7661,no,164169
sailor,함장이,7,0.4775275369030657,0.0814809004268996,0.8542403030335588,8261,no,25882
nascar,챔피언십,8,0.5348817592869378,0.0422116121074507,0.9268547964682772,7207,no,2456
detection,탐지하기,3,0.6856926757885313,0.0245296240414946,0.9654620475203818,7436,no,148242
demolition,철거된,5,0.5992029876342012,0.0661797296819352,0.9005388508603359,9327,no,45089
mccarthy,데이비드,2,0.6670308842504071,0.1044942295766621,0.8645614670165052,8519,no,1091
missiles,미사일,1,0.7989145843852639,0.0309410381928716,0.9627151550811378,7399,yes,60920
invitation,참가를,3,0.6139491221621713,0.0467128796387374,0.9292938302620672,7080,no,154220
dancers,안무를,7,0.6326833262352449,0.052567631860362,0.9232870363195788,6972,no,79326
genuine,결여된,7,0.5873895389639706,0.0398542744389586,0.9364612713790816,7701,no,377106
deposits,천연가스가,1,0.6440977014976041,0.0015902571371151,0.997537111981339,7605,no,154243
differential,일변수,3,0.6896185222929887,0.0148582447734916,0.9789088221668928,7438,no,55525
satisfied,만족하고,2,0.6668255292275198,0.0641429052019578,0.9122494184690456,7939,no,309494
sheikh,하마드,5,0.6285295106287548,0.0610473257707362,0.9114713219059322,8858,no,2796
underwater,해양,6,0.5854320155816355,0.1199526336527052,0.8299472014553935,8517,no,81870
mos,지침은,5,0.5595875473194941,0.0423870819607746,0.9295865973430584,8724,no,11927
pension,퇴직금,5,0.670876398528909,0.0586306909178234,0.9196297174270236,8730,no,196539
communists,공산주의자들을,3,0.7718639827226406,0.0261004161124784,0.9672912524035154,7803,no,16045
dish,볶음밥,8,0.6191949243085549,0.0580139226263688,0.9143337791747076,7715,no,231498
berry,밥,9,0.5390683090736431,0.0589760555027051,0.901385149671156,7232,no,76122
battlefield,적군의,5,0.6204520767677497,0.0444621066379975,0.9331310599959548,8171,no,46405
valencia,빌바오,9,0.7098134101153742,0.0708017817793968,0.9093000206573726,7911,no,1403
surveillance,첩보,1,0.6122247058551407,0.1060524611928762,0.8523516184863125,7650,no,123831
convince,도와줄,1,0.7284808889647953,0.027636492565856,0.9634494679782258,7040,no,173397
vatican,바티칸,0,0.8249326606555224,0.0,1.0,7542,yes,1114
silly,그런건,4,0.7131748069161441,0.0168468395172968,0.9769228219469888,7119,no,176131
darwin,퍼스는,9,0.5059321390126226,0.2142526037615993,0.7025032730681333,7311,no,2059
metals,금속을,2,0.701924440038693,0.0549056862485942,0.9274530910682162,8740,no,144644
paragraphs,내용이,8,0.6874631916225543,0.0166051782905466,0.9764153894704912,7000,no,78042
coordinate,차원에서의,4,0.596090733550754,0.0666206276395754,0.8994726338780208,9273,no,106492
demolition,건설이,4,0.6057602288872127,0.0596224884289237,0.9103936924159756,9327,no,45089
nationalism,민족주의적인,8,0.7526195318478265,0.0730675008668372,0.9115070263043752,8281,no,31003
viking,노르드,6,0.4868658192478556,0.1896221200766148,0.7196962295204135,8435,no,3402
homer,로즈가,0,0.5547488710989239,0.0,1.0,7174,no,15738
reverend,목사,3,0.6379855640041029,0.0258808600130653,0.9610149586170424,8624,no,4319
rca,레코드사,4,0.6086186342434105,0.0555636518519805,0.916342767617864,8161,no,974
scan,데이터에서,9,0.5752628331118764,0.0202472347272201,0.9660001806506976,8160,no,177464
tri,듀얼,2,0.4580436039576707,0.0144445327924722,0.9694287926638236,9085,no,10474
paraguay,볼리비아,3,0.8083188798098799,0.0313122505463541,0.9627071348187516,7986,no,486
shoes,옷,1,0.6846043292259054,0.0409213867899844,0.943597606691741,7408,no,1042624
toys,장난감,1,0.6615528646891771,0.0081148356478719,0.9878822949893094,8012,yes,302409
buddy,코디,7,0.5912985648713441,0.0517958075624876,0.9194584655336616,7991,no,102439
recreational,시설을,7,0.5985852663802058,0.0504270992593172,0.922301789720713,7578,no,131671
lahore,홍천,6,0.5609949943666144,0.095121208448101,0.8550238387041283,9217,no,1029
convince,배신할,8,0.690351389870235,0.0657659916604164,0.9130214524003104,7040,no,173397
simulation,최적화,7,0.6834706156535147,0.1194010344647008,0.8512825375673433,8121,no,109785
floors,층부터,5,0.7409099060947713,0.0173376689640557,0.9771345540238482,7490,no,182335
secondly,셋째로,9,0.4713668449631609,0.0700669567635736,0.8705899843339723,9042,no,35324
romans,로마인이,3,0.6980896577893851,0.0394526094947838,0.9465080019887416,7221,no,2089
eleanor,엘리자베스와,3,0.6798851828772979,0.0642668389177151,0.9136374866486376,9153,no,1233
joey,크리스,0,0.6867443737593311,0.0,1.0,7811,no,3099
restriction,제한의,8,0.6814786922808108,0.0817741231482924,0.8928610265232775,7855,no,76669
minerals,광물들은,8,0.6925940534644466,0.0734275674040727,0.9041442625068205,8399,no,169698
normandy,북프랑스,3,0.6938060415193125,0.0930139981252824,0.8817849146708354,9111,no,497
tucker,제임스,3,0.6963683062453474,0.0649591107568418,0.9146765119629796,7799,no,2793
organs,관절을,5,0.5125729365560763,0.0326766187883765,0.940070343078531,9025,no,155788
notices,연락처를,5,0.5276866122069969,0.0561728554062692,0.9037904521170208,8578,no,87207
locals,관광객들을,0,0.6737518273021422,0.0,1.0,8655,no,119039
disability,장애인이,4,0.670424053033591,0.0744925244888821,0.8999988364648325,8156,no,245156
trivia,문서에만,8,0.6394786705396354,0.0238447441713536,0.9640526119800206,8494,no,31637
fin,앞부분,8,0.4888360040511366,0.0623310671639487,0.8869107564308302,9404,no,31153
certification,인증을,0,0.7398774356492976,0.0,1.0,7085,no,282150
crane,빗,2,0.4967777480881361,0.0205330368870939,0.9603081213779892,8120,no,31790
proud,누구보다도,1,0.625531799624819,0.0061580867488498,0.9902514083544988,7648,no,514864
collision,사고의,8,0.5950021013483364,0.1364631816767569,0.8134386076227824,8546,no,95090
oceania,동남아시아,6,0.6622778066645456,0.0658440745003903,0.909569982438867,8743,no,618
brady,제닝스,6,0.6814364170414233,0.0600227327105975,0.919047822485336,8702,no,2244
hartford,뉴저지,1,0.7455069563920913,0.0122501017800881,0.9838337345090032,8105,no,7036
prospect,레인저스는,4,0.4612206469628148,0.0397264404875296,0.9206973321479436,8130,no,214638
chocolate,초콜릿의,1,0.737499716731282,0.0056588515296571,0.992385404984431,7586,no,351231
bullet,총알,2,0.5918731913914334,0.010048467453506,0.9833060211310743,7022,yes,106362
namibia,중앙아프리카공화국,9,0.6661842471145206,0.0317547672036332,0.9545020889330054,9359,no,662
clinic,병원을,4,0.6598631037735314,0.0509251415272162,0.9283539902862789,7525,no,185190
chemicals,식품은,6,0.6848369844213904,0.0728176423893901,0.9038907177325588,8965,no,297039
embedded,장치들을,5,0.6194714419124223,0.0364448562070272,0.9444367271990088,8065,no,146060
corners,삼각형으로,9,0.5865484627736178,0.0457572264367495,0.9276343274818676,8489,no,145283
estimates,추정치는,0,0.7107660702675629,0.0,1.0,6896,no,243130
pipeline,발전소와,5,0.5577749098184812,0.0491876091246051,0.9189610435743936,9218,no,124960
courthouse,건물,0,0.5915649881245948,0.0,1.0,7860,no,26012
dylan,스티비,5,0.5968134232449123,0.0550772211545482,0.9155115637450404,6942,no,8805
confirmation,확인하는,2,0.6040607361392513,0.033867772100281,0.94690976862949,8933,no,132219
carriers,수송할,9,0.5835357650511679,0.0251565116436998,0.958671215970906,7727,no,159448
individually,따로,4,0.6085972883090616,0.0660008385752827,0.9021627307503656,8459,no,149401
projected,예상,2,0.5649358469742114,0.0303542207368844,0.9490093613461466,9289,no,134278
console,게임기,2,0.7608657030885349,0.026805013251471,0.965969265207645,7206,no,165116
granite,화강암의,3,0.6626155887595587,0.0752917672478363,0.8979658264213295,8048,no,72726
flemish,룩셈부르크의,6,0.5521565104410708,0.058622474844264,0.9040201508948812,9393,no,625
shadows,어둠에,7,0.5554014362493737,0.139649863476052,0.7990797750738405,8706,no,89173
namibia,나이지리아,0,0.6979390143181539,0.0,1.0,9359,no,662
ain,니요,9,0.4713517534852304,0.0430890004334648,0.9162410829522366,7055,no,5145
posters,홍보용,1,0.6075233223294817,0.0324277972565584,0.9493276966566842,7352,no,136915
philosophers,철학자들과,2,0.7608008306674402,0.0078537911400483,0.9897824186348086,7075,no,39041
paraguay,파라과이에,5,0.7951628763433432,0.0444682540128908,0.9470383452861924,7986,no,486
brady,존,1,0.7039975630857254,0.0374615866662955,0.9494758589480964,8702,no,2244
trace,추정할,4,0.5279290341639472,0.0498454077613601,0.9137286038557516,6900,no,137102
homeless,가족이,1,0.5850936221954832,0.0038151507573895,0.9935216608537518,8982,no,128599
intensity,강도는,0,0.632723783302303,0.0,1.0,6997,no,195730
surveillance,정보수집,5,0.6020299361202288,0.1162472309277881,0.8381582538596595,7650,no,123831
rita,안젤라,0,0.6712354036538593,0.0,1.0,8773,no,1234
ambiguous,애매하고,6,0.6635892909090702,0.0629411727023697,0.9133674692875208,8259,no,37587
scratch,보드,2,0.5183773589058368,0.0152375698151455,0.9714446335831188,9216,no,163808
honduras,멕시코,5,0.7716936744002705,0.0346152236896817,0.957069525374604,8176,no,965
classroom,수업과,8,0.6197528071170733,0.0325919367176744,0.9500387839011536,8285,no,289943
riot,폭동을,4,0.5970447238070571,0.0904611989269856,0.8684212078242997,8143,no,38138
candy,케이크,3,0.664784039951833,0.0322899776532341,0.9536778350107316,8452,no,157441
csd,삭제틀을,7,0.7365627861844393,0.0534381463593802,0.9323568566086268,7610,no,305
bee,벌,8,0.4402453293741892,0.0355404422087857,0.925301586698274,7131,no,59238
baldwin,하워드,9,0.6302571540105721,0.0849457979534916,0.8812284013646523,7432,no,2009
dancers,춤을,2,0.6652362868162492,0.0200146712793577,0.9707922024144544,6972,no,79326
objectives,목적을,6,0.6971689953156706,0.1067946148361914,0.8671648648176764,8036,no,313820
beatles,음반의,1,0.6482774609175056,0.0004459139915332,0.9993126284503072,7125,no,5529
honduras,니카라과,4,0.773572834545647,0.0327360635443052,0.9594000963875594,8176,no,965
lily,제니,4,0.5585931612201631,0.0267538803855944,0.9542939854753486,8311,no,22609
admission,입학이,2,0.5907962074423962,0.0001331498236623,0.9997746772570612,7083,no,191830
carmen,돌로레스,9,0.5954852508971391,0.0438727420953821,0.9313800052924412,8336,no,2114
portsmouth,버밍엄,4,0.6767232472820619,0.011136245994875,0.9838102895958848,7038,no,982
celebrations,기념일인,1,0.7444109171587365,0.0129665830311208,0.9828796300023828,8873,no,89100
cellular,세포와,6,0.6095074888729076,0.050570712240225,0.9233867863611548,9179,no,169583
paperback,출간,1,0.7023449510700759,0.0096365738923391,0.9864651349024148,9172,no,31898
carmen,에스텔라,5,0.606931683364397,0.0324263096281243,0.949283015175344,8336,no,2114
savings,은행은,0,0.6859095299336468,0.0,1.0,8516,no,607782
mapping,데이터로부터,1,0.6098637790040629,0.0208441521028563,0.9669511812444248,8183,no,105520
infant,아기,2,0.576290923909542,0.0188302900404874,0.968358899667676,8195,no,164002
baden,레겐스부르크,4,0.7052986545137054,0.0429902556509671,0.942548586425654,7071,no,285
repairs,정비를,7,0.5788024888835303,0.0948833364598318,0.8591578850401491,8099,no,194568
brandon,브래디,7,0.6635618257076654,0.065309675324041,0.9103961737678092,7135,no,2936
locked,멈춘,4,0.5853963207706347,0.0166873920017216,0.9722839338654706,7713,no,193347
travis,트레버,4,0.6950340458544231,0.0648225562985465,0.9146910665579808,8819,no,2182
tram,전동차가,8,0.7055423556219537,0.0425813120820323,0.9430825224221075,8416,no,19296
fountain,궁전,1,0.5757563291507121,0.0109962822718883,0.981259082519927,7338,no,70373
mohamed,하산,6,0.6420086254110114,0.0500734697361175,0.9276480780427176,8911,no,589
nassau,뉴네덜란드,3,0.5464910213176458,0.0315716065862834,0.9453837610973694,9044,no,1127
dubai,싱가포르,3,0.642875714398579,0.0660844177293997,0.9067868350635682,7061,no,13630
atom,핵자,1,0.6577707300879585,0.0020081813481709,0.9969562813946268,9110,no,40171
insight,중요함을,8,0.6094827442886421,0.0255224793933811,0.9598074497003486,8584,no,276123
civilization,인류,7,0.6865145219731638,0.0744696390575555,0.9021403560401444,7299,no,114925
fiji,오스트레일리아는,6,0.6009464206864458,0.0392115800892659,0.9387470280122232,7171,no,784
garage,상점,6,0.5590309371689255,0.0450064405276562,0.925490636524378,7403,no,249509
pioneers,개척자,3,0.5531547343528453,0.0523033621539543,0.9136135721766389,8163,yes,39123
tram,열차의,3,0.7187622448139158,0.0293614228900701,0.960753249552736,8416,no,19296
pronunciation,발음과,1,0.803220944966049,0.02248791293183,0.972765324343158,8881,no,29497
violating,위반되는,6,0.7357379282404339,0.080074235967116,0.9018472149837368,7893,no,48571
projected,계획보다,3,0.5590238499218593,0.0362662177892365,0.9390780734362308,9289,no,134278
dhaka,광주시의,8,0.5721620613613421,0.0163785757364165,0.9721708668798412,7795,no,456
peters,조셉,5,0.640760654755585,0.046292062287232,0.9326222557033464,8779,no,1664
chaos,혼돈의,2,0.5847963748311513,0.0179975338119902,0.970143139215687,7179,no,119668
inventory,구입,1,0.5182114485443717,0.0004496698375083,0.9991330180312894,9307,no,232255
scales,크기에서,7,0.5900835547854868,0.0300009287345288,0.9516179979795278,7123,no,100517
canberra,시드니를,9,0.5805951568406503,0.1453946201343273,0.7997291081147847,8164,no,1138
puppet,장난은,6,0.4519285700057113,0.1815604973460272,0.713396005230162,7612,no,36505
bergen,베르겐,1,0.609464124686093,0.0049973406293312,0.9918671211924316,7772,yes,761
gardner,데이비드,6,0.7206541287465804,0.0497570992929522,0.9354148830105068,7709,no,1566
singular,명사는,6,0.6113597622453825,0.0257940398377483,0.9595167763993302,8272,no,74222
companions,작별인사를,5,0.5101861181462852,0.0338251242474667,0.9378227477457454,8931,no,66620
nash,타일러,6,0.6080602048302676,0.0201834448502596,0.967873221065548,8187,no,1695
kuwait,사우디아라비아에,8,0.7656708868066474,0.0424149201467897,0.9475118610154804,7955,no,1512
rewrite,삭제가,6,0.6436431064692928,0.0178165006874219,0.9730648697295272,7285,no,34763
monasteries,수도원을,1,0.6692323993283025,0.0023187560190578,0.9965471639791038,8709,no,17223
multiplayer,게임들,4,0.711432887745942,0.0149472054336906,0.9794223360826682,8967,no,50937
llc,주식회사이다,7,0.6094927272712245,0.0496417357594892,0.9246864812207884,7334,no,18476
smoking,마시는,9,0.5076842757581772,0.1133022126500074,0.8175448020770268,7901,no,492346
honduras,파라과이,8,0.7595956931778451,0.046713204912107,0.9420653734285148,8176,no,965
vicinity,부근에,3,0.7144664906835332,0.0514594755796493,0.9328140344546472,7561,no,78374
bergen,코펜하겐,2,0.5858783061019895,0.0285831592134346,0.9534825846259344,7772,no,761
worry,뻔히,4,0.6911692288202751,0.0397953554021437,0.9455577516871396,8241,no,653843
kilometres,킬로미터이다,9,0.7127995094151258,0.0715843472288706,0.9087381176671,7051,no,58331
armour,장갑에,3,0.65586085689045,0.0348846136652526,0.9494971517696844,7550,no,27782
eighteen,열다섯,7,0.6104369812885184,0.1228440457850907,0.8324734429917832,7386,no,61970
fiber,섬유를,4,0.6273383282707362,0.0378832334791016,0.9430517053905298,9123,no,224034
reformation,종교개혁,0,0.7746558509583039,0.0,1.0,8978,yes,11832
vague,모호하다는,1,0.6608330833070406,0.0442716042997068,0.9372127216314888,7095,no,84240
scan,스캔,2,0.5912002493353707,0.0043098185037258,0.9927628116861824,8160,yes,177464
conservatives,보수당의,4,0.7573304997599279,0.027069156876416,0.965490605908098,8493,no,72095
beast,좀비의,6,0.5904393144330556,0.0116245893074378,0.9806921005640484,7145,no,93519
secrets,비밀스런,4,0.5621191988093049,0.139493958388041,0.8011810967951889,8094,no,189426
krishna,병자호란,4,0.5431932580510069,0.0132118623174074,0.9762549591408156,7290,no,1821
