en,ko,position,score,rel_score,ratio_score,index,correctness,freqs
bullet,총알,2,0.54250965285763,0.0268783604412158,0.952794298767388,7022,yes,106362
scots,노르만인,9,0.5222845477616849,0.0275360186428502,0.9499181727178418,7891,no,692
helena,마그달레나,8,0.457271791611552,0.0426722681050721,0.914645914326376,7944,no,891
freeway,지방도로,3,0.6254716361519858,0.0034096501645167,0.9945782292481816,7621,no,36361
crow,커밍,4,0.4380538831202306,0.0253503378033563,0.9452954102299028,9017,no,20113
kilometres,평방킬로미터,4,0.6309281097541478,0.0770615155127366,0.8911544565590386,7051,no,58331
clinic,치료,4,0.6108165965977203,0.0161198188833125,0.9742879525175704,7525,no,185190
spike,퍼프,1,0.4452557597176994,0.0119423342724116,0.973879299959046,8795,no,48149
gains,얻지만,3,0.5686263268819465,0.0323677946577011,0.9461429097263376,8404,no,251819
leone,나이지리아가,9,0.5401306807133843,0.0770137016665313,0.8752095881201403,8260,no,561
buying,비싸게,7,0.5829363840526622,0.0484704866350322,0.9232341476071668,7899,no,1134513
antenna,안테나를,3,0.614810027598685,0.0353602967090715,0.9456137947441386,9401,no,79107
eng,chuo,5,0.4447078857169576,0.0303352280898959,0.9361421580310922,7551,no,3032
yuan,천황을,8,0.6600013199084749,0.1264987059095339,0.8391624898194155,7693,no,260630
handbook,가이드북,5,0.4959506760968297,0.0341597001947402,0.9355611553320136,8216,no,38202
tracy,크리스틴,0,0.6178042945456848,0.0,1.0,7913,no,2794
simulation,시뮬레이션은,1,0.6807665630370032,0.0454849138783226,0.9373702975840892,8121,no,109785
initiatives,정책개발,1,0.6422165869085364,0.0205743682821284,0.9689579827229088,7879,no,288166
carey,리한나,9,0.5308158952844106,0.0373488305815117,0.9342640806773256,7613,no,1780
lunch,식사,0,0.5663547693677202,0.0,1.0,8280,no,472035
christie,로먼,8,0.4845534563158761,0.0381635910900509,0.9269899627734656,9027,no,1400
eps,앨범에도,6,0.5628983433442041,0.0534244536575587,0.913317414320136,8761,no,5607
strongest,약한,7,0.4618314284057935,0.1178189799587322,0.7967413146638564,7617,no,114403
astronomy,천문학에,3,0.7301987565420363,0.089197381781413,0.8911425406959836,7274,no,37075
beaver,세인트클레어,1,0.530221288814457,0.0103297406603765,0.9808903505920388,8788,no,13270
homer,해리스의,5,0.4776924053085859,0.0234711927964151,0.9531666049067322,7174,no,15738
kilometres,㎞,0,0.7079896252668845,0.0,1.0,7051,no,58331
michelle,에이미,6,0.5821322754669483,0.1333803633376989,0.8135876906933085,7062,no,7089
libya,알제리,1,0.7011508977395554,0.0492997366588249,0.9343064894623648,7597,no,1274
bike,자전거를,3,0.63867125485154,0.0853537568929747,0.8821121432154427,7002,no,539581
censorship,탄압,7,0.5695016394870512,0.0392984961317081,0.9354492651487886,7735,no,38726
softball,농구와,1,0.6381944194128739,0.0694390481239884,0.901871447141,8697,no,36115
alert,감시,0,0.5409408489136849,0.0,1.0,8537,no,194366
transparent,색조를,8,0.4965048459443713,0.1222916272328475,0.8023718095791019,8357,no,145782
affiliation,제휴,1,0.4814330809898683,0.0181779653511,0.9636157657357036,7544,no,46023
jerome,루엘,7,0.4842232320198895,0.0198294736609118,0.9606599202078896,8223,no,1055
enormous,엄청난,0,0.6906138489986333,0.0,1.0,7902,no,296619
wounds,부상을,3,0.6108290661709186,0.0643937639986769,0.9046333134463136,9409,no,95114
holly,메리스,1,0.5571345926501063,0.0079564648122201,0.9859200305735673,8424,no,10574
speeds,속도는,5,0.6962895205574613,0.0412703292846341,0.9440447723754624,7851,no,158563
cubs,레드삭스와,4,0.5877004607140547,0.1714616247091408,0.7741435880408076,7632,no,13046
strongest,가장,3,0.4882013015483972,0.0914491068161285,0.8422340336580618,7617,no,114403
gamma,감마,0,0.6656291151693432,0.0,1.0,8977,yes,20921
ibrahim,이스마일,0,0.5900759653615923,0.0,1.0,8921,no,403
nascar,카트라이더,3,0.5133380869681413,0.0428468926589503,0.9229628734532204,7207,no,2456
whale,고래,0,0.5033742205126103,0.0,1.0,8393,yes,52666
sponsor,스폰서인,6,0.5789474974005939,0.0692131376184121,0.8932160734871184,7675,no,169292
reservation,정착민,4,0.4958073195524509,0.0140488034200456,0.972445553192261,8179,no,105366
emissions,배출가스,4,0.6046450432851944,0.0514277147144444,0.9216127874730736,8641,no,292258
jerome,앳킨스,8,0.4839651840963359,0.0200875215844654,0.9601479738962336,8223,no,1055
fold,돋아,4,0.4523077321809272,0.0170442589005231,0.9636855510908756,9080,no,121240
scouting,임무와,7,0.3958785087282994,0.0190552505937393,0.9540764033640604,9279,no,27975
theatres,극장,5,0.5608252595722503,0.0331565381117163,0.9441792017179664,7708,yes,34249
mann,니슨,0,0.5013382041331313,0.0,1.0,7270,no,1975
wage,소득세,5,0.5578427956324246,0.0235405861966524,0.959509358312596,9131,no,178826
hesse,버킹엄셔,1,0.5495789162901641,0.0114798557094807,0.9795389426520044,9389,no,176
forbidden,금지되어,5,0.5122648397718899,0.0101968928215698,0.9804829862448426,7825,no,71217
pointless,않아보입니다,6,0.6419266623658422,0.0183794876209359,0.9721652030330112,9375,no,55251
renault,쿠페,8,0.5810330563167927,0.0997409750462166,0.8534888664208877,9088,no,839
stems,꽃이나,6,0.5588110655399998,0.0158785690477849,0.972370183674577,9255,no,80123
griffin,마크스,7,0.5707805458862276,0.0422550104208867,0.9310724965523564,7151,no,4052
flemish,프랑스의,7,0.486298217720612,0.0244161262748889,0.9521922057566018,9393,no,625
corrected,수정하시면,5,0.5362326478093867,0.0636383271110528,0.8939133084085403,7707,no,83895
lexington,뉴헤이번,7,0.6019894663435114,0.0220453338932459,0.9646729094517134,9282,no,7699
aberdeen,팔레르모,4,0.5614059070580457,0.1056605832981016,0.8416041206901438,7347,no,1138
kolkata,후촉,7,0.4717869553855034,0.1019515018918303,0.8223031756043695,8588,no,2324
stefan,올로프,4,0.4845563981637917,0.0115814869094568,0.976656717299976,7368,no,1228
matching,그래프로,2,0.4942135599639907,0.0068487244224091,0.9863315906309011,8328,no,201004
rabbit,고양이,2,0.5307338468829568,0.0273491725647188,0.950994437007265,8486,no,68447
warehouse,수퍼마켓,6,0.5600451113531102,0.0313604119924566,0.9469730823360398,9094,no,99175
flame,불꽃은,5,0.5102899630437185,0.0906796800862252,0.8491110472503214,8112,no,91315
cruiser,순양함은,7,0.6633169163850794,0.0302698276849398,0.9563575458387308,7545,no,19674
convincing,그럴만한,0,0.6247826077820082,0.0,1.0,8979,no,98491
booth,네이슨,5,0.5002589348135538,0.0311282261410036,0.9414208162555406,8077,no,110501
sequences,이차원,9,0.4805492383654133,0.021338410955092,0.9574836898577168,7143,no,77851
slovak,헝가리의,0,0.7137558397554528,0.0,1.0,6960,no,330
counsel,재판관으로,7,0.5792881310402243,0.0358671915918618,0.9416940888385787,6931,no,178674
collision,충돌하여,6,0.5529691387531617,0.0993557142054769,0.8476898224023718,8546,no,95090
builder,건축가는,3,0.5097725011337157,0.0979960872229926,0.8387608555289842,7018,no,99079
barn,밭에,7,0.4450376908105083,0.0259161486834103,0.9449709366182056,8268,no,70175
genesis,카오스의,8,0.4759447135930635,0.0546692608244091,0.8969698058095302,7485,no,19514
specialty,제빵,8,0.5113059285173428,0.1205620307599043,0.8091974296373448,9054,no,159677
roma,몬테베르디,4,0.4729686528458351,0.0115408502934225,0.9761803427618106,7767,no,2609
rna,단백질은,1,0.6359539411510353,0.0052420780398068,0.9918245312152404,9337,no,682
streak,탈삼진은,2,0.5407548941510706,0.0104671578220895,0.9810109958688678,6915,no,74188
miranda,폴라,2,0.4884572229844589,0.0293650170215387,0.9432913174582872,9194,no,1890
cameras,카메라와,0,0.6825151910447258,0.0,1.0,7013,no,310539
walks,정신없이,5,0.4750110857434758,0.0156935505519121,0.9680183365081044,7478,no,228919
rodriguez,전직,9,0.5321022465382648,0.0725140727583738,0.880065968376886,9221,no,1148
salmon,감자의,9,0.4664707919524494,0.0367258259977496,0.927014958591426,7441,no,122257
hague,제네바,5,0.4946375767551637,0.0466351195781897,0.9138417291429964,9329,no,538
dhaka,촉,2,0.5190894018628689,0.0501418108361605,0.9119131036430496,7795,no,456
phantom,디스트로이어,6,0.4961208912580552,0.0357144500468043,0.9328467905890218,8104,no,18862
freeway,중부내륙고속도로,8,0.6136380894851606,0.0152431968313418,0.9757614081337598,7621,no,36361
irregular,불규칙한,0,0.5047584541998329,0.0,1.0,9109,no,64040
rectangular,사각형으로,0,0.6888577681260798,0.0,1.0,9038,no,46474
sidney,알렉산더,3,0.5471731306084456,0.0137916475875091,0.9754144143739956,7875,no,780
airways,국제항공의,1,0.6501306136583167,0.0372405491734582,0.9458217755018444,7885,no,20069
samoa,아메리칸사모아,8,0.5181451829256435,0.031374846742736,0.942904998819297,8975,no,619
archer,스토메어,7,0.4636324418316201,0.0202278176605863,0.9581949183389958,9226,no,7076
parody,패러디한,5,0.606588430881593,0.0655285950951921,0.902504188165804,7815,no,27003
inspection,발주,9,0.4813928061998935,0.0444449210434783,0.915477877031619,8265,no,212208
paths,도로를,8,0.4832858888075977,0.0254926388845267,0.949894428524403,8470,no,149620
anthem,노래는,8,0.5443973779241196,0.0159222964391518,0.9715835492350944,8005,no,24220
bmw,메르세데스,8,0.5927167323812217,0.1705739713913905,0.776528168693372,9189,no,11861
downloaded,다운받을,8,0.517109461210401,0.0265502596691159,0.9511638279433988,7914,no,154810
pronunciation,국어의,8,0.5367780182002759,0.0305714515276259,0.9461153078325992,8881,no,29497
triumph,성공을,9,0.4779979274004452,0.0203821523899975,0.9591031961017228,8983,no,73045
stern,플러머,2,0.428494697122235,0.0017687087533466,0.9958892419638912,6968,no,36458
roma,세르비아인,7,0.4687526275824653,0.0157568755567923,0.9674787069093596,7767,no,2609
finger,손가락에,4,0.5522776800007603,0.0381717873827673,0.9353513052490012,7402,no,268337
papua,중앙아프리카공화국,8,0.54867262039125,0.0379813417146448,0.9352576745952514,7315,no,513
delegation,대표단과,3,0.6730334769820414,0.0219280000652715,0.9684471718368662,8060,no,75894
receptor,효소는,4,0.6793466497994134,0.0122164626924452,0.9823349995513402,7511,no,46748
celebrations,기념식이,8,0.5911958495955643,0.0511735768151586,0.9203362197651684,8873,no,89100
toyota,토요타,0,0.7055176206414513,0.0,1.0,7787,yes,18893
crawford,브로스넌,8,0.5693071130684338,0.0285751353288011,0.9522060817068853,6909,no,1813
watts,주파수,5,0.4264293101705719,0.0355130140369455,0.9231224068981564,7104,no,36810
mercy,주님을,1,0.4969171158026226,0.0019840897539685,0.9960230808587544,7918,no,120800
acquire,인수함으로써,4,0.5377635130904035,0.018584262761915,0.9665959610722912,7704,no,590828
trails,산책로가,0,0.5573668797332134,0.0,1.0,6937,no,153999
plug,구동이,7,0.5340403422794159,0.0299617159822594,0.9468765839709784,9199,no,171191
dolphins,코끼리와,6,0.5237273950502922,0.0730590107484852,0.877579297989038,8736,no,45258
governance,개혁을,1,0.602721078681469,0.002032679259224,0.9966388315367468,7092,no,152407
bullet,화염방사기,6,0.5212109196882162,0.0481770936106296,0.9153879384788812,7022,no,106362
ashley,페티,2,0.6091986329477928,0.0554334854425633,0.916595235305788,7192,no,7593
baghdad,바그다드를,2,0.6515484807052383,0.0208737075818854,0.9689574378337252,9010,no,973
itunes,아이튠즈,0,0.706476080028279,0.0,1.0,7526,yes,22104
spa,계정이나,8,0.3676620294518516,0.0294344475339086,0.9258758280674344,7100,no,165022
honduras,코스타리카,0,0.6682478925018398,0.0,1.0,8176,no,965
proud,열정적이고,2,0.5342639950030995,0.0065885550685573,0.9878182046702296,7648,no,514864
fees,수수료를,0,0.6546139677130145,0.0,1.0,6969,no,777365
kashmir,촉의,4,0.5567092762247491,0.1288131770526986,0.8120948826156613,8340,no,1044
insufficient,충분하지,3,0.6215541299174712,0.1078753243826156,0.8521099967287094,7172,no,91949
factual,출처로서,9,0.6288371274257802,0.0463234748539795,0.931388954424232,7876,no,55566
jenny,케이트,5,0.5772802625197542,0.109122166116346,0.8410230477576038,8049,no,3863
dover,미들랜드,6,0.4757162208786876,0.0316470079028223,0.9376245535593382,9157,no,6426
planes,비행기와,1,0.6255848638571001,0.0002717945323765,0.999565723990097,7249,no,109896
prizes,상을,3,0.5271983131847012,0.0168128085324925,0.969094733799886,7385,no,140726
nigel,페티,2,0.5379097099121555,0.0590357589149239,0.9011035982383424,8856,no,834
worried,실망하게,1,0.6423470059355036,0.0045010742544073,0.9930415279997648,9135,no,316499
jumping,점프로,4,0.4924135531188568,0.012708812320297,0.974840131441719,6958,no,152327
holidays,토요일을,2,0.557530469185125,0.0499313489267347,0.9178033130017396,7877,no,283528
puppet,계정만,4,0.4405846966992756,0.072189267848794,0.859218149048543,7612,no,36505
lorraine,베르나도테,7,0.5087229502611195,0.0152629011185082,0.9708715396068008,8958,no,997
differential,상미분,4,0.6300094457709936,0.0070728381036123,0.9888980775597828,7438,no,55525
anthem,노래다,7,0.5453919405308028,0.0149277338324687,0.9733585406412294,8005,no,24220
souls,영혼의,3,0.580626660347441,0.0587411049103259,0.9081262645659904,9000,no,138166
wondering,모르겠어서,9,0.648082583469252,0.0239105090083698,0.9644185196603547,7878,no,362716
organs,인체를,0,0.5473190132533434,0.0,1.0,9025,no,155788
samoa,바하마,2,0.531804394466018,0.0177156352023615,0.9677616206036158,8975,no,619
timothy,해리스,7,0.5238876203292735,0.0229874908489908,0.957965739564444,7279,no,2424
clips,비디오와,6,0.6083845803285567,0.0255953468757584,0.9596275122011714,8495,no,146201
powder,탄산,8,0.5702060915076316,0.0107623012148466,0.981475237982546,8490,no,226702
chocolate,사탕,5,0.5810930915872214,0.0256447125632446,0.9577334519329128,7586,no,351231
cbc,방송채널,5,0.5781537905919759,0.0355700548033685,0.9420422473882284,8091,no,1531
toyota,이스즈,5,0.5897535714161246,0.1157640492253266,0.8359161474662038,7787,no,18893
bag,유리병,2,0.5234583300930873,0.0182679212574965,0.9662783163785168,6943,no,708102
differential,근사,5,0.6273803806194893,0.0097019032551166,0.984771349791566,7438,no,55525
rendering,텍스처를,0,0.527512247050111,0.0,1.0,9234,no,94963
blame,망신을,2,0.556119939365301,0.0524086669043287,0.9138764121121576,8598,no,279168
sacramento,애리조나,6,0.5898497243012462,0.0242935821665142,0.9604431377649648,7084,no,12039
yesterday,정말,8,0.5651753948963871,0.0427080912892022,0.9297429651244656,7834,no,624435
preview,즐겨찾기,4,0.5431728352382321,0.0325926600628657,0.9433924743166116,7987,no,116626
enormous,어마어마한,4,0.6067983755253694,0.0838154734732639,0.8786362688863053,7902,yes,296619
metals,알루미늄이,5,0.66283214124145,0.0337369332189838,0.9515669953548876,8740,no,144644
travis,그레이슨,2,0.6018958640180054,0.0704333322961429,0.8952398130524847,8819,no,2182
loyal,충성스러운,2,0.6231683723204142,0.0313580499280125,0.9520904750945096,7322,no,143758
hawk,봄버맨,6,0.4743581959380447,0.0861385061615911,0.8463175504174887,7634,no,18041
attribution,인용도,2,0.6111027999005492,0.0105933224610437,0.9829606103689312,7755,no,15025
screenshot,저작권으로,4,0.5639612617975462,0.0621558635643564,0.9007280570253854,8218,no,27114
marker,경로의,1,0.4113627511370492,0.0019759137292729,0.995219625219644,8654,no,73278
omaha,워싱턴,0,0.6370252364621611,0.0,1.0,7753,no,8619
riots,시위는,7,0.6071470075095733,0.0458099734434571,0.9298422793847848,8083,no,41089
slavic,슬라브,5,0.5427928646478088,0.0222572883978005,0.96061006571216,8377,no,380
skiing,스키점프,4,0.6298558838977455,0.0879408200027423,0.8774850601502148,7278,no,114536
georgetown,스토니브룩,6,0.5647465637140225,0.0404029173429537,0.93323481452486,8522,no,6219
jackie,가너,4,0.5548657141356406,0.0621480984353796,0.8992760013322616,7169,no,3044
specially,비상시에는,5,0.5065772599615671,0.0207546540561099,0.9606421430139078,8618,no,210450
eleventh,아홉번째,7,0.5106237739453784,0.1788324462795135,0.740618126236963,8705,no,18590
lily,윤소라,4,0.5009382272429866,0.0740782016092359,0.8711720258895875,8311,no,22609
excess,증가하는데,4,0.5776560812082285,0.0292479921438344,0.9518078829455016,7189,no,447522
snail,곤충이나,3,0.5177655012356095,0.0086407712497261,0.9835853565936244,7887,no,22676
ballad,발라드,8,0.6111265034354372,0.031891113638928,0.9504039814896084,8582,yes,19185
buddha,천제,8,0.4939305240115566,0.044515452165289,0.91732605658721,8391,no,5158
equations,미분의,5,0.7131004382265296,0.0103302529046037,0.985720466340111,7162,no,45463
justified,정당화될,8,0.6170254985997342,0.0272215949204021,0.957746654669927,7850,no,108796
competitor,종목인,9,0.4838844135427128,0.0555294335262811,0.8970559732049692,9210,no,93428
claire,케이트,5,0.5727919826806881,0.1350734313741103,0.8091820440832361,6939,no,3036
namespace,이름공간에서,0,0.7090561131301961,0.0,1.0,7389,no,16657
lesbian,동성애자의,9,0.6074270486521557,0.1109268996912207,0.8455818333747125,7475,no,79308
fever,질병,3,0.4744511131986477,0.0309632617379036,0.9387368795321844,7108,no,131504
ain,아니야,1,0.4496855105656926,0.0041619824323518,0.9908295572927848,7055,no,5145
forbes,라임스,8,0.4447303998927407,0.1135564114609037,0.7965984344398709,6924,no,1948
casey,매튜스,2,0.5693233121027044,0.0065964052927712,0.9885463110681422,7047,no,2485
monsters,괴물들을,1,0.573524911594873,0.0038541162619171,0.99332480731726,7731,no,71569
granite,화강암의,5,0.5910823332997457,0.0396702219470493,0.9371065220155508,8048,no,72726
detected,검출된,1,0.5434942671142826,0.0084107399534125,0.984760529718512,7754,no,118822
swan,애슐랜드,8,0.4398783436295591,0.0268631400105489,0.9424453558294332,7228,no,15290
donna,크리스티나,2,0.5763910313233767,0.0576622475816893,0.909057725115364,8352,no,5538
posters,사진들이,3,0.5095052619874112,0.0691712982335857,0.8804663900553201,7352,no,136915
adviser,국방장관으로,7,0.6135104077037972,0.0280349724398815,0.956300873940355,9103,no,82470
pupil,장학생으로,3,0.4374717387955368,0.0169173495808767,0.9627690232586252,8628,no,57013
powder,분말,0,0.5809683927224782,0.0,1.0,8490,no,226702
quit,탈퇴하고,5,0.530818216453458,0.0452494432023874,0.921451165598464,7344,no,292480
communism,공산주의,0,0.7654060013854601,0.0,1.0,8988,yes,30594
bronx,뉴욕,0,0.6428829964875316,0.0,1.0,9330,no,1592
brandon,페이즐리,4,0.5798284584981095,0.0710656843273307,0.8908183686845843,7135,no,2936
formatting,도움말이,8,0.6560128109004821,0.0456935478971102,0.9348822376707426,8087,no,46542
fungi,식물이나,1,0.6500051804911222,0.0807779681858743,0.8894638329686254,8169,no,34312
ultra,듀얼코어,1,0.472185992662522,0.0660264735957278,0.8773226602223545,7522,no,68670
alignment,분기기,9,0.5143979359713167,0.0212584392259289,0.9603132899928598,8418,no,99305
baldwin,폰드,5,0.529307084061658,0.0284802773302847,0.9489406191291012,7432,no,2009
portsmouth,안코나,9,0.5735611991859929,0.0912646713748143,0.862723947102376,7038,no,982
static,스위치와,5,0.492841551902426,0.0100913608068551,0.9799349763122612,7574,no,136961
riverside,샌타크루즈,5,0.5488455780247368,0.0176978897699513,0.9687616382925714,7964,no,19373
pour,étude,2,0.4513563940924159,0.0173275835756771,0.9630292811333354,8661,no,110564
harassment,인신공격을,1,0.6676911769026099,0.0058629051810483,0.9912955687791078,7734,no,77933
brave,여전사,4,0.4826680141414907,0.0173702423997412,0.965262173098732,9300,no,118161
modeling,최적화,6,0.5152776383274116,0.0684654016539796,0.8827131169629668,7730,no,121644
interrupted,끝마친,8,0.4643760131761775,0.0269104277781089,0.9452245664955916,9018,no,63563
badminton,수영,7,0.604888650982596,0.1024153578117108,0.8552031989946002,9122,no,10772
bach,피아노는,8,0.5097531487223006,0.0288390202221837,0.9464548096220902,6928,no,1550
mandate,보장을,4,0.5128031361989861,0.0292118563405551,0.9461050769026024,7712,no,120572
turin,부다페스트에서,4,0.5307209181672232,0.0313819869414737,0.9441703882754258,9339,no,432
exam,시험에서,4,0.5353955877236329,0.0191979365923951,0.9653837707245652,8888,no,251704
fruits,열매와,5,0.6506931783108502,0.0599155712928765,0.9156841632947968,8278,no,296279
bombay,후촉,3,0.4854506858260714,0.0799045527389464,0.8586648760136019,8209,no,1420
challenger,단식에서,5,0.459174805345705,0.0261439453631593,0.9461303621074332,8291,no,18932
apache,api,7,0.4230780183612154,0.0804997470516291,0.8401443578716514,9400,no,10147
communicate,대화하는,8,0.5626626004738661,0.0531407699167313,0.9137049706580452,7376,no,374344
allison,허처슨,8,0.5801024739459052,0.010119444975796,0.9828548472169863,9140,no,1912
criminals,범죄자가,5,0.6473873118154423,0.0108370060159151,0.9835359987129924,8236,no,112306
valentine,킬리언,8,0.5306624362041077,0.0195644229000788,0.9644429882395577,8571,no,31243
transfers,교환되는,1,0.4976843780614283,0.0383665922107551,0.9284273430355432,9039,no,122301
enclosed,외벽은,4,0.5580320842798105,0.0225882088930126,0.96109641850515,8821,no,79693
testimony,증언의,9,0.6000805997163521,0.0745543134555125,0.8894893934483944,8070,no,174810
nassau,포트엘리자베스,6,0.4791293697325761,0.0238606959752726,0.9525622917786776,9044,no,1127
import,거래할,8,0.4882489138188617,0.0337229208257742,0.9353932174353178,7990,no,166260
singular,분할거듭제곱,6,0.4839710674106986,0.0299455060972413,0.9417308029339538,8272,no,74222
controlling,간섭하여,8,0.5134255909192337,0.0491499682739134,0.9126340142746248,7950,no,184859
nascar,컵스,6,0.5051485567674897,0.0510364228596019,0.908238401378943,7207,no,2456
wage,노동력의,3,0.5597909213092094,0.0215924605198676,0.9628602034479622,9131,no,178826
assembled,조립하여,1,0.4964956757284477,0.0023657955319332,0.9952576102420658,7413,no,112077
productive,기여하는,5,0.5166307885182884,0.0833364033693995,0.8610983992188028,7064,no,264497
dixon,골드먼,4,0.5813012850116643,0.0593570833326138,0.9073498665349262,7954,no,857
cafe,레스토랑이,7,0.5496002568751952,0.0342218848671382,0.9413830301724976,8859,no,68270
detection,검출하는,0,0.6442017381781211,0.0,1.0,7436,no,148242
expenses,급여를,6,0.6214344145429015,0.0357946074777909,0.9455370863451248,9284,no,563322
crest,아랫쪽,6,0.468608823426675,0.0187473747599971,0.9615324995767954,8095,no,26580
alternatives,대안이,6,0.5410271838247269,0.0327056328861161,0.9429950110338564,9410,no,301844
vulnerable,포식자의,6,0.5025676426595245,0.0400219739581897,0.9262389608417672,7058,no,231732
recreational,시설들이,0,0.5385854431983971,0.0,1.0,7578,no,131671
ceiling,바닥돌,7,0.5442710660742067,0.0223427072676931,0.9605680124294976,7158,no,199124
passive,제어되는,0,0.4972168269625753,0.0,1.0,9116,no,115642
tagging,삭제,0,0.6344441043855613,0.0,1.0,7813,no,26221
judy,가너,1,0.5860779107376121,0.0226149575892343,0.9628466854698042,9090,no,1814
lou,폴슨,6,0.5153369351346031,0.0708717788347976,0.8791014579860083,7028,no,1949
telecommunications,전자화폐,7,0.5809332570222935,0.0745568845993365,0.8862578094387679,7361,no,78249
cunningham,레이먼,8,0.573368841772502,0.1330877105566136,0.8116123205060001,9281,no,856
lisbon,브뤼셀,9,0.5371891103044351,0.1416897707362765,0.7912885866782774,7303,no,652
reporters,기자들이,0,0.6449382061316161,0.0,1.0,9267,no,158301
christine,줄리,8,0.5924033852218629,0.0810615830693728,0.8796350413369708,7797,no,2544
dash,에어백을,2,0.4219172198269559,0.0064257686612012,0.9849985436113216,8771,no,71212
eighteen,다섯,2,0.624950239766085,0.118339634962214,0.8407893891929152,7386,no,61970
matching,나타내주는,7,0.489200933537043,0.0118613508493568,0.9763275919601848,8328,no,201004
fungi,식물체,4,0.6314355432462785,0.099347605430718,0.8640532343820788,8169,no,34312
provider,서비스와,3,0.6419716193858467,0.0502210197563703,0.927446469499292,7291,no,657989
carson,애슐랜드,5,0.5635044658165326,0.0350690439409112,0.9414123021329124,8043,no,7162
tragedy,비극의,8,0.5356041618640531,0.0560926116234588,0.9052004098436364,8038,no,121462
astronomer,천문학자이다,4,0.6874413893987816,0.1070332283116199,0.8652779762554538,8969,no,12983
mvp,신인왕,7,0.635900835659995,0.1238620230748812,0.8369727847961259,7536,no,1055
decoration,장식적인,5,0.544891375339195,0.0573622805076781,0.9047539521748243,8154,no,83772
dances,민요와,8,0.5930204442940463,0.0624162434037067,0.904771514052797,8302,no,56268
eva,파멜라,6,0.4868412118165722,0.0857456428094399,0.8502486703690654,7688,no,4013
dresden,뮌헨,0,0.583973243969192,0.0,1.0,8939,no,371
employer,소유는,5,0.5434622501051116,0.0247379563107685,0.956462605906443,7572,no,384412
socialism,마르크스주의자,3,0.7351348938165976,0.0100291123515722,0.986541067109314,9086,no,46660
bombardment,부대의,4,0.5880202723603618,0.009186347778761,0.9846178065195912,7190,no,12490
menu,메뉴가,5,0.5737796230317358,0.0256939221870264,0.9571391892236876,9373,no,557530
pitchers,투수들이,4,0.646430132534975,0.0122361891381268,0.9814227800397548,8785,no,32709
ashley,헤이워드,5,0.5995726750781001,0.065059443312256,0.9021120985398348,7192,no,7593
chest,왼손에,4,0.600685437933574,0.0144645415361331,0.9764861545657492,7289,no,334504
irregular,규칙적으로,7,0.4610486322810623,0.0437098219187706,0.9134044778149156,9109,no,64040
namibia,세네갈,4,0.646735561978802,0.0610543256971358,0.9137394772654768,9359,no,662
webpage,사이트,9,0.6084642128447613,0.0454681550724307,0.9304696367649622,9272,no,99913
phantom,더블오,8,0.4949985029379407,0.0368368383669188,0.9307363849184233,8104,no,18862
angela,줄리,2,0.5372562602606126,0.1452245473077894,0.7872107967032695,7599,no,2224
claire,매들린,7,0.5674173126128566,0.1404481014419418,0.8015892588431093,6939,no,3036
leipzig,드레스덴,9,0.5884057407076004,0.0499152847775123,0.9218022236701704,7354,no,190
corners,뒤쪽은,7,0.526294931716802,0.0097142944884814,0.9818766282116924,8489,no,145283
gloucester,볼로냐,0,0.6624774841920451,0.0,1.0,8759,no,595
clouds,안개를,7,0.5983571041168038,0.0644013195374911,0.9028283651494048,9355,no,138718
gustav,찰스,5,0.5637696258127739,0.0768166774568626,0.8800837965707662,8792,no,903
aunt,친딸,1,0.6720741057857751,0.0836574375541846,0.8893027050525638,7483,no,65845
miracle,기적을,3,0.513602413647416,0.0862136223428051,0.8562665597953258,9095,no,121378
ecological,생태계에서,7,0.6299168825724049,0.0403922819689863,0.9397408179602889,8485,no,93695
ancestors,조상들은,7,0.5979360834940903,0.0219546917923633,0.964582967407092,8266,no,89169
chemicals,화학물질을,0,0.7173456915070728,0.0,1.0,8965,no,297039
souls,영혼들을,0,0.639367765257767,0.0,1.0,9000,no,138166
explore,탐구하기,6,0.5307023631701772,0.0357369537418769,0.9369094752520056,7017,no,559188
liver,당뇨병,8,0.6259726185639835,0.0281987535959641,0.9568939351429316,8528,no,247953
toxic,중독을,6,0.5991891984749771,0.0340445597326706,0.946236979170168,8521,no,191947
lacrosse,아이스하키팀,6,0.5803454140435622,0.1301577675235893,0.8168090292903386,8475,no,20712
vault,돔을,8,0.4026028768637013,0.0342571218040746,0.921583294628615,9144,no,29131
lease,매각을,7,0.5607887412250384,0.0091105831026505,0.984013697308032,8009,no,243953
sinclair,카슨,5,0.4861109091019765,0.0135988258772662,0.9727865500202209,9181,no,683
catholicism,가톨릭교,1,0.7212225838487606,0.0046374814254751,0.9936110530840084,7496,no,736
shepherd,테나르디에,5,0.4346860044820949,0.0070451561716675,0.9840510319415984,8178,no,32273
hal,터커,3,0.4982344517963595,0.0069833031087134,0.9861776371853253,8601,no,2015
karachi,톈진의,9,0.5080101197198923,0.0504543403479145,0.9096552351034324,8894,no,1614
valencia,몬테레이의,0,0.5780149460480515,0.0,1.0,7911,no,1403
sequences,폴리곤,5,0.4866284588736412,0.0152591904468641,0.9695964017693536,7143,no,77851
tunnels,터널,3,0.6163194141672701,0.0406275510170748,0.938157030673436,8901,yes,39376
zagreb,브로츠와프,9,0.6321061541702369,0.0968626733606394,0.8671237099551603,7378,no,599
